p cnf 150 480
3 12 -88 0
111 124 150 0
-54 64 99 0
-60 66 -110 0
61 -76 121 0
-34 69 -78 0
-84 -85 124 0
-88 -110 -117 0
95 -99 -123 0
-49 -107 113 0
47 60 -90 0
-25 61 -74 0
10 25 -66 0
15 -55 129 0
-61 -98 123 0
69 139 145 0
-24 63 -101 0
-38 -50 -59 0
-12 69 80 0
-40 -41 -110 0
-55 -66 76 0
34 -106 -124 0
-74 -84 -94 0
11 -99 148 0
6 -55 -73 0
44 66 -77 0
-22 -38 -93 0
68 -86 104 0
-14 82 -118 0
64 -120 142 0
-26 56 -73 0
30 101 -137 0
9 -23 97 0
13 -52 135 0
-58 107 -123 0
-4 -48 58 0
2 36 -65 0
-96 118 -132 0
-63 126 127 0
29 112 149 0
-4 -48 126 0
9 85 -108 0
82 -109 117 0
-43 -86 -92 0
58 -65 -127 0
76 -83 -115 0
-27 -137 144 0
49 67 136 0
92 -109 -142 0
20 74 104 0
5 -93 138 0
32 -45 78 0
-31 126 -146 0
-34 -42 148 0
28 -73 -75 0
50 100 -116 0
3 -37 40 0
28 39 76 0
-62 103 114 0
-88 -126 -141 0
-1 32 141 0
139 -147 148 0
29 -104 -134 0
24 71 -122 0
43 80 82 0
-20 85 -120 0
-22 -95 -132 0
66 110 -142 0
10 -58 60 0
-53 -82 -93 0
79 89 -123 0
15 -106 117 0
-17 -83 -120 0
15 -62 -83 0
32 50 -112 0
-9 -11 -49 0
-22 -69 82 0
-6 -40 -110 0
-31 -36 -92 0
18 -58 -119 0
-3 -23 -111 0
89 -95 143 0
-4 34 131 0
-38 -43 51 0
-56 -87 120 0
63 103 120 0
86 -88 -97 0
-8 -64 99 0
-48 92 136 0
68 79 -135 0
16 -93 -125 0
-27 -112 -124 0
80 83 -139 0
-30 -50 95 0
-61 80 -98 0
-20 32 -50 0
-43 108 -148 0
14 98 -129 0
-24 83 -127 0
73 -74 -136 0
-52 -110 125 0
17 -96 116 0
65 -77 -113 0
28 41 -81 0
46 60 109 0
12 34 127 0
-20 -37 75 0
-5 -50 -124 0
-63 -88 -107 0
-49 -77 146 0
-35 52 57 0
-35 68 -131 0
-47 -61 -73 0
6 -110 -113 0
81 85 -105 0
-61 62 -64 0
-46 -80 90 0
-19 -22 -43 0
19 26 -128 0
-28 -55 -109 0
39 -118 -146 0
-59 116 139 0
-48 66 78 0
-19 -83 -121 0
-44 -57 105 0
53 -57 -72 0
-29 121 128 0
16 119 -126 0
8 -33 102 0
29 -46 -112 0
-40 -130 142 0
38 -62 86 0
-8 -11 -52 0
-29 -131 -147 0
-21 61 -119 0
13 43 -63 0
-5 7 -43 0
-35 132 148 0
-5 97 150 0
10 25 77 0
24 36 125 0
80 -91 -108 0
28 -110 134 0
83 93 148 0
41 -46 100 0
15 51 61 0
-9 -26 135 0
-79 -80 -93 0
-90 121 124 0
103 -119 130 0
31 -41 56 0
-14 -91 115 0
24 -53 57 0
-18 -43 94 0
-1 -94 -132 0
-32 33 -93 0
16 22 -118 0
51 84 -88 0
17 48 49 0
13 74 -79 0
60 -85 -122 0
-44 -113 148 0
25 -28 -49 0
-16 128 134 0
22 -83 -118 0
-64 -66 112 0
71 126 -129 0
-43 75 -148 0
11 48 104 0
-10 -62 96 0
95 -97 137 0
-26 -101 113 0
3 6 -81 0
-6 -69 138 0
10 66 -116 0
-41 131 143 0
3 21 -71 0
10 -52 126 0
8 -18 -90 0
3 12 100 0
-79 123 127 0
113 -131 137 0
-3 59 -116 0
6 -71 -119 0
61 73 99 0
27 -87 100 0
66 90 139 0
33 -37 40 0
34 58 144 0
43 -48 112 0
-19 44 142 0
-7 62 -76 0
-70 -126 -136 0
-1 7 -81 0
-1 -87 93 0
38 -57 -150 0
-10 37 -84 0
-49 129 -137 0
-5 20 33 0
-21 24 148 0
-15 -83 -123 0
27 -86 -98 0
-43 -108 150 0
4 -30 -49 0
-7 -17 -89 0
17 59 108 0
34 -35 72 0
40 93 144 0
-7 83 -139 0
-28 -73 -85 0
27 45 -66 0
62 -71 -95 0
29 123 140 0
-27 -58 145 0
-11 -74 -132 0
-34 75 133 0
44 -53 -140 0
-112 127 -133 0
114 136 -145 0
13 -65 -83 0
2 -59 -131 0
-4 -15 66 0
22 78 -108 0
37 89 -104 0
67 109 116 0
-14 63 139 0
-5 -14 -53 0
21 72 119 0
-8 33 -146 0
53 63 64 0
1 33 -130 0
38 -62 110 0
-53 134 140 0
-47 -144 -148 0
-47 93 -113 0
-83 100 144 0
-38 -119 -131 0
29 40 -82 0
-68 121 137 0
-5 -16 -75 0
75 110 145 0
-6 -13 -19 0
-10 -32 88 0
-42 69 108 0
