p cnf 150 900
-25 -53 71 0
11 -34 -122 0
-32 -59 148 0
-28 -42 -100 0
47 51 134 0
8 -58 -65 0
-101 -103 138 0
32 89 -133 0
-18 -88 95 0
-67 75 114 0
-15 -94 -122 0
-18 -85 -149 0
-39 -111 -146 0
-22 37 -80 0
31 64 -116 0
11 29 -108 0
-73 98 142 0
-3 -54 -135 0
-4 -14 38 0
3 30 -71 0
-5 49 139 0
-37 -71 116 0
-27 54 -78 0
-18 -57 115 0
-49 65 132 0
-11 -101 -123 0
-59 78 107 0
31 -47 -94 0
29 77 -98 0
15 59 -136 0
57 58 62 0
36 43 94 0
-50 -75 131 0
19 41 97 0
10 -16 -89 0
27 29 38 0
-2 33 121 0
61 -119 140 0
11 34 57 0
-8 83 -87 0
32 -45 -144 0
-10 -90 105 0
-79 126 -141 0
-9 -49 -54 0
2 26 -127 0
-19 79 -91 0
90 -91 124 0
3 86 104 0
15 129 -144 0
-18 37 -67 0
-119 133 138 0
-73 117 147 0
-22 50 143 0
-30 -31 118 0
-38 39 98 0
-50 103 130 0
-16 23 -26 0
-1 94 -104 0
-33 -46 143 0
7 -74 108 0
6 -121 136 0
36 47 91 0
30 52 79 0
-51 78 -134 0
1 -111 131 0
12 -19 146 0
82 -83 98 0
-2 -38 93 0
70 104 149 0
45 -73 -120 0
94 -99 137 0
-89 -103 106 0
14 -69 130 0
-40 122 150 0
-38 -128 -146 0
43 -53 -120 0
-4 62 -97 0
-33 50 -121 0
10 18 -128 0
-4 22 147 0
34 47 55 0
24 -44 116 0
33 -43 80 0
-62 -106 135 0
-40 67 103 0
-1 81 98 0
68 -124 142 0
40 101 -130 0
-27 -76 -118 0
-32 69 -97 0
-49 -77 150 0
-9 32 -41 0
19 -69 -86 0
3 34 149 0
-4 78 110 0
21 53 -119 0
62 -78 -87 0
-40 139 -142 0
-17 -93 -121 0
53 -99 103 0
-16 -35 -117 0
5 61 -128 0
26 109 -139 0
86 124 -149 0
74 -112 129 0
-83 -89 -96 0
-40 45 69 0
-17 -80 -124 0
-10 32 -64 0
20 41 80 0
23 -85 -106 0
62 -73 130 0
95 105 -116 0
-21 32 58 0
-4 146 -148 0
-8 -35 119 0
28 -32 -98 0
-37 -89 -93 0
-8 -107 150 0
28 -84 101 0
85 137 -139 0
-89 -97 -123 0
34 -135 146 0
27 -80 92 0
45 -59 -76 0
36 -107 -136 0
-22 -77 -116 0
12 -83 -118 0
132 135 136 0
-9 25 -27 0
52 119 -142 0
-1 -66 125 0
-1 -54 -95 0
62 -116 -147 0
38 -83 118 0
-6 -22 -126 0
-45 -69 -112 0
-28 -65 -74 0
50 -86 -117 0
-22 101 129 0
-3 47 -92 0
11 -33 101 0
1 32 -72 0
-37 -43 90 0
-143 144 -148 0
-37 -44 -123 0
18 -130 136 0
22 47 120 0
41 97 -122 0
17 -37 96 0
1 19 23 0
13 -66 -106 0
39 -130 -150 0
-27 -40 66 0
24 127 129 0
-63 136 141 0
-4 -71 83 0
2 38 -57 0
104 -142 148 0
-47 -110 145 0
59 125 -127 0
35 -85 115 0
-31 -83 -130 0
20 65 -131 0
-29 30 70 0
106 -135 -140 0
-45 50 -139 0
-5 18 -76 0
-20 -34 -141 0
-23 -95 -114 0
-2 -96 107 0
19 -25 142 0
-60 62 -88 0
79 -120 132 0
-51 -112 -122 0
14 -69 92 0
11 114 135 0
-7 62 113 0
-53 -59 119 0
7 23 129 0
83 -130 -133 0
-98 -118 138 0
-19 23 32 0
-63 72 -77 0
106 -112 128 0
18 19 -80 0
-47 78 -106 0
-36 -39 42 0
44 58 129 0
16 -59 63 0
-23 51 131 0
8 46 101 0
-14 82 83 0
11 -96 -127 0
-36 -47 -93 0
54 64 123 0
14 -18 140 0
13 -79 -96 0
13 22 -150 0
45 47 -59 0
-59 105 -108 0
-17 120 -126 0
-6 -37 -47 0
-9 -17 -68 0
103 -124 129 0
-98 118 125 0
15 -119 130 0
54 -113 150 0
99 138 -147 0
-6 100 -102 0
22 43 114 0
74 -115 -117 0
-60 -68 -74 0
3 -31 120 0
37 65 122 0
-55 -110 -124 0
-51 -83 124 0
24 113 122 0
-71 77 109 0
-14 78 -130 0
-24 97 -116 0
-70 -135 150 0
-2 -60 117 0
17 110 -128 0
40 -42 -53 0
-121 126 130 0
66 92 150 0
-35 72 102 0
24 44 127 0
42 -43 131 0
62 -73 -86 0
66 -71 -107 0
90 -101 -147 0
-51 -110 113 0
17 37 99 0
-27 118 123 0
-64 -128 -146 0
-7 -30 -135 0
-126 130 -133 0
