p cnf 150 810
-36 -55 90 0
5 72 121 0
32 -78 -87 0
-27 -137 139 0
14 -102 117 0
-12 43 81 0
-103 -148 150 0
-41 -140 -144 0
-85 -97 -135 0
41 -126 -128 0
44 92 -126 0
-10 78 -97 0
40 42 139 0
-42 59 118 0
-79 -97 -149 0
28 -38 90 0
-10 26 -119 0
31 -72 127 0
55 -95 145 0
-58 79 -95 0
39 96 97 0
80 -105 -133 0
41 -56 127 0
4 50 68 0
30 -35 55 0
42 -79 -94 0
52 70 -109 0
-43 -74 -124 0
-7 -73 141 0
25 74 77 0
-90 -93 -119 0
3 78 -94 0
-61 -112 149 0
-41 -42 79 0
92 -117 123 0
85 -97 112 0
-58 -94 -107 0
46 83 -126 0
-28 32 -35 0
91 -95 -139 0
-38 -73 149 0
-3 123 -146 0
-52 62 -130 0
79 111 -146 0
-15 64 -92 0
97 -107 -119 0
105 110 -123 0
-22 63 86 0
58 114 -119 0
11 -64 -137 0
44 57 -135 0
-17 32 -133 0
18 142 145 0
-54 100 -150 0
-34 50 -85 0
5 38 47 0
81 122 -137 0
132 -133 147 0
-60 -76 148 0
35 119 122 0
-35 49 -57 0
-20 78 84 0
40 123 -134 0
68 -95 -148 0
-8 23 -104 0
8 -34 100 0
-18 75 -128 0
11 -18 133 0
22 105 132 0
-5 15 86 0
85 -103 -121 0
-24 -144 -150 0
78 96 121 0
16 -30 108 0
-45 84 88 0
32 -81 -102 0
15 -23 -123 0
-15 100 -108 0
-26 -77 142 0
-12 84 -140 0
-62 -78 89 0
80 -131 141 0
-58 -62 -148 0
-16 -75 113 0
-23 28 120 0
-1 10 -73 0
-5 119 144 0
-63 83 -114 0
-15 -38 -142 0
-53 -125 135 0
5 -73 107 0
-4 -55 -124 0
-36 94 100 0
-18 -30 -71 0
-23 -121 -136 0
-42 -77 -111 0
-63 -110 127 0
72 93 -100 0
-4 -118 125 0
1 45 -122 0
-13 27 -89 0
-58 118 123 0
-53 93 129 0
-68 -82 132 0
60 65 -77 0
-21 -81 140 0
88 -106 127 0
-65 -125 -139 0
40 105 -109 0
40 -119 -148 0
-56 -123 -140 0
10 136 -146 0
26 -66 135 0
-75 87 -128 0
-39 99 138 0
4 -23 101 0
129 -143 -149 0
53 56 145 0
-19 -37 111 0
49 59 79 0
4 21 -35 0
34 59 -93 0
55 -100 148 0
-56 -123 134 0
36 42 92 0
-43 61 138 0
-54 -96 -139 0
-27 82 -112 0
21 55 -79 0
10 -80 130 0
4 81 128 0
-90 124 -143 0
-44 -69 -76 0
60 63 -138 0
-15 -75 95 0
-50 67 -106 0
-110 133 -134 0
102 123 146 0
45 57 104 0
3 60 89 0
-43 73 -132 0
-3 87 119 0
-12 132 -147 0
-21 -38 53 0
4 -28 -140 0
-21 32 -41 0
68 114 143 0
-52 -91 141 0
-14 25 72 0
52 57 -83 0
-45 -75 -85 0
-38 -67 -149 0
49 -105 125 0
50 -94 -123 0
-9 -58 139 0
28 36 128 0
25 34 -76 0
-46 78 125 0
-66 85 -107 0
15 -21 122 0
23 -73 115 0
28 52 -84 0
-20 77 94 0
-26 -62 -77 0
81 89 -116 0
6 37 -59 0
-48 53 125 0
62 81 -137 0
26 49 118 0
32 -66 138 0
18 -114 -149 0
-92 104 124 0
-9 -28 103 0
20 69 -129 0
58 100 105 0
-4 94 122 0
21 -44 -63 0
-6 39 142 0
98 101 -113 0
-44 125 144 0
40 -139 -145 0
81 92 111 0
67 -86 118 0
-49 -62 141 0
22 -66 133 0
9 26 -49 0
-29 63 92 0
-119 127 -146 0
113 -116 133 0
40 -53 110 0
-34 -56 99 0
-1 33 53 0
-9 -39 -137 0
5 -52 -90 0
-36 -130 135 0
-56 65 -125 0
-1 -26 -137 0
-3 -142 -145 0
-54 77 -145 0
-36 -63 80 0
9 96 109 0
-59 66 80 0
2 60 -72 0
10 -38 132 0
15 -36 61 0
4 -114 118 0
13 90 -96 0
-7 -119 -122 0
47 105 116 0
-37 49 120 0
58 -85 128 0
65 73 105 0
-3 67 128 0
75 -79 -127 0
10 22 35 0
-10 -127 -128 0
-24 62 140 0
-69 -118 126 0
-68 79 119 0
-40 -42 -79 0
-23 -29 112 0
-20 -46 70 0
53 92 -150 0
34 -44 -128 0
95 96 127 0
60 65 81 0
-76 -91 103 0
6 -82 127 0
18 127 141 0
102 138 144 0
-30 44 -47 0
-110 -139 -149 0
53 -70 -115 0
-26 55 94 0
-2 -12 45 0
-36 -39 113 0
-30 93 121 0
8 -84 85 0
48 107 148 0
16 111 150 0
-91 126 -142 0
-95 -104 123 0
39 -68 125 0
18 89 -144 0
12 -97 128 0
11 -53 -117 0
-101 106 -123 0
57 63 110 0
13 -50 148 0
-38 126 -132 0
-33 95 102 0
-28 -45 -66 0
16 -29 -123 0
-11 -67 -87 0
-20 53 -139 0
-31 88 109 0
15 18 -135 0
22 -130 135 0
-8 28 -64 0
105 127 -128 0
103 116 137 0
-29 62 -121 0
78 -113 144 0
-79 -106 107 0
-7 12 150 0
6 -34 -145 0
-39 128 137 0
