p cnf 150 870
41 124 -144 0
94 -128 143 0
71 -104 143 0
56 -70 77 0
28 124 133 0
-83 117 145 0
-28 -49 -52 0
77 -93 -131 0
-136 -137 -143 0
34 39 -134 0
18 -121 -149 0
13 95 103 0
108 129 131 0
94 -141 142 0
-43 78 -130 0
53 -56 -137 0
-59 -83 -87 0
8 24 -64 0
49 -64 -93 0
23 115 116 0
-12 62 89 0
12 55 -148 0
-35 -88 99 0
-16 36 -61 0
62 -63 -94 0
-55 69 -74 0
46 50 114 0
63 74 -96 0
-39 64 142 0
36 87 -109 0
16 88 -122 0
6 -95 135 0
34 38 -143 0
62 73 -104 0
-41 58 93 0
9 25 91 0
59 106 141 0
-39 42 -81 0
82 -98 100 0
61 99 100 0
-44 -83 -124 0
51 -74 80 0
-58 -93 121 0
-105 147 148 0
-89 -118 135 0
51 -79 148 0
-48 75 88 0
-8 -26 124 0
-7 -128 -150 0
-34 -79 104 0
50 107 -132 0
93 124 -128 0
47 -80 97 0
29 46 94 0
-76 89 130 0
-15 -34 -107 0
-14 64 -79 0
78 88 113 0
-46 -96 -105 0
1 -10 -126 0
-78 79 -83 0
12 80 -97 0
-51 -91 -104 0
-53 83 123 0
107 118 -145 0
11 -27 85 0
-58 61 125 0
73 76 81 0
101 -105 127 0
-10 91 -96 0
132 -142 150 0
52 -105 -135 0
-7 -30 108 0
38 -54 -140 0
-15 45 -76 0
30 109 -133 0
-10 -73 -148 0
44 -121 -144 0
-35 -117 140 0
22 73 -78 0
-6 -85 -90 0
-9 -34 -110 0
-19 -26 -83 0
-17 23 -92 0
-59 122 -132 0
-38 45 119 0
38 -64 -110 0
68 98 -135 0
-28 -49 90 0
-58 -77 93 0
75 80 122 0
15 57 61 0
46 -75 -114 0
11 -115 -128 0
88 132 134 0
-30 -47 -97 0
27 -95 -117 0
-57 -114 137 0
-56 61 80 0
41 76 -77 0
122 -127 149 0
21 -56 106 0
-32 -42 119 0
2 -41 -147 0
-28 -113 126 0
14 -39 55 0
82 -84 -141 0
82 -101 -130 0
-128 -130 140 0
1 -16 -38 0
47 93 -124 0
-47 -49 121 0
-6 71 145 0
-50 101 129 0
66 -128 -141 0
32 103 -104 0
-44 127 136 0
10 78 118 0
-4 -23 -70 0
-62 75 -98 0
-11 -26 -93 0
-46 58 79 0
6 8 15 0
-4 -23 37 0
8 47 108 0
2 86 -93 0
-16 -43 51 0
9 -15 -59 0
35 -126 -148 0
13 -46 -140 0
6 85 -104 0
-19 -29 141 0
-16 109 139 0
45 -54 -90 0
-49 78 108 0
31 -67 144 0
15 16 -101 0
4 79 -81 0
64 95 140 0
-47 -65 146 0
65 -70 86 0
9 74 -142 0
4 -105 114 0
-26 36 66 0
22 -55 -98 0
66 101 -143 0
-16 -40 95 0
-18 -88 91 0
5 51 -118 0
-41 -71 -139 0
48 95 108 0
-20 81 -113 0
9 62 107 0
19 -60 72 0
28 107 147 0
-17 45 104 0
1 127 -139 0
47 -100 115 0
8 17 88 0
22 69 -101 0
30 50 -101 0
68 71 105 0
8 -51 73 0
-1 -17 -71 0
-46 82 -93 0
55 122 138 0
17 35 56 0
-23 -72 -100 0
-1 30 32 0
3 42 -81 0
-89 -128 135 0
52 60 123 0
-73 -109 145 0
-65 78 -97 0
-35 56 108 0
-7 78 132 0
-48 65 -98 0
-14 80 84 0
37 -45 132 0
6 -22 39 0
4 -17 144 0
110 -124 -131 0
37 77 83 0
-12 -33 94 0
-69 74 147 0
51 -61 81 0
36 50 -107 0
87 124 136 0
24 -129 -131 0
47 -52 -133 0
47 61 113 0
-75 80 -97 0
-49 67 142 0
-24 38 -139 0
33 -53 78 0
-8 31 100 0
15 86 146 0
-74 111 -130 0
-13 -74 103 0
-20 38 -66 0
-18 39 143 0
-2 -128 -143 0
-7 52 143 0
-89 96 -126 0
-139 142 148 0
-78 -91 -138 0
-28 128 135 0
-86 96 -118 0
-100 -102 -110 0
-28 38 66 0
-22 121 -142 0
37 53 121 0
78 101 107 0
36 87 93 0
13 45 -139 0
-25 -41 136 0
-12 39 -114 0
21 56 139 0
