p cnf 150 630
-41 71 -89 0
39 -63 93 0
57 73 90 0
-23 53 -100 0
-27 47 127 0
-95 110 130 0
21 25 29 0
6 53 -67 0
2 -8 -104 0
-30 96 150 0
60 81 -85 0
16 19 -51 0
90 114 118 0
21 46 125 0
-61 -108 -125 0
50 87 -111 0
29 42 119 0
-56 88 -98 0
-3 -75 -83 0
-28 -102 -126 0
-48 -105 111 0
43 -60 -101 0
-24 -84 90 0
21 116 -140 0
29 105 138 0
-12 14 -129 0
-41 -126 -143 0
26 28 36 0
26 -40 -120 0
14 67 -75 0
37 -75 -129 0
22 42 139 0
-2 63 128 0
-38 84 124 0
-39 -60 -101 0
26 31 -91 0
-17 85 128 0
-42 79 104 0
-10 83 96 0
53 -60 -74 0
6 15 135 0
-54 74 -116 0
-71 107 -150 0
-27 -55 -99 0
-91 110 -148 0
-1 -28 85 0
-115 -122 -147 0
107 -113 -148 0
58 80 -145 0
-20 -141 142 0
12 -123 124 0
26 -54 -97 0
-19 -27 -147 0
-80 97 -130 0
14 -116 -124 0
66 -120 -140 0
-6 82 -137 0
-18 -105 -132 0
14 -20 46 0
-38 64 -100 0
-67 73 86 0
-59 -124 -125 0
-50 -130 145 0
-8 -12 -85 0
-13 17 104 0
-16 30 -73 0
-10 -131 136 0
-1 -7 -15 0
-34 58 97 0
-23 63 71 0
-21 -70 -118 0
-52 94 -147 0
68 77 -92 0
-19 98 132 0
-75 127 -130 0
37 92 -120 0
5 -102 120 0
34 -93 -104 0
-25 78 129 0
75 -92 -113 0
16 -70 80 0
79 -122 -125 0
27 -125 137 0
108 119 -146 0
4 6 -103 0
66 107 -113 0
20 -72 -101 0
-36 -50 109 0
-46 76 128 0
9 -22 -88 0
35 39 148 0
-6 41 -144 0
17 35 130 0
16 -38 -133 0
-2 51 -73 0
-14 -33 149 0
-1 119 -144 0
-82 98 -139 0
47 63 131 0
-3 102 -147 0
-76 83 -105 0
19 -40 80 0
4 6 -42 0
-59 109 -128 0
13 51 92 0
82 -101 124 0
-23 -57 -78 0
-43 66 77 0
-1 73 -141 0
-19 64 138 0
-87 130 139 0
-9 89 105 0
-18 -44 -50 0
36 -46 -63 0
25 106 131 0
15 -113 147 0
-25 50 -132 0
2 -82 -100 0
45 -113 116 0
-5 45 -138 0
34 -113 -121 0
53 -110 -132 0
-22 -84 -90 0
31 -66 -130 0
65 -107 114 0
71 91 107 0
-19 33 -96 0
-19 -121 124 0
-5 -69 -86 0
-11 -71 -130 0
-15 24 -48 0
-33 65 -111 0
-30 -66 -101 0
76 107 140 0
-23 78 124 0
-78 98 131 0
2 -8 127 0
59 133 137 0
-1 18 -134 0
-19 -137 -149 0
-8 -35 37 0
-2 -10 26 0
21 51 -94 0
32 131 -148 0
32 34 -106 0
21 53 98 0
-56 -76 -117 0
-60 -93 -114 0
-8 -67 -115 0
-9 14 54 0
-8 -37 97 0
76 -109 -113 0
9 77 95 0
-1 -32 48 0
97 -115 -126 0
-64 74 129 0
-1 -27 104 0
-70 -117 -130 0
-96 116 -150 0
-103 -105 137 0
17 -98 117 0
-12 43 -119 0
26 73 79 0
-11 -29 74 0
-39 140 -143 0
-14 -25 -96 0
-16 64 -84 0
-10 -62 83 0
-11 -22 -50 0
41 -44 60 0
62 -83 -104 0
23 28 90 0
5 25 -109 0
-12 -24 150 0
25 -102 -123 0
53 81 148 0
-65 -67 -128 0
-9 -32 -91 0
43 102 -122 0
84 93 -119 0
26 -97 145 0
87 -102 -105 0
-36 38 -144 0
-52 -60 -137 0
33 -58 -108 0
-84 -117 145 0
94 123 134 0
91 -123 127 0
20 -29 55 0
12 90 93 0
58 -121 134 0
78 124 -127 0
-53 143 147 0
28 -121 132 0
-45 71 -117 0
-76 91 105 0
32 -34 82 0
22 -38 -132 0
1 137 -142 0
41 85 123 0
81 127 129 0
-91 -127 140 0
-45 -97 -117 0
54 -107 112 0
-18 119 147 0
-4 -73 89 0
-131 -138 -144 0
34 79 -114 0
25 43 132 0
-23 55 89 0
