p cnf 150 900
-58 67 75 0
-19 23 110 0
-29 -115 -147 0
55 76 -148 0
-18 -30 137 0
-14 -19 80 0
108 110 -138 0
9 44 -150 0
-32 77 -118 0
-47 90 136 0
-59 -73 95 0
-38 61 126 0
-7 -12 18 0
61 -104 -144 0
-41 50 -140 0
26 -75 -79 0
25 74 -83 0
-87 -114 145 0
12 45 -115 0
-8 48 -52 0
-43 -96 104 0
-16 70 98 0
4 -93 -143 0
-45 74 150 0
36 82 -98 0
-39 -41 95 0
12 30 45 0
3 30 91 0
43 -87 118 0
-121 -124 -142 0
64 67 106 0
8 -60 73 0
-23 -35 -57 0
9 17 -60 0
-33 -34 139 0
-13 63 -111 0
9 16 -30 0
-29 104 -146 0
-36 -72 94 0
-16 -81 -91 0
-63 -82 -127 0
-44 53 124 0
25 -102 -121 0
119 -132 -147 0
-48 106 127 0
61 79 -127 0
107 111 113 0
17 117 -136 0
-15 -54 145 0
21 61 -84 0
15 -59 -130 0
62 80 -132 0
-40 86 128 0
3 -17 -53 0
23 -47 131 0
-30 -72 -145 0
-11 -14 95 0
50 58 -96 0
10 -139 144 0
-65 -88 -124 0
-14 -64 96 0
64 -108 -117 0
1 24 91 0
-57 140 148 0
-7 -115 -127 0
-53 -59 -115 0
32 -133 -144 0
-5 56 -84 0
18 -71 -93 0
-88 109 -118 0
59 99 108 0
57 103 -122 0
17 19 41 0
-18 93 -150 0
11 -79 148 0
-3 -74 -77 0
-17 -57 124 0
106 -124 143 0
2 40 -55 0
-37 -85 -115 0
-45 -73 79 0
12 -80 113 0
55 70 121 0
57 66 116 0
-16 -51 -59 0
-15 -31 -99 0
20 73 -142 0
-54 -71 145 0
-12 -33 66 0
32 93 -105 0
45 71 -145 0
44 85 105 0
-21 33 66 0
-90 91 111 0
16 31 96 0
-2 -128 131 0
83 -91 -124 0
-62 -134 141 0
5 -30 -122 0
3 58 -90 0
-118 -128 -129 0
20 73 -86 0
7 -104 127 0
-17 -111 116 0
98 -102 -130 0
-14 -103 140 0
67 78 108 0
50 -100 115 0
11 63 76 0
26 -89 142 0
63 95 149 0
-78 96 147 0
-64 -123 133 0
36 142 144 0
91 102 -106 0
-49 135 142 0
30 -65 91 0
-8 119 -138 0
18 131 142 0
-112 -124 -130 0
39 70 88 0
-30 79 -117 0
-13 -30 68 0
47 126 -135 0
34 92 136 0
-40 70 -72 0
99 -112 -136 0
17 -82 -89 0
-2 -73 -96 0
-14 -93 142 0
100 114 -124 0
-50 -122 139 0
13 57 -120 0
-29 34 -47 0
-93 101 105 0
-14 102 144 0
-68 -112 -146 0
45 -67 90 0
37 -66 -119 0
34 73 -90 0
-36 124 135 0
-21 102 -134 0
21 49 138 0
39 115 134 0
-35 -57 63 0
13 -55 113 0
-19 -131 -147 0
75 119 -149 0
-37 -79 -135 0
37 -104 -143 0
75 125 140 0
-40 -46 -90 0
-17 105 -137 0
47 -91 -94 0
8 -124 -135 0
-47 94 -138 0
29 -38 48 0
-16 134 -137 0
-12 14 -55 0
14 47 -57 0
59 82 -118 0
1 -90 139 0
-30 -41 139 0
75 96 139 0
-43 -65 80 0
-27 82 -119 0
-96 103 -141 0
42 -127 -130 0
-35 73 77 0
-26 -70 -133 0
66 -132 -133 0
31 81 112 0
55 59 119 0
-19 32 -54 0
-27 123 128 0
30 38 -103 0
-46 110 -126 0
-102 -116 129 0
80 -89 128 0
-40 -65 -146 0
-90 111 142 0
-36 60 78 0
-22 -78 -127 0
90 -119 -145 0
17 26 69 0
-80 91 -105 0
-28 -55 58 0
28 117 -133 0
44 -131 148 0
17 22 127 0
-56 -107 -110 0
58 76 -135 0
9 -54 -121 0
-76 121 -131 0
-27 38 102 0
42 90 126 0
-16 36 -52 0
38 126 142 0
-63 -128 142 0
-21 44 -92 0
-13 31 -109 0
-33 -35 74 0
39 137 150 0
-67 136 -145 0
80 -87 -135 0
-25 86 -140 0
17 43 127 0
43 -67 81 0
-2 -41 -137 0
1 -116 126 0
118 -128 -148 0
62 -83 100 0
38 -131 149 0
6 -52 -63 0
26 -81 -125 0
68 103 128 0
-7 61 -70 0
7 -17 -94 0
-18 -142 -149 0
30 98 -132 0
9 -19 31 0
-18 -22 125 0
-108 -117 132 0
-5 -39 -112 0
29 96 -110 0
-64 73 97 0
8 52 103 0
-15 -106 -116 0
-8 -61 -99 0
21 -40 -101 0
29 33 119 0
69 90 143 0
-48 59 91 0
15 -49 -115 0
71 99 -135 0
97 107 -149 0
42 -69 -119 0
-48 84 -87 0
62 -95 96 0
-48 -73 -123 0
7 -109 118 0
-58 93 113 0
-40 -70 -144 0
-59 -66 -89 0
-11 -42 99 0
27 62 -143 0
-11 35 60 0
26 56 -68 0
55 -66 94 0
-15 -57 -144 0
-43 103 120 0
79 89 126 0
10 -80 -118 0
1 -12 119 0
18 60 -117 0
-17 55 -146 0
74 -76 -147 0
33 44 -104 0
-10 22 122 0
38 91 -108 0
21 -57 111 0
23 38 117 0
-6 -11 139 0
18 -23 -46 0
45 63 -67 0
-44 -62 132 0
-47 48 -61 0
-5 98 -142 0
32 -44 -138 0
5 6 93 0
39 -62 138 0
-52 -56 -123 0
72 127 131 0
-15 76 132 0
-53 -54 115 0
35 -51 -66 0
-16 -32 -150 0
-37 40 -125 0
-80 -109 120 0
-104 126 145 0
9 -76 133 0
-10 -21 113 0
-20 76 122 0
-125 126 139 0
-44 -114 115 0
9 42 -47 0
-16 -104 116 0
18 24 -65 0
15 45 -107 0
56 113 142 0
-53 57 -76 0
-67 78 -122 0
4 51 104 0
-87 -109 127 0
-25 56 74 0
-39 -63 139 0
-82 97 -105 0
58 84 -87 0
-3 -92 105 0
23 55 -92 0
54 103 144 0
-20 26 -44 0
-8 -87 -113 0
-23 87 89 0
44 45 105 0
22 -96 138 0
-94 -109 -127 0
55 -89 98 0
34 37 75 0
-3 -29 39 0
-33 -92 -148 0
17 80 137 0
121 122 -137 0
18 20 -40 0
-32 48 136 0
-23 87 -116 0
55 -102 108 0
30 38 -51 0
81 90 125 0
15 75 135 0
-45 -47 127 0
-13 -123 145 0
20 114 120 0
-35 50 130 0
81 -94 114 0
-73 -85 86 0
-24 62 150 0
105 -128 141 0
-62 -105 -141 0
-55 79 -110 0
-10 -36 93 0
52 -107 -130 0
37 -39 134 0
-50 96 -118 0
-29 53 -99 0
-19 108 149 0
-3 -99 105 0
-63 114 -137 0
11 74 108 0
101 129 -149 0
-46 68 -131 0
62 117 146 0
85 87 143 0
-30 -57 -61 0
8 -24 -75 0
-5 21 45 0
-13 -36 -145 0
75 124 126 0
78 117 -119 0
-19 -22 -127 0
89 127 -143 0
23 -104 -115 0
-14 -44 -134 0
7 45 119 0
-3 88 -126 0
-27 115 -141 0
-13 76 109 0
4 129 -139 0
-51 80 107 0
-26 -136 -145 0
11 -57 132 0
-19 110 147 0
42 -49 -87 0
-1 -102 -126 0
12 127 -133 0
-13 103 -116 0
-16 -21 96 0
-51 122 -147 0
-33 124 128 0
-23 79 114 0
-24 88 117 0
-34 54 92 0
-50 57 83 0
6 72 94 0
-58 -81 -128 0
-34 -117 -137 0
-65 88 -116 0
-18 -112 145 0
35 -69 -76 0
-38 -113 -131 0
59 -71 -150 0
40 84 108 0
14 -59 90 0
7 -15 47 0
8 17 -48 0
-49 104 134 0
-49 -87 134 0
32 103 133 0
26 58 114 0
-40 65 68 0
-39 43 -106 0
-1 -131 -140 0
-69 -103 -108 0
-15 39 57 0
-12 -53 101 0
83 -104 -112 0
-10 -34 -110 0
-81 86 102 0
-60 -84 95 0
-49 126 -136 0
-10 89 -120 0
5 -55 -73 0
11 40 -100 0
71 121 136 0
-57 132 -143 0
-45 -74 75 0
-19 38 -124 0
-38 -68 -85 0
-11 79 -86 0
-10 -70 117 0
-7 34 -79 0
35 -57 59 0
-17 -85 -130 0
21 86 134 0
-10 21 -141 0
35 45 -102 0
-13 -127 -141 0
4 9 -82 0
22 31 52 0
-69 86 118 0
38 -65 89 0
49 92 109 0
35 -67 -118 0
2 -9 64 0
56 121 146 0
-54 -69 -70 0
-9 10 74 0
70 -92 133 0
-14 -16 -24 0
-25 60 145 0
18 126 -130 0
-2 -39 -143 0
-5 114 -126 0
