p cnf 150 810
-24 -52 107 0
-40 87 103 0
-7 27 81 0
-33 -59 132 0
-20 -55 -81 0
-32 36 120 0
15 -132 -134 0
21 -29 147 0
83 -95 -140 0
71 -123 -146 0
-9 23 -130 0
-6 78 110 0
-11 -131 -134 0
17 -73 -108 0
67 -89 96 0
22 -34 44 0
82 85 -118 0
31 64 91 0
-79 -112 -117 0
-40 -84 -93 0
-95 -147 -148 0
23 -24 81 0
-24 88 -114 0
12 -122 146 0
-19 78 -139 0
18 -53 -100 0
18 -40 124 0
13 -51 -122 0
38 57 -135 0
-78 -100 -106 0
-23 69 120 0
-15 -71 -115 0
2 -105 118 0
49 65 98 0
-49 -63 103 0
-2 -60 98 0
-59 112 -130 0
-16 36 69 0
-25 116 -135 0
-83 93 138 0
77 -88 102 0
-9 -13 -25 0
-126 142 147 0
16 66 -109 0
42 -54 68 0
39 -62 -87 0
-99 137 144 0
53 -120 149 0
86 -96 149 0
-114 124 129 0
-59 91 125 0
21 96 108 0
-34 45 -126 0
30 -99 -144 0
56 68 -126 0
-69 70 -89 0
6 -23 -113 0
-52 71 114 0
31 42 86 0
99 123 146 0
-55 118 124 0
-10 28 37 0
-41 -54 -64 0
-26 35 97 0
-113 -127 130 0
78 109 120 0
-31 -89 -100 0
50 -76 -88 0
5 12 139 0
8 12 33 0
-1 26 145 0
-53 -97 116 0
-58 78 135 0
66 101 135 0
9 46 -134 0
-9 -54 -128 0
8 75 -131 0
-7 -57 119 0
-29 81 95 0
-13 31 -138 0
8 -60 69 0
23 72 -106 0
-32 -39 140 0
5 -12 -107 0
88 95 127 0
8 44 58 0
-17 111 143 0
58 77 140 0
-25 29 -41 0
44 -126 -139 0
-52 -62 -112 0
29 57 147 0
17 67 81 0
93 99 -137 0
-42 63 124 0
-40 -46 55 0
-12 -28 43 0
22 36 98 0
11 -123 -127 0
6 38 -131 0
-1 40 -150 0
-50 82 145 0
72 128 133 0
-58 -59 97 0
29 -97 -133 0
72 -109 115 0
-98 -114 139 0
-1 -69 -86 0
-83 98 -147 0
6 -47 -110 0
94 102 -127 0
26 46 -133 0
-12 112 141 0
62 -91 123 0
34 70 72 0
11 102 -125 0
-69 105 -138 0
6 17 121 0
23 -55 120 0
-26 -36 140 0
1 -15 -45 0
-16 88 -136 0
-33 46 145 0
47 -121 -144 0
9 43 147 0
6 -49 -115 0
40 85 100 0
5 74 -145 0
33 76 -79 0
-23 112 -132 0
-26 97 119 0
-30 84 111 0
20 -69 -138 0
106 -122 -140 0
-48 -80 105 0
-23 -112 -136 0
40 42 -78 0
-71 -80 -88 0
-35 -41 60 0
-50 -81 105 0
-21 -62 88 0
-35 85 108 0
2 -53 60 0
-101 -112 -148 0
-54 60 -72 0
-40 69 73 0
-16 27 122 0
-44 100 123 0
-47 89 -149 0
5 -52 141 0
-23 -42 -44 0
12 59 -81 0
13 -36 140 0
-7 -101 143 0
-30 -63 68 0
37 -67 147 0
-77 97 103 0
13 29 81 0
91 -109 116 0
26 53 -118 0
27 55 -146 0
25 -85 146 0
1 -28 75 0
53 -83 89 0
14 -69 -70 0
19 108 -135 0
-37 82 92 0
-39 50 129 0
-7 -122 142 0
21 65 106 0
12 69 -110 0
-17 -109 137 0
-47 80 -93 0
59 -86 -104 0
-29 -53 -108 0
67 -128 136 0
116 137 -141 0
67 -72 -123 0
52 67 142 0
-49 63 -88 0
54 112 -122 0
-94 118 134 0
-55 -123 -150 0
45 -48 -125 0
-36 -57 59 0
