p cnf 150 690
5 80 -138 0
-79 98 131 0
-53 -124 -142 0
62 70 141 0
-20 49 -131 0
10 17 -77 0
-9 114 -137 0
-9 60 -75 0
3 24 -74 0
51 109 -112 0
45 -75 -150 0
53 87 124 0
-7 9 42 0
-13 -77 143 0
48 -60 -133 0
52 -76 -121 0
-8 -106 130 0
30 -76 -148 0
-75 -84 100 0
21 -60 144 0
-9 35 -88 0
16 -17 -117 0
-10 -106 -109 0
-93 144 149 0
89 103 -134 0
-8 -73 120 0
41 121 -141 0
-18 68 129 0
33 99 149 0
-44 62 140 0
53 -72 -131 0
17 -102 106 0
-24 34 59 0
-3 -36 132 0
116 124 -147 0
-32 54 -117 0
-72 81 -87 0
50 -66 -103 0
-3 -18 -76 0
-96 106 -108 0
6 -141 143 0
45 50 141 0
1 -92 -141 0
80 95 134 0
102 -111 -143 0
61 -78 90 0
-34 -95 145 0
64 78 -102 0
-60 68 83 0
-90 -96 -106 0
86 -93 100 0
-55 -113 -142 0
-19 -21 -100 0
2 136 -145 0
-23 -26 -47 0
16 -17 -20 0
51 101 119 0
-5 35 -119 0
-5 91 135 0
70 77 145 0
43 -67 123 0
78 116 117 0
-1 -39 135 0
9 -82 92 0
119 120 124 0
16 -75 -116 0
17 43 -60 0
-31 93 97 0
28 91 102 0
-42 64 115 0
14 -54 87 0
36 94 95 0
89 -107 -130 0
-56 -57 132 0
14 28 -142 0
-2 -60 115 0
30 57 82 0
-11 -88 -132 0
-16 -24 44 0
102 116 -144 0
-19 -68 -118 0
-13 -24 55 0
94 133 144 0
14 61 134 0
32 41 122 0
13 -111 115 0
-56 62 116 0
-83 -88 125 0
14 52 -132 0
21 -119 -122 0
34 -106 -142 0
-24 43 -107 0
-62 -103 126 0
-41 138 -149 0
15 -27 -47 0
-42 -85 -88 0
36 -84 -121 0
15 -114 150 0
-1 -113 -138 0
22 -52 -147 0
19 -60 -130 0
15 -55 -127 0
9 19 39 0
18 -89 132 0
31 90 -126 0
-21 -59 102 0
31 -33 -147 0
-12 102 137 0
40 -91 111 0
-32 -102 140 0
-77 -92 111 0
-30 109 150 0
-64 104 -138 0
-32 -95 104 0
-20 -73 115 0
-20 89 136 0
54 -66 82 0
-23 106 -118 0
-22 -60 134 0
-9 42 117 0
11 25 80 0
-24 -105 -128 0
-1 109 -114 0
15 -50 99 0
-105 -109 -131 0
-20 86 144 0
-113 -126 139 0
-24 48 143 0
-36 -101 -126 0
67 77 -145 0
19 109 144 0
9 46 106 0
-77 80 115 0
-10 36 136 0
-32 36 -63 0
-58 66 -138 0
53 -79 93 0
39 63 -100 0
33 62 70 0
87 97 103 0
52 -108 129 0
-81 113 -127 0
-28 -141 144 0
65 123 125 0
27 63 -142 0
27 -69 94 0
-64 72 -114 0
-39 -42 70 0
45 -54 62 0
-29 30 -81 0
56 92 -121 0
-99 -101 127 0
-6 31 -103 0
43 -96 107 0
-71 80 -97 0
-1 70 -103 0
7 -58 73 0
-53 68 -88 0
-23 85 -96 0
61 81 -85 0
21 -23 -144 0
2 -45 98 0
-17 -54 138 0
7 -94 -104 0
43 66 -144 0
28 -35 66 0
-55 73 125 0
18 -123 142 0
-49 103 -121 0
-31 -41 88 0
-21 -27 79 0
51 -81 140 0
54 113 -130 0
17 24 69 0
-75 91 143 0
14 26 74 0
-70 84 -92 0
-2 24 -124 0
65 -116 150 0
14 -77 -143 0
9 -16 53 0
6 16 34 0
-39 57 -103 0
53 64 134 0
91 115 -133 0
29 33 -74 0
53 93 112 0
11 101 -140 0
-61 107 114 0
-59 -68 100 0
4 44 -126 0
51 94 -97 0
11 33 -125 0
-36 -43 85 0
-10 -34 61 0
-8 114 122 0
-75 130 147 0
11 -21 -125 0
-54 -93 121 0
-5 85 95 0
-53 -82 -108 0
-47 48 139 0
37 71 -125 0
-37 -40 69 0
-66 -145 -149 0
-56 101 -119 0
12 -14 115 0
-49 -69 -118 0
46 -66 -148 0
-14 -54 144 0
65 81 -82 0
38 -45 113 0
40 -42 -53 0
49 -96 -138 0
9 -104 -108 0
-5 -8 -44 0
12 -76 -109 0
8 -107 -109 0
-54 -83 -137 0
12 27 87 0
-44 -79 99 0
-44 -76 -149 0
-29 -86 -136 0
5 24 -144 0
-4 -34 -132 0
84 -103 -119 0
-80 87 -103 0
-92 -106 124 0
44 107 -149 0
-103 -115 -144 0
-34 50 -69 0
13 -83 -105 0
-10 -56 137 0
67 75 -103 0
-8 24 -138 0
3 -18 47 0
6 -52 128 0
-32 -49 -129 0
-48 -69 139 0
46 -74 103 0
-24 89 -110 0
104 -107 -126 0
-8 118 150 0
40 60 -150 0
26 55 67 0
81 104 116 0
54 67 89 0
-22 40 145 0
96 -108 126 0
-45 108 148 0
1 111 -141 0
3 -79 -83 0
68 96 129 0
-48 -90 -98 0
8 -111 133 0
-38 -71 -73 0
-56 -68 77 0
12 -36 123 0
-12 -131 -148 0
-69 -145 147 0
-62 89 -116 0
-7 30 100 0
50 -81 106 0
21 94 99 0
63 114 122 0
11 -106 -123 0
-19 103 113 0
-32 -98 126 0
-75 79 137 0
42 71 121 0
77 112 123 0
-50 -68 136 0
-36 -93 134 0
-58 -97 121 0
-27 32 -116 0
11 29 83 0
-56 85 -114 0
15 -51 135 0
-106 -108 117 0
11 -123 -149 0
55 70 -139 0
19 102 -113 0
-15 -77 -137 0
36 -46 89 0
-4 -5 48 0
4 -31 -44 0
35 -101 -112 0
50 59 -65 0
108 -117 144 0
19 68 -97 0
42 -44 73 0
39 60 -123 0
3 38 133 0
63 -104 -149 0
50 -95 -127 0
15 90 128 0
-19 -72 80 0
-34 -37 -114 0
99 -117 119 0
-133 -142 143 0
36 49 68 0
-12 -97 -120 0
-40 98 -112 0
-74 -101 -124 0
67 116 142 0
-14 -55 115 0
-71 72 -120 0
-20 134 -142 0
54 91 -120 0
-13 26 -114 0
-33 -49 80 0
-45 105 -130 0
-9 71 -84 0
44 64 133 0
24 -51 57 0
-21 -109 140 0
32 81 -83 0
2 -29 71 0
15 34 -46 0
19 92 -132 0
35 -117 148 0
-10 62 100 0
56 -73 83 0
54 -90 117 0
46 99 127 0
-38 86 146 0
-35 -143 -149 0
13 -111 -118 0
-61 62 -146 0
-8 -14 -96 0
60 -61 95 0
-27 -51 96 0
87 116 122 0
-37 -90 -127 0
48 -117 150 0
-29 98 101 0
70 -79 148 0
34 45 -59 0
-72 119 123 0
-46 -101 119 0
59 -108 138 0
-47 91 -136 0
6 -56 129 0
-51 109 124 0
55 -90 -143 0
17 -85 -118 0
-18 -74 136 0
-29 -102 -150 0
45 -48 -150 0
-24 44 -63 0
40 79 96 0
68 -77 -135 0
12 -44 -112 0
-85 97 -130 0
27 36 -58 0
-14 24 -113 0
-75 -114 115 0
34 -132 -150 0
-52 109 -149 0
13 144 -145 0
36 -62 -126 0
57 112 124 0
22 69 -124 0
-7 -105 133 0
10 -101 149 0
-29 -45 -91 0
-7 -19 114 0
8 -56 -116 0
-43 63 115 0
15 88 -130 0
13 -18 78 0
91 100 -120 0
-52 67 129 0
53 57 -145 0
41 98 -136 0
-27 -116 -143 0
25 -122 137 0
-7 13 -14 0
9 86 99 0
28 90 126 0
34 -36 -121 0
21 117 121 0
-17 85 137 0
77 -121 132 0
6 38 -91 0
-29 110 -144 0
-41 -122 -137 0
-4 60 135 0
19 105 130 0
