p cnf 150 450
-33 84 119 0
70 93 -149 0
-51 105 141 0
-17 -18 -136 0
-5 120 130 0
34 35 149 0
-21 62 -123 0
-32 89 -116 0
103 -126 -131 0
31 -119 128 0
-25 -33 82 0
22 -59 -101 0
-8 -53 -115 0
7 31 -75 0
15 -69 139 0
26 -78 -123 0
-48 -101 -143 0
1 42 -111 0
39 109 -135 0
-37 61 -123 0
-63 -101 -130 0
113 124 -136 0
-68 74 -89 0
4 -78 142 0
-60 89 -112 0
-13 22 -47 0
39 100 150 0
-66 79 -85 0
7 51 -136 0
-8 -77 -115 0
31 -117 118 0
-4 -30 -62 0
-44 -105 -128 0
120 130 147 0
29 -92 146 0
13 -46 50 0
-19 138 150 0
-13 18 38 0
28 -33 116 0
8 -142 146 0
-11 57 107 0
35 89 147 0
-1 108 -131 0
-38 46 -86 0
-6 8 -52 0
39 72 -75 0
69 -74 79 0
4 72 98 0
4 95 100 0
-44 47 -114 0
-9 27 137 0
-32 -35 71 0
-23 72 -88 0
24 124 -131 0
13 126 -127 0
9 -30 -31 0
-85 86 -112 0
-36 48 -61 0
-17 -18 32 0
-23 -50 -99 0
49 87 -140 0
54 137 140 0
-14 -19 94 0
7 -23 -140 0
62 -74 96 0
-59 85 113 0
26 -41 -80 0
-89 112 125 0
-91 -99 108 0
-52 68 -88 0
46 58 149 0
89 102 -103 0
-51 -60 -109 0
67 88 115 0
75 116 124 0
-10 -38 61 0
-39 -76 -117 0
32 68 140 0
-51 80 145 0
-79 -104 108 0
38 48 51 0
30 -32 140 0
-16 21 115 0
11 71 131 0
-37 -116 -140 0
-22 -32 136 0
-55 -61 67 0
-24 -34 -55 0
35 118 134 0
34 35 43 0
-31 101 -116 0
3 -94 129 0
-5 -94 140 0
-51 -64 69 0
54 75 -118 0
74 104 -137 0
99 -105 120 0
10 84 -148 0
-11 40 43 0
-32 71 143 0
58 81 98 0
82 112 -150 0
-44 -65 78 0
-54 -102 120 0
-94 140 146 0
12 -43 94 0
-31 -73 -95 0
-34 -51 -115 0
-1 -120 146 0
-35 82 112 0
38 -49 57 0
86 135 -145 0
-8 -59 109 0
13 102 -126 0
-29 -137 -138 0
43 79 120 0
43 87 -136 0
-52 -63 88 0
22 -64 -92 0
23 73 -137 0
-10 44 99 0
10 62 -137 0
-35 -71 -95 0
15 85 -137 0
-1 -117 138 0
10 -108 -149 0
8 65 78 0
60 93 121 0
42 48 139 0
17 83 -99 0
-9 45 -54 0
-22 55 -58 0
-6 -30 113 0
-2 -84 -126 0
-123 140 -145 0
-21 111 -138 0
-22 -113 140 0
-39 -60 -136 0
-26 -51 131 0
-62 63 -64 0
6 67 79 0
-10 -113 116 0
-12 -57 -131 0
-12 -75 99 0
21 39 143 0
-101 -125 -138 0
19 71 109 0
-54 -56 -148 0
9 59 78 0
-2 20 86 0
42 -51 149 0
-16 -78 -132 0
-6 58 68 0
-42 -80 -130 0
9 69 -77 0
10 -44 98 0
-22 74 136 0
26 -31 -103 0
-1 -28 31 0
-16 39 132 0
-95 122 148 0
-7 13 -150 0
46 117 125 0
41 64 -101 0
-21 -67 85 0
97 109 128 0
