p cnf 150 510
-26 58 110 0
33 -116 121 0
48 -58 110 0
35 88 -104 0
35 -135 -146 0
-10 -118 133 0
-39 -69 -74 0
-26 -33 54 0
-45 -87 -110 0
48 -53 83 0
-50 -75 -113 0
-106 111 -127 0
20 -49 -127 0
-2 62 -113 0
-28 -56 140 0
96 -121 128 0
-47 -53 -114 0
75 -95 -133 0
35 -103 125 0
-112 -118 -130 0
-99 102 131 0
-33 -146 -150 0
11 124 -143 0
-18 127 131 0
59 67 -93 0
43 -133 150 0
-19 36 -148 0
56 60 67 0
-100 112 -115 0
11 -78 93 0
-32 -65 -80 0
27 -88 132 0
-76 89 109 0
9 -73 76 0
77 100 136 0
-7 -12 101 0
-27 -111 -132 0
-47 -73 -84 0
79 86 -125 0
71 94 -107 0
-48 -79 107 0
-81 136 -142 0
-14 15 -45 0
4 -54 78 0
95 -109 122 0
59 84 -96 0
-9 37 59 0
-39 74 107 0
13 -65 139 0
-111 -136 -143 0
48 -52 134 0
-9 30 -104 0
138 -141 146 0
3 30 136 0
-18 64 131 0
30 -48 -93 0
36 -91 123 0
26 -38 -148 0
-101 110 -146 0
36 -53 -147 0
-85 104 -150 0
-26 -36 -50 0
30 -95 127 0
-6 115 -146 0
38 -68 -81 0
42 50 128 0
-12 46 -83 0
-19 116 118 0
6 77 147 0
-19 69 -86 0
13 -35 95 0
57 107 -133 0
-77 84 -109 0
-21 -59 -71 0
3 -136 146 0
42 88 150 0
-32 48 -119 0
-52 135 142 0
-66 68 -71 0
3 -77 93 0
2 41 53 0
-86 120 -141 0
-57 -98 -139 0
9 48 -105 0
-7 -29 45 0
-14 -40 -50 0
-21 -100 137 0
-34 -57 -119 0
-41 -51 114 0
-30 -41 -45 0
64 -97 -123 0
122 136 144 0
12 24 119 0
-4 27 90 0
14 90 114 0
10 20 -79 0
-90 -106 -149 0
19 69 106 0
27 89 120 0
-38 80 81 0
-64 -97 104 0
-27 -36 138 0
15 143 -146 0
73 -109 113 0
13 98 121 0
-88 -99 110 0
-24 91 -117 0
-2 5 141 0
6 24 -99 0
-31 -101 -104 0
25 -78 -111 0
-39 -99 147 0
11 -92 -125 0
-48 105 147 0
5 47 129 0
71 73 -79 0
9 62 95 0
-13 -49 132 0
-45 -66 123 0
-90 103 145 0
-55 68 116 0
-6 20 108 0
67 91 132 0
113 -142 -145 0
18 -68 84 0
-68 -88 -140 0
-19 43 71 0
46 52 -70 0
-15 23 -29 0
-4 -69 134 0
-18 -30 139 0
-68 -111 132 0
14 -77 123 0
-24 -56 -86 0
23 -98 150 0
44 -123 -145 0
-72 -103 120 0
-5 -122 141 0
39 -88 145 0
35 -41 -92 0
14 -47 88 0
44 78 -130 0
-12 34 -44 0
-69 -83 -90 0
15 -27 -45 0
-51 83 -134 0
93 -107 -125 0
56 119 -127 0
29 -85 -102 0
21 92 127 0
-22 95 127 0
75 83 86 0
21 -49 -111 0
-28 57 85 0
53 -81 111 0
-48 -54 -68 0
51 -116 -145 0
50 88 -150 0
56 65 90 0
42 106 -144 0
15 17 -27 0
-37 97 -115 0
-113 -132 -140 0
-35 84 -92 0
127 141 -143 0
7 9 -121 0
16 103 -114 0
-43 -96 -124 0
-23 75 -148 0
28 -46 -127 0
87 135 143 0
20 72 -92 0
16 115 121 0
-2 15 -115 0
32 -58 -119 0
17 -28 -121 0
21 -76 110 0
-15 23 -53 0
61 127 -135 0
-104 109 -113 0
-20 50 83 0
6 79 -134 0
49 -109 -115 0
-31 -73 -95 0
16 23 -96 0
11 -55 65 0
-31 -44 49 0
69 97 -102 0
-41 90 107 0
23 -33 -93 0
-30 75 -79 0
-19 -30 95 0
-29 -80 147 0
19 95 96 0
-16 -75 107 0
-9 89 -148 0
-1 -2 -51 0
81 -85 -119 0
-34 -54 114 0
23 -48 -74 0
-51 -75 96 0
4 -106 124 0
-23 54 127 0
-1 -144 149 0
-7 -93 121 0
32 81 -109 0
-56 84 135 0
11 -64 -117 0
-32 -46 -115 0
21 57 123 0
-63 -136 -149 0
15 35 54 0
35 64 118 0
-86 -105 109 0
-30 71 -107 0
-95 119 140 0
-33 35 -122 0
-30 -51 -69 0
19 -76 96 0
-12 97 -148 0
-16 25 148 0
-15 80 -142 0
33 62 -148 0
10 19 70 0
16 -57 135 0
86 133 -141 0
18 114 -135 0
21 -26 122 0
56 81 114 0
-18 58 -127 0
55 -64 -77 0
27 -30 138 0
11 43 -59 0
104 116 -124 0
31 95 -140 0
24 61 -90 0
34 -46 -137 0
-9 18 51 0
22 33 -118 0
31 71 -149 0
42 -116 136 0
10 27 -61 0
26 -37 -56 0
23 39 63 0
49 -51 90 0
11 114 123 0
8 9 -44 0
11 -61 64 0
-83 -111 137 0
81 -89 -97 0
-28 31 90 0
43 -135 -147 0
71 -120 -121 0
46 -53 113 0
4 39 148 0
-18 75 -93 0
60 -97 118 0
60 -66 -122 0
38 -82 134 0
33 -59 -139 0
-16 -105 -113 0
-20 -124 -143 0
-56 84 97 0
4 -9 -139 0
12 30 52 0
-28 -115 -123 0
-57 -101 141 0
55 83 -144 0
43 111 141 0
-66 -124 -134 0
-70 -102 136 0
7 -27 41 0
77 111 116 0
-36 -111 -146 0
-19 -49 111 0
-5 -14 -40 0
18 84 133 0
-74 144 -146 0
12 -131 -132 0
12 56 -82 0
7 -65 141 0
-15 86 105 0
31 45 -93 0
-38 -55 77 0
56 91 146 0
46 121 139 0
28 133 136 0
59 -141 -148 0
-32 -95 -126 0
-60 -63 103 0
-59 -84 116 0
-10 -61 -100 0
64 -65 90 0
-29 60 -100 0
-63 117 145 0
52 105 -122 0
-77 117 -144 0
14 -15 125 0
11 -45 143 0
-37 -60 74 0
-19 -28 70 0
33 -64 -150 0
-70 -88 122 0
46 55 -60 0
19 -66 -101 0
-16 -35 46 0
-80 -120 145 0
10 67 141 0
30 48 146 0
-41 43 -99 0
72 84 97 0
68 89 -126 0
-91 104 -116 0
11 -23 -112 0
-19 49 -73 0
-21 -30 -109 0
76 -101 -116 0
50 97 144 0
-44 -70 -123 0
-53 -110 124 0
101 117 131 0
43 112 -118 0
-69 92 -111 0
38 -83 -109 0
73 99 141 0
66 68 -141 0
-2 116 -141 0
78 -116 -126 0
-44 -62 125 0
-75 -90 98 0
86 -104 -130 0
-68 98 148 0
-6 44 -61 0
-9 -51 -76 0
21 105 130 0
-38 -56 -141 0
31 94 -123 0
-134 -137 -147 0
74 -85 -112 0
-25 101 -128 0
-22 -65 -137 0
-6 -60 -75 0
