p cnf 150 600
-36 -41 -49 0
-86 88 130 0
5 -117 142 0
-45 92 99 0
8 -28 146 0
58 -67 -117 0
-44 49 71 0
106 -114 -142 0
-10 -28 119 0
-63 65 -116 0
2 46 -99 0
-47 87 -104 0
39 -141 -146 0
-85 87 -109 0
80 119 149 0
36 -93 -121 0
-17 72 145 0
-48 -60 -80 0
13 -79 80 0
-34 45 -57 0
-40 -41 -124 0
-66 75 -106 0
-38 83 -109 0
27 -131 -132 0
-37 89 92 0
-58 144 150 0
-62 85 -104 0
108 -116 127 0
-34 87 -97 0
-2 -27 134 0
-67 -70 -122 0
11 37 -134 0
63 -89 -126 0
46 -92 119 0
-38 131 140 0
28 62 148 0
70 116 -145 0
-5 -135 148 0
-27 46 131 0
40 59 -71 0
70 -106 -150 0
44 45 -60 0
30 -97 147 0
25 -48 -122 0
-35 138 -144 0
15 -37 97 0
80 -82 92 0
27 -127 130 0
-28 83 -133 0
-1 -97 126 0
-40 84 -149 0
3 26 -30 0
37 106 129 0
3 -91 -132 0
-85 107 -119 0
-100 113 -125 0
-6 73 94 0
10 -61 127 0
51 -59 -72 0
19 31 103 0
19 -93 124 0
94 -116 130 0
-50 -88 -103 0
-9 -63 -74 0
112 -114 -120 0
-54 82 103 0
-33 -86 113 0
-6 -75 -134 0
-19 54 88 0
13 -66 -120 0
44 -64 -145 0
82 108 -150 0
91 97 -129 0
-33 45 -65 0
70 105 118 0
-65 -144 148 0
9 -42 82 0
52 59 86 0
-74 -114 143 0
10 12 -84 0
-13 -17 66 0
-3 8 103 0
-43 -56 -82 0
-101 122 141 0
-51 75 123 0
-33 82 132 0
4 -135 149 0
-27 -85 93 0
-17 -89 -131 0
7 8 -61 0
-3 78 128 0
-22 79 -126 0
-37 -112 120 0
4 58 -97 0
-12 -81 -102 0
-37 44 91 0
37 81 -116 0
-9 43 -115 0
55 -80 111 0
46 -62 73 0
-59 115 -127 0
5 44 80 0
-4 -88 -124 0
7 19 -64 0
104 -115 -131 0
59 108 -114 0
91 -97 -148 0
-72 -101 118 0
-21 68 137 0
-37 80 -92 0
