p cnf 150 810
-90 -118 122 0
-11 139 143 0
62 -118 139 0
-27 -82 -110 0
45 101 -149 0
26 112 -139 0
-59 79 150 0
-22 133 -136 0
-4 -57 -124 0
4 -108 138 0
-36 -55 65 0
9 -96 -131 0
42 64 -129 0
59 -81 -133 0
106 115 -132 0
19 41 50 0
-8 133 140 0
119 140 -143 0
-19 66 102 0
-37 49 105 0
110 -120 131 0
-2 -6 147 0
-52 -82 96 0
-87 -98 -133 0
15 109 141 0
39 -62 -89 0
13 23 26 0
-25 104 120 0
-15 -76 -91 0
-16 -24 -84 0
71 81 -148 0
16 -52 86 0
64 -81 -110 0
15 36 -52 0
-69 -99 138 0
76 86 140 0
29 52 138 0
-67 130 150 0
-88 116 145 0
-12 98 -107 0
28 110 124 0
-23 -66 139 0
-115 127 144 0
-13 -118 -122 0
47 -69 -147 0
95 126 136 0
-8 50 -119 0
6 21 24 0
11 63 82 0
-16 103 108 0
91 -126 -143 0
-34 80 110 0
-7 38 -140 0
7 29 133 0
-74 -76 -125 0
-70 -103 -121 0
-93 140 149 0
43 -81 88 0
-49 -76 97 0
5 39 -94 0
-54 84 -99 0
78 -87 149 0
-55 101 -126 0
22 115 -124 0
36 77 -84 0
6 -97 102 0
59 80 84 0
34 68 107 0
-14 -86 141 0
-16 -37 -126 0
10 32 66 0
23 24 -33 0
-49 134 -145 0
85 125 -141 0
63 81 -140 0
-72 110 -144 0
80 118 -122 0
-36 -81 111 0
41 72 -122 0
-26 90 124 0
37 64 -88 0
8 -44 -135 0
-7 14 139 0
5 -121 126 0
-17 93 -103 0
-10 -13 -139 0
67 -68 -130 0
8 75 -122 0
-12 28 79 0
-29 -85 100 0
-32 40 143 0
8 46 69 0
7 -38 118 0
-10 -40 136 0
-37 -41 60 0
21 -101 108 0
-32 71 124 0
-11 80 -144 0
31 51 56 0
-120 143 149 0
63 -117 -144 0
1 15 -92 0
53 -60 -141 0
70 93 111 0
-6 -42 -101 0
-21 -30 36 0
18 -43 -55 0
-37 -44 -125 0
10 36 135 0
11 26 -49 0
88 92 121 0
35 -43 129 0
37 51 119 0
-11 28 -129 0
51 144 149 0
-27 -60 -80 0
18 117 -142 0
8 51 -108 0
20 63 131 0
-11 73 -144 0
75 -81 97 0
28 112 141 0
127 138 -139 0
14 40 129 0
16 -63 146 0
28 35 -131 0
48 -77 -121 0
5 -58 -111 0
-1 -16 -18 0
9 -32 103 0
14 24 143 0
29 60 -91 0
-35 -45 -125 0
-29 40 -104 0
-55 -75 82 0
15 35 -43 0
2 -18 -77 0
34 -102 123 0
72 -73 -99 0
-90 127 -135 0
-3 -87 98 0
-14 -132 138 0
-1 40 -58 0
-10 90 -122 0
-23 -43 -119 0
42 102 119 0
75 -84 -138 0
-24 139 -149 0
20 -79 -140 0
-24 -58 111 0
-8 -10 -140 0
-3 -105 -116 0
31 103 106 0
12 -72 -141 0
-34 -82 122 0
48 -105 138 0
-8 42 -91 0
-86 -105 138 0
-39 -76 -99 0
-9 -45 50 0
2 -13 84 0
96 135 140 0
