p cnf 150 840
-92 -93 -115 0
-42 105 117 0
92 -98 -106 0
39 78 -132 0
-16 20 32 0
-63 139 148 0
13 100 101 0
-35 128 -136 0
28 -79 98 0
38 73 -75 0
-43 91 108 0
53 94 -128 0
31 61 -101 0
12 33 -80 0
-14 -46 -76 0
45 -59 132 0
-50 -111 137 0
-35 67 -72 0
65 80 -94 0
-60 131 133 0
28 -51 -139 0
-81 -101 -107 0
9 34 59 0
42 82 -118 0
-60 -87 94 0
44 72 81 0
33 64 87 0
-42 -87 133 0
-81 -141 -148 0
55 -72 127 0
40 78 103 0
6 -12 22 0
-72 103 113 0
-33 99 -134 0
14 -106 107 0
50 51 87 0
33 50 -142 0
-29 119 122 0
55 -65 -108 0
-66 -82 -124 0
47 127 148 0
-1 -77 139 0
39 89 143 0
30 -98 -101 0
4 -23 68 0
77 -82 -140 0
-11 -17 48 0
-108 -130 -132 0
-9 29 106 0
5 -65 -78 0
-51 112 116 0
-49 -121 125 0
-41 70 99 0
16 28 134 0
97 -109 120 0
41 -91 134 0
-75 114 -130 0
58 -79 133 0
-26 -59 144 0
-22 -76 81 0
-24 48 -144 0
-18 -27 106 0
15 -61 -116 0
11 50 -111 0
23 -121 136 0
26 -47 93 0
6 -85 -136 0
-52 68 105 0
-55 -70 -122 0
-28 -51 117 0
-13 -86 -123 0
-17 -81 82 0
8 58 -78 0
39 -85 145 0
26 -30 -132 0
4 -109 125 0
-19 -29 -143 0
-29 -46 146 0
-102 120 -133 0
-9 20 -41 0
-19 -55 -64 0
-42 91 114 0
-26 54 -146 0
61 123 130 0
6 17 -100 0
15 -24 -38 0
-57 68 -136 0
15 51 -92 0
-2 -51 135 0
-27 29 -118 0
-54 63 147 0
15 48 133 0
-64 -98 148 0
-108 125 128 0
22 -117 142 0
-26 -67 135 0
79 -94 108 0
33 48 -98 0
-28 95 -135 0
59 -103 -136 0
-26 -122 -127 0
-36 100 -120 0
71 84 126 0
-19 -94 137 0
61 83 125 0
4 70 90 0
42 91 131 0
67 -110 121 0
44 62 -122 0
-37 -53 -138 0
2 7 80 0
-48 94 126 0
34 -122 -150 0
86 120 -135 0
62 -65 144 0
-117 136 -142 0
12 75 -124 0
-31 -59 -149 0
12 -42 -57 0
-90 -95 -112 0
39 57 -150 0
73 -102 -139 0
60 104 139 0
16 40 -135 0
-3 87 116 0
-46 -62 -143 0
64 -86 118 0
29 -40 122 0
61 -74 150 0
-17 -115 -119 0
35 62 95 0
-11 -129 145 0
29 40 -56 0
-45 71 121 0
-5 18 126 0
-2 -107 -140 0
31 49 -82 0
-12 -121 137 0
52 110 -139 0
11 -108 -122 0
-12 -102 113 0
-60 -74 75 0
70 134 140 0
-4 30 113 0
-32 -99 -104 0
-61 -100 149 0
70 106 109 0
-11 -76 -78 0
-38 -41 142 0
18 45 -106 0
-115 129 -135 0
1 -34 -119 0
-11 58 -115 0
16 -56 -59 0
-3 -71 -109 0
83 -111 150 0
-37 96 121 0
-36 84 -136 0
10 13 106 0
63 76 -101 0
-51 -61 95 0
28 58 -128 0
-65 -74 -93 0
81 -114 118 0
-26 110 -138 0
10 98 -119 0
129 142 150 0
67 96 -149 0
-19 -60 90 0
-49 73 135 0
41 43 133 0
25 40 -116 0
-73 -130 143 0
-33 87 103 0
7 132 146 0
3 -67 -141 0
-90 100 119 0
55 112 135 0
-24 -80 88 0
13 -61 -112 0
-79 99 106 0
-7 -29 132 0
38 -126 -129 0
-26 -32 -88 0
27 -49 141 0
-35 97 -115 0
-63 -114 119 0
-30 119 149 0
64 70 -71 0
25 -42 136 0
5 -96 142 0
57 -64 90 0
-12 39 -55 0
8 32 -148 0
-35 -58 139 0
-9 108 144 0
-79 109 -138 0
-15 99 124 0
-90 -94 102 0
