p cnf 150 630
110 -134 -138 0
74 84 -88 0
-35 -114 -131 0
18 83 138 0
10 -32 90 0
56 68 85 0
-14 37 -58 0
43 56 138 0
57 91 112 0
5 30 65 0
-14 -23 -45 0
73 -75 -117 0
2 25 -104 0
-28 -32 134 0
-64 79 89 0
24 -105 -122 0
-25 59 -90 0
39 -140 150 0
61 -74 -140 0
-14 63 82 0
-44 53 -114 0
35 81 87 0
34 36 112 0
91 138 142 0
-28 64 -116 0
31 104 -145 0
-12 -67 108 0
59 75 114 0
-63 103 110 0
5 43 127 0
-38 77 129 0
16 69 125 0
8 -58 -129 0
16 59 -124 0
2 -46 -86 0
87 92 -117 0
27 -88 -137 0
48 131 148 0
-77 84 144 0
59 104 111 0
10 18 -110 0
-13 -120 -124 0
47 -102 114 0
21 -36 64 0
-8 115 118 0
83 -128 -130 0
84 138 -140 0
-64 -121 -137 0
-85 96 99 0
-31 -36 103 0
-24 83 112 0
-33 41 92 0
-48 112 131 0
25 60 66 0
66 90 -149 0
-26 -31 -37 0
-16 -96 125 0
-5 17 -113 0
-40 41 73 0
-20 32 75 0
87 118 -147 0
-92 -99 -140 0
-49 -55 129 0
-53 65 -73 0
53 66 -105 0
39 105 -126 0
27 -126 -128 0
-30 87 110 0
28 141 -150 0
-19 -96 148 0
6 -60 -73 0
-48 -119 133 0
-28 -43 77 0
-81 91 120 0
-68 -106 139 0
44 51 -145 0
-52 108 126 0
-81 102 144 0
65 -100 101 0
-10 -40 -49 0
63 120 148 0
-147 148 -149 0
20 101 146 0
-34 65 119 0
1 -48 115 0
-60 -72 112 0
-37 45 -139 0
33 103 104 0
-85 108 -113 0
-25 -57 119 0
2 -19 24 0
51 68 93 0
-21 -104 137 0
-18 -41 44 0
-13 64 -111 0
85 -90 129 0
42 61 -64 0
-52 113 137 0
24 -46 -115 0
-104 -137 -147 0
-15 25 -102 0
-36 -58 134 0
32 -121 148 0
-11 -75 94 0
1 -36 -105 0
70 106 136 0
-6 -13 -91 0
-85 -114 140 0
28 -44 -46 0
44 -67 149 0
-55 66 -69 0
52 -56 103 0
-6 136 -138 0
-14 -109 138 0
57 -98 -115 0
23 24 91 0
-8 -86 102 0
14 66 -95 0
-13 -98 102 0
-20 50 -113 0
-17 -31 137 0
-23 -84 -106 0
26 -45 -141 0
50 -81 -93 0
-5 28 140 0
-8 -92 -106 0
50 -107 147 0
-65 -110 117 0
33 -78 81 0
10 82 -94 0
42 -58 -112 0
20 80 141 0
-44 -48 103 0
53 100 -125 0
75 92 129 0
