p cnf 150 750
22 97 -133 0
58 -129 -147 0
-1 23 -131 0
-28 -36 -148 0
50 89 90 0
84 107 138 0
47 90 -144 0
-22 -55 79 0
18 35 150 0
-39 -106 129 0
-42 47 -95 0
81 82 140 0
14 -118 -124 0
-36 60 -87 0
-27 -44 82 0
72 -100 -136 0
-4 24 -57 0
17 -42 -74 0
-22 -94 133 0
-58 65 -90 0
-1 25 -43 0
-47 119 -132 0
-29 81 -88 0
-15 55 113 0
8 41 112 0
-41 54 132 0
-14 -93 -141 0
38 115 124 0
1 -93 -145 0
19 -32 -92 0
-41 113 -125 0
-27 -37 -49 0
-1 66 129 0
-27 92 146 0
46 -95 144 0
-2 -36 70 0
-16 -82 83 0
20 -29 -52 0
-33 71 126 0
3 127 -142 0
29 109 -110 0
39 -120 142 0
-4 -25 37 0
6 20 -39 0
-84 117 -143 0
57 118 -133 0
106 138 -141 0
60 -103 124 0
46 -74 108 0
63 69 -75 0
57 64 66 0
-1 -100 127 0
54 -74 -124 0
54 -79 128 0
11 -20 83 0
-59 -74 -85 0
38 -88 -136 0
1 -8 -22 0
-32 -41 -65 0
9 -69 -105 0
-129 -131 -135 0
-43 53 133 0
-40 -98 104 0
-31 36 140 0
-1 75 119 0
11 101 141 0
57 94 133 0
52 -62 -65 0
-82 -100 109 0
-93 102 125 0
-11 -89 118 0
-103 104 139 0
-59 -88 114 0
1 2 -90 0
43 -93 -136 0
4 -14 -129 0
-20 -51 118 0
-136 144 150 0
69 98 118 0
18 34 -84 0
3 60 -135 0
17 -28 47 0
63 -90 148 0
44 56 147 0
-55 98 109 0
49 -62 90 0
-29 49 -80 0
34 -57 125 0
31 40 150 0
-39 51 -84 0
47 -68 111 0
-16 36 -65 0
25 102 112 0
-105 -137 149 0
11 52 105 0
73 89 -143 0
-72 -120 -139 0
-2 21 -145 0
-87 -103 -119 0
-85 -102 -137 0
-58 -102 -142 0
-61 66 73 0
33 81 129 0
8 -18 -29 0
10 13 -40 0
-1 46 110 0
18 85 -89 0
-80 92 -105 0
-102 115 129 0
78 -93 138 0
-13 74 91 0
-6 44 -133 0
-84 -90 120 0
38 -87 136 0
4 67 -119 0
77 99 -115 0
58 -65 -73 0
-74 95 115 0
3 -82 -128 0
-11 95 102 0
40 -100 -114 0
-75 76 -100 0
-20 23 45 0
-7 81 -96 0
72 82 99 0
