p cnf 150 540
-24 120 -135 0
-70 -82 -103 0
3 21 57 0
16 78 91 0
37 39 -50 0
-6 42 115 0
21 -39 97 0
-25 28 40 0
36 -65 -140 0
-18 44 -86 0
55 92 -136 0
-20 51 -140 0
-53 -92 -111 0
-45 77 101 0
-51 -64 -98 0
29 64 -110 0
-28 111 117 0
75 -85 -113 0
-48 59 -73 0
101 -122 -142 0
112 -133 -150 0
82 -129 147 0
27 76 104 0
28 -67 -81 0
13 80 110 0
20 -65 117 0
-34 99 137 0
29 -32 57 0
41 -59 -131 0
-94 -128 146 0
-34 83 -126 0
38 85 -121 0
-3 -7 66 0
11 -81 -97 0
62 -109 -128 0
56 92 97 0
6 -15 47 0
-28 65 123 0
-9 42 -98 0
17 -68 120 0
40 -119 137 0
-42 -118 -150 0
33 -55 87 0
12 14 -127 0
-17 119 131 0
-11 110 -147 0
-36 -53 -68 0
-3 -22 -67 0
21 -50 -55 0
-47 -62 146 0
20 77 104 0
-51 76 -90 0
-50 99 117 0
12 22 -118 0
-45 -100 124 0
13 66 -136 0
62 -69 122 0
69 86 129 0
-49 -99 118 0
19 111 -116 0
-56 -80 -132 0
110 116 122 0
-16 95 122 0
-71 -76 86 0
69 -82 -111 0
7 93 106 0
35 112 124 0
-10 -53 119 0
29 90 -95 0
40 53 73 0
68 -130 -136 0
-71 72 102 0
64 85 -96 0
-22 -79 -122 0
-6 56 100 0
43 -83 111 0
-8 -76 -90 0
-21 -53 150 0
92 -134 -144 0
3 80 -87 0
83 -98 143 0
95 123 -133 0
8 -124 140 0
-15 21 -61 0
-13 20 -85 0
-7 -30 137 0
48 -57 -127 0
40 83 97 0
23 -36 106 0
32 -130 141 0
-22 -35 -142 0
72 79 -138 0
38 58 -101 0
2 88 -123 0
17 37 69 0
-58 76 -131 0
17 146 149 0
3 10 41 0
74 -134 -142 0
10 44 114 0
-22 124 -148 0
25 53 -145 0
-11 -64 -90 0
55 -97 136 0
-8 17 38 0
-47 60 98 0
8 -140 -146 0
34 -73 -127 0
-75 78 -103 0
-63 131 150 0
38 123 136 0
-37 82 -148 0
-20 -29 -90 0
-61 -65 -132 0
3 122 -130 0
-3 -35 97 0
-59 -148 -149 0
31 -55 104 0
14 146 150 0
-7 -82 -92 0
21 -53 -65 0
33 48 -150 0
-75 -89 -132 0
44 102 128 0
-17 103 118 0
16 -44 -64 0
-17 -76 -78 0
96 97 111 0
-98 -121 -137 0
9 -59 -132 0
-51 80 -108 0
14 -57 -150 0
-34 -80 -99 0
29 -90 142 0
-26 -74 81 0
-25 -35 -41 0
-72 -82 -128 0
22 81 149 0
-11 -82 -135 0
55 -70 -109 0
55 130 134 0
85 96 103 0
60 102 149 0
80 116 -138 0
19 41 46 0
-61 -70 -75 0
89 -118 127 0
-77 107 124 0
2 -17 -82 0
80 126 -131 0
-82 94 -135 0
43 86 119 0
22 122 -141 0
8 -82 88 0
31 82 147 0
-32 38 61 0
-19 82 138 0
-20 48 -148 0
64 92 100 0
-1 55 90 0
1 105 129 0
-21 -95 148 0
-17 38 96 0
13 15 49 0
86 -137 -146 0
122 -132 134 0
33 -69 116 0
-18 -30 -143 0
9 -137 139 0
50 116 123 0
-19 38 93 0
-46 -91 -143 0
-39 120 -130 0
65 -108 121 0
86 -94 -132 0
-99 -148 -149 0
57 -85 99 0
58 -105 136 0
3 112 149 0
-7 72 -121 0
-16 -132 136 0
-27 44 89 0
23 -116 -138 0
-60 74 140 0
-108 -137 -148 0
-87 -101 139 0
19 -100 110 0
-19 121 148 0
81 -92 124 0
-31 72 144 0
8 -27 -69 0
-28 73 -135 0
-8 47 -79 0
20 -80 130 0
-17 44 131 0
19 80 -104 0
-46 -67 -99 0
36 37 -66 0
-49 69 113 0
7 27 -30 0
-24 109 -115 0
45 73 84 0
1 -13 -137 0
-42 -55 -79 0
67 -80 100 0
12 -77 96 0
-112 114 -149 0
-15 26 -124 0
24 -114 121 0
10 59 148 0
-24 -42 -127 0
-39 66 118 0
29 62 -128 0
-3 60 135 0
2 -19 127 0
21 -37 125 0
-94 -121 -132 0
-39 -71 -129 0
9 -115 -130 0
20 85 -98 0
2 -24 73 0
3 -37 -81 0
11 -37 -83 0
11 -32 -85 0
42 49 98 0
-23 34 -67 0
-36 -56 91 0
-79 -83 -97 0
11 89 93 0
8 -12 -145 0
-59 110 -139 0
43 -96 112 0
4 -9 -69 0
16 -40 -80 0
25 -47 123 0
-56 -67 85 0
-57 -111 -149 0
4 7 -101 0
25 76 -135 0
-29 43 -145 0
56 57 -109 0
-88 138 -143 0
36 120 134 0
9 81 92 0
-54 -82 88 0
-4 -35 141 0
-1 -127 145 0
-43 -135 147 0
32 86 112 0
-54 -71 -131 0
96 109 -140 0
43 -63 -69 0
1 -10 -100 0
41 45 -83 0
12 -24 -82 0
-42 96 108 0
8 -74 90 0
-86 112 -126 0
96 98 110 0
9 19 79 0
-19 117 129 0
-30 97 136 0
-45 -47 -110 0
-57 -114 -132 0
45 52 75 0
22 66 130 0
-29 101 -119 0
-75 -109 -143 0
39 -70 139 0
46 -118 -132 0
-81 -124 -138 0
2 -77 -104 0
53 133 144 0
-87 98 144 0
107 110 115 0
-46 47 -117 0
-15 -53 71 0
68 85 100 0
-72 73 108 0
18 38 83 0
8 -106 -148 0
-25 109 -141 0
62 91 145 0
-58 -108 -118 0
32 -57 -143 0
51 -140 145 0
26 -34 56 0
13 87 105 0
-48 -73 106 0
2 56 102 0
-69 143 -148 0
6 -55 -101 0
73 -77 140 0
107 126 144 0
-21 49 -52 0
22 64 68 0
-3 -99 118 0
12 22 -23 0
-120 140 -146 0
-53 69 -104 0
-7 -21 -65 0
38 86 136 0
-45 -54 -122 0
-80 -136 -144 0
-95 102 -149 0
9 -65 76 0
-50 52 -69 0
29 66 -147 0
72 -108 -125 0
11 36 76 0
-76 -130 139 0
-23 -99 133 0
55 137 -141 0
-36 -94 98 0
-9 13 149 0
-58 -89 100 0
-93 111 -128 0
44 83 -142 0
17 -20 -62 0
16 26 126 0
8 77 -92 0
-2 6 -134 0
-13 -45 149 0
-42 -45 133 0
-31 70 103 0
-77 78 120 0
-98 -99 141 0
-48 -111 -129 0
4 -115 -127 0
8 99 140 0
6 30 -105 0
-116 -149 -150 0
76 114 -121 0
-19 25 114 0
-12 39 -120 0
-65 90 95 0
49 50 82 0
-12 31 -68 0
10 99 -133 0
-71 -102 -119 0
-44 53 120 0
-8 109 -118 0
26 -40 93 0
23 -66 103 0
46 69 150 0
-57 74 -117 0
27 -39 148 0
23 -24 -136 0
-10 -54 140 0
32 79 -133 0
-106 -125 131 0
111 -113 119 0
-1 83 -100 0
-27 64 70 0
-108 -139 -146 0
21 -71 91 0
6 51 -139 0
-68 -145 150 0
-72 84 101 0
-7 -71 -133 0
5 84 -114 0
-50 -52 -149 0
41 -82 -104 0
82 133 136 0
38 53 57 0
-106 -117 -143 0
-40 64 107 0
-96 104 -139 0
-3 -72 114 0
11 -21 -119 0
-65 126 146 0
-86 145 -147 0
23 81 -132 0
7 15 -135 0
-49 108 144 0
-36 -55 -57 0
30 49 -66 0
29 -59 -77 0
18 -96 -136 0
-32 -72 -92 0
36 129 -144 0
-89 115 -136 0
-74 -87 91 0
-3 -68 103 0
-66 -123 -147 0
9 16 129 0
-63 -84 145 0
-77 -113 142 0
-66 68 -76 0
-23 88 -106 0
-2 -93 -125 0
-36 111 139 0
17 -88 -113 0
87 -119 127 0
-12 -85 -105 0
-7 63 -97 0
-43 -74 -88 0
29 83 85 0
43 44 -57 0
36 -40 79 0
-61 78 103 0
-21 -95 -119 0
-18 -22 110 0
34 -51 -106 0
1 -46 97 0
79 -124 148 0
22 26 -134 0
-29 44 66 0
42 103 110 0
-39 53 119 0
16 78 -87 0
36 52 -64 0
26 -82 134 0
14 20 31 0
87 108 111 0
-68 -113 -119 0
129 134 -142 0
75 86 -90 0
43 48 113 0
6 55 -68 0
-93 -127 -132 0
62 129 138 0
-42 83 -148 0
5 -7 23 0
60 78 145 0
-55 -84 149 0
34 35 -114 0
69 -103 -113 0
2 -97 -113 0
60 65 85 0
95 99 -127 0
-33 -52 58 0
42 111 -134 0
1 -58 -128 0
48 123 -130 0
61 -117 -125 0
-49 108 128 0
-4 -8 30 0
-69 -78 122 0
-36 102 143 0
3 40 -56 0
-27 -55 -115 0
-13 -55 -64 0
50 68 80 0
-40 60 141 0
27 84 121 0
-92 -110 114 0
70 -71 -88 0
-33 108 137 0
-5 22 128 0
45 66 135 0
-22 57 63 0
10 77 -112 0
45 59 -82 0
20 -100 145 0
23 -116 127 0
-30 -36 -101 0
-20 -61 69 0
-6 38 81 0
62 -89 142 0
-23 84 -90 0
3 -116 134 0
-32 102 -132 0
3 74 82 0
15 -29 64 0
83 -109 116 0
-68 84 143 0
59 64 79 0
-43 -82 -115 0
47 72 115 0
-64 -108 -111 0
-62 -82 136 0
-10 -14 -115 0
26 38 -107 0
110 -131 134 0
-10 21 -82 0
22 -91 133 0
-13 110 -138 0
-29 -32 -51 0
43 -48 57 0
96 103 117 0
23 -44 124 0
25 -31 -54 0
9 -25 49 0
-38 49 145 0
79 -98 -129 0
38 -81 104 0
-33 -77 -82 0
-8 -52 -125 0
-62 104 -126 0
20 -55 -111 0
-52 118 144 0
26 -62 -82 0
-39 67 134 0
-59 61 -112 0
26 54 63 0
63 103 111 0
53 66 107 0
-8 70 78 0
-8 16 -119 0
84 142 148 0
-57 115 -142 0
10 -74 -135 0
-13 79 -145 0
-38 42 78 0
-21 -33 137 0
-37 99 149 0
-1 27 127 0
39 96 119 0
30 39 137 0
8 -17 -47 0
-23 -37 -46 0
-18 19 -142 0
8 -22 78 0
-5 17 129 0
33 -127 -150 0
57 -84 -127 0
-29 69 -125 0
-37 -40 149 0
110 119 145 0
-29 -63 -130 0
-11 -48 72 0
-27 73 114 0
46 -92 126 0
-26 -54 113 0
-7 84 -141 0
28 -93 132 0
96 -99 -138 0
-18 44 -137 0
50 91 -148 0
-34 -95 145 0
39 -42 -76 0
10 18 111 0
26 90 -125 0
47 -48 -98 0
-14 53 -89 0
4 -106 140 0
60 99 -148 0
-15 56 95 0
54 -70 -144 0
