p cnf 150 750
-83 99 134 0
7 -101 140 0
23 -109 133 0
40 -45 -104 0
71 122 129 0
19 99 -149 0
52 88 -135 0
56 -98 123 0
-50 56 123 0
42 67 85 0
3 98 118 0
-43 50 -145 0
-10 -25 -146 0
-59 82 -123 0
4 -44 -58 0
51 52 -101 0
90 -143 149 0
-56 70 99 0
-18 43 70 0
21 39 -104 0
-2 104 -146 0
33 38 111 0
21 -97 108 0
-115 -121 150 0
-22 -37 138 0
25 -87 113 0
-34 89 -122 0
31 -83 -87 0
-75 -100 114 0
22 68 104 0
-22 27 -50 0
53 -112 116 0
-43 60 -144 0
51 69 -79 0
-1 -75 -148 0
44 126 -127 0
-84 110 -132 0
16 -49 132 0
-52 -61 112 0
62 108 150 0
16 34 -116 0
-42 133 139 0
-2 113 -132 0
-23 -33 51 0
-38 64 -144 0
-3 -109 117 0
4 6 -112 0
-38 57 -98 0
-110 -136 141 0
24 68 104 0
-80 109 149 0
-6 -55 -59 0
37 88 -90 0
75 101 111 0
-20 -27 146 0
13 27 -128 0
-3 -53 145 0
-44 122 131 0
1 -77 -98 0
11 29 132 0
-8 43 -58 0
-34 -65 87 0
43 52 76 0
-72 -121 -129 0
-26 -57 128 0
26 -34 114 0
-26 46 116 0
-7 107 121 0
11 72 113 0
-28 31 99 0
-91 110 127 0
-77 87 -115 0
11 48 50 0
17 28 65 0
47 90 118 0
33 -85 120 0
-81 119 -129 0
91 -110 146 0
3 -44 -105 0
-2 -11 130 0
98 104 110 0
-74 -76 126 0
-50 -76 100 0
11 60 97 0
16 25 -57 0
-56 -64 -120 0
-34 -138 146 0
30 43 66 0
-7 -12 -22 0
11 -20 79 0
-32 -115 -122 0
5 78 -145 0
-31 -99 -106 0
-75 -80 -88 0
-9 18 121 0
-14 -15 70 0
-75 -117 125 0
15 39 46 0
4 17 20 0
-27 -37 105 0
24 -57 -115 0
-37 -91 100 0
-16 -70 -93 0
45 -71 -97 0
13 30 -81 0
-34 66 -86 0
1 -49 111 0
-36 114 132 0
-17 -60 -65 0
68 90 145 0
-24 -89 117 0
-68 111 117 0
-51 77 142 0
9 -50 -104 0
14 -65 73 0
24 -97 139 0
-37 63 -108 0
-2 -16 -50 0
-49 -53 137 0
15 -51 -90 0
32 34 -80 0
-38 -70 149 0
-14 -60 -131 0
