p cnf 150 870
8 72 -103 0
-14 19 -107 0
39 68 78 0
5 -89 144 0
60 93 134 0
-64 113 150 0
-76 -120 140 0
20 87 90 0
-20 117 140 0
87 -100 -141 0
-42 111 -150 0
120 -140 -145 0
-53 -92 -111 0
-1 -140 -150 0
51 -53 -104 0
-7 69 -82 0
14 21 82 0
-64 67 -102 0
90 136 144 0
-24 -65 -147 0
49 -50 71 0
44 -77 123 0
-34 -99 -141 0
-45 -119 -132 0
-56 132 147 0
9 -96 -139 0
15 68 -90 0
45 54 -137 0
76 -83 -86 0
-9 -93 99 0
-49 -65 117 0
-30 -44 97 0
-43 -57 82 0
102 108 137 0
-1 -3 -146 0
-41 62 86 0
-68 -90 143 0
-52 64 112 0
65 -98 101 0
9 -11 94 0
56 -128 -150 0
37 -88 138 0
46 -85 129 0
-85 123 149 0
118 122 139 0
-1 68 137 0
-28 68 75 0
1 -9 -87 0
12 -71 106 0
20 43 121 0
-39 96 -121 0
1 -13 -102 0
13 16 138 0
-28 71 -127 0
-45 -97 -130 0
-4 -26 142 0
-48 67 128 0
45 -103 -115 0
-14 71 -118 0
13 21 138 0
-25 -48 -149 0
54 -100 -140 0
13 46 72 0
-4 32 126 0
10 39 114 0
43 -61 -88 0
-64 -109 -124 0
-34 136 146 0
-10 46 -124 0
-2 81 -147 0
7 14 -33 0
57 -131 -140 0
-56 -82 124 0
7 -94 115 0
-41 -95 96 0
-86 113 -123 0
35 95 134 0
-24 -79 139 0
40 49 105 0
2 -47 122 0
119 131 -139 0
50 58 137 0
-9 64 73 0
-38 83 -95 0
27 69 126 0
-2 58 135 0
-25 -49 -92 0
8 -14 -22 0
69 75 -147 0
-80 100 -148 0
37 48 -117 0
-4 81 -130 0
-22 -101 146 0
-39 94 -146 0
23 78 106 0
48 -61 140 0
68 120 -124 0
-12 -41 -64 0
9 -53 -119 0
22 -85 143 0
32 41 42 0
-8 -34 111 0
-10 35 74 0
-3 24 -104 0
-13 -57 58 0
-24 -140 143 0
39 -50 94 0
-13 -26 122 0
-35 37 -49 0
-43 -77 87 0
-1 -25 -107 0
14 -90 -147 0
-8 107 125 0
-54 68 -128 0
-37 -104 -131 0
44 -53 147 0
-27 -79 89 0
104 110 -137 0
-82 99 136 0
-3 60 -114 0
27 39 65 0
-44 65 148 0
-6 46 84 0
-93 -115 -142 0
-12 -48 -65 0
7 36 141 0
71 72 -134 0
-125 135 -139 0
23 -62 80 0
82 -114 -144 0
45 72 100 0
20 -75 114 0
9 -66 103 0
-12 -27 -91 0
-8 13 119 0
5 -38 -67 0
43 58 -122 0
117 129 -146 0
-54 -93 127 0
46 -88 130 0
13 60 -104 0
-77 98 -110 0
63 -92 -109 0
62 -64 -100 0
-41 71 95 0
58 -105 -124 0
1 18 -126 0
-100 112 130 0
84 -116 117 0
40 -81 -148 0
48 -95 144 0
49 99 136 0
-9 15 94 0
-12 -47 55 0
-100 -126 128 0
-67 101 -112 0
-53 133 139 0
40 -64 -124 0
-96 -100 144 0
55 64 140 0
-42 56 67 0
-34 50 -98 0
6 80 144 0
-83 100 140 0
23 -65 -106 0
33 -96 130 0
-19 -140 -142 0
-34 43 -69 0
-41 -127 141 0
73 -106 -113 0
58 -67 126 0
-16 19 -51 0
96 -111 137 0
9 35 -82 0
-8 26 -107 0
27 75 100 0
126 128 -144 0
-31 -88 -101 0
-89 -137 143 0
-31 42 -134 0
-110 143 -150 0
46 64 87 0
19 -125 147 0
-9 40 111 0
-56 -145 148 0
64 75 -76 0
-30 57 85 0
75 -115 -129 0
32 -36 108 0
67 -80 102 0
-43 -45 -102 0
-30 53 -81 0
-54 -62 114 0
-65 73 86 0
-17 -34 -127 0
-129 133 -149 0
12 64 -76 0
-36 -59 91 0
-20 -69 95 0
-9 143 -148 0
24 -63 116 0
18 -62 -77 0
-20 -92 100 0
-2 75 -146 0
-21 120 -123 0
43 -55 132 0
45 109 -130 0
92 109 113 0
-15 -36 -105 0
-29 -75 92 0
23 51 105 0
38 40 131 0
-69 112 -143 0
-1 -18 19 0
-81 -82 99 0
45 -137 139 0
-40 -91 -110 0
-18 114 146 0
-21 -87 98 0
124 -127 -142 0
-5 129 -139 0
16 -65 100 0
63 -109 -117 0
-35 43 65 0
6 -18 132 0
9 31 -56 0
90 93 150 0
93 130 149 0
7 -15 -69 0
51 -79 136 0
-65 -121 -134 0
25 36 40 0
-13 -58 96 0
-28 -108 120 0
-109 126 132 0
-28 -63 -118 0
-73 -125 129 0
40 124 125 0
-31 45 54 0
-40 46 -129 0
-5 -34 -114 0
-23 48 -133 0
