p cnf 150 840
-2 -56 -140 0
-124 -125 131 0
17 24 -146 0
-11 -64 -83 0
25 -56 67 0
-68 130 144 0
42 -43 -107 0
3 -14 -127 0
48 106 -130 0
-37 43 -86 0
46 100 -150 0
-18 -33 100 0
107 119 138 0
102 -122 -131 0
26 -88 -121 0
1 71 -89 0
-65 75 -132 0
-57 70 -74 0
40 99 -144 0
-2 22 108 0
-42 -109 -126 0
-12 -18 101 0
-16 -79 -143 0
31 -72 117 0
-36 -44 -122 0
-32 -61 127 0
78 95 139 0
71 93 137 0
60 -127 142 0
40 106 -128 0
-93 -109 -122 0
37 133 138 0
24 46 -137 0
69 114 147 0
-18 27 141 0
34 -46 96 0
13 108 141 0
7 46 140 0
87 -93 -123 0
52 -90 -130 0
10 -35 -109 0
-1 26 -88 0
-13 -60 -138 0
-35 -69 -150 0
-6 -110 -134 0
-35 -64 -110 0
-1 -12 130 0
-23 -61 -143 0
-4 39 118 0
24 -61 -99 0
87 -91 131 0
118 -129 150 0
-24 108 123 0
8 -58 -115 0
-17 53 128 0
6 112 -135 0
9 -38 -121 0
9 65 -66 0
40 -51 115 0
-15 122 127 0
-2 23 -125 0
-65 -69 87 0
11 124 149 0
-93 -104 142 0
-83 -106 111 0
37 45 -131 0
-5 89 -91 0
57 -131 -136 0
52 -58 -106 0
88 97 -112 0
-8 22 -130 0
22 -110 133 0
29 86 -122 0
-33 39 -131 0
11 41 66 0
-80 -92 -106 0
-63 -92 132 0
33 118 140 0
-32 138 -146 0
18 58 -113 0
-8 -34 131 0
75 -94 -136 0
-72 -84 140 0
-39 77 143 0
-22 53 144 0
-103 115 -130 0
-15 111 -139 0
70 -75 -88 0
-54 83 -137 0
-38 -46 133 0
34 48 75 0
20 40 -48 0
7 -40 129 0
-33 -37 -54 0
22 -76 -121 0
46 -84 -88 0
-54 104 -115 0
55 -76 -103 0
-47 -79 -126 0
49 62 101 0
33 -38 49 0
-65 75 96 0
-69 -114 132 0
5 -10 103 0
13 -107 137 0
-8 19 -120 0
48 55 121 0
-77 78 -120 0
-64 -121 -127 0
-4 18 135 0
13 -72 89 0
32 37 105 0
3 91 129 0
69 -75 78 0
18 -64 84 0
-12 -26 121 0
-25 31 131 0
26 59 -86 0
-34 62 -90 0
20 -32 139 0
116 -128 144 0
-8 43 -113 0
-12 -69 -134 0
-42 -86 -146 0
-20 134 146 0
56 -77 -123 0
3 28 -81 0
31 -96 133 0
-19 42 72 0
1 -63 128 0
-92 95 -115 0
23 -77 98 0
11 23 -87 0
7 -9 -146 0
11 -83 -111 0
-68 91 105 0
35 87 90 0
39 90 100 0
-35 -53 -55 0
-64 -68 -135 0
-68 -104 105 0
76 115 -125 0
-50 -55 -150 0
-15 63 -130 0
-8 20 126 0
-3 54 82 0
-36 -124 144 0
-64 -129 -144 0
-20 -62 150 0
20 35 -56 0
68 117 -119 0
-57 67 69 0
-9 -89 102 0
-44 142 149 0
80 111 132 0
1 76 -88 0
-9 -13 83 0
53 -68 -138 0
10 31 -102 0
31 85 -124 0
9 69 -80 0
-33 -124 -131 0
50 64 -105 0
27 39 121 0
55 112 133 0
15 44 -55 0
11 -119 -130 0
30 71 -135 0
-20 22 121 0
38 -77 -84 0
11 -101 -138 0
17 125 -138 0
30 61 -89 0
61 -108 116 0
-4 12 -128 0
1 -2 -12 0
8 -25 50 0
87 -110 -145 0
-5 -13 30 0
16 96 118 0
19 28 92 0
96 106 112 0
-2 37 -99 0
-21 96 149 0
-2 -20 71 0
-6 31 127 0
-35 102 126 0
11 -44 45 0
53 -110 139 0
11 -55 94 0
-70 119 145 0
31 52 -117 0
-23 -28 65 0
-57 104 -141 0
-15 74 82 0
16 67 88 0
-9 -23 -58 0
-21 67 -96 0
-24 43 -51 0
-14 62 -96 0
-23 -94 120 0
2 -61 64 0
-94 -105 -145 0
-7 95 -112 0
-8 76 -139 0
77 -106 126 0
-11 34 122 0
64 -93 -139 0
14 -71 -135 0
8 -9 100 0
-9 -127 -146 0
21 -39 114 0
73 113 143 0
49 -73 -139 0
47 -49 -126 0
-30 125 143 0
21 -35 -47 0
-51 -93 -133 0
-14 19 83 0
66 80 -92 0
84 114 -138 0
33 44 78 0
-23 -106 137 0
-59 -63 69 0
107 127 150 0
-86 87 -140 0
3 -29 116 0
51 -62 -131 0
-57 77 -100 0
36 46 -118 0
32 -76 -85 0
-42 66 -84 0
69 78 -87 0
14 -103 117 0
-39 59 60 0
-14 78 -149 0
-3 30 -65 0
48 -59 -127 0
14 -133 134 0
40 -114 124 0
110 -140 147 0
45 -65 -139 0
-4 -38 120 0
3 -11 -146 0
-20 40 -85 0
-52 71 117 0
-13 -28 115 0
-9 106 -120 0
-17 145 -150 0
-28 74 75 0
-1 -67 86 0
-10 19 -147 0
42 114 -122 0
-35 -63 -107 0
6 -38 49 0
16 22 -68 0
45 -125 135 0
-35 -66 -133 0
-109 -123 -127 0
-3 29 51 0
-16 45 -76 0
-9 32 -129 0
113 -127 137 0
-6 58 86 0
-66 -99 -110 0
-58 -108 -138 0
-83 -84 -95 0
-38 73 106 0
-79 -106 -118 0
-16 66 70 0
12 -113 126 0
-97 -120 131 0
17 -73 82 0
-56 67 135 0
73 83 118 0
130 135 -139 0
65 106 111 0
22 -49 119 0
-12 87 -127 0
65 -94 129 0
13 110 135 0
60 -121 -139 0
-5 -97 110 0
1 -25 -124 0
-3 12 -111 0
17 -22 87 0
1 6 -117 0
-20 62 -142 0
-18 27 74 0
41 -42 44 0
-29 103 -143 0
-33 -35 107 0
14 -45 135 0
13 -76 80 0
34 73 -137 0
-28 -72 -118 0
-53 -87 134 0
-14 -20 114 0
38 -96 -131 0
-4 47 145 0
83 133 -138 0
-18 98 113 0
74 96 -145 0
24 -108 125 0
-24 74 -102 0
19 -37 -73 0
17 120 -130 0
6 53 112 0
-26 -67 79 0
-36 89 96 0
-1 2 -125 0
-24 -27 81 0
-2 87 104 0
79 -93 122 0
-57 -145 -148 0
-63 -115 146 0
-36 96 -149 0
1 -26 102 0
13 50 52 0
6 -46 104 0
-15 -93 -122 0
25 26 -97 0
89 -121 146 0
37 45 -72 0
-56 74 137 0
-3 -31 136 0
78 -86 141 0
-22 -46 53 0
-9 -65 100 0
-7 -27 46 0
-19 -108 -143 0
4 5 121 0
9 -59 -84 0
-39 46 142 0
-43 45 -147 0
19 31 105 0
47 54 -65 0
-53 -98 135 0
25 48 -135 0
-47 -64 -68 0
-59 -60 -83 0
-30 42 131 0
8 35 102 0
-81 -121 -137 0
-64 138 -140 0
10 122 123 0
-38 97 -108 0
-3 -67 -112 0
-31 38 -86 0
18 -115 144 0
18 86 -90 0
-13 -124 126 0
34 83 98 0
11 -13 119 0
25 29 73 0
-32 -49 -127 0
-5 48 -140 0
-81 83 86 0
89 105 -106 0
-98 -124 144 0
-3 -46 -124 0
84 -117 -136 0
-5 102 -147 0
-31 -59 -140 0
20 73 -137 0
27 63 79 0
-22 -86 -135 0
-12 60 -130 0
-22 -28 -90 0
-76 -119 -138 0
33 52 -72 0
