p cnf 150 810
-34 -90 116 0
9 -78 -83 0
6 -8 -78 0
-27 32 54 0
-28 64 66 0
-28 35 73 0
-32 -70 80 0
-29 -69 -92 0
-17 -109 -130 0
-25 -43 -69 0
75 -82 -117 0
-56 75 -101 0
42 -66 -118 0
-11 -96 -120 0
-59 65 90 0
-75 -92 -150 0
-30 111 -112 0
-42 104 146 0
-32 63 -109 0
48 115 -130 0
-119 133 144 0
-49 66 -142 0
21 81 -109 0
43 -54 -72 0
36 90 129 0
-6 18 88 0
-23 -93 134 0
16 -117 134 0
39 119 144 0
-23 56 -113 0
91 -99 124 0
-13 88 97 0
6 -81 -137 0
21 102 148 0
-28 48 -61 0
-42 -67 -134 0
-63 100 -108 0
39 47 -98 0
8 82 118 0
-29 39 -46 0
22 72 97 0
-8 -31 94 0
-27 91 -93 0
-24 -30 33 0
-57 80 97 0
9 14 -95 0
76 -80 -97 0
6 91 -100 0
74 79 108 0
-49 57 74 0
-43 -98 125 0
-131 -147 -150 0
9 29 56 0
-7 -103 138 0
-79 -94 -132 0
38 -85 97 0
14 -121 130 0
13 26 90 0
11 -46 -55 0
72 -86 107 0
9 -65 115 0
-79 88 -98 0
-27 -125 140 0
1 -99 125 0
-10 18 67 0
74 123 -137 0
-2 33 -89 0
66 -77 135 0
-49 -58 -131 0
32 48 -144 0
-38 -70 -127 0
28 101 -110 0
17 -66 -69 0
-8 -64 -74 0
16 27 -112 0
5 -31 -106 0
-20 78 146 0
-22 59 136 0
-34 -40 103 0
-21 -96 124 0
-25 61 -115 0
43 -48 150 0
62 -79 137 0
-12 20 101 0
-47 137 142 0
18 56 -136 0
19 66 114 0
-4 48 -111 0
17 84 121 0
62 -64 -129 0
-25 28 -62 0
29 90 93 0
-1 45 137 0
-25 31 -98 0
52 53 64 0
-19 72 -74 0
4 48 143 0
60 -81 84 0
15 24 98 0
-23 46 -102 0
-56 85 90 0
-58 -83 122 0
-77 -127 -141 0
12 -83 142 0
-61 84 114 0
-4 32 -108 0
-11 40 87 0
-5 65 -69 0
2 -67 102 0
94 -133 -149 0
-30 -59 -87 0
-2 3 -100 0
24 -91 -111 0
54 61 -62 0
-11 -111 -121 0
-23 -112 -119 0
26 -72 -95 0
6 35 -126 0
53 108 112 0
14 29 56 0
5 95 -107 0
-37 -56 150 0
-31 86 87 0
77 -124 -146 0
-4 -36 52 0
59 65 -118 0
37 -83 -90 0
3 -15 -102 0
27 -90 142 0
-4 -5 -72 0
-45 -62 97 0
31 75 -131 0
-68 139 -143 0
-22 91 132 0
10 15 130 0
-24 48 110 0
126 131 149 0
1 -78 -137 0
27 -39 -103 0
90 126 -135 0
62 -70 -81 0
66 76 -112 0
-34 86 97 0
-75 -93 -127 0
20 -46 -88 0
-83 124 145 0
22 29 -64 0
-5 -6 94 0
-8 13 125 0
39 -64 -80 0
40 67 123 0
71 109 116 0
-37 -99 -138 0
-22 70 105 0
-86 -95 96 0
5 -63 -89 0
14 66 149 0
-9 64 74 0
-35 78 87 0
-104 126 -135 0
-32 -89 -110 0
-29 -63 73 0
5 8 -24 0
81 102 133 0
-79 101 104 0
-8 -37 96 0
-34 53 -128 0
27 115 142 0
4 -26 87 0
63 65 -116 0
-11 -62 -123 0
-10 21 99 0
85 -93 -143 0
5 29 121 0
71 101 117 0
3 -134 -148 0
-14 42 -109 0
-7 89 122 0
62 124 132 0
17 43 -74 0
65 98 116 0
-10 -79 81 0
59 -61 147 0
-22 37 -85 0
56 58 121 0
-23 -101 118 0
-15 16 -88 0
-49 64 125 0
-30 51 92 0
-63 -68 -134 0
25 -26 -128 0
83 -105 125 0
24 80 -127 0
53 76 120 0
39 -42 -73 0
-27 95 127 0
-34 64 -144 0
-11 83 91 0
27 46 -127 0
25 34 -149 0
23 -70 -134 0
8 57 -121 0
-23 59 120 0
-28 -42 142 0
-4 -52 140 0
-77 -85 132 0
58 -65 -89 0
18 -71 128 0
25 -41 -80 0
36 38 93 0
48 -87 132 0
-23 -118 120 0
5 -57 -147 0
32 -89 -148 0
-1 38 -41 0
-117 -131 144 0
-18 67 -123 0
48 -96 102 0
23 -44 136 0
-38 81 111 0
-65 74 96 0
-48 99 -104 0
-48 -106 -120 0
20 44 -110 0
13 -40 -84 0
-12 -83 124 0
-74 88 -96 0
-73 94 -139 0
11 18 97 0
-52 102 121 0
-2 -24 -53 0
41 -133 143 0
9 -81 104 0
-43 65 75 0
-7 47 -150 0
56 115 -150 0
23 52 -78 0
-118 142 -145 0
-5 58 135 0
-6 38 -115 0
-12 63 120 0
30 -51 80 0
113 121 145 0
-21 -23 55 0
-20 -51 -96 0
88 94 113 0
43 56 148 0
9 -111 -149 0
46 -81 -129 0
-9 -37 -127 0
-12 135 -148 0
24 -50 -62 0
-91 133 147 0
73 -85 -135 0
39 -74 96 0
-16 70 124 0
25 98 144 0
2 9 30 0
18 20 -22 0
-28 -33 104 0
20 49 -52 0
-26 45 -52 0
17 -62 113 0
-5 -29 -122 0
-38 95 -128 0
50 123 -147 0
-78 -92 -121 0
32 66 -130 0
26 -91 144 0
52 -114 140 0
48 -66 -118 0
3 27 -80 0
64 -123 141 0
8 70 132 0
13 59 -106 0
-37 94 113 0
37 49 -130 0
33 74 90 0
63 90 100 0
-60 77 -104 0
-73 85 -127 0
23 -74 -84 0
-35 -37 41 0
66 119 132 0
-15 81 -125 0
-49 -96 -126 0
-4 97 128 0
69 125 148 0
-17 -19 106 0
26 -104 -115 0
-16 -82 111 0
-27 38 123 0
19 -102 142 0
-13 -66 126 0
39 -46 -125 0
-24 53 135 0
14 -35 -43 0
-23 -69 118 0
-49 70 -109 0
-23 59 -141 0
-59 92 99 0
112 123 141 0
6 -60 128 0
-84 -89 94 0
1 -121 132 0
-32 -89 -100 0
-18 -72 116 0
14 -29 81 0
-57 -126 -142 0
-72 82 -115 0
30 -72 -84 0
5 -68 -70 0
-61 -96 -111 0
-10 -26 -45 0
36 78 101 0
25 -103 106 0
2 49 52 0
58 -119 -126 0
-12 79 106 0
17 -34 -137 0
23 -76 141 0
2 8 115 0
-83 84 121 0
65 93 -146 0
18 123 139 0
32 -46 -126 0
-4 -123 -127 0
-23 -51 99 0
1 4 52 0
38 78 -131 0
12 -37 140 0
85 100 133 0
9 11 -21 0
6 9 -90 0
19 39 91 0
12 -19 79 0
20 62 91 0
35 -53 -140 0
-7 130 149 0
1 29 -33 0
34 -41 56 0
23 -52 115 0
-30 72 85 0
-36 39 -48 0
-89 -128 -132 0
53 92 141 0
-108 -127 136 0
36 86 -109 0
6 26 116 0
20 -80 -94 0
-3 4 -59 0
-35 -61 -64 0
81 -93 149 0
1 -49 120 0
-6 9 -144 0
51 55 -58 0
105 112 -145 0
84 100 -148 0
64 105 -149 0
-80 -98 -135 0
-17 -101 128 0
62 -66 -81 0
-3 6 -49 0
67 99 -149 0
-11 82 96 0
-15 68 -86 0
55 107 -116 0
11 -32 -72 0
7 39 104 0
-53 -85 -134 0
51 123 -136 0
52 77 -125 0
27 85 -130 0
64 90 -96 0
13 24 111 0
44 -77 -106 0
-31 -40 69 0
-23 -46 87 0
15 109 120 0
15 -17 101 0
-21 26 -89 0
-11 32 74 0
-41 -96 128 0
48 114 -121 0
-35 -61 137 0
-11 61 -66 0
-42 77 -130 0
63 67 -133 0
-74 -141 -142 0
20 37 149 0
34 -53 99 0
30 44 -102 0
-42 -75 -144 0
-31 -51 145 0
-32 -35 -110 0
-104 -109 144 0
-17 -86 -106 0
53 71 -133 0
43 -99 144 0
30 139 142 0
82 94 -112 0
-46 -75 -88 0
4 -21 106 0
-37 78 99 0
5 -10 -97 0
44 -98 118 0
77 -118 140 0
3 10 -129 0
36 -73 -124 0
59 -115 -147 0
-46 -88 96 0
-62 71 131 0
65 -70 -91 0
21 81 -143 0
72 93 -142 0
-86 133 -142 0
59 -69 70 0
1 66 -136 0
30 -86 -140 0
-33 60 129 0
-35 -107 137 0
-23 -73 -144 0
19 -90 -133 0
-26 58 -108 0
21 42 91 0
-13 61 -135 0
-106 -108 -148 0
26 -29 51 0
36 89 131 0
-66 -85 -139 0
-71 79 -120 0
-2 -39 56 0
123 134 -144 0
-5 -35 131 0
-21 -67 91 0
-129 141 146 0
110 -128 129 0
47 -109 123 0
-53 -100 110 0
6 7 82 0
79 84 -136 0
19 -68 -70 0
-21 75 87 0
-117 -128 -150 0
-10 -74 131 0
3 -4 28 0
-16 -49 144 0
-27 37 -123 0
-76 -86 139 0
79 -100 146 0
-3 76 -118 0
20 61 -86 0
-44 84 121 0
105 108 -132 0
-37 96 -114 0
29 -57 82 0
-12 -84 -117 0
-35 75 124 0
-8 37 -82 0
52 -84 138 0
35 -42 141 0
10 -116 137 0
-42 -54 -82 0
-27 -64 -91 0
-12 26 137 0
41 95 -138 0
-56 63 80 0
-5 -98 137 0
44 -58 136 0
-17 -47 -148 0
28 -105 -106 0
39 -102 -106 0
-4 18 -138 0
56 -63 -119 0
-66 -117 -126 0
-56 90 97 0
-32 113 134 0
23 108 114 0
-16 -137 -142 0
14 44 91 0
-7 131 137 0
-4 85 -109 0
19 -27 -33 0
88 -137 -150 0
41 -46 -77 0
51 -62 82 0
-27 -38 -87 0
-11 -51 71 0
-85 117 125 0
7 -17 -115 0
-12 -98 121 0
-62 76 -145 0
52 -66 88 0
24 -75 130 0
123 -143 149 0
7 -98 -129 0
2 18 62 0
-117 -140 -142 0
-55 -128 139 0
22 -138 142 0
7 -20 -53 0
4 -59 -121 0
-11 -49 79 0
-3 50 101 0
15 42 -63 0
81 -130 -136 0
37 -120 134 0
7 -23 -127 0
17 -35 -141 0
22 -29 -128 0
20 -28 81 0
-73 -90 145 0
-31 51 -131 0
-24 -39 112 0
1 111 -127 0
2 -52 -101 0
-25 41 -56 0
51 -135 -140 0
69 73 147 0
9 -30 92 0
-15 56 111 0
62 66 93 0
-28 -66 -84 0
33 34 -58 0
12 -15 -63 0
84 99 -107 0
-39 83 110 0
4 121 133 0
-19 -75 -128 0
-12 34 80 0
42 62 132 0
45 105 -150 0
-31 61 69 0
88 -95 -106 0
64 80 -118 0
-4 69 -86 0
-18 80 -114 0
-50 -67 -147 0
-3 -86 -90 0
-43 68 -73 0
-54 119 -138 0
24 75 140 0
-31 -42 139 0
24 76 -93 0
-123 -134 -145 0
42 72 83 0
-6 -112 -142 0
-35 -52 -55 0
32 -82 -97 0
-52 -110 -138 0
33 -91 145 0
61 75 -113 0
-12 -89 137 0
-44 -56 110 0
11 29 -52 0
-20 57 -147 0
52 -142 149 0
63 116 -122 0
30 34 150 0
-49 132 143 0
-28 -31 89 0
-11 -50 -116 0
-21 110 128 0
-16 55 140 0
-39 64 72 0
-49 70 122 0
57 -88 -114 0
-11 70 -111 0
-81 -123 139 0
-17 -123 -143 0
-56 -59 136 0
-51 90 136 0
20 -43 -139 0
40 74 -80 0
40 72 -78 0
-14 -46 133 0
-26 55 -89 0
59 -65 -106 0
11 -17 137 0
-11 -13 62 0
-91 -127 145 0
-50 -58 -103 0
3 13 64 0
13 -58 124 0
-19 -108 -127 0
-112 -138 -145 0
