p cnf 150 840
-37 80 -92 0
5 63 -98 0
-89 97 103 0
-22 31 -141 0
48 -105 124 0
15 18 61 0
-41 -71 123 0
-27 105 150 0
39 74 -149 0
-29 -42 149 0
67 101 -110 0
-34 -80 -90 0
-12 -15 -30 0
-68 103 144 0
-2 -8 51 0
3 26 38 0
14 80 85 0
-34 58 -98 0
-6 68 112 0
-31 -42 -128 0
79 112 121 0
-47 -58 -63 0
-72 -80 102 0
-89 -128 -149 0
-29 71 129 0
42 -62 -128 0
34 -83 106 0
93 -102 -106 0
-34 -99 -129 0
98 114 -123 0
-44 73 125 0
-50 -110 -144 0
-11 62 92 0
-12 49 95 0
-37 -54 130 0
-3 -48 109 0
28 -118 129 0
2 -62 -116 0
65 112 -143 0
27 -49 -123 0
-5 -12 -105 0
58 -74 149 0
-25 31 -111 0
-39 -55 116 0
-40 -66 108 0
-2 -41 116 0
48 -51 -56 0
69 -87 -115 0
-90 -91 -117 0
92 98 138 0
-2 129 131 0
15 -49 -135 0
-77 -83 -93 0
-21 92 -123 0
-58 -84 -87 0
60 -80 93 0
92 122 -127 0
77 -127 -135 0
22 -78 111 0
25 33 59 0
13 57 -149 0
-22 -51 147 0
-36 -110 -141 0
99 126 -127 0
53 -84 109 0
18 -91 -129 0
4 -66 -127 0
-9 35 92 0
4 10 -74 0
-57 -62 144 0
49 79 -145 0
-10 20 131 0
-110 119 -135 0
-51 -99 -102 0
32 90 -109 0
25 100 141 0
-24 100 -143 0
82 104 -109 0
-115 -122 -146 0
17 -20 23 0
-47 70 90 0
82 -99 115 0
-25 119 148 0
28 55 -99 0
2 -30 -141 0
-28 37 62 0
5 12 -136 0
5 -60 -64 0
59 -100 -111 0
-4 72 125 0
83 93 110 0
12 -14 -91 0
-49 -64 -81 0
10 -99 116 0
64 65 -127 0
10 82 97 0
-1 12 -47 0
27 143 -150 0
-121 139 148 0
-28 43 112 0
-13 -25 -121 0
-60 -90 104 0
18 29 -149 0
88 -102 109 0
17 29 36 0
-97 -111 116 0
-44 50 -105 0
8 -51 95 0
-43 102 128 0
-120 140 -148 0
5 -7 44 0
64 -84 104 0
-61 -123 -124 0
17 47 -60 0
40 -133 141 0
-37 90 -96 0
-29 32 -147 0
24 52 85 0
-13 87 -108 0
42 -123 -146 0
79 -94 -142 0
79 -134 141 0
104 107 -143 0
-16 -31 40 0
39 -47 115 0
-67 -83 -109 0
101 105 125 0
-109 140 144 0
17 -105 -123 0
-2 -43 84 0
-22 -96 117 0
-96 -97 -114 0
99 -104 107 0
13 -40 -133 0
-32 63 -121 0
-17 37 53 0
-3 70 130 0
49 105 140 0
-76 -127 149 0
2 -144 -145 0
-5 -22 -78 0
-75 -129 146 0
-39 55 149 0
-54 90 -93 0
48 -89 -122 0
-12 68 -140 0
-37 65 94 0
-31 -131 -150 0
45 -85 131 0
39 48 -133 0
35 69 -79 0
-16 -72 79 0
-19 40 96 0
-59 -67 79 0
-105 128 144 0
-36 -103 -126 0
40 73 150 0
-58 69 133 0
-57 84 -141 0
44 62 -148 0
-84 123 -137 0
-87 95 -97 0
-43 -84 138 0
-55 -96 -137 0
-51 -142 144 0
-70 -73 -133 0
34 -127 -148 0
-80 91 -110 0
-6 -92 133 0
71 74 101 0
92 -113 -126 0
69 85 89 0
-43 85 124 0
59 76 -117 0
-41 68 133 0
-59 -71 120 0
-21 36 149 0
-5 -37 -64 0
-54 -61 -109 0
-73 -97 114 0
-67 69 -130 0
-17 -23 128 0
20 22 54 0
84 -91 98 0
86 -96 -142 0
-99 124 -132 0
20 -23 -75 0
51 105 108 0
7 46 111 0
-10 29 120 0
-27 47 -55 0
41 115 139 0
-16 -65 150 0
-14 -111 132 0
-40 -110 -113 0
-8 54 -57 0
-6 12 97 0
12 -29 -42 0
-86 88 -109 0
37 85 -101 0
-56 -61 -84 0
26 -137 -144 0
65 73 -146 0
68 -76 -90 0
40 42 -63 0
48 87 107 0
-79 -108 118 0
-3 -32 100 0
-73 -89 -139 0
14 -46 -129 0
-10 54 60 0
42 -83 -129 0
93 -109 -121 0
11 26 -65 0
9 29 -69 0
-91 -134 148 0
-74 109 111 0
-84 -98 129 0
59 66 -113 0
7 -76 116 0
-14 35 44 0
30 104 -137 0
-17 -72 -107 0
14 61 -133 0
-66 89 -140 0
-101 -124 141 0
18 51 -61 0
3 32 -93 0
-66 82 -83 0
-9 -37 -132 0
1 58 -99 0
-20 -42 107 0
-8 -32 -147 0
73 -81 85 0
-30 -36 -117 0
12 113 -114 0
-40 -104 143 0
2 67 -68 0
88 122 127 0
37 89 -126 0
-1 23 124 0
-73 82 98 0
59 -147 150 0
47 73 134 0
13 121 129 0
-44 63 -143 0
25 75 94 0
-25 30 -122 0
23 -30 -120 0
-114 -120 -148 0
29 -79 101 0
38 126 -132 0
69 -73 -78 0
-57 74 -75 0
-36 -103 -128 0
40 -117 123 0
56 87 -123 0
39 56 -90 0
-26 -59 106 0
-80 -138 148 0
-34 143 146 0
-10 -107 -147 0
47 92 -117 0
-8 -25 -92 0
37 114 -137 0
22 -45 60 0
58 -106 -139 0
-29 -89 -115 0
-29 56 -68 0
21 -53 135 0
2 27 110 0
-27 -93 128 0
4 -8 -71 0
-88 124 126 0
-27 -85 -127 0
37 -105 123 0
-7 -36 -102 0
-51 84 87 0
-18 45 76 0
-29 -34 -150 0
29 103 145 0
1 12 39 0
-2 49 128 0
27 -51 82 0
-34 85 89 0
36 -43 53 0
-10 98 -129 0
71 105 -145 0
-52 110 131 0
24 -112 -138 0
-31 -83 -96 0
16 -48 133 0
38 56 143 0
30 72 -116 0
5 79 98 0
-93 94 -119 0
-131 -135 149 0
71 -91 112 0
-13 81 -149 0
-69 -97 -104 0
42 -64 109 0
-28 78 -129 0
40 68 -114 0
-22 -77 -128 0
-30 96 -135 0
-4 130 -141 0
14 -61 134 0
42 132 -142 0
-8 -19 -126 0
40 -106 -125 0
55 -119 133 0
112 -117 -127 0
-32 57 -102 0
-40 77 120 0
-6 -39 -125 0
-6 20 125 0
-37 -70 105 0
-11 -81 -102 0
67 98 144 0
13 29 78 0
-102 122 -138 0
-50 123 -135 0
-58 68 -76 0
-18 -50 54 0
-24 68 -70 0
9 -17 -89 0
-55 -72 -108 0
24 33 -45 0
-49 -52 135 0
16 -76 -78 0
51 -54 -87 0
119 134 148 0
64 108 -115 0
6 8 108 0
-30 86 -122 0
15 51 147 0
48 94 -111 0
56 73 -119 0
-77 -90 -112 0
101 -111 -130 0
14 -82 135 0
-22 -96 112 0
43 67 -83 0
10 -16 66 0
-33 -106 -139 0
-8 -44 66 0
-38 62 105 0
-27 -93 -100 0
-42 -89 -149 0
16 -75 -85 0
-33 -77 84 0
27 52 -66 0
-43 -100 136 0
20 -45 -129 0
17 -36 146 0
103 -126 137 0
-45 46 -117 0
-2 69 126 0
-76 -96 131 0
62 75 -135 0
62 -65 123 0
-112 127 -146 0
53 67 -112 0
100 104 -112 0
-29 54 76 0
29 -44 -50 0
