p cnf 150 690
57 81 111 0
21 53 143 0
7 -26 122 0
3 81 -145 0
23 -111 -112 0
17 21 91 0
-6 -7 -134 0
-7 9 37 0
55 -86 114 0
15 95 -102 0
-12 -136 -142 0
-36 -64 -140 0
79 -137 -139 0
-28 93 -113 0
32 73 -89 0
-73 -93 -124 0
-17 20 86 0
-24 38 123 0
-82 -122 123 0
15 -27 91 0
61 -113 132 0
35 66 -93 0
87 -114 -124 0
72 99 -138 0
-73 -89 108 0
-22 -28 -130 0
-16 53 65 0
7 60 -73 0
18 -119 139 0
-14 -34 65 0
25 -119 131 0
-37 -48 125 0
14 -69 -104 0
43 56 142 0
33 -49 -54 0
-62 -76 150 0
-84 -108 122 0
-77 90 99 0
-37 -87 103 0
3 -95 148 0
46 51 83 0
-7 14 -33 0
15 28 140 0
-10 -29 -86 0
-88 -97 127 0
28 -78 -149 0
-65 99 113 0
25 56 -118 0
-108 118 -120 0
-25 91 100 0
-16 -86 -134 0
28 -109 136 0
-39 -74 -82 0
1 53 -121 0
16 -29 -33 0
98 -120 121 0
15 27 -66 0
-32 -35 70 0
-117 -123 150 0
-58 -78 -120 0
-39 -95 -118 0
-4 -19 -61 0
85 105 -121 0
-16 108 142 0
86 96 142 0
-21 35 73 0
-2 54 116 0
48 -114 126 0
52 100 -127 0
-34 -57 -111 0
13 114 130 0
60 80 99 0
61 99 106 0
-103 131 142 0
-27 -59 136 0
17 -39 -150 0
19 -24 -79 0
-13 -59 -89 0
-1 -75 -94 0
2 -96 -99 0
-15 67 95 0
-77 -115 -118 0
11 -21 -90 0
-26 -49 -141 0
16 54 72 0
55 -62 -139 0
-14 25 -61 0
18 69 -103 0
-49 -120 147 0
-45 75 -117 0
-41 56 -67 0
-41 -118 -133 0
91 137 147 0
-12 -110 -134 0
1 24 61 0
-41 111 -122 0
75 79 -87 0
-89 126 -146 0
-6 -106 120 0
129 130 137 0
89 -94 -140 0
-43 44 54 0
3 6 -11 0
2 -17 62 0
13 46 -57 0
-26 28 54 0
41 59 64 0
-96 121 144 0
8 80 114 0
75 79 91 0
7 96 -121 0
27 -57 -58 0
3 74 81 0
-101 112 128 0
84 -129 -142 0
-28 -70 91 0
80 127 131 0
-4 -32 46 0
-41 -75 95 0
17 -22 -77 0
-37 82 121 0
-44 -68 -71 0
-21 103 -146 0
13 -53 -108 0
-11 -17 126 0
34 -109 132 0
-63 -70 146 0
-52 -55 59 0
-35 -77 144 0
-6 41 -119 0
3 26 56 0
-37 -87 138 0
28 61 -116 0
-2 -24 -96 0
31 104 -113 0
-23 -108 -140 0
29 -90 -149 0
-110 119 121 0
-81 135 -137 0
19 -28 -44 0
7 90 104 0
46 56 92 0
90 -108 115 0
-1 -69 -126 0
20 -26 141 0
-36 37 39 0
-77 99 -109 0
102 -133 -147 0
-61 86 -148 0
74 119 -136 0
-58 -76 94 0
3 84 -138 0
6 -32 -37 0
-75 86 112 0
-36 106 110 0
-35 101 -126 0
-9 -52 56 0
38 -112 -146 0
16 106 130 0
-1 -83 112 0
-71 89 -108 0
-49 69 141 0
114 115 -120 0
18 -75 -93 0
-43 55 -106 0
-62 -96 136 0
-12 -62 -114 0
8 76 124 0
-18 84 98 0
-18 92 -129 0
31 -32 114 0
-59 64 -124 0
-2 77 -132 0
-19 90 110 0
33 44 -113 0
-11 149 -150 0
-54 -82 -99 0
-93 -125 143 0
-54 69 148 0
-38 54 -150 0
18 107 -125 0
-7 -14 98 0
18 28 -68 0
15 85 -129 0
33 -140 -148 0
-10 -13 -36 0
2 92 -93 0
22 -67 -144 0
-75 -84 -131 0
-40 51 -99 0
-16 109 124 0
-16 52 -55 0
-61 101 134 0
3 10 -143 0
-54 -61 -119 0
3 122 -127 0
62 74 -104 0
3 83 -144 0
6 -17 143 0
22 -71 -125 0
3 -62 80 0
-8 -69 -72 0
-15 -50 58 0
1 31 97 0
127 -144 145 0
-38 114 -116 0
-2 47 -130 0
-23 -25 -138 0
-41 51 129 0
53 -129 -142 0
13 -34 57 0
-35 48 85 0
31 -135 -150 0
38 -123 124 0
39 83 150 0
-63 72 111 0
66 69 -133 0
-1 56 -133 0
28 113 -124 0
47 99 -112 0
-20 -121 132 0
-15 55 115 0
-23 102 -118 0
27 35 -98 0
35 57 -68 0
14 -16 -27 0
24 76 -86 0
5 -10 -133 0
-3 -42 104 0
-9 71 80 0
15 -33 111 0
-24 45 -79 0
29 61 -91 0
-53 83 104 0
-48 -105 137 0
-19 44 -131 0
21 91 109 0
-69 74 -107 0
-30 41 50 0
4 -83 119 0
-66 87 143 0
61 -100 130 0
-42 44 46 0
2 27 -42 0
38 -79 -82 0
-22 -56 111 0
-20 43 100 0
-49 -95 147 0
-43 110 -150 0
22 64 -72 0
-40 -77 102 0
49 63 82 0
-2 12 56 0
-43 -71 117 0
37 58 -100 0
-55 86 134 0
-12 47 55 0
42 -47 78 0
82 -83 -90 0
71 92 -117 0
48 62 -71 0
7 -78 140 0
17 80 -144 0
67 73 -109 0
-33 -67 -132 0
-18 54 -129 0
-74 104 -140 0
15 90 104 0
124 -128 150 0
-33 -123 144 0
-7 -63 108 0
37 67 -92 0
18 -64 96 0
25 54 137 0
-29 84 102 0
-84 -93 -138 0
82 -94 -109 0
-20 55 137 0
-59 60 109 0
15 -59 -111 0
40 -60 76 0
-51 88 143 0
-74 -95 -131 0
7 -30 -89 0
-35 -120 -129 0
2 -30 136 0
-74 78 -91 0
-41 99 -134 0
-35 -92 -116 0
19 -40 60 0
15 110 -141 0
-5 -43 73 0
38 -109 139 0
-13 78 -139 0
2 55 -59 0
-11 116 136 0
7 67 -145 0
6 -55 -91 0
-71 -80 -119 0
-29 -42 -46 0
12 102 135 0
-5 -28 114 0
-1 68 110 0
-73 -82 133 0
-2 -58 78 0
16 23 110 0
-13 -26 -92 0
11 -63 140 0
1 132 139 0
82 -117 -126 0
-39 -106 -123 0
13 33 56 0
38 65 91 0
40 134 -141 0
-3 76 122 0
29 -35 -97 0
-94 -113 -140 0
-79 83 102 0
-47 91 -99 0
-62 83 146 0
90 -98 100 0
-2 10 -81 0
9 13 -32 0
33 58 -106 0
-6 -108 144 0
58 -132 149 0
-52 -86 -150 0
22 -55 100 0
-52 125 149 0
3 -33 105 0
66 69 74 0
-71 -99 -110 0
-40 -99 118 0
-14 41 125 0
1 -85 123 0
6 14 119 0
87 -103 134 0
-23 -82 -96 0
-19 -26 -142 0
53 54 -123 0
70 132 135 0
114 123 142 0
-7 -59 -104 0
45 46 -120 0
-22 -69 -72 0
-72 85 138 0
-92 99 133 0
-7 56 -96 0
-7 53 65 0
43 -45 73 0
8 9 85 0
-18 -46 -75 0
60 91 122 0
-82 -111 121 0
38 -97 -101 0
5 -41 -92 0
86 -91 -103 0
112 -118 127 0
1 -78 -83 0
-4 -135 138 0
43 77 88 0
-7 -113 135 0
53 79 115 0
-34 58 115 0
-76 97 98 0
29 -124 -129 0
-24 -73 100 0
-9 -66 100 0
-61 79 -128 0
86 -117 131 0
-27 124 145 0
117 118 -122 0
50 77 126 0
53 95 125 0
-27 -29 38 0
8 93 97 0
-51 69 -143 0
-9 134 -144 0
-11 -74 134 0
-40 128 150 0
57 121 139 0
31 -64 85 0
50 65 -122 0
-45 67 105 0
-11 33 134 0
-91 102 147 0
-1 23 72 0
8 -27 94 0
-19 -31 -133 0
-82 -106 135 0
112 120 148 0
16 70 120 0
109 110 132 0
7 66 84 0
-53 108 -118 0
35 50 117 0
25 -113 138 0
67 -124 147 0
-59 97 -129 0
21 -30 -105 0
18 21 -91 0
-55 -75 -100 0
-4 -30 -89 0
52 -60 -122 0
-4 74 -132 0
-136 -138 -145 0
-67 -97 -112 0
23 38 95 0
61 -79 114 0
116 130 145 0
43 -50 135 0
12 -32 134 0
-31 97 137 0
39 -59 -83 0
15 98 -100 0
-7 27 -113 0
-2 -27 88 0
5 -78 107 0
-18 -124 -142 0
-52 58 -102 0
31 -66 -108 0
14 103 -132 0
-16 -28 101 0
33 -35 -75 0
-38 -68 112 0
11 26 60 0
-10 -23 -73 0
80 -87 92 0
-42 111 139 0
17 -67 -150 0
54 -123 -126 0
-66 -93 118 0
39 76 90 0
-115 125 149 0
-113 -116 136 0
-52 -109 -146 0
-41 -96 -101 0
-15 44 -75 0
-21 25 108 0
62 64 -70 0
-25 -62 85 0
71 -85 -134 0
-1 57 -83 0
8 -56 -67 0
2 114 122 0
43 -63 90 0
-21 51 81 0
-46 78 -102 0
2 -18 -102 0
29 106 131 0
-18 -138 -143 0
6 -50 115 0
4 -137 -146 0
-12 33 54 0
59 -89 -123 0
-20 44 106 0
-57 79 -95 0
47 -58 -92 0
-58 -113 149 0
47 59 -70 0
96 98 101 0
12 37 -113 0
-62 -86 108 0
-45 -136 147 0
-42 -46 90 0
71 104 146 0
1 41 74 0
-48 53 -90 0
-49 71 -76 0
50 100 134 0
20 88 -104 0
47 53 90 0
-20 96 116 0
-2 76 -139 0
20 28 128 0
-21 -32 -112 0
-13 55 -75 0
-90 119 -143 0
-23 -71 -135 0
-83 95 -138 0
-2 -8 30 0
5 136 -140 0
47 -85 -106 0
-106 125 -134 0
72 -114 128 0
-59 67 -88 0
21 -73 -131 0
-36 -92 126 0
-49 -55 125 0
20 -40 -58 0
43 66 -105 0
38 85 137 0
10 -24 85 0
-1 60 149 0
52 87 96 0
-26 88 -118 0
-18 30 51 0
-9 25 -35 0
-27 55 104 0
46 -47 143 0
99 106 139 0
-51 84 -122 0
-61 -81 -129 0
-46 56 -119 0
-30 -54 61 0
-47 -108 -130 0
29 42 -78 0
6 -58 -64 0
16 99 121 0
8 63 -82 0
6 -63 133 0
10 -60 -148 0
107 -132 146 0
-12 -82 -137 0
-79 -130 134 0
28 -134 144 0
-49 77 -122 0
4 -26 129 0
12 -55 88 0
9 -83 135 0
87 111 146 0
19 44 93 0
-24 77 140 0
16 47 92 0
1 -23 -50 0
-20 -54 -91 0
23 99 144 0
-69 -117 131 0
-33 -34 83 0
-7 -23 114 0
-4 -7 149 0
2 -3 121 0
-11 -68 -92 0
36 82 -117 0
79 -118 -122 0
-11 -14 -137 0
20 -22 110 0
63 112 -139 0
25 60 -130 0
27 39 -54 0
65 71 -115 0
21 85 98 0
17 -26 -142 0
-20 61 113 0
-32 39 -63 0
-73 -86 145 0
62 71 -88 0
-3 80 -96 0
37 -57 -99 0
-38 53 54 0
-53 -56 -117 0
-11 -74 112 0
101 -107 137 0
-21 -57 -131 0
52 -88 -145 0
-64 -69 -144 0
-11 67 -101 0
-4 -74 -146 0
15 -52 -121 0
49 -113 123 0
-29 -59 121 0
-20 52 -122 0
14 58 79 0
-6 -54 -66 0
-27 -41 51 0
