p cnf 150 840
126 -139 149 0
2 -85 -112 0
-29 90 -139 0
43 -71 -95 0
45 -118 120 0
1 -118 -140 0
9 -15 145 0
10 68 -93 0
-4 -11 -36 0
4 18 33 0
33 -39 106 0
33 -47 -123 0
-13 -54 136 0
21 -115 133 0
22 67 147 0
11 -105 -127 0
-5 -55 -112 0
52 57 -111 0
34 -56 -133 0
-62 -66 113 0
-53 -75 82 0
-40 96 -149 0
28 54 -74 0
-74 -115 136 0
-55 88 143 0
33 63 92 0
33 59 -72 0
-22 -82 -109 0
-6 131 146 0
-5 87 108 0
68 -69 -86 0
-28 -103 124 0
-53 92 -118 0
35 40 -123 0
-3 -12 23 0
99 -116 132 0
-2 5 39 0
-5 98 -99 0
-59 88 -128 0
47 -60 -102 0
-103 -120 -134 0
-23 -32 -68 0
18 46 -54 0
10 43 -106 0
-19 -41 -80 0
-31 42 -93 0
-19 37 108 0
-21 -26 -67 0
43 -77 127 0
24 55 -103 0
76 79 -108 0
1 57 80 0
-39 42 -122 0
-111 -133 -141 0
-9 31 -36 0
-75 -100 112 0
-9 -89 -121 0
-1 -17 -108 0
-94 96 -105 0
46 81 123 0
-34 -35 -126 0
13 -83 107 0
1 -12 -139 0
-2 -59 138 0
-54 86 -119 0
-33 -131 133 0
-5 51 -144 0
1 51 122 0
85 -134 141 0
-24 64 96 0
-38 74 -102 0
95 101 -150 0
-62 -115 116 0
31 -48 137 0
16 19 -33 0
-12 -27 30 0
-57 76 -129 0
94 -135 139 0
-62 -96 106 0
72 87 -93 0
91 94 -147 0
-8 95 -148 0
-59 -105 143 0
20 -27 96 0
27 56 -149 0
15 -60 131 0
40 70 -116 0
-21 -51 147 0
-11 107 -108 0
99 -126 127 0
-57 -83 122 0
-10 -67 146 0
93 -106 -138 0
-80 -87 -90 0
-95 -99 -123 0
8 60 115 0
-122 128 143 0
15 -47 -134 0
-36 -109 -149 0
-8 -15 148 0
-33 -41 124 0
-28 -54 84 0
37 134 135 0
53 97 134 0
-55 70 -105 0
-67 77 -86 0
-9 62 97 0
-86 -98 -129 0
-35 48 98 0
46 49 74 0
-20 98 142 0
-38 -71 95 0
33 -34 54 0
27 34 -61 0
35 -93 -144 0
10 49 97 0
4 -69 -148 0
-54 79 140 0
-82 -94 144 0
63 89 127 0
32 74 107 0
8 16 25 0
-29 115 143 0
-8 15 60 0
-47 -56 -63 0
-7 53 -89 0
-4 85 145 0
27 -38 -67 0
-24 29 99 0
-76 113 -136 0
-99 -100 134 0
39 -59 130 0
39 46 105 0
-42 43 -69 0
-32 94 -97 0
51 62 -74 0
70 71 -142 0
-16 -18 22 0
2 -36 -147 0
-32 72 -130 0
26 54 -86 0
23 -64 -85 0
8 -15 -90 0
-57 67 -105 0
51 67 -117 0
64 66 -131 0
67 -101 -112 0
-12 89 -119 0
17 36 85 0
37 -109 113 0
19 27 -129 0
2 -45 -135 0
18 60 74 0
-27 -85 -93 0
-2 -108 146 0
-51 111 -116 0
-36 78 145 0
-20 90 96 0
-7 63 127 0
-33 -45 -113 0
-48 120 143 0
-18 -95 -139 0
23 -56 -145 0
-24 -37 77 0
16 -84 99 0
-12 -19 82 0
-45 -130 136 0
-41 86 -104 0
-13 -70 137 0
3 35 51 0
-68 83 -141 0
-51 110 -150 0
-21 97 -125 0
31 70 83 0
59 122 141 0
-85 98 -102 0
79 128 145 0
77 -94 -102 0
-11 31 79 0
-43 104 -133 0
1 -4 -129 0
-23 89 130 0
-11 15 -38 0
88 138 144 0
28 69 -91 0
-11 57 81 0
32 71 -85 0
16 60 92 0
-66 86 -105 0
13 58 -116 0
24 -63 136 0
-8 92 -102 0
-11 -59 -112 0
17 95 -97 0
-30 56 122 0
14 -55 135 0
-11 -21 -140 0
17 -120 -141 0
-12 -59 135 0
24 -29 128 0
48 -49 117 0
1 22 137 0
35 61 -91 0
52 -93 -99 0
-29 -113 134 0
-27 92 129 0
16 118 149 0
35 74 -126 0
10 -127 -149 0
17 23 112 0
-63 73 81 0
51 116 120 0
40 -68 86 0
1 -58 59 0
-30 -81 -84 0
9 23 -85 0
80 93 101 0
-13 70 -141 0
-43 -113 -148 0
-97 114 -118 0
33 -43 110 0
42 104 116 0
25 -86 -130 0
-78 -111 -133 0
22 -70 135 0
8 -57 133 0
38 -65 -79 0
9 68 129 0
-8 62 142 0
-30 69 78 0
51 -125 127 0
-71 100 -140 0
52 72 -84 0
74 81 120 0
-9 86 -134 0
67 88 -91 0
108 -110 -143 0
-66 110 135 0
7 -67 -110 0
-37 -119 -147 0
15 45 -144 0
28 -141 -144 0
29 88 -139 0
60 -98 -139 0
6 20 -84 0
-57 62 110 0
41 -62 -130 0
11 76 144 0
52 84 132 0
-24 -55 93 0
-5 11 24 0
-23 28 45 0
-24 95 135 0
-11 -19 -47 0
-15 -127 -135 0
23 50 77 0
23 66 149 0
-54 -76 101 0
-1 93 -148 0
13 -112 128 0
-3 117 139 0
36 84 -108 0
25 28 -128 0
-14 -43 -45 0
8 46 -98 0
-61 80 -85 0
-19 -27 96 0
-7 27 -125 0
-84 -115 119 0
93 -129 -148 0
32 -56 129 0
-21 43 149 0
-120 -136 -143 0
44 -48 89 0
39 56 -137 0
-7 35 -51 0
58 -97 99 0
-75 118 138 0
-29 -47 -150 0
-90 -98 -148 0
-6 50 133 0
-1 37 -126 0
-69 93 132 0
14 -43 147 0
45 -73 86 0
18 54 95 0
-17 -40 -50 0
-37 -98 -119 0
13 142 -146 0
-41 -61 67 0
-18 23 -109 0
82 136 148 0
75 -88 149 0
5 69 75 0
69 103 -126 0
-86 122 -127 0
-9 44 -97 0
-69 -88 110 0
17 -98 101 0
23 -25 106 0
-111 -137 144 0
20 -24 -125 0
14 -34 -140 0
-32 41 -74 0
10 -15 -144 0
-30 82 -112 0
34 -105 -144 0
13 72 132 0
-6 12 78 0
24 -44 -89 0
-40 77 84 0
47 -109 -133 0
-54 -113 135 0
26 44 -84 0
-12 93 -132 0
53 91 -146 0
11 -32 76 0
-63 -68 -75 0
-25 35 104 0
50 67 -146 0
53 -60 92 0
110 -114 126 0
22 26 -107 0
36 63 -144 0
63 -82 -123 0
-73 -102 -127 0
46 63 65 0
-17 -87 -141 0
-39 49 71 0
39 46 -92 0
16 69 -104 0
-42 -61 -106 0
-26 94 105 0
-1 36 -85 0
18 85 -130 0
-9 10 94 0
-9 54 -90 0
18 114 131 0
19 89 141 0
61 -106 -110 0
-38 64 139 0
3 -48 -84 0
16 -62 115 0
-44 -54 -67 0
-8 -54 -103 0
25 -131 -133 0
-12 38 81 0
-10 134 -144 0
38 -46 86 0
68 69 122 0
-25 -42 103 0
32 111 -143 0
2 -106 -111 0
12 -36 -104 0
-60 84 86 0
25 59 -119 0
46 84 -134 0
4 -60 -131 0
41 -43 75 0
54 -62 136 0
-118 127 -140 0
10 -103 -121 0
67 103 145 0
100 102 -121 0
-50 -94 138 0
-31 -33 -105 0
20 -48 52 0
33 -40 46 0
-36 80 142 0
49 111 114 0
-4 79 150 0
-28 29 56 0
90 115 -145 0
