p cnf 150 720
116 128 -133 0
56 -135 -142 0
-19 -106 -111 0
96 -105 -141 0
-6 59 -78 0
-46 -91 131 0
9 51 134 0
-59 -61 -113 0
-29 -110 -149 0
83 -119 -127 0
-60 76 -104 0
111 135 139 0
-38 48 -93 0
8 31 -136 0
-8 -49 104 0
-49 -50 108 0
57 -68 129 0
60 -145 148 0
99 129 133 0
-43 95 149 0
-51 63 148 0
-31 39 76 0
67 -91 116 0
67 127 -128 0
45 121 133 0
105 -119 140 0
-3 7 -138 0
-40 -62 -117 0
-25 108 -122 0
85 100 144 0
-82 112 146 0
-44 99 138 0
53 -65 149 0
6 37 139 0
25 -45 59 0
118 -121 140 0
57 86 -94 0
-18 66 -70 0
42 50 -128 0
-20 114 136 0
71 -114 -139 0
18 -22 -37 0
-45 -64 -86 0
-13 -104 -145 0
15 75 83 0
-84 135 -137 0
-21 -64 -74 0
-3 -89 -98 0
-38 118 -139 0
13 91 -129 0
-64 135 -143 0
-57 -87 146 0
-1 47 -77 0
-82 -92 109 0
-40 -140 -149 0
-21 -88 -140 0
-35 100 150 0
37 -47 -61 0
-6 30 68 0
-71 86 -145 0
35 37 42 0
1 16 -29 0
25 -90 139 0
30 -55 -142 0
-14 -48 56 0
-38 -41 -144 0
-31 34 35 0
78 -137 147 0
-62 83 150 0
-84 -107 112 0
-11 84 -122 0
5 109 -110 0
-22 33 96 0
39 -106 141 0
19 -53 77 0
61 116 -126 0
94 -107 -130 0
-3 19 101 0
-5 -6 -105 0
-24 117 -146 0
9 50 127 0
34 -61 -150 0
-36 -69 -89 0
-3 -16 -49 0
-78 115 148 0
48 58 -95 0
-27 -77 -143 0
-48 -137 -145 0
53 -68 -121 0
15 61 -95 0
-38 59 -99 0
-48 -64 73 0
-1 -73 -135 0
-4 -8 120 0
8 37 -88 0
40 -77 -116 0
41 -105 -123 0
11 -85 -128 0
-24 -30 88 0
-7 72 84 0
-28 90 136 0
-44 -90 -117 0
28 40 -59 0
-21 -52 -123 0
26 -35 120 0
24 -80 103 0
30 53 -75 0
-78 106 147 0
75 78 -149 0
-6 101 -123 0
105 142 -145 0
-4 -77 86 0
8 32 94 0
-66 97 120 0
54 68 -100 0
80 -121 140 0
-39 -88 -138 0
-5 46 -117 0
11 96 -127 0
7 46 -80 0
68 70 -126 0
-62 -67 128 0
10 18 -91 0
21 -129 131 0
7 68 -69 0
12 52 68 0
-76 -100 105 0
9 -86 114 0
30 71 78 0
22 -31 -131 0
-7 69 146 0
-58 118 120 0
-80 84 -106 0
26 -138 -141 0
53 -81 -86 0
-14 -57 -120 0
15 16 23 0
-45 -110 135 0
-2 82 114 0
19 -54 137 0
-90 -95 -142 0
140 -141 -149 0
37 57 -116 0
55 114 147 0
67 98 113 0
-35 -120 -135 0
13 -14 17 0
75 -99 -123 0
-4 83 -101 0
-35 78 145 0
-2 19 -107 0
61 -89 -130 0
13 73 126 0
90 -114 -146 0
59 86 -112 0
-32 80 99 0
7 74 128 0
15 -16 -128 0
18 116 -149 0
14 -69 -93 0
115 117 -148 0
-18 42 -113 0
-39 77 82 0
-12 -94 140 0
-4 -141 -145 0
1 -46 -136 0
6 -7 -48 0
-68 93 129 0
6 -29 123 0
48 -93 141 0
55 -92 -129 0
3 50 85 0
25 44 91 0
19 98 100 0
8 38 -99 0
-50 85 125 0
51 61 145 0
-25 -63 84 0
-8 -110 -127 0
82 142 -149 0
60 -75 -90 0
67 -131 -135 0
-7 27 -51 0
9 14 71 0
70 -78 -145 0
-51 117 121 0
-65 -75 -143 0
-26 92 103 0
54 -96 -113 0
35 -53 62 0
-17 -105 -126 0
5 -125 143 0
-109 116 -131 0
47 88 124 0
-39 63 -147 0
66 -68 110 0
83 127 -146 0
12 54 140 0
28 43 -65 0
-26 74 101 0
-53 86 -150 0
-17 79 114 0
-6 31 -54 0
-14 19 141 0
57 112 -124 0
-88 -111 120 0
29 -90 -95 0
37 -107 117 0
21 34 102 0
30 -54 101 0
-22 -104 -143 0
94 95 -128 0
7 37 -120 0
17 -84 122 0
36 45 109 0
-38 -53 -119 0
-55 86 141 0
38 -41 -141 0
5 23 -29 0
-49 -57 130 0
-14 22 93 0
-20 -28 -69 0
-51 111 -125 0
-61 -85 -105 0
-21 41 -99 0
19 67 -123 0
32 -55 -75 0
-26 -73 -74 0
-63 -96 101 0
-7 -32 122 0
-120 124 -144 0
-19 34 -90 0
-37 54 -140 0
-45 46 -79 0
-69 85 118 0
18 36 90 0
-89 -122 140 0
3 35 39 0
50 106 -149 0
54 70 139 0
-91 112 -125 0
54 -70 91 0
74 113 142 0
-57 87 147 0
77 -108 -118 0
1 17 32 0
-54 -66 -82 0
4 -55 109 0
-50 -51 -117 0
-43 95 -148 0
-23 37 -130 0
13 38 130 0
20 -39 73 0
70 -71 142 0
-6 -58 146 0
31 72 132 0
-44 59 -119 0
18 -35 -37 0
-92 94 134 0
-73 122 -147 0
14 19 72 0
8 -89 117 0
9 -123 -134 0
40 129 144 0
-58 -96 -107 0
94 122 134 0
-31 36 124 0
-15 21 143 0
-8 -36 -98 0
79 -107 -141 0
-6 -69 -130 0
-19 -37 -84 0
