p cnf 150 720
43 74 -93 0
14 -70 136 0
7 116 148 0
-99 -132 -136 0
-9 60 119 0
-7 98 -144 0
24 -35 -56 0
2 -31 41 0
-45 53 140 0
68 -78 139 0
-123 -138 -146 0
41 -82 138 0
88 108 -117 0
-16 -72 -76 0
5 76 -125 0
-55 67 143 0
20 -60 133 0
-15 34 -119 0
11 -96 138 0
103 -120 145 0
18 33 -39 0
-9 -26 -99 0
85 117 -142 0
75 77 -122 0
39 -51 -147 0
56 62 114 0
23 -74 -108 0
44 -120 136 0
-29 -57 140 0
75 -120 127 0
-8 -16 -25 0
-91 -113 -142 0
-20 73 -121 0
18 -123 -135 0
2 -10 43 0
-24 -35 42 0
37 95 108 0
80 130 142 0
-9 -18 -121 0
-18 -55 -95 0
47 -98 127 0
-63 -64 -70 0
-9 -30 56 0
-35 -83 86 0
82 -103 149 0
-1 44 -72 0
-77 -114 -140 0
-83 105 -126 0
-48 -62 101 0
-44 122 -146 0
-36 75 122 0
20 -70 -83 0
-73 -98 135 0
-45 -80 83 0
-24 -37 -132 0
35 -56 -119 0
-19 -25 75 0
84 104 107 0
-27 119 136 0
-6 21 -133 0
-44 -48 -131 0
-33 -68 -119 0
40 -76 -143 0
46 -92 105 0
40 -45 -145 0
-4 50 -94 0
-32 -58 142 0
12 -85 99 0
28 88 104 0
65 -88 138 0
-64 73 126 0
-53 89 150 0
-21 -62 107 0
10 58 64 0
28 -64 -116 0
-49 -99 139 0
-31 -108 141 0
-44 -48 51 0
-42 -44 57 0
78 84 99 0
5 113 131 0
79 83 122 0
30 -60 -66 0
-19 -54 128 0
-15 -102 -140 0
-8 -23 42 0
-92 121 140 0
50 -83 -112 0
-27 88 93 0
24 -49 -83 0
-5 -42 -78 0
-27 -79 -117 0
-8 116 149 0
8 80 -140 0
25 50 96 0
81 108 148 0
18 -71 -109 0
-55 -97 118 0
37 66 -103 0
-59 85 103 0
40 113 127 0
-94 103 150 0
-83 115 -132 0
-53 86 -98 0
-15 -49 -115 0
-16 21 140 0
