p cnf 150 810
-36 -81 -109 0
-17 66 -112 0
47 110 -126 0
80 -102 139 0
-14 21 61 0
-34 -46 78 0
30 75 -78 0
-27 -34 -145 0
-18 22 -23 0
-31 -42 -100 0
-15 55 118 0
-42 -65 68 0
4 -53 -69 0
-7 -29 -127 0
4 -7 79 0
-5 -145 148 0
-95 -109 139 0
31 -34 -66 0
-63 97 -150 0
86 -117 -133 0
56 117 140 0
104 -120 124 0
-7 -92 -108 0
34 -36 128 0
-36 -46 -55 0
-13 116 131 0
-31 42 54 0
26 28 -94 0
102 -110 133 0
30 81 105 0
-2 -53 77 0
9 70 123 0
-32 65 -140 0
-27 -84 106 0
61 -77 116 0
32 34 -38 0
-67 -99 137 0
4 51 133 0
-2 -35 -62 0
74 -84 -137 0
37 87 91 0
4 75 -76 0
-40 84 97 0
27 48 -61 0
-6 53 -85 0
52 85 92 0
24 -82 -100 0
-53 96 -150 0
-49 -77 89 0
12 -45 99 0
-65 -100 148 0
-21 52 54 0
-7 -59 -127 0
-20 -62 82 0
-49 59 -109 0
-10 -25 143 0
-26 -76 -102 0
-41 -73 -133 0
-94 100 -149 0
-66 -79 -121 0
-7 118 -135 0
102 141 145 0
-66 83 121 0
-104 -131 -137 0
-38 -135 137 0
-32 75 89 0
33 -36 60 0
47 -95 -102 0
32 81 110 0
94 -97 101 0
-22 51 -104 0
-9 70 87 0
3 7 -65 0
-42 59 -61 0
-21 -50 -77 0
-55 -91 112 0
-14 -26 -131 0
-56 118 -123 0
101 -108 -113 0
-7 -14 -111 0
-17 102 121 0
-50 -57 144 0
-4 28 -129 0
-85 123 -140 0
-4 -20 -114 0
-9 -110 -117 0
-40 -115 131 0
57 79 -112 0
6 -60 69 0
3 18 -115 0
-36 -69 96 0
-33 79 -116 0
-16 49 -84 0
69 74 -85 0
11 -98 -139 0
-34 -73 -129 0
50 82 86 0
-83 107 -110 0
-71 -79 -127 0
69 116 -142 0
-52 -88 -125 0
19 57 -73 0
34 -76 -121 0
-27 112 -136 0
-94 108 -141 0
44 -116 -117 0
-11 -70 113 0
-34 73 -103 0
-106 -111 -127 0
5 136 -138 0
1 -28 101 0
-22 -41 86 0
33 -82 -132 0
-7 51 -60 0
-6 36 84 0
-62 -64 110 0
87 -99 132 0
-6 13 145 0
24 56 138 0
-118 -129 -149 0
-18 -33 59 0
25 -41 51 0
-56 58 -119 0
-104 110 -121 0
4 -41 -143 0
69 106 146 0
-18 -38 138 0
28 -61 -120 0
-10 105 133 0
3 21 139 0
-11 -22 -96 0
-2 77 135 0
26 -42 -149 0
17 110 -132 0
19 89 -112 0
6 8 -95 0
-22 -78 132 0
15 -104 -107 0
-9 -115 -134 0
-59 112 147 0
12 -35 -150 0
-31 -47 -56 0
49 58 -66 0
20 124 -127 0
6 -92 94 0
44 133 142 0
1 -6 -97 0
27 80 -124 0
23 -101 -105 0
-105 116 136 0
4 22 -38 0
23 -86 127 0
3 -77 106 0
-122 -131 135 0
-10 -38 109 0
2 12 -66 0
-15 38 -47 0
40 52 -94 0
17 34 48 0
13 -26 68 0
-43 -46 -127 0
28 74 101 0
-1 17 72 0
-52 63 121 0
-13 -34 -94 0
10 15 101 0
47 115 -138 0
7 125 -126 0
-37 -63 74 0
19 -43 -136 0
-45 53 60 0
-53 56 -67 0
-42 -118 -135 0
16 -21 79 0
-22 -46 -99 0
-39 57 64 0
-77 104 -117 0
13 21 146 0
85 -140 148 0
-35 111 144 0
13 23 -74 0
-42 80 -134 0
-57 73 122 0
-4 -9 118 0
77 81 -102 0
-3 132 -149 0
-10 -16 -71 0
-10 -33 112 0
1 -35 -134 0
-73 -83 106 0
-15 20 105 0
-7 -61 -64 0
-4 115 132 0
-52 -87 -97 0
6 65 143 0
7 92 -150 0
57 104 -118 0
-40 67 -131 0
-75 133 -143 0
-32 -56 -136 0
37 -104 138 0
-43 70 -143 0
-35 -36 -65 0
-62 63 -119 0
65 -71 -98 0
-23 43 -58 0
-85 -127 -143 0
36 49 51 0
-49 -63 -139 0
-9 80 -83 0
2 106 121 0
10 88 125 0
21 83 -96 0
-45 107 143 0
-48 56 95 0
66 82 87 0
33 -50 105 0
-34 43 -120 0
22 -81 91 0
25 -96 -145 0
-63 -119 130 0
5 -102 137 0
32 -76 -99 0
45 -54 103 0
18 23 -147 0
-26 41 -70 0
-25 35 -71 0
11 -95 99 0
-88 109 -150 0
-2 -83 84 0
-67 72 -141 0
-16 48 77 0
5 -33 109 0
-12 -36 -80 0
-50 -95 -147 0
-118 -119 -136 0
-22 66 -150 0
22 -55 144 0
-14 37 -113 0
-73 -87 145 0
-11 31 -133 0
-4 42 -72 0
-33 -42 100 0
14 -74 -130 0
-30 113 115 0
49 65 -133 0
-29 -31 58 0
-34 71 -145 0
74 121 -130 0
50 144 -146 0
116 -132 134 0
71 102 -130 0
22 -105 -138 0
55 -59 116 0
-80 -95 -122 0
