p cnf 150 810
25 -72 118 0
48 -117 123 0
2 7 -140 0
-6 77 121 0
78 99 115 0
11 -44 79 0
-20 27 -71 0
48 113 -124 0
-10 24 150 0
-60 110 129 0
-71 75 -107 0
-11 82 -132 0
2 -38 -79 0
-15 41 -107 0
57 -146 -147 0
-53 89 107 0
39 -42 92 0
-3 94 149 0
89 -98 121 0
-70 90 -128 0
5 -59 -91 0
12 -40 141 0
-71 -114 132 0
35 -70 81 0
-54 62 -113 0
13 -51 66 0
2 -45 -66 0
45 74 142 0
-9 96 -146 0
52 -74 143 0
-48 -135 141 0
39 -71 -91 0
48 -78 136 0
23 -71 -138 0
-35 72 -97 0
-110 116 -119 0
3 -115 138 0
3 104 136 0
26 85 -118 0
96 -98 121 0
-20 45 87 0
20 50 134 0
59 129 136 0
-96 -114 126 0
-53 -110 -143 0
47 -65 -73 0
-38 112 141 0
57 81 -144 0
-37 44 -77 0
90 120 -131 0
14 55 -70 0
-24 -132 141 0
16 20 -138 0
-22 23 58 0
-5 44 94 0
-37 76 -120 0
-86 103 -120 0
-17 31 -121 0
-17 -74 116 0
85 -93 -114 0
-43 89 100 0
15 -45 88 0
-63 96 -107 0
5 82 99 0
30 119 121 0
-5 15 -149 0
-12 -46 51 0
-45 -94 108 0
19 114 -141 0
-10 84 -121 0
-71 116 137 0
-47 65 141 0
-43 115 149 0
-18 -90 124 0
13 46 144 0
89 -100 -103 0
116 125 -143 0
41 61 -91 0
21 -44 -46 0
-76 -133 138 0
8 -24 91 0
-3 9 -84 0
-57 -58 -102 0
-69 83 141 0
21 43 -97 0
-26 89 -122 0
-40 -58 143 0
-48 -68 -144 0
23 35 -139 0
-48 73 85 0
36 112 -147 0
4 26 129 0
5 107 134 0
19 42 48 0
-72 124 -129 0
-5 121 125 0
8 44 127 0
36 -38 60 0
-36 52 88 0
72 91 -109 0
-5 -21 -127 0
-37 61 98 0
-70 -105 121 0
-18 52 82 0
-34 81 -104 0
-50 -62 -79 0
-8 38 68 0
71 -74 132 0
14 -22 46 0
-3 -19 -57 0
-25 -64 -119 0
7 -12 141 0
-17 83 -143 0
5 -69 148 0
50 58 -114 0
55 -107 -110 0
-40 101 -107 0
-5 -28 -84 0
9 67 132 0
8 117 -142 0
-19 25 -46 0
39 -91 -144 0
125 131 -143 0
88 95 118 0
-18 53 130 0
-56 87 127 0
-18 -53 82 0
-2 -102 122 0
-70 71 97 0
60 90 -120 0
-30 -84 116 0
-91 138 -146 0
27 73 -102 0
30 -94 -95 0
-56 137 146 0
43 -119 129 0
-6 -51 120 0
-8 -26 49 0
-48 -83 94 0
25 126 -149 0
-47 -111 147 0
-2 83 94 0
-28 -50 63 0
-53 90 -141 0
3 -12 -13 0
-94 128 -140 0
8 -42 129 0
41 -56 78 0
21 -24 -141 0
-29 -64 109 0
75 94 -107 0
-22 -78 94 0
32 -84 133 0
-24 -77 88 0
-100 138 139 0
-20 115 117 0
63 118 -140 0
-110 -129 148 0
59 66 74 0
-30 -66 72 0
-11 -99 131 0
-15 28 125 0
50 -61 100 0
-25 -38 55 0
55 92 139 0
-91 -111 135 0
29 38 127 0
11 -39 106 0
-6 28 49 0
91 96 119 0
-24 56 102 0
13 -99 133 0
18 -36 -116 0
13 44 -144 0
17 68 90 0
34 46 93 0
-9 64 98 0
-74 -101 -128 0
89 100 149 0
-20 81 -150 0
34 111 137 0
-44 -66 -121 0
-30 64 -118 0
-45 48 64 0
69 88 97 0
-54 -63 101 0
29 93 -146 0
-56 -99 -104 0
-34 -118 150 0
64 -68 86 0
13 94 124 0
-110 123 -141 0
-6 75 -136 0
20 38 106 0
2 36 125 0
-51 111 142 0
-73 -102 108 0
73 117 128 0
9 -111 128 0
11 -22 47 0
5 66 -126 0
-39 -63 -74 0
-76 -89 -93 0
17 -53 -132 0
69 -91 93 0
-1 -12 -149 0
-5 -24 49 0
24 84 112 0
14 -55 96 0
121 128 -139 0
2 8 132 0
-42 -46 67 0
40 119 -123 0
-86 122 143 0
3 -14 19 0
36 -57 81 0
-80 86 -99 0
-5 -133 143 0
-83 89 96 0
28 39 129 0
-43 -54 -86 0
33 -54 127 0
63 133 -145 0
31 49 -59 0
107 -120 144 0
55 -72 93 0
2 59 142 0
79 132 -135 0
-2 -58 -143 0
-7 -130 146 0
4 -41 -120 0
13 121 136 0
71 -93 116 0
-51 -90 133 0
20 58 135 0
13 -123 -128 0
32 96 -99 0
-96 112 113 0
-5 72 -81 0
56 -62 -107 0
94 -106 -143 0
31 82 -133 0
-14 -22 140 0
83 127 -132 0
33 -66 112 0
28 88 -107 0
-63 75 136 0
14 53 -108 0
-20 -70 113 0
10 -39 60 0
-67 99 -150 0
3 41 64 0
2 -109 136 0
11 101 108 0
-4 -16 112 0
33 85 -121 0
22 -97 -118 0
-9 40 -68 0
62 144 -150 0
2 38 81 0
-44 62 114 0
-67 70 135 0
41 -58 107 0
69 -85 136 0
-73 100 -107 0
106 -109 -138 0
-28 134 -137 0
49 82 130 0
4 -5 -80 0
-40 -104 112 0
-39 -110 -146 0
34 70 -99 0
12 -93 109 0
26 -67 -102 0
73 96 147 0
8 -19 -94 0
50 -130 134 0
-20 33 124 0
75 89 141 0
1 107 110 0
-62 91 -98 0
61 63 104 0
-50 60 -135 0
20 108 -136 0
-37 44 -69 0
-66 -94 137 0
56 -85 -95 0
-36 54 -98 0
-1 63 -78 0
-12 -15 142 0
65 -85 100 0
-52 -58 -70 0
-33 46 -86 0
43 -124 140 0
-16 -70 -145 0
115 -118 125 0
-34 108 -113 0
16 97 106 0
9 33 -101 0
-5 -36 -67 0
71 -109 -132 0
28 107 136 0
-11 -92 95 0
61 -115 142 0
-54 -127 -140 0
-47 68 -84 0
-95 -113 -141 0
-73 -78 144 0
31 -32 53 0
-41 47 103 0
-1 122 -133 0
96 -102 -112 0
-48 -116 -128 0
9 -75 -88 0
67 -81 138 0
-25 132 145 0
-84 -120 -122 0
-53 109 -129 0
-65 91 106 0
-80 107 -142 0
-22 -31 53 0
-14 32 -102 0
2 -33 117 0
41 -104 -132 0
33 40 -125 0
19 -25 74 0
6 7 56 0
118 120 -126 0
-40 -128 -140 0
-33 41 79 0
16 -58 -112 0
45 -86 121 0
-8 -32 -135 0
-2 -61 77 0
78 139 -146 0
40 47 139 0
7 101 102 0
52 100 -130 0
69 -79 -130 0
78 113 -119 0
107 -109 112 0
38 42 -88 0
36 56 -94 0
65 114 -142 0
-28 -82 -117 0
-59 91 108 0
-13 -40 42 0
-67 -107 125 0
-45 99 105 0
-33 81 -94 0
25 -58 105 0
24 56 -95 0
20 -92 -101 0
54 -109 134 0
-9 -67 104 0
33 138 147 0
-98 128 136 0
94 111 -145 0
97 -101 -144 0
-40 120 133 0
-43 82 92 0
-32 -36 -124 0
1 -7 14 0
95 -113 130 0
70 72 -111 0
-79 90 109 0
3 -9 -146 0
23 56 -148 0
104 106 126 0
39 -66 -115 0
-10 -94 118 0
-29 -56 105 0
18 19 89 0
-61 -79 -113 0
-52 -57 -131 0
-63 -91 -145 0
-7 -50 -133 0
28 -88 -149 0
-62 78 -142 0
76 -79 118 0
71 -73 102 0
-3 45 -60 0
-50 -85 147 0
40 60 106 0
-12 -48 136 0
24 70 -131 0
57 77 -139 0
38 -77 -81 0
-8 -28 -53 0
-28 90 -129 0
31 43 -50 0
-19 55 90 0
53 -83 -114 0
-129 147 -149 0
4 5 10 0
-4 75 141 0
-44 92 -117 0
37 69 141 0
-51 -55 -113 0
93 -133 142 0
-9 -87 94 0
1 -26 -149 0
-30 34 94 0
-2 11 -79 0
-47 -130 143 0
24 30 -137 0
38 -89 -93 0
59 -93 145 0
24 90 -108 0
28 41 -51 0
-117 -120 -129 0
-60 -95 -132 0
-38 -74 -79 0
-34 -81 -127 0
130 -143 -147 0
-15 38 85 0
36 -127 145 0
56 131 141 0
-24 82 130 0
-25 26 -91 0
-3 -70 -78 0
-30 77 -106 0
111 136 -143 0
-26 -78 -100 0
35 80 -89 0
-5 113 -129 0
-62 115 143 0
17 40 62 0
-17 -23 -92 0
49 -114 -133 0
5 14 132 0
8 -31 -104 0
-36 40 -150 0
-50 -118 -148 0
-19 23 -87 0
