p cnf 150 510
23 -48 81 0
8 85 137 0
-22 -108 114 0
-8 102 118 0
99 110 114 0
53 -87 -141 0
35 -56 -126 0
-36 -73 148 0
-21 63 -80 0
66 -121 -132 0
24 102 -133 0
57 -78 114 0
-100 105 -146 0
-16 34 -87 0
39 69 86 0
28 -64 133 0
5 32 124 0
24 -50 -137 0
27 67 95 0
-66 80 113 0
82 107 129 0
12 53 129 0
70 -96 -140 0
5 11 101 0
79 101 148 0
-66 -67 -106 0
47 -103 145 0
-125 -135 -144 0
43 113 -128 0
-64 91 99 0
11 28 -49 0
-49 66 -140 0
15 57 -102 0
11 -93 -130 0
-26 -70 109 0
-52 79 -123 0
47 -118 -124 0
-78 97 109 0
-51 67 117 0
-4 40 50 0
-80 -95 149 0
-18 -50 105 0
-32 -57 -59 0
39 41 83 0
50 70 129 0
-28 34 125 0
-53 -72 100 0
13 -125 -144 0
23 73 -89 0
63 -67 132 0
43 -87 92 0
71 106 -148 0
-91 -101 -112 0
-88 101 118 0
44 -75 91 0
25 -90 -106 0
-40 -120 146 0
32 63 -134 0
-11 23 115 0
1 -5 72 0
30 -32 95 0
-7 -43 -48 0
29 -63 75 0
-4 -59 -63 0
100 -102 -146 0
72 -83 -142 0
71 -75 87 0
-11 -71 138 0
-14 65 119 0
-25 -67 102 0
-69 101 -115 0
-34 90 97 0
-97 117 140 0
12 84 -135 0
5 -22 50 0
69 -78 97 0
-68 -70 -94 0
34 -66 101 0
-5 -28 62 0
-2 62 -126 0
-55 98 108 0
-55 -64 -98 0
-27 28 73 0
74 -99 145 0
24 77 -130 0
3 -33 49 0
-8 96 -116 0
18 55 -126 0
40 -72 124 0
-7 -37 -43 0
7 47 -118 0
-18 -74 121 0
15 41 -53 0
-1 15 45 0
-43 66 -107 0
-19 -52 131 0
14 27 -75 0
73 75 -114 0
30 -77 -97 0
20 -67 -122 0
15 27 -150 0
50 80 120 0
-7 -31 99 0
-31 78 -87 0
37 -70 -75 0
-20 -22 -76 0
-88 -96 -105 0
9 57 81 0
101 103 132 0
-56 83 -96 0
49 -55 -123 0
-15 25 78 0
-52 -90 104 0
-21 -70 -114 0
27 97 -123 0
19 66 -136 0
-63 -86 132 0
