p cnf 150 720
17 -50 71 0
28 50 -79 0
-25 62 86 0
-17 68 -92 0
-21 115 129 0
-51 54 -142 0
-39 -86 91 0
-15 37 -141 0
68 74 -98 0
55 -78 -111 0
33 -54 -97 0
-2 125 -128 0
-2 -57 -68 0
40 -73 126 0
55 -84 140 0
-19 43 67 0
50 81 -99 0
-128 138 -144 0
116 -128 -146 0
-22 28 54 0
36 60 141 0
-18 -55 102 0
-62 70 80 0
-12 -85 150 0
-23 -32 -144 0
-27 -70 141 0
-8 -21 80 0
-4 112 113 0
44 49 62 0
12 -15 18 0
74 128 -141 0
-17 -18 62 0
73 -76 109 0
-24 -32 -78 0
-37 -116 122 0
-99 -115 142 0
-34 64 -130 0
2 -64 -133 0
9 99 -115 0
42 72 -87 0
-47 -64 -112 0
36 66 115 0
-18 -66 92 0
-12 53 -65 0
-77 -84 -143 0
-33 67 -121 0
1 -79 -89 0
32 131 -147 0
-14 67 95 0
-64 93 -150 0
-16 50 -94 0
-35 -45 -116 0
22 -85 90 0
-32 -71 -112 0
19 41 -48 0
10 15 -114 0
-43 52 98 0
-97 148 150 0
53 139 -147 0
-40 -82 -149 0
-105 -135 -150 0
-98 -107 111 0
92 -116 147 0
45 -91 113 0
15 142 146 0
68 111 -113 0
31 133 145 0
-41 90 -107 0
1 -91 -97 0
-39 -114 143 0
47 128 146 0
-45 -61 -105 0
-19 72 -102 0
21 -116 141 0
-105 -111 -144 0
-3 7 96 0
-17 63 -68 0
-17 -35 -98 0
26 92 127 0
-109 -140 142 0
-109 -110 124 0
-21 -61 79 0
62 108 -112 0
66 -116 134 0
-41 -83 -146 0
8 -108 -117 0
24 65 112 0
-68 82 -101 0
-98 -117 136 0
94 99 -116 0
-18 102 -135 0
-8 105 139 0
10 54 85 0
72 -95 -111 0
1 31 -94 0
41 42 -58 0
-38 79 -89 0
29 -56 87 0
35 38 -93 0
-22 -35 -117 0
3 64 69 0
72 -89 -145 0
-22 -57 -104 0
62 -135 137 0
-2 61 64 0
-25 62 -105 0
-52 -66 -96 0
-15 66 81 0
18 19 -105 0
-38 50 -64 0
4 -100 139 0
17 94 117 0
95 107 -118 0
47 -48 -58 0
-67 -78 -125 0
23 -94 -96 0
-8 -50 124 0
-3 57 92 0
-3 -6 9 0
10 82 -140 0
13 -85 -110 0
27 -35 -113 0
7 66 -140 0
-7 -45 75 0
62 -74 -77 0
-32 90 -93 0
-39 -62 -145 0
90 -120 128 0
71 82 -89 0
26 -45 -91 0
-38 -48 105 0
80 -81 -109 0
-93 -103 -132 0
21 39 57 0
32 50 70 0
-47 -53 148 0
50 -111 136 0
47 -55 -89 0
-29 -61 -88 0
-21 -43 116 0
-12 62 115 0
-20 71 121 0
9 -14 21 0
83 -109 -146 0
-65 75 -123 0
16 -32 -94 0
4 89 146 0
-72 -99 137 0
30 80 143 0
-5 -89 -119 0
103 -106 -121 0
-48 81 113 0
-6 10 -42 0
-31 -74 -83 0
-9 54 144 0
-10 76 101 0
-36 -74 -143 0
-15 66 -92 0
-24 -59 76 0
61 97 -145 0
41 -48 95 0
-15 112 144 0
121 125 -143 0
28 -31 38 0
97 -98 -130 0
33 69 -121 0
-28 -79 87 0
-54 -107 121 0
65 -127 -130 0
15 -79 137 0
76 -93 119 0
22 61 71 0
21 31 -73 0
-31 81 124 0
-45 -60 -148 0
-11 -116 -148 0
-21 107 -131 0
-52 99 147 0
-25 -79 99 0
-94 104 141 0
-16 -46 -52 0
-4 -117 -150 0
20 -88 -98 0
8 -45 -86 0
-61 -66 -99 0
3 43 80 0
70 -101 144 0
36 72 -92 0
-26 -93 -118 0
-50 58 78 0
-68 -93 107 0
59 -118 -142 0
74 104 115 0
26 100 117 0
-37 47 93 0
35 43 -90 0
-29 -78 -123 0
9 -29 128 0
-36 -82 116 0
-43 -59 -124 0
33 45 105 0
-16 -42 132 0
93 114 131 0
18 38 -130 0
-21 -38 -129 0
55 -62 -131 0
-21 91 -106 0
9 22 109 0
-87 95 -136 0
31 -53 -85 0
-17 53 -60 0
39 76 -130 0
65 -95 122 0
56 90 118 0
1 125 148 0
-67 72 131 0
-23 58 77 0
82 96 -134 0
44 -51 -58 0
-56 97 -120 0
2 126 131 0
-20 -139 -141 0
37 -40 -147 0
-20 33 -120 0
-58 -110 145 0
-9 -52 -55 0
42 61 -69 0
-27 -76 82 0
40 -68 -111 0
3 -78 -109 0
-14 76 -129 0
-15 -135 149 0
75 -121 -123 0
-39 -73 -138 0
-96 -120 136 0
85 -119 -128 0
-31 -35 -94 0
55 58 115 0
10 -76 -99 0
11 18 -84 0
71 -99 -105 0
-1 83 115 0
74 -90 134 0
44 -110 -119 0
-32 38 86 0
49 130 144 0
68 129 142 0
12 40 -142 0
32 -113 -131 0
-6 44 -141 0
21 -57 -88 0
23 -111 -149 0
-15 -61 -126 0
-14 69 114 0
-53 87 -120 0
-1 58 149 0
20 117 142 0
88 113 -126 0
-58 86 129 0
-47 -82 -142 0
92 -102 137 0
-31 102 109 0
-31 -72 -93 0
3 -38 -131 0
105 -121 141 0
-62 -66 -101 0
-57 86 112 0
-40 127 136 0
-52 -58 117 0
6 97 123 0
9 -87 100 0
-9 -35 116 0
73 -95 117 0
-7 -34 57 0
6 19 -118 0
-48 125 145 0
59 105 134 0
16 -44 -65 0
29 71 -99 0
-58 -95 -108 0
-61 -97 -124 0
-34 121 136 0
32 -65 -120 0
-35 -41 87 0
23 79 -133 0
-68 120 -146 0
25 -65 -87 0
-74 -93 142 0
-38 54 -58 0
19 -52 -126 0
-43 -70 129 0
50 -51 -132 0
53 -57 119 0
56 -96 -124 0
-93 -112 -138 0
-41 56 118 0
74 100 120 0
9 -94 125 0
29 68 -74 0
80 -90 142 0
-77 -101 -149 0
82 92 -144 0
-52 58 -106 0
-18 -86 -139 0
-89 -102 -139 0
-104 -120 137 0
87 119 128 0
3 36 134 0
75 -106 124 0
-38 -44 131 0
49 108 122 0
49 -78 -118 0
-31 -98 -144 0
20 53 -141 0
14 63 105 0
21 84 104 0
-82 113 144 0
-81 95 -125 0
27 78 137 0
-11 55 75 0
-14 -51 72 0
27 86 143 0
42 -63 121 0
-59 107 -137 0
24 27 47 0
9 50 -112 0
-10 35 112 0
22 -149 -150 0
54 -90 -114 0
35 -123 -133 0
-41 -42 -140 0
51 62 111 0
94 -109 132 0
-6 85 -108 0
-18 -124 144 0
-36 -91 141 0
21 -83 -98 0
-28 74 -123 0
-18 56 -83 0
21 92 -117 0
-37 118 -148 0
-94 -99 -135 0
-3 105 132 0
53 113 -144 0
-34 78 -102 0
-64 94 -115 0
24 -33 -35 0
50 92 -95 0
-30 54 -98 0
12 -14 24 0
2 83 84 0
43 95 116 0
