p cnf 150 660
1 44 90 0
-25 128 -138 0
47 140 -145 0
-74 -89 -146 0
-31 35 -63 0
3 54 -150 0
2 76 -144 0
54 -118 -124 0
13 31 -32 0
-32 69 113 0
-55 144 -147 0
35 -61 114 0
-52 -131 133 0
-15 18 143 0
59 -82 -105 0
-59 126 138 0
-14 39 138 0
42 -125 137 0
-39 -76 123 0
-13 -26 -39 0
69 -138 141 0
72 112 119 0
6 -68 -110 0
28 90 -116 0
-20 -67 -106 0
71 -90 131 0
-60 -99 -124 0
-7 146 -149 0
-20 -90 -126 0
-12 -54 78 0
50 68 -86 0
74 -105 116 0
60 -78 94 0
-29 -115 -141 0
-60 88 90 0
23 111 -117 0
5 80 145 0
-20 -25 90 0
7 -32 -121 0
-55 -72 82 0
4 -5 11 0
30 89 -90 0
94 103 144 0
-48 -61 147 0
-44 -99 113 0
-62 -83 -114 0
-6 127 128 0
85 -131 -147 0
-10 -20 46 0
70 104 -122 0
20 -100 103 0
-14 -23 121 0
-23 -147 149 0
-2 57 123 0
-7 20 -34 0
-18 64 132 0
13 -30 125 0
65 106 -143 0
-28 -29 -71 0
5 64 -141 0
92 124 130 0
-15 47 105 0
91 100 -140 0
-42 121 -122 0
79 83 -130 0
16 51 -119 0
-18 91 138 0
67 106 -131 0
32 43 -97 0
-43 -104 -105 0
18 30 68 0
46 -104 -139 0
-48 106 -125 0
-21 35 -129 0
-50 -75 142 0
-52 -92 -100 0
31 45 -109 0
3 35 118 0
22 48 -146 0
-53 -67 -84 0
6 11 126 0
-56 60 -135 0
-106 -108 135 0
16 32 -110 0
-2 60 -102 0
-73 -107 -147 0
-124 -145 -147 0
-30 -107 -117 0
-6 -142 144 0
-5 -16 108 0
77 -138 -149 0
56 -75 -114 0
73 -99 -139 0
-75 86 -147 0
-13 63 120 0
-38 79 83 0
24 28 -83 0
-55 -58 93 0
-31 -42 -103 0
-13 25 -110 0
-72 80 105 0
-70 -93 98 0
44 -63 -101 0
-76 104 -139 0
9 -100 113 0
-47 -82 -90 0
77 -110 -133 0
8 -20 71 0
-46 84 128 0
51 -119 -144 0
68 -70 93 0
38 -108 -142 0
21 58 -105 0
-1 76 79 0
-47 -112 -135 0
117 -119 -150 0
-2 -33 -40 0
58 -94 121 0
-62 -81 149 0
-37 54 125 0
43 69 97 0
-46 -114 -147 0
7 -27 -100 0
45 91 141 0
-122 127 -139 0
-16 -124 140 0
-79 134 141 0
-53 95 -132 0
-20 -66 105 0
-13 -67 -149 0
-51 115 119 0
44 -101 -133 0
-88 145 -149 0
-39 -49 -91 0
-21 65 126 0
48 75 -124 0
-48 -111 146 0
14 -62 -64 0
-112 118 -134 0
-3 -82 -83 0
-21 65 77 0
9 20 -105 0
-112 -115 -133 0
67 69 -131 0
-53 100 122 0
-1 12 44 0
51 85 130 0
20 74 -95 0
23 -65 -107 0
92 -111 119 0
-15 -95 -134 0
1 -9 143 0
-11 25 131 0
-11 15 -126 0
29 56 -66 0
34 45 97 0
92 99 104 0
93 120 -138 0
77 79 -104 0
21 23 -59 0
40 -52 115 0
27 71 138 0
18 19 42 0
15 85 131 0
52 -98 127 0
-23 27 -28 0
-16 -52 88 0
66 85 103 0
-47 101 -142 0
57 73 -148 0
19 -92 -111 0
16 118 -142 0
23 -136 -144 0
-63 -130 -131 0
-28 -110 -132 0
77 -96 103 0
-22 -42 -79 0
13 -118 130 0
-9 -42 -92 0
-52 89 -103 0
-4 -12 -149 0
-79 87 -97 0
-62 105 -134 0
60 71 -135 0
64 -70 -72 0
-47 118 -148 0
-15 52 -111 0
-38 -51 86 0
29 53 64 0
-63 80 99 0
12 79 -108 0
22 112 -149 0
14 -35 -144 0
-33 80 105 0
-107 -135 148 0
89 -101 145 0
-14 96 139 0
-49 69 117 0
-26 -36 -66 0
20 -26 -38 0
-24 -76 -115 0
-28 78 -86 0
10 28 -92 0
-38 -92 115 0
2 -86 -129 0
59 -108 -143 0
-62 -63 -130 0
27 -39 90 0
14 -61 112 0
-44 74 -117 0
-7 73 97 0
48 55 -74 0
35 -71 -72 0
-30 -94 148 0
52 64 116 0
52 -66 -123 0
-9 17 35 0
-19 74 139 0
-61 74 -135 0
-72 -75 77 0
-1 44 -150 0
-65 74 90 0
-17 63 88 0
-16 -48 -78 0
-7 -10 31 0
-38 -64 75 0
-72 -77 85 0
11 84 -139 0
-22 36 77 0
71 -146 149 0
-12 94 133 0
-2 21 -30 0
-66 102 -140 0
41 -63 -70 0
13 -18 127 0
-73 -84 -133 0
27 49 70 0
-76 98 122 0
-13 17 -141 0
-28 -58 -112 0
-73 78 119 0
