p cnf 150 510
24 -94 -110 0
45 -83 -131 0
13 -53 145 0
6 17 50 0
69 -72 -132 0
34 -102 139 0
77 125 -147 0
-44 45 -79 0
-34 -79 88 0
30 115 -137 0
-73 100 106 0
-18 -103 -130 0
37 129 -141 0
25 -87 89 0
-72 115 -122 0
-10 119 138 0
-18 24 -60 0
17 82 -83 0
12 106 131 0
-27 -108 127 0
5 -81 -143 0
-22 41 101 0
57 -84 -117 0
56 -103 -150 0
-34 122 -134 0
91 -129 133 0
19 123 -134 0
60 -94 -121 0
18 21 -72 0
59 85 -110 0
69 -117 -134 0
31 -40 147 0
-1 41 -132 0
-9 -59 -97 0
-18 33 63 0
-68 -77 85 0
86 108 -150 0
-54 -70 -136 0
17 -32 -116 0
25 -52 131 0
-10 20 29 0
43 -93 126 0
36 100 -141 0
56 -59 -107 0
-115 124 145 0
-46 -117 143 0
-23 -80 107 0
-20 -91 147 0
-39 -74 -141 0
-36 -38 44 0
18 86 -98 0
-36 51 -76 0
95 -105 -120 0
41 -80 -81 0
21 -97 -130 0
21 -44 72 0
-4 134 141 0
1 26 -121 0
20 -107 -122 0
-21 57 123 0
19 45 -59 0
10 -74 -118 0
-66 -134 149 0
-126 129 145 0
62 -80 94 0
-30 -76 126 0
42 -92 100 0
25 -32 66 0
7 -102 129 0
24 91 -129 0
-9 -54 -76 0
-58 -59 134 0
47 76 139 0
-12 36 138 0
36 37 85 0
9 58 101 0
40 48 122 0
13 -33 -127 0
34 -78 -100 0
-33 45 69 0
3 10 -89 0
6 -63 -106 0
6 -22 109 0
22 -55 -101 0
-93 -113 -136 0
-39 116 145 0
38 -113 -123 0
-6 -14 -63 0
-36 77 94 0
-87 -89 -116 0
88 -99 117 0
-36 95 -145 0
9 85 140 0
108 -113 130 0
20 22 66 0
5 9 56 0
-12 23 -103 0
-33 -117 124 0
1 -7 -126 0
-51 126 128 0
12 -60 -133 0
78 -84 112 0
81 110 119 0
51 54 58 0
8 -136 143 0
-17 128 145 0
35 75 -124 0
1 -42 -63 0
104 111 116 0
4 -13 -39 0
-36 -80 137 0
9 -64 -82 0
90 -107 146 0
-1 -12 145 0
52 -134 -148 0
-10 -43 128 0
82 -123 -134 0
-21 72 -88 0
-68 -100 124 0
65 70 110 0
11 -16 134 0
12 -30 -129 0
67 -89 96 0
36 -96 -125 0
-9 28 143 0
63 96 120 0
-26 75 112 0
-48 85 146 0
4 71 109 0
6 26 80 0
32 55 -89 0
-26 -58 148 0
6 13 20 0
41 -43 96 0
73 112 -130 0
-9 -38 -47 0
74 -81 146 0
40 -41 -54 0
32 79 147 0
-17 74 113 0
20 -23 147 0
28 -92 97 0
-93 -125 -141 0
27 -41 -128 0
-9 -12 43 0
-30 51 -62 0
-13 67 -145 0
-60 90 -123 0
2 -66 103 0
58 -119 149 0
5 -66 -84 0
-62 -143 -144 0
-32 39 136 0
-44 54 -69 0
-9 -112 145 0
22 -43 -79 0
-73 108 -109 0
-8 -94 -99 0
19 22 138 0
-40 101 150 0
32 -39 101 0
98 -113 -117 0
93 142 145 0
18 105 108 0
-77 78 -131 0
-1 6 107 0
-7 -108 124 0
-14 20 -139 0
-44 -56 109 0
16 -85 -139 0
31 -56 134 0
-15 -65 -129 0
86 120 142 0
20 36 124 0
-37 -88 -101 0
8 31 118 0
11 -49 67 0
7 -34 63 0
33 64 95 0
17 36 75 0
99 113 -135 0
-90 108 -150 0
8 123 146 0
-6 44 -150 0
-18 -83 124 0
-69 -109 112 0
89 -100 136 0
-34 79 -118 0
-39 87 -125 0
-114 130 131 0
36 107 111 0
27 125 -132 0
25 -46 71 0
105 -109 -126 0
-80 -120 -145 0
21 -67 146 0
51 68 106 0
-4 61 109 0
40 109 -112 0
27 -103 -125 0
-19 57 79 0
-54 -120 -141 0
-6 50 -76 0
26 -41 -105 0
73 -99 130 0
-13 39 56 0
-31 -58 -103 0
-6 -66 -81 0
-99 137 144 0
21 -48 -117 0
56 -113 131 0
-5 -11 118 0
20 28 48 0
-23 -42 47 0
-47 -109 129 0
37 58 -105 0
70 -89 -110 0
-21 75 -125 0
-80 -115 146 0
44 56 66 0
53 90 137 0
1 -27 -111 0
-74 100 148 0
-53 87 119 0
-1 -50 59 0
1 -92 126 0
-3 50 -149 0
-60 -92 136 0
13 104 139 0
76 97 121 0
-15 53 -90 0
7 -46 -128 0
-82 102 142 0
67 78 136 0
-11 31 -128 0
-9 32 106 0
59 -65 -117 0
-50 93 104 0
-20 -33 -122 0
15 -79 -83 0
83 89 114 0
-18 -74 140 0
46 -56 91 0
14 66 -137 0
38 -63 -138 0
-92 102 149 0
-11 36 91 0
12 -88 110 0
11 -23 -86 0
-33 109 127 0
12 34 -99 0
47 -102 127 0
107 121 129 0
-95 99 120 0
-39 -102 139 0
-99 -123 147 0
60 -76 -107 0
22 -30 -108 0
-12 -106 -142 0
-5 25 53 0
52 -122 138 0
44 84 -125 0
45 -80 123 0
-43 -113 -142 0
15 52 105 0
-50 -71 -99 0
46 64 -93 0
-3 -15 96 0
99 127 -146 0
56 -92 -103 0
-57 -94 -143 0
89 -99 113 0
74 87 114 0
-33 49 71 0
-9 -26 -109 0
-34 -57 -122 0
-27 56 -63 0
31 132 -139 0
29 -98 101 0
-12 -34 73 0
-27 92 129 0
-22 105 -112 0
33 42 -146 0
39 -84 125 0
-43 79 -103 0
-83 97 -104 0
-17 -45 -94 0
5 73 143 0
-51 142 -147 0
-35 -70 122 0
12 -91 -115 0
8 33 70 0
-78 -136 -146 0
11 34 39 0
-48 -79 96 0
-23 -40 98 0
-33 -70 78 0
-47 71 -123 0
-41 -51 80 0
-27 -99 -148 0
-13 -114 -131 0
-17 -73 -145 0
8 81 -131 0
-7 92 137 0
-47 -83 -87 0
-27 28 62 0
53 -69 78 0
-26 -77 -103 0
-54 -77 -89 0
-24 -59 68 0
47 103 127 0
-11 -42 -86 0
67 -127 144 0
