p cnf 150 690
95 123 -147 0
59 -63 69 0
-19 -102 107 0
97 -99 139 0
42 -60 -118 0
11 58 150 0
42 75 108 0
66 -84 142 0
50 -128 -140 0
-14 -28 -63 0
16 -69 -142 0
29 51 -57 0
-21 -125 139 0
4 95 105 0
-7 25 127 0
24 -107 -118 0
47 -85 -95 0
1 118 -122 0
-26 114 149 0
-33 -68 -94 0
5 101 -114 0
9 -81 -132 0
10 88 102 0
48 74 103 0
42 -44 145 0
-1 -76 87 0
9 108 135 0
24 -27 77 0
-69 86 -145 0
22 95 -128 0
49 -75 86 0
39 -43 56 0
-46 62 -120 0
-11 -85 -116 0
-23 -41 -97 0
-16 23 -68 0
-2 67 128 0
6 79 -140 0
-37 -130 -141 0
-66 128 -143 0
6 -33 73 0
-10 61 145 0
-5 -11 -95 0
31 52 -119 0
52 -101 -131 0
6 7 74 0
62 -109 129 0
65 -109 113 0
-37 -83 -100 0
71 -129 137 0
-14 51 108 0
74 93 118 0
11 -128 144 0
-56 78 -102 0
39 -136 142 0
-42 115 122 0
-14 -54 142 0
-36 -93 -137 0
-15 -28 64 0
-60 -101 139 0
-6 -21 138 0
22 -43 61 0
-25 111 -146 0
-3 -16 39 0
-28 -112 -149 0
6 49 94 0
46 -115 142 0
4 35 -116 0
80 -120 -148 0
-36 -46 54 0
-18 -36 -80 0
-6 -13 110 0
5 110 -121 0
61 97 -137 0
-26 -47 58 0
41 64 -79 0
80 -134 138 0
48 96 110 0
-27 -31 143 0
58 103 -132 0
-37 85 109 0
-17 -27 -142 0
-35 72 147 0
-14 -47 131 0
-58 79 96 0
-19 40 120 0
96 -114 -141 0
17 -85 -116 0
15 -68 120 0
-52 54 -120 0
14 57 -80 0
-62 -84 -86 0
4 -44 118 0
79 110 140 0
-50 98 -103 0
8 27 61 0
96 129 139 0
111 136 137 0
19 51 -108 0
2 -78 93 0
-6 105 149 0
-9 97 107 0
-47 -72 -82 0
38 -43 -92 0
-69 114 121 0
-35 47 48 0
-113 -133 -148 0
10 31 -122 0
-29 31 122 0
57 92 -98 0
38 -70 -145 0
87 102 126 0
-36 57 98 0
-37 92 -146 0
-6 -50 -56 0
-62 132 142 0
92 -124 -128 0
27 -114 116 0
71 111 -118 0
-41 82 -109 0
-36 99 -111 0
-72 -120 140 0
56 -118 132 0
-22 71 -110 0
-16 -51 -66 0
65 75 -103 0
-34 63 83 0
4 40 -92 0
5 37 -81 0
-43 109 119 0
-21 121 135 0
-6 -10 -12 0
-81 82 110 0
88 -97 -149 0
-42 -127 139 0
-109 113 -149 0
24 -25 68 0
-55 -56 115 0
60 -63 -98 0
-34 42 -111 0
-14 -41 129 0
-9 31 95 0
-51 -99 120 0
-53 -84 89 0
-103 105 110 0
-88 118 -148 0
-60 -78 100 0
-22 27 -31 0
31 -78 -108 0
18 -37 -129 0
-33 -58 -86 0
22 -118 135 0
-4 -72 -125 0
44 54 -62 0
-37 47 132 0
-11 109 150 0
60 65 -100 0
-7 -8 -120 0
-5 65 146 0
34 -101 136 0
-3 -17 34 0
7 -41 75 0
-51 -93 138 0
45 -61 109 0
29 -112 136 0
44 58 -142 0
70 92 122 0
40 -65 -88 0
39 -63 -138 0
35 -48 -148 0
-54 99 111 0
57 91 145 0
-20 -31 101 0
-41 -46 -107 0
6 -45 119 0
-49 -59 67 0
2 23 -86 0
4 -112 124 0
-15 -130 -150 0
-4 58 67 0
14 37 126 0
1 13 -145 0
-9 -98 119 0
25 -36 97 0
-6 -11 -119 0
34 63 -101 0
115 -121 -131 0
20 -27 144 0
-14 61 -129 0
-39 80 -103 0
8 24 -25 0
-70 -72 -115 0
6 -118 -127 0
9 -41 74 0
65 129 -142 0
33 57 -144 0
-10 51 102 0
92 -118 140 0
8 56 64 0
-38 61 -92 0
-7 -16 84 0
12 -88 -114 0
21 -23 131 0
-50 -73 -77 0
29 -70 -121 0
76 -83 -120 0
21 25 119 0
9 80 116 0
-108 110 -137 0
-28 -89 102 0
-25 38 -112 0
119 -125 -148 0
18 65 139 0
8 114 -127 0
12 -50 -76 0
63 97 144 0
-85 -102 -125 0
-1 -36 -123 0
47 136 -146 0
-93 111 135 0
69 -123 -139 0
54 -124 -143 0
26 -84 93 0
125 -136 137 0
-43 -102 134 0
-10 77 119 0
-7 -30 59 0
-34 -93 -126 0
59 96 100 0
-63 -96 -134 0
17 -80 99 0
78 80 119 0
-69 -80 87 0
-36 -48 52 0
23 -46 -106 0
-68 -83 -110 0
1 132 -146 0
-10 76 86 0
118 -130 -140 0
-36 -56 108 0
-112 121 -131 0
-43 93 138 0
-74 -102 -134 0
26 -134 -148 0
-18 -81 -96 0
20 -41 70 0
57 -74 102 0
2 -68 -76 0
2 8 -122 0
40 67 133 0
33 113 119 0
37 -64 -81 0
-51 -127 141 0
6 94 -98 0
7 29 150 0
49 -57 109 0
20 -33 -120 0
-92 -117 137 0
-26 -62 119 0
-67 -136 -139 0
42 58 131 0
-88 124 -136 0
53 108 -133 0
-15 -51 -139 0
-14 -45 143 0
-20 -109 110 0
-5 11 119 0
-46 78 123 0
69 121 -139 0
21 -36 68 0
-55 77 -123 0
-23 78 -148 0
-75 82 -92 0
-48 105 112 0
-42 96 -147 0
35 -115 150 0
-55 -84 -129 0
46 -108 138 0
-72 107 108 0
