p cnf 150 900
-38 95 -113 0
-77 -123 125 0
22 -24 -34 0
34 54 144 0
44 62 95 0
46 61 -138 0
-2 86 129 0
29 -65 114 0
27 -40 86 0
-10 12 114 0
12 -38 62 0
15 -39 130 0
-14 -44 78 0
-35 106 137 0
43 89 -102 0
42 -114 119 0
16 -69 73 0
-33 48 77 0
1 36 150 0
-15 73 -108 0
88 -95 149 0
44 -94 136 0
-1 45 -132 0
59 -88 -117 0
35 66 -106 0
6 -33 73 0
-7 8 9 0
-35 -59 116 0
-1 -41 66 0
27 -115 118 0
-16 21 -102 0
89 -121 -133 0
77 138 -141 0
-32 109 115 0
-38 -113 131 0
8 20 127 0
17 -23 124 0
17 -42 -129 0
78 -126 129 0
-68 -108 -131 0
62 101 144 0
38 97 140 0
-66 -76 77 0
81 94 -144 0
-72 -89 -121 0
37 107 130 0
-24 -85 -101 0
113 -124 130 0
23 28 -129 0
-75 -101 -125 0
-4 24 30 0
59 65 85 0
-61 80 -115 0
-72 -94 -131 0
63 68 75 0
82 141 146 0
-32 -53 -83 0
-27 -70 122 0
-36 45 99 0
-25 72 136 0
11 72 104 0
40 115 -147 0
-41 73 105 0
-49 94 129 0
71 -98 -139 0
-96 105 130 0
45 -97 -129 0
-75 87 91 0
49 -66 -100 0
-15 -24 102 0
-19 -88 -146 0
-21 -23 -98 0
55 95 -127 0
-65 67 77 0
-31 39 108 0
-68 -114 115 0
18 -53 98 0
25 -88 101 0
29 -54 -99 0
37 -125 144 0
10 -39 123 0
74 -80 -97 0
80 -85 98 0
19 -54 105 0
-86 96 124 0
-77 110 -129 0
-117 -135 143 0
-29 -79 145 0
-26 48 -144 0
58 128 -139 0
23 84 144 0
48 65 120 0
20 97 112 0
-90 117 -139 0
55 132 -137 0
33 80 -107 0
-37 62 -146 0
-37 -121 128 0
-26 -34 36 0
-1 -71 130 0
22 -35 -46 0
64 -100 -108 0
11 110 -149 0
-2 89 114 0
-7 -72 -88 0
-57 67 -149 0
-16 -86 130 0
49 -123 143 0
-86 -100 125 0
-42 -86 149 0
35 46 148 0
-82 93 114 0
80 -92 -101 0
-24 87 -131 0
16 76 -141 0
36 99 134 0
60 -128 143 0
29 70 123 0
30 55 -76 0
-23 75 -76 0
-93 -105 -142 0
-59 -110 133 0
97 117 -125 0
10 -61 101 0
-48 -93 -106 0
35 -91 -133 0
33 -66 -107 0
56 -118 142 0
26 -126 -147 0
-38 -41 107 0
25 -101 -139 0
57 -95 -118 0
88 113 122 0
-53 -92 112 0
-1 -32 -84 0
20 35 79 0
18 36 111 0
-32 68 119 0
-2 62 146 0
-45 50 -67 0
5 92 -113 0
48 88 118 0
-44 -88 -136 0
29 -34 84 0
-3 -38 -139 0
49 -59 -112 0
-43 -61 -62 0
-44 65 -114 0
-4 64 114 0
57 137 149 0
54 -79 -148 0
-2 35 76 0
26 -63 -101 0
21 86 -147 0
28 109 139 0
25 -56 -68 0
-14 32 69 0
-16 -77 -95 0
51 -66 135 0
-26 -103 106 0
-52 -95 -145 0
-85 135 136 0
-20 43 -101 0
7 29 -34 0
-18 89 136 0
-9 15 -122 0
-15 120 121 0
-83 -86 -92 0
-18 28 137 0
-3 -8 94 0
-40 -96 -141 0
49 -100 -108 0
-121 -125 -150 0
95 -101 142 0
51 128 -132 0
37 50 118 0
26 45 -98 0
9 66 74 0
31 -92 119 0
25 -75 -125 0
21 -133 147 0
-3 -30 123 0
34 -102 -136 0
-18 69 -105 0
43 103 -137 0
11 71 -100 0
-4 -42 89 0
-59 78 -115 0
-39 68 -95 0
-26 52 136 0
-65 67 104 0
-42 -146 -149 0
70 -74 87 0
9 71 76 0
-17 130 -137 0
4 38 71 0
-26 52 135 0
66 86 148 0
-1 31 79 0
26 130 -137 0
59 -77 -86 0
-42 82 104 0
-51 86 109 0
-44 61 -133 0
-14 91 -107 0
44 53 118 0
-83 98 106 0
-25 -42 97 0
4 -139 143 0
-52 -65 134 0
-15 -68 126 0
59 -81 -101 0
18 42 -96 0
-6 14 19 0
87 115 -124 0
44 -97 -124 0
-41 106 149 0
-18 96 -139 0
-20 -55 97 0
-89 113 146 0
-45 -83 -137 0
4 55 87 0
-52 -95 -99 0
66 73 -81 0
-59 81 123 0
-34 44 -140 0
93 96 118 0
15 65 73 0
42 -118 119 0
31 33 70 0
64 105 127 0
-16 80 -144 0
-4 -45 100 0
54 -72 82 0
36 116 -143 0
54 62 -139 0
-40 42 -137 0
52 137 -143 0
-55 -66 -144 0
-58 -85 126 0
14 63 150 0
-18 -29 -65 0
-2 -67 -78 0
-23 86 -147 0
32 -46 -59 0
-32 45 -121 0
-48 -97 125 0
108 -110 -137 0
-5 21 -112 0
-17 -125 -128 0
93 116 125 0
-21 -64 -128 0
-14 64 80 0
9 -64 -120 0
-38 -63 82 0
66 108 110 0
-41 77 -120 0
-50 -112 -119 0
-101 -110 138 0
49 104 140 0
-17 -35 143 0
-38 125 -139 0
-77 83 -144 0
49 -77 -116 0
20 111 -137 0
45 -134 -149 0
-9 -43 121 0
2 -45 50 0
25 -68 69 0
-51 -103 -131 0
-62 82 -95 0
-11 59 -81 0
38 -66 109 0
50 -75 116 0
7 -17 32 0
5 -41 66 0
19 -85 106 0
-66 -138 -147 0
-3 -71 -130 0
-31 -40 -137 0
-55 -97 139 0
30 123 130 0
30 57 74 0
14 112 -148 0
6 -83 -105 0
99 109 -138 0
-17 -38 89 0
-40 43 -141 0
-36 -104 -128 0
37 80 -133 0
41 102 131 0
56 71 91 0
58 88 114 0
36 -69 -135 0
-64 -73 93 0
-20 21 -126 0
41 69 82 0
58 87 -140 0
-21 -67 -141 0
25 -107 -131 0
-34 -51 -149 0
89 -123 -126 0
10 14 70 0
49 -81 89 0
10 33 -104 0
7 -96 150 0
11 -112 -133 0
-6 17 -57 0
-2 108 114 0
-31 110 -121 0
12 -46 140 0
27 -83 125 0
32 -57 137 0
61 84 93 0
8 -37 122 0
-113 131 133 0
-19 122 125 0
-40 59 -117 0
68 101 -137 0
27 -109 113 0
28 137 -149 0
53 81 95 0
60 81 137 0
54 109 -119 0
-53 -59 143 0
-74 95 106 0
-100 118 -150 0
9 -43 54 0
43 -73 -143 0
6 -43 -56 0
41 -56 -106 0
39 -69 142 0
9 54 -96 0
25 -60 79 0
47 -56 -80 0
-95 129 147 0
-39 -71 131 0
-26 -59 118 0
-4 -15 -67 0
27 -143 147 0
-25 -123 147 0
-34 100 114 0
61 -88 98 0
-49 77 88 0
-32 -75 123 0
29 30 122 0
69 -126 -136 0
69 94 144 0
-19 -55 89 0
47 -81 88 0
-31 -58 101 0
15 -71 -136 0
127 -130 -137 0
36 -79 139 0
-14 20 101 0
-11 72 -131 0
59 64 -123 0
17 78 -129 0
-2 32 -69 0
-7 54 137 0
-94 97 99 0
11 -116 138 0
27 -59 -138 0
-9 26 -40 0
-49 78 138 0
17 89 -95 0
53 -110 -125 0
-76 -91 -143 0
46 -59 94 0
-19 32 132 0
-30 -81 89 0
28 -31 -135 0
33 -47 51 0
47 -71 -101 0
-62 -74 88 0
-21 -81 -126 0
-3 18 128 0
-34 -70 -76 0
-77 98 99 0
-55 -114 141 0
32 107 141 0
67 -92 -113 0
11 -119 -129 0
12 -49 -117 0
18 41 147 0
-10 14 140 0
62 -75 -147 0
91 103 -138 0
39 -115 -135 0
31 100 143 0
-73 91 -100 0
-12 139 -150 0
-6 -60 -140 0
17 -45 141 0
16 -57 125 0
17 25 28 0
14 29 111 0
-9 26 -47 0
-2 -18 -32 0
29 89 -132 0
68 -94 118 0
-19 -42 -127 0
-3 73 115 0
-93 -97 -102 0
-61 -107 113 0
10 64 -123 0
-57 -84 -147 0
3 76 81 0
-31 -36 41 0
-27 50 -96 0
1 86 -135 0
-58 -83 136 0
-129 136 150 0
26 61 -121 0
-62 127 -137 0
-26 83 -138 0
43 130 -145 0
-73 -97 141 0
2 -35 38 0
-14 97 -116 0
89 118 128 0
35 -121 -137 0
71 94 117 0
34 -70 86 0
30 -45 130 0
-85 -87 144 0
25 -90 132 0
-9 -15 124 0
-51 -135 -142 0
-5 15 -143 0
-31 -69 139 0
55 68 -128 0
50 88 134 0
61 -76 -89 0
12 -32 54 0
10 -15 135 0
-4 -97 -148 0
-17 106 -122 0
13 94 131 0
-16 -77 -118 0
9 83 -126 0
-29 -53 -129 0
-59 -110 -125 0
11 -47 -52 0
-3 -94 -111 0
-33 -37 80 0
-33 -34 86 0
28 -45 -74 0
-11 -29 88 0
-44 -55 -106 0
-9 -54 -109 0
15 -27 131 0
91 138 -144 0
11 -63 107 0
19 -55 98 0
-44 49 -149 0
52 -123 129 0
98 110 119 0
-16 -19 -108 0
-18 -19 53 0
-33 84 -86 0
51 128 145 0
10 -72 -107 0
31 119 -140 0
84 -113 -122 0
64 -124 150 0
-12 29 -114 0
-61 -67 113 0
-38 -94 -110 0
66 -94 137 0
48 126 128 0
-89 -133 136 0
64 -107 148 0
8 -102 -129 0
65 68 127 0
51 97 -121 0
53 69 112 0
-31 103 108 0
21 57 67 0
60 104 116 0
-7 111 136 0
9 -15 127 0
-12 -121 144 0
-43 96 130 0
22 -50 63 0
117 119 -120 0
-77 -111 -139 0
68 130 -144 0
-9 -135 145 0
31 107 140 0
-12 -88 135 0
-79 -119 137 0
-22 78 116 0
23 102 123 0
31 88 -123 0
82 -87 124 0
75 -90 -114 0
14 -53 -124 0
14 80 86 0
72 -111 149 0
49 -131 150 0
-15 -128 137 0
2 -72 -134 0
74 98 -99 0
-66 92 101 0
-20 -56 140 0
-2 31 -67 0
-1 3 36 0
-23 61 94 0
-19 -41 49 0
31 68 -88 0
-66 -97 -135 0
90 115 125 0
-6 11 18 0
21 -81 -119 0
37 -111 113 0
56 -115 133 0
-40 82 -119 0
-15 84 88 0
-6 83 -125 0
-36 48 -150 0
118 131 143 0
87 93 143 0
18 -22 -32 0
29 -68 -108 0
-65 -91 94 0
-8 106 -119 0
-34 117 -121 0
16 34 84 0
-22 84 85 0
35 -56 118 0
46 -118 -136 0
63 65 -146 0
6 -50 113 0
16 -60 -138 0
-109 117 -131 0
45 -92 -115 0
-67 81 -122 0
-5 -90 104 0
14 78 108 0
-48 -65 -149 0
-17 19 70 0
80 -110 -118 0
-20 -64 -106 0
-5 -90 -143 0
-50 -56 -135 0
16 -54 149 0
101 -113 -126 0
-9 -72 -82 0
-9 -34 -122 0
25 95 -111 0
50 -93 147 0
-91 125 -148 0
2 55 121 0
45 -99 121 0
-87 -116 -131 0
25 85 104 0
65 67 -108 0
34 -82 -133 0
42 -52 -64 0
5 99 129 0
61 -98 100 0
33 95 147 0
-34 -136 -139 0
-40 -93 -122 0
31 -124 -138 0
-72 -93 128 0
40 -54 -75 0
-2 -15 23 0
-26 -76 96 0
-88 116 -119 0
-80 -133 -147 0
-20 -65 -85 0
-35 -80 -82 0
10 -98 135 0
49 -104 138 0
9 110 -149 0
-1 -7 79 0
-17 -124 147 0
-86 -104 133 0
-82 94 -141 0
