p cnf 150 900
13 33 99 0
-91 -132 141 0
-56 -92 122 0
-41 -70 -81 0
58 -76 -138 0
30 -76 136 0
-5 63 79 0
-20 42 -107 0
-43 -59 63 0
1 20 95 0
16 34 -96 0
-47 53 -54 0
-72 -89 92 0
48 84 89 0
-6 38 58 0
-39 51 -141 0
-42 104 -121 0
19 -123 -133 0
6 27 -113 0
19 86 150 0
19 79 148 0
-54 -81 87 0
16 63 -80 0
-26 -54 94 0
-112 114 134 0
36 -57 -88 0
61 108 -126 0
-42 -96 -150 0
-28 -132 -133 0
44 93 136 0
42 -63 -73 0
-12 13 -133 0
10 46 -118 0
-52 63 116 0
-31 108 149 0
-25 -57 89 0
52 -54 -135 0
-40 -71 142 0
25 95 148 0
-42 58 -62 0
-65 78 110 0
7 -117 -150 0
-86 113 117 0
-6 74 111 0
86 -89 143 0
64 93 95 0
55 93 -140 0
31 -88 108 0
69 -120 -142 0
-38 -81 -104 0
-36 49 -84 0
-1 -40 -53 0
7 -65 -97 0
-9 -10 -145 0
7 55 -137 0
83 105 -108 0
10 -40 -143 0
18 85 89 0
-5 -40 -128 0
23 -64 121 0
-39 -111 -117 0
28 -53 -117 0
1 144 -148 0
54 -80 112 0
2 97 -136 0
16 42 141 0
76 -123 -128 0
36 131 132 0
5 57 103 0
28 -86 -111 0
-82 113 146 0
-29 -33 -47 0
11 -46 -115 0
25 -74 -149 0
-28 -72 -134 0
8 110 133 0
56 -60 -123 0
31 43 63 0
-21 28 -32 0
-70 109 -110 0
7 -59 -136 0
-51 69 -128 0
12 17 -35 0
-7 26 49 0
19 -62 82 0
-67 -92 109 0
39 45 67 0
25 -46 67 0
15 25 -45 0
-43 -48 63 0
-46 -88 -101 0
104 111 141 0
1 34 -48 0
67 -102 -133 0
120 144 -148 0
-5 56 -116 0
14 -53 129 0
45 -50 -58 0
-12 -46 80 0
5 20 110 0
-6 24 139 0
62 123 -126 0
-9 19 -56 0
-107 132 146 0
-17 -98 126 0
34 111 -129 0
-20 91 128 0
32 -51 -133 0
-31 -111 -147 0
34 -85 149 0
-10 -64 -67 0
-13 97 -141 0
5 -19 138 0
44 -146 -150 0
-46 -73 128 0
63 -103 -119 0
41 -84 -102 0
-23 -55 150 0
14 -67 90 0
6 106 -130 0
-49 -77 -104 0
13 61 -99 0
56 129 -137 0
65 -86 -134 0
2 71 133 0
42 -55 125 0
45 134 -137 0
6 -52 103 0
-30 53 -102 0
36 47 -104 0
31 68 75 0
-49 61 68 0
-26 -100 143 0
-25 -33 105 0
6 -34 149 0
14 -34 -51 0
-2 32 141 0
-40 65 132 0
-15 -50 -127 0
-5 11 -14 0
-18 28 149 0
6 -10 40 0
-58 66 147 0
96 107 -129 0
8 75 137 0
61 71 90 0
-50 65 137 0
-3 -26 107 0
-43 -58 -119 0
-68 -80 -126 0
-4 66 97 0
8 -19 -122 0
-28 105 132 0
-22 -92 142 0
31 48 -95 0
3 57 -141 0
-90 -93 99 0
-56 -85 -133 0
-13 97 -123 0
57 129 139 0
-73 81 137 0
99 127 -137 0
1 113 -137 0
-27 -75 -83 0
22 40 -57 0
53 125 150 0
-59 -67 109 0
34 -64 -69 0
19 44 -76 0
-26 -94 98 0
36 53 77 0
44 -74 -105 0
17 -39 -120 0
30 73 82 0
-33 98 -104 0
-64 116 130 0
-26 69 -127 0
-34 -39 106 0
-66 80 94 0
-28 31 137 0
44 64 -122 0
43 55 99 0
