p cnf 150 720
75 142 148 0
-118 121 -129 0
-19 94 -120 0
-16 -32 -66 0
6 -55 93 0
6 -40 105 0
80 91 -112 0
-34 123 -140 0
-8 66 124 0
38 93 126 0
-22 57 -66 0
2 -14 16 0
41 70 -103 0
79 -89 93 0
34 -128 -146 0
53 -54 -132 0
9 61 -123 0
72 -84 118 0
25 -50 84 0
4 56 -57 0
-36 58 150 0
-33 -49 -82 0
61 94 95 0
13 -68 -70 0
-5 -22 -55 0
77 -94 -132 0
-9 -68 -107 0
9 -15 -148 0
-55 -98 -113 0
1 24 -27 0
22 56 -95 0
-32 129 150 0
36 42 117 0
-14 -91 116 0
6 85 -125 0
97 -129 -146 0
130 139 -148 0
-24 77 125 0
-16 -35 57 0
50 -120 129 0
-9 -12 27 0
40 120 140 0
32 76 130 0
46 -58 82 0
58 77 -99 0
105 111 134 0
-7 -120 -129 0
54 109 -121 0
-35 76 125 0
-56 -62 -77 0
-75 -86 -89 0
-65 -97 -148 0
55 -71 83 0
-111 -126 -130 0
-8 -38 -147 0
67 77 -102 0
12 24 52 0
50 -66 81 0
-69 -115 144 0
-59 -60 -131 0
35 61 -133 0
-4 23 130 0
-38 -91 109 0
50 -59 -121 0
63 92 -121 0
65 106 -126 0
-86 -136 144 0
-40 55 -79 0
66 105 108 0
-77 115 145 0
-49 -83 -94 0
-69 -121 -131 0
-28 -60 -79 0
-35 87 103 0
72 86 -107 0
14 -29 -124 0
-81 82 87 0
11 -29 -35 0
-4 -14 -27 0
-9 42 135 0
56 134 141 0
-92 -102 120 0
-7 51 -101 0
-18 -27 130 0
-33 -84 127 0
-13 103 -137 0
79 128 -145 0
-79 -98 -140 0
-95 -120 -126 0
33 34 -119 0
-8 -65 -125 0
71 84 145 0
-4 13 67 0
9 116 -150 0
-1 -24 -56 0
-41 89 144 0
14 -23 49 0
-55 -91 117 0
5 -56 88 0
62 -91 127 0
35 -94 -115 0
-10 53 109 0
-79 82 -105 0
96 138 147 0
-25 81 120 0
31 -74 -148 0
1 115 116 0
-9 -69 80 0
-44 52 -81 0
77 -78 -105 0
-2 104 -120 0
79 -87 128 0
-11 -64 -147 0
43 -44 -125 0
64 -87 95 0
-109 119 -140 0
-50 78 101 0
58 79 -108 0
64 -113 -144 0
13 21 128 0
-23 86 114 0
-33 -52 -117 0
-3 24 -90 0
8 138 -143 0
-1 -15 69 0
32 -40 -138 0
8 -21 45 0
-13 42 -136 0
-14 36 132 0
96 103 136 0
1 -80 136 0
87 115 133 0
-27 -62 64 0
-12 92 -124 0
-31 123 136 0
-26 -35 -120 0
11 40 142 0
47 86 108 0
-1 21 31 0
11 31 48 0
35 75 128 0
-11 34 117 0
-69 102 -108 0
41 100 -130 0
19 52 -136 0
-3 -20 83 0
-42 66 81 0
13 -94 131 0
-91 114 -147 0
-35 -60 -113 0
84 -92 -108 0
87 131 -147 0
18 103 147 0
7 -113 136 0
-17 28 -58 0
27 -45 77 0
35 -114 150 0
-109 -118 -146 0
21 97 122 0
-41 52 -125 0
88 -105 -114 0
-27 51 -58 0
-25 121 -133 0
-11 67 76 0
20 82 93 0
-15 -101 -118 0
-14 -46 -141 0
94 -99 -103 0
8 -74 -111 0
-132 143 146 0
-32 -37 -107 0
-28 -43 146 0
3 -47 85 0
-112 -126 127 0
30 98 -104 0
16 29 -76 0
37 -49 -79 0
-19 -119 138 0
-16 -32 44 0
1 36 48 0
-2 -4 143 0
-2 88 91 0
15 -39 116 0
17 67 -104 0
49 82 141 0
-58 -60 -82 0
-68 75 130 0
-43 -91 -141 0
-72 92 109 0
-12 46 -110 0
53 62 -129 0
-42 -88 -144 0
-79 123 143 0
28 75 81 0
9 -100 -144 0
16 37 -83 0
4 -15 80 0
-59 -62 -101 0
39 -81 -131 0
38 -93 -114 0
-24 -77 -133 0
-80 116 -117 0
-40 80 117 0
11 105 143 0
-20 -39 117 0
-8 45 -120 0
58 -78 112 0
-2 21 -33 0
-29 55 -69 0
32 64 -129 0
7 -10 145 0
25 -92 96 0
19 80 110 0
25 -39 75 0
1 10 59 0
1 -15 -117 0
-41 -127 134 0
39 112 -144 0
13 30 -103 0
-26 -34 103 0
-16 -70 131 0
7 16 57 0
-84 -86 130 0
-89 -99 -144 0
-40 -52 -70 0
-14 65 -75 0
70 -117 -138 0
16 32 66 0
-6 -46 70 0
-78 -122 140 0
-33 -69 -148 0
-5 -14 129 0
63 -71 -117 0
18 95 -145 0
-24 41 -75 0
-64 89 -141 0
60 61 -128 0
42 -47 -55 0
-26 69 109 0
8 -26 -146 0
-6 -13 129 0
8 62 148 0
-23 70 117 0
-76 93 -109 0
-22 25 -53 0
11 34 -66 0
3 91 141 0
1 -41 -123 0
-56 -109 -141 0
-3 59 135 0
-41 46 -89 0
5 -36 -110 0
33 83 138 0
-15 89 -124 0
61 126 144 0
18 72 -144 0
-32 36 105 0
-22 105 -132 0
-27 -35 -67 0
35 49 -132 0
48 131 135 0
-30 44 -120 0
57 100 -136 0
26 -56 -103 0
14 31 -121 0
87 -110 -126 0
-5 31 34 0
-13 -17 148 0
-51 85 121 0
33 86 150 0
-11 59 80 0
-33 34 -67 0
-46 -96 106 0
-16 -26 -129 0
-42 -118 150 0
8 64 -67 0
29 38 -40 0
-69 -87 -112 0
-7 93 -103 0
15 49 -125 0
-64 -65 -142 0
19 -64 144 0
-70 114 145 0
-24 30 79 0
1 -102 130 0
-59 -113 132 0
40 88 106 0
7 65 -77 0
5 -63 -79 0
-26 33 -92 0
10 17 -133 0
60 98 101 0
57 -120 143 0
39 91 113 0
-53 58 144 0
92 -99 -135 0
-11 52 -94 0
31 116 -122 0
57 60 -147 0
7 -95 -111 0
7 -123 -128 0
-46 55 -95 0
-16 57 113 0
-13 -50 116 0
-53 -112 135 0
11 27 -105 0
-41 -105 126 0
-50 60 80 0
-58 73 -96 0
32 63 110 0
-64 -128 -136 0
58 98 116 0
-22 91 -96 0
106 134 150 0
-8 -73 99 0
-75 100 150 0
-27 69 -117 0
5 49 97 0
12 73 -148 0
2 -101 -122 0
-35 69 86 0
-90 -92 -145 0
-1 28 -32 0
69 -95 129 0
-10 -61 -107 0
-34 -121 127 0
76 -85 -149 0
111 -130 148 0
-26 -38 -75 0
-61 -73 89 0
-43 57 129 0
-40 -72 120 0
43 49 54 0
-24 -121 139 0
-21 24 -54 0
4 -65 -87 0
4 -50 -135 0
-11 38 -103 0
-78 -110 -119 0
-11 40 128 0
-11 -12 -60 0
30 -56 89 0
10 -18 65 0
-11 -12 -15 0
-14 23 -137 0
8 18 -78 0
26 29 -131 0
74 -88 109 0
-37 -54 92 0
-15 -125 129 0
-9 111 124 0
-37 -52 -146 0
60 -68 -122 0
4 -59 -140 0
63 75 -143 0
-72 107 -111 0
65 98 -121 0
2 -98 131 0
-51 111 142 0
103 121 129 0
18 46 105 0
-28 -79 -80 0
8 -25 110 0
8 41 46 0
64 77 -111 0
66 -68 128 0
-37 57 -147 0
-62 -80 -147 0
16 -58 -90 0
-24 -37 -71 0
64 104 -122 0
-36 57 132 0
-26 54 93 0
-7 138 -139 0
44 80 -101 0
-51 -53 -85 0
-91 138 -140 0
-68 79 -136 0
-11 -20 -84 0
-23 -30 -133 0
36 -110 132 0
-18 -91 141 0
-86 89 143 0
60 -133 -149 0
-46 -59 -128 0
-4 65 113 0
-42 124 145 0
51 -112 126 0
-19 80 103 0
11 80 -125 0
119 120 -142 0
11 52 72 0
64 80 -97 0
71 115 150 0
52 70 -112 0
-98 99 -150 0
1 -110 117 0
-1 23 114 0
56 71 95 0
-1 135 139 0
28 60 -120 0
8 27 96 0
32 71 -108 0
76 125 -126 0
-37 -55 73 0
-5 105 -144 0
116 -125 138 0
-8 -34 87 0
-19 -62 -150 0
23 91 -106 0
52 -90 -146 0
38 51 -130 0
-27 -75 130 0
103 135 144 0
-123 138 140 0
-87 88 -129 0
17 -76 139 0
6 -75 144 0
59 116 144 0
11 -56 85 0
18 91 -124 0
4 20 -44 0
35 -71 84 0
22 24 150 0
-5 -33 84 0
-7 -73 143 0
3 23 -84 0
8 -19 -124 0
27 -122 132 0
2 130 140 0
-32 74 99 0
85 95 -142 0
-104 123 140 0
47 -86 138 0
7 109 -125 0
-20 -38 54 0
-91 103 -118 0
-1 91 126 0
3 -49 111 0
-36 58 -134 0
12 -62 131 0
-48 91 139 0
-3 -7 93 0
22 78 -142 0
-4 69 -150 0
29 89 -120 0
19 -128 131 0
-13 62 77 0
-26 124 141 0
14 -30 -57 0
46 63 90 0
28 29 125 0
-93 119 -148 0
29 -40 -100 0
-52 54 65 0
-22 -97 129 0
3 78 119 0
64 -109 112 0
-32 79 125 0
-55 -99 139 0
34 75 -101 0
35 -46 120 0
-11 -22 138 0
36 106 -125 0
9 63 150 0
-70 -105 141 0
75 -108 -126 0
-44 63 -93 0
11 -44 -75 0
-50 96 -147 0
1 30 146 0
-80 122 -139 0
18 57 60 0
37 80 -146 0
-30 -53 -136 0
-89 122 133 0
62 65 -93 0
-23 24 114 0
37 132 137 0
56 63 -138 0
67 100 -107 0
-4 119 -128 0
-95 -118 -146 0
18 -77 94 0
69 -109 -150 0
-47 -69 -135 0
-103 -108 139 0
-74 80 103 0
35 -81 140 0
-14 56 -123 0
-37 77 -138 0
-51 75 -109 0
-57 -103 -119 0
-17 41 -75 0
-12 -74 122 0
-8 84 -136 0
63 103 -140 0
92 120 -148 0
47 119 141 0
-21 -131 143 0
