p cnf 150 750
30 -46 87 0
-43 49 -78 0
7 -66 -114 0
-16 -72 -105 0
-39 76 110 0
-47 -49 108 0
27 47 -82 0
13 -121 134 0
44 -111 -127 0
-41 112 125 0
11 -13 -89 0
43 -133 150 0
20 72 -96 0
-24 -77 -90 0
-60 61 149 0
51 -78 -144 0
91 -101 -116 0
-96 -109 122 0
-39 109 133 0
-11 78 -136 0
24 -90 -141 0
52 -70 -86 0
-32 54 -84 0
17 -51 -57 0
-31 39 -78 0
118 122 -144 0
-30 64 68 0
38 -140 143 0
37 53 117 0
10 -19 45 0
-50 -112 125 0
-70 -74 119 0
103 -111 -146 0
47 72 -111 0
55 -114 138 0
99 138 -140 0
40 107 127 0
-15 70 -94 0
27 52 76 0
8 -50 54 0
-9 -59 -79 0
-90 -135 -136 0
-16 88 -135 0
17 -41 -134 0
-32 -43 -52 0
41 43 -99 0
19 -21 -35 0
19 -26 -70 0
116 120 125 0
88 -117 134 0
-22 -68 113 0
20 112 132 0
-27 -120 -134 0
43 81 149 0
47 80 127 0
7 11 14 0
-63 101 132 0
70 -96 106 0
4 -78 -97 0
75 -91 -97 0
6 72 147 0
62 67 149 0
83 123 -127 0
-62 95 -107 0
19 -55 -136 0
-7 -139 147 0
118 -132 -149 0
20 -98 -121 0
32 41 -86 0
-17 -72 108 0
-1 -56 -84 0
-16 -44 -116 0
-24 52 127 0
16 -33 121 0
-95 -138 -144 0
-10 11 43 0
-7 -70 109 0
47 54 105 0
40 69 -83 0
-40 -102 108 0
25 102 113 0
-34 -75 -108 0
64 99 127 0
78 121 -139 0
10 -21 144 0
-72 -76 -118 0
-44 62 138 0
21 -65 -137 0
93 107 -110 0
62 -124 149 0
4 34 -87 0
-29 -38 -65 0
-65 -81 137 0
51 -78 -149 0
-8 49 -109 0
-23 90 95 0
-44 -88 125 0
-25 -26 114 0
-10 -82 -149 0
2 111 139 0
-49 -51 100 0
-4 14 82 0
-48 -60 -135 0
-53 103 120 0
-4 -90 96 0
11 19 137 0
36 72 139 0
8 -13 145 0
14 82 96 0
-60 -132 -148 0
3 90 92 0
-22 81 94 0
-57 -99 -118 0
-37 -107 -132 0
-50 83 -120 0
-25 88 109 0
-78 -81 87 0
-139 145 147 0
8 -50 104 0
-76 -84 148 0
-23 99 -111 0
62 -72 -88 0
37 -83 -130 0
37 113 -115 0
-54 -82 -142 0
27 63 -86 0
-81 107 150 0
-61 110 142 0
-26 76 -113 0
-11 60 72 0
8 80 111 0
70 72 -145 0
39 89 105 0
13 -58 -142 0
-86 101 104 0
-1 61 104 0
-24 105 -149 0
-34 -76 108 0
-22 73 138 0
-18 54 -124 0
-56 94 -126 0
-86 -106 -111 0
57 74 -144 0
29 47 -100 0
-32 -77 -104 0
18 -71 -130 0
-15 87 -146 0
10 41 86 0
-51 -54 65 0
-37 62 -150 0
46 -105 116 0
-9 12 74 0
-8 -123 -127 0
-1 77 -133 0
25 47 -130 0
57 91 -149 0
40 41 144 0
13 -39 -62 0
-86 -144 -145 0
11 28 61 0
16 39 47 0
21 -58 123 0
-81 -86 -91 0
-34 -79 -142 0
60 101 102 0
15 119 129 0
25 -53 -92 0
91 92 -103 0
20 56 79 0
-72 104 130 0
-12 -33 -68 0
-90 -123 147 0
-43 -53 -108 0
47 117 -150 0
21 76 -138 0
-20 -83 128 0
21 28 -136 0
-3 99 117 0
16 38 58 0
52 -116 132 0
17 -54 -137 0
20 -35 42 0
-14 91 -115 0
9 36 121 0
69 -110 -114 0
-47 139 -144 0
14 76 -93 0
40 -42 -103 0
-83 92 -104 0
11 -98 -120 0
102 142 -149 0
53 96 -149 0
26 49 62 0
95 -105 -115 0
-86 99 114 0
37 83 130 0
-20 -57 76 0
29 -128 -131 0
49 65 -69 0
7 47 -148 0
-38 68 -121 0
-1 -22 -116 0
-9 -34 51 0
-91 -96 118 0
11 -102 124 0
65 -128 130 0
-24 -46 113 0
6 45 111 0
-19 -116 128 0
20 99 131 0
-9 -47 -114 0
33 53 -135 0
20 27 -39 0
53 59 86 0
19 -64 -133 0
36 -70 -115 0
53 76 101 0
22 45 106 0
31 -59 104 0
39 107 -149 0
-107 108 116 0
42 -62 69 0
-32 94 120 0
27 32 -86 0
55 92 -147 0
-14 19 -88 0
42 63 127 0
-64 -72 -118 0
5 51 116 0
-77 99 127 0
-6 -78 -104 0
17 34 -91 0
65 85 92 0
-65 94 129 0
2 -110 -115 0
1 47 145 0
-25 -76 -142 0
-7 55 98 0
-116 -125 -146 0
-15 -81 114 0
46 -80 -132 0
-2 -125 137 0
9 30 -127 0
-27 59 -61 0
21 52 78 0
-21 -141 -148 0
6 -15 -57 0
-37 134 -136 0
-103 140 149 0
-80 -87 102 0
4 -41 127 0
48 -76 -79 0
5 31 122 0
-19 -34 -52 0
105 -109 141 0
13 135 -140 0
28 47 91 0
65 80 111 0
-101 -131 133 0
105 -113 144 0
22 -29 -71 0
18 100 105 0
108 -132 -133 0
-62 75 -125 0
20 77 -79 0
83 -87 88 0
128 139 146 0
17 -75 -125 0
2 102 131 0
-81 89 -129 0
98 -99 106 0
-28 -83 -115 0
-54 -122 -125 0
-27 -103 -141 0
-12 -16 144 0
13 -67 111 0
-9 -88 140 0
-57 -132 148 0
-5 88 101 0
99 122 -149 0
6 -38 52 0
96 -97 102 0
67 68 -80 0
77 -93 123 0
-54 64 -130 0
27 -121 -125 0
36 -57 -74 0
-20 -45 -60 0
83 -87 111 0
-30 65 -101 0
-29 -123 137 0
39 54 118 0
52 -69 -130 0
-32 -140 -142 0
11 -13 68 0
-48 119 -149 0
-81 -85 -100 0
33 -38 -52 0
-117 -125 -138 0
5 -60 66 0
-55 102 142 0
-93 129 131 0
9 -96 -105 0
-33 -94 -135 0
21 -101 142 0
39 -91 -119 0
9 95 121 0
-57 59 85 0
9 69 -116 0
7 -16 71 0
-92 -98 -125 0
55 64 119 0
65 87 122 0
-47 -78 -141 0
31 140 143 0
-74 109 -137 0
33 -78 144 0
-26 -40 -100 0
68 -106 -143 0
-45 -88 -140 0
-35 80 -141 0
-34 54 -87 0
-43 -45 63 0
49 -115 118 0
2 34 -129 0
-79 119 127 0
33 -80 -87 0
71 -96 106 0
13 -61 103 0
-16 64 115 0
8 31 82 0
-72 -103 -126 0
42 52 -105 0
78 -100 -146 0
-74 -127 -138 0
14 -16 27 0
-2 -61 -107 0
14 41 -92 0
-55 -58 -61 0
-43 -62 110 0
-17 -34 43 0
30 -39 -64 0
15 60 83 0
-125 -139 -146 0
54 85 102 0
-6 -91 112 0
-36 67 86 0
38 69 126 0
5 -119 -121 0
17 39 -98 0
90 112 -123 0
13 -84 -96 0
33 88 143 0
5 12 35 0
60 101 -112 0
-52 -70 -83 0
22 117 145 0
31 -40 -98 0
-59 89 140 0
21 38 109 0
-79 111 -145 0
-95 105 -135 0
-29 54 101 0
-30 36 58 0
-71 136 -138 0
-23 -47 125 0
28 72 87 0
79 -92 -142 0
69 79 -134 0
7 16 67 0
-14 124 127 0
28 -48 108 0
78 -93 112 0
134 -139 141 0
-39 -98 -132 0
-54 -82 135 0
-37 -44 -113 0
-4 66 70 0
-38 -107 115 0
40 48 142 0
-21 139 -140 0
20 -40 -99 0
-16 50 74 0
93 130 132 0
-31 89 124 0
-80 -93 124 0
22 -144 -146 0
13 71 123 0
-124 -136 -143 0
37 -97 -146 0
-106 -139 -149 0
21 -36 149 0
-67 -142 143 0
17 -60 -142 0
-96 -104 148 0
-57 -112 114 0
-31 -36 -37 0
-1 -32 -76 0
-8 9 -148 0
-70 118 -133 0
8 -89 -117 0
-15 -40 113 0
-26 47 -109 0
-5 -24 45 0
-32 -39 128 0
-42 -90 -103 0
-50 62 -71 0
71 92 -100 0
-11 -72 -108 0
82 99 -115 0
-29 65 -132 0
-93 -129 -145 0
-29 72 -147 0
-88 104 150 0
-79 85 149 0
-81 -83 -95 0
18 -19 67 0
-25 -83 -112 0
-86 -89 132 0
-13 -17 18 0
-67 -112 133 0
-32 -89 95 0
17 85 144 0
99 108 129 0
2 -35 -95 0
-11 -81 114 0
54 -92 -113 0
-104 107 -134 0
-7 -51 -150 0
-39 -47 -133 0
-40 139 -147 0
-46 53 106 0
-107 128 -136 0
-12 -45 -51 0
-64 110 135 0
-81 137 143 0
-1 4 -92 0
-62 -128 -148 0
35 -82 -142 0
93 109 -142 0
33 -72 81 0
-5 53 -86 0
-36 90 -93 0
-29 107 116 0
36 -77 -139 0
-19 -52 116 0
26 81 83 0
-41 -51 -127 0
-38 -60 83 0
-2 28 30 0
9 -89 -96 0
-55 -83 -95 0
-34 -38 50 0
12 13 -87 0
-28 78 101 0
30 110 147 0
-25 62 113 0
6 46 145 0
47 -92 97 0
6 -45 87 0
-69 101 -102 0
-31 63 -107 0
-26 41 69 0
-41 64 132 0
25 56 104 0
-1 -70 118 0
26 -121 146 0
65 102 136 0
-18 59 -96 0
85 -103 134 0
-27 -105 -149 0
83 96 -139 0
64 -84 117 0
-67 -133 -149 0
-50 -87 89 0
-83 116 -149 0
-22 -106 129 0
-42 -71 -75 0
54 74 131 0
-12 -48 53 0
42 -46 -74 0
32 121 -131 0
-23 28 41 0
28 -31 54 0
-16 -33 53 0
-59 -116 131 0
-31 112 124 0
94 -98 -148 0
-14 -56 -135 0
30 -69 -150 0
-39 76 -100 0
-41 -97 98 0
-87 -95 -123 0
-41 53 -106 0
49 58 123 0
-6 14 -132 0
-36 108 120 0
-70 -75 77 0
-18 96 148 0
9 28 132 0
69 -112 -123 0
-8 45 47 0
3 35 -141 0
17 72 -87 0
33 40 57 0
-22 64 -66 0
16 21 -95 0
33 -81 121 0
-44 -56 85 0
-38 84 -114 0
32 -70 -134 0
-48 121 148 0
-32 89 115 0
31 -51 85 0
-30 37 -112 0
77 92 132 0
-15 21 -136 0
37 60 -148 0
-48 -73 93 0
-47 85 88 0
6 -105 118 0
6 24 -116 0
48 -54 -120 0
-91 -99 101 0
-55 85 87 0
19 -36 112 0
-5 74 -93 0
-46 49 -146 0
13 78 91 0
-7 100 -123 0
1 -4 -56 0
1 -27 -85 0
32 -68 -72 0
44 -60 100 0
14 -32 -72 0
38 -92 -119 0
49 59 117 0
-3 -66 -89 0
-61 73 -85 0
85 -90 130 0
-5 92 123 0
-37 55 -105 0
-12 -123 147 0
122 132 -148 0
27 42 -125 0
-60 -66 -129 0
-78 123 -130 0
-24 112 -146 0
-54 101 128 0
-10 95 114 0
90 -102 121 0
-49 -117 142 0
-86 -102 -145 0
-18 55 102 0
-100 119 -122 0
-28 138 139 0
36 101 107 0
78 81 -112 0
-50 72 -117 0
-81 -111 -129 0
9 -121 -140 0
22 67 73 0
92 -121 131 0
70 -78 -95 0
28 56 -134 0
-11 -73 -84 0
-2 -42 126 0
36 -98 122 0
-6 -22 70 0
-21 43 -119 0
-31 146 -150 0
-55 -68 -113 0
4 18 113 0
-77 -83 149 0
-58 59 61 0
35 -59 106 0
-87 110 -133 0
36 72 110 0
-2 88 91 0
-14 17 47 0
13 -47 -85 0
-23 29 -95 0
-61 -93 -148 0
-8 -65 99 0
-101 102 -107 0
-41 45 46 0
7 121 150 0
-61 99 134 0
-18 -33 72 0
41 -49 -91 0
-19 -85 -103 0
-49 106 126 0
-85 -104 -127 0
-36 -44 -49 0
48 -79 99 0
-33 78 134 0
33 -50 83 0
-2 -29 132 0
-5 52 -149 0
-77 -93 -148 0
117 133 139 0
6 39 133 0
-8 35 48 0
-64 -122 -132 0
-77 -87 145 0
-16 73 86 0
-7 148 -149 0
-16 -21 88 0
-44 -79 -149 0
38 -47 62 0
-62 -82 -136 0
66 126 145 0
75 -99 -135 0
53 67 -87 0
1 -56 103 0
-85 -107 140 0
30 -77 91 0
