p cnf 150 690
54 -58 96 0
-37 95 97 0
91 -102 -106 0
-9 56 148 0
-19 88 -146 0
-57 75 96 0
-89 92 -123 0
84 -142 -147 0
118 -123 -132 0
-36 114 132 0
9 -79 -95 0
68 -107 143 0
1 84 135 0
-6 10 -21 0
-3 -80 -114 0
51 -114 -134 0
36 -44 69 0
10 48 109 0
6 -112 -150 0
-46 -113 -133 0
37 -44 112 0
99 -119 144 0
14 -17 36 0
-19 20 -116 0
42 -44 -81 0
-75 103 -114 0
-71 84 130 0
75 -96 99 0
55 59 -87 0
1 35 -111 0
21 70 -143 0
8 -31 -59 0
-86 130 135 0
61 77 -135 0
3 21 -50 0
16 111 120 0
86 99 143 0
15 72 -117 0
25 -63 68 0
88 108 -127 0
26 101 106 0
16 27 -126 0
-89 -102 113 0
93 98 100 0
36 -75 133 0
-34 76 149 0
-10 -42 -123 0
48 -54 -133 0
7 13 35 0
-39 109 110 0
8 21 57 0
45 121 -124 0
40 100 -131 0
84 133 146 0
-52 -74 75 0
19 41 92 0
-43 -67 -95 0
-25 -72 -134 0
-22 -104 -128 0
-7 78 -85 0
17 -27 -56 0
4 -18 -109 0
-16 -44 102 0
-1 8 -101 0
-84 118 -126 0
-53 127 -135 0
13 27 -45 0
-20 44 -58 0
5 -10 -40 0
-39 -46 141 0
23 45 -108 0
67 101 -118 0
19 58 115 0
-11 -69 -146 0
42 68 138 0
-24 -59 -144 0
82 -86 -134 0
-38 -94 97 0
-21 48 120 0
35 -42 -148 0
44 -84 -146 0
5 -44 -149 0
63 -89 -131 0
9 -98 -118 0
57 -77 146 0
71 -88 106 0
-8 55 64 0
-4 -115 -119 0
-40 -82 -84 0
12 44 62 0
-41 -95 -104 0
-44 -52 -69 0
-3 25 -41 0
-6 16 141 0
-6 -21 -22 0
-55 74 -137 0
41 -114 -141 0
29 32 39 0
54 -99 109 0
59 117 -136 0
-26 -104 146 0
5 118 143 0
-83 87 -122 0
-18 -143 -145 0
-21 -33 -120 0
-14 54 -127 0
-52 59 68 0
25 100 -116 0
-8 46 -105 0
26 127 -143 0
-30 -128 -133 0
-19 -75 138 0
-46 94 138 0
-82 -138 145 0
-4 100 -109 0
31 -135 -148 0
-12 107 112 0
-10 -15 -38 0
10 -113 -115 0
-4 -21 33 0
-117 -127 144 0
-98 -102 -137 0
-46 -142 -148 0
13 35 38 0
-53 63 -69 0
-89 -93 146 0
-30 86 -120 0
2 -46 -116 0
34 -72 -102 0
63 78 84 0
21 31 -138 0
17 122 148 0
-12 29 43 0
-23 62 -142 0
-60 72 124 0
6 -61 -115 0
-26 -31 108 0
-96 -104 -130 0
8 12 -109 0
7 20 -35 0
6 22 -109 0
-37 104 116 0
-56 -94 136 0
-44 -73 -80 0
-51 -109 -124 0
43 -51 -108 0
7 -66 137 0
-96 -98 -143 0
19 92 -93 0
28 40 75 0
-57 -59 -95 0
-45 -69 -99 0
32 -49 148 0
-67 -81 95 0
-51 136 -139 0
50 97 147 0
-21 74 -80 0
94 -101 102 0
-17 -47 112 0
13 37 -58 0
50 68 111 0
-46 58 139 0
1 -46 -124 0
27 67 137 0
-17 -57 -92 0
17 55 110 0
-30 -61 -89 0
-5 -31 36 0
-1 -10 -64 0
38 91 -134 0
-57 -63 -146 0
-51 -112 120 0
-53 -62 -133 0
-12 -109 -121 0
-13 45 136 0
-7 35 45 0
4 94 124 0
-79 -80 149 0
10 36 108 0
-45 -60 88 0
32 -48 -138 0
-25 -75 114 0
-41 126 -141 0
-35 99 124 0
46 -88 -116 0
-101 102 122 0
-33 -38 126 0
27 51 59 0
-31 52 140 0
-31 68 124 0
-107 112 146 0
-44 86 114 0
-40 109 -119 0
58 -94 -136 0
32 -66 -147 0
21 57 92 0
-66 100 -105 0
-6 53 -60 0
-17 37 78 0
-5 -123 140 0
102 -106 -144 0
97 -132 -137 0
9 15 -112 0
69 -71 76 0
-26 73 -143 0
22 52 -106 0
-63 -76 128 0
-38 -125 -149 0
-3 15 -83 0
-26 -33 94 0
-40 -48 -81 0
5 27 -38 0
17 -35 141 0
13 43 105 0
61 -132 141 0
-9 -26 -74 0
-48 49 85 0
-63 96 -126 0
-57 63 115 0
-10 -87 -122 0
-46 104 -122 0
4 -51 67 0
-4 29 -123 0
-7 56 -146 0
4 -11 145 0
-117 140 149 0
41 -60 93 0
35 -113 -142 0
46 -92 -134 0
-50 -115 125 0
94 104 124 0
15 -126 146 0
-7 99 131 0
-7 16 -139 0
40 76 -125 0
-92 124 150 0
75 -141 146 0
4 20 75 0
62 66 -130 0
-5 -127 135 0
-97 99 141 0
19 122 124 0
-32 34 41 0
-9 18 -46 0
-29 -38 41 0
21 48 94 0
80 -119 -135 0
107 109 -133 0
23 -55 -146 0
-46 -47 -58 0
48 73 131 0
-47 -64 98 0
12 20 -79 0
61 79 -129 0
7 -44 -49 0
109 135 139 0
-37 92 119 0
20 52 -77 0
7 83 91 0
-8 52 113 0
-28 64 127 0
56 -96 139 0
23 -134 -142 0
-48 -76 114 0
-48 -92 113 0
43 -72 105 0
-28 106 -113 0
32 -49 -137 0
-81 -136 -138 0
-69 -114 -126 0
-19 101 125 0
-83 -84 134 0
22 -25 59 0
53 -86 -89 0
6 -80 88 0
-35 43 -97 0
65 -96 136 0
-35 109 129 0
-1 -5 -15 0
-42 -53 80 0
-8 -62 95 0
37 -51 -136 0
-64 87 -89 0
109 122 146 0
4 -17 -114 0
-61 -73 146 0
2 64 -113 0
35 -92 134 0
17 23 87 0
64 -94 -134 0
-43 62 136 0
98 -100 -108 0
-55 -65 -134 0
8 -11 -46 0
2 -119 -141 0
-67 -118 144 0
-22 -91 100 0
-56 -97 -135 0
15 56 118 0
16 74 -82 0
-6 71 79 0
-18 86 113 0
54 -82 145 0
-65 -114 -134 0
1 -27 -141 0
32 122 -145 0
3 -50 -113 0
62 109 124 0
-34 42 79 0
29 42 124 0
22 -125 -144 0
-60 61 -76 0
-93 -133 146 0
11 58 -76 0
17 -81 103 0
102 -114 -143 0
74 -118 130 0
26 -72 -134 0
-41 -55 -58 0
-80 -98 147 0
-3 -53 -142 0
-59 118 -121 0
-10 69 -87 0
-58 121 146 0
-4 -31 56 0
-6 -28 86 0
-2 -147 -148 0
-20 -91 -93 0
-18 47 -81 0
-106 124 -136 0
48 67 -78 0
-21 -98 106 0
-5 -46 104 0
32 -48 88 0
1 9 -71 0
-80 96 142 0
8 -28 100 0
-11 -71 124 0
134 135 -140 0
-23 -97 120 0
-13 -93 -132 0
25 63 -77 0
120 -128 145 0
2 -7 -46 0
-51 -74 93 0
-54 -83 -137 0
-38 67 95 0
-11 112 -133 0
3 31 104 0
-20 -64 -96 0
2 -7 108 0
-95 -113 -128 0
4 -52 -142 0
106 -135 137 0
-102 -110 -131 0
34 -87 -136 0
-54 -75 -144 0
15 -25 -47 0
-76 136 -150 0
-33 36 -94 0
62 -68 -85 0
-35 56 -76 0
39 -115 121 0
-4 -84 140 0
2 -87 121 0
-45 -52 140 0
25 -46 135 0
38 -104 129 0
24 -27 -115 0
45 -54 -98 0
-5 -8 -145 0
16 60 102 0
17 50 51 0
1 35 71 0
