p cnf 150 570
-24 -81 -113 0
-57 -81 103 0
9 -107 125 0
29 -32 -77 0
12 -58 85 0
27 -28 55 0
-58 -68 77 0
36 121 -136 0
32 -39 -141 0
73 -101 143 0
74 98 143 0
99 134 -140 0
-56 -86 -99 0
-101 -128 148 0
34 98 121 0
5 -41 146 0
29 48 63 0
-75 -111 139 0
-53 -62 -99 0
-44 -121 -140 0
11 49 -123 0
-66 -69 -75 0
-59 -104 126 0
78 -133 -134 0
40 84 111 0
26 53 -113 0
-79 -129 -146 0
-39 -82 92 0
116 -124 150 0
5 -6 86 0
-86 110 134 0
75 -133 -145 0
2 -45 81 0
-27 57 -140 0
-72 -99 109 0
-17 84 99 0
5 -76 132 0
-40 -72 -139 0
113 116 -141 0
-7 -41 44 0
-9 126 130 0
38 74 -78 0
93 -99 -128 0
9 -81 91 0
95 -127 130 0
-53 -70 -117 0
-4 90 145 0
-83 99 -112 0
-22 59 -98 0
-3 22 -60 0
-105 -124 134 0
7 -13 117 0
5 -58 83 0
-63 70 75 0
1 105 -129 0
-35 38 79 0
-23 33 -118 0
-59 -84 -135 0
-44 -90 132 0
-35 -59 115 0
-21 -64 89 0
-4 95 -112 0
-45 -94 -119 0
33 -87 -133 0
43 89 100 0
2 -5 124 0
3 -108 -111 0
49 -65 -129 0
-62 -72 128 0
-50 79 -98 0
72 96 111 0
12 -52 93 0
-138 -144 150 0
28 -99 104 0
-23 58 -78 0
-18 -38 -119 0
21 45 -113 0
38 -111 -115 0
9 68 136 0
-48 55 82 0
58 -68 -79 0
-58 59 -88 0
-7 55 69 0
-84 -93 104 0
-8 53 -85 0
5 -100 140 0
-12 62 123 0
29 -91 -139 0
-15 -85 -124 0
2 -15 -49 0
121 122 -138 0
27 -112 -114 0
-24 -94 110 0
-43 -44 -134 0
-22 27 -150 0
4 -28 81 0
32 -45 138 0
37 -46 113 0
-90 -120 126 0
83 -94 98 0
-8 78 -83 0
11 -85 -143 0
-90 117 -126 0
-54 117 -133 0
-61 92 97 0
-83 -89 -141 0
-52 -62 94 0
-6 -38 -146 0
-24 68 97 0
-42 126 -137 0
-9 44 -56 0
66 -73 110 0
-16 -42 -97 0
-1 -62 -73 0
-97 -98 123 0
60 67 131 0
-64 -107 114 0
16 73 -117 0
67 103 -111 0
-15 -82 140 0
-15 -43 125 0
-83 -93 127 0
-4 -88 149 0
19 45 121 0
35 -64 -132 0
-26 139 -141 0
-22 71 141 0
7 58 -141 0
18 57 -118 0
-5 -77 -132 0
-20 76 95 0
16 31 -56 0
36 -46 -109 0
23 110 -131 0
81 125 -142 0
20 34 53 0
28 -105 -123 0
-4 69 86 0
54 56 89 0
-26 109 132 0
2 -8 -38 0
43 -69 136 0
-14 77 99 0
-98 101 -143 0
-19 44 85 0
11 14 -54 0
-59 83 97 0
4 -57 -119 0
-30 -89 140 0
24 61 -129 0
-12 14 -72 0
77 79 84 0
-39 87 127 0
33 -65 -114 0
-105 -110 134 0
-21 26 128 0
26 -62 86 0
-21 -59 -88 0
20 60 127 0
74 92 112 0
6 -42 -43 0
106 109 136 0
-33 -45 -146 0
49 50 -84 0
-3 -69 -107 0
27 -52 -135 0
-89 -114 -147 0
-76 78 -134 0
-47 -53 100 0
54 70 96 0
-12 -28 88 0
79 121 150 0
-15 -32 -110 0
-26 107 123 0
5 33 106 0
-15 60 -106 0
-6 -35 37 0
-28 32 -84 0
8 -13 -39 0
61 -99 100 0
-2 11 -67 0
-33 -111 116 0
11 112 132 0
70 -116 147 0
-14 -76 -138 0
-14 -80 -118 0
-77 -93 -142 0
46 64 -111 0
-119 133 139 0
-24 -37 57 0
62 -103 120 0
-4 -38 -120 0
-8 -15 -129 0
71 -77 -116 0
4 -15 59 0
38 -93 -129 0
-23 47 97 0
-16 -23 -59 0
24 -48 -131 0
-37 59 128 0
57 -118 -143 0
26 89 118 0
-52 -69 92 0
-29 -42 98 0
63 -108 -115 0
-42 -111 129 0
121 -126 129 0
11 -22 65 0
15 -49 -94 0
-26 100 -108 0
-6 -77 129 0
-9 47 130 0
-3 -18 55 0
-11 72 120 0
-21 62 105 0
-33 -93 -110 0
37 94 -122 0
46 74 121 0
22 90 114 0
-12 28 -33 0
48 -91 93 0
-48 60 119 0
-23 -117 -133 0
13 22 -45 0
7 -50 76 0
-59 -91 123 0
-31 -34 52 0
-6 41 -106 0
-42 133 141 0
-33 -78 -86 0
90 132 149 0
-32 50 66 0
11 117 -120 0
10 -52 -130 0
62 115 132 0
-53 -62 -84 0
50 113 -141 0
-52 71 -146 0
-48 93 -107 0
87 96 -117 0
-22 -43 46 0
-78 79 -112 0
-12 -39 -104 0
-29 30 -104 0
-49 68 -99 0
13 -103 -144 0
73 -125 137 0
-20 83 91 0
-26 46 -83 0
20 -29 -61 0
83 95 -137 0
79 81 -105 0
-63 -99 134 0
16 -93 147 0
-43 -63 75 0
85 -109 136 0
24 32 49 0
19 39 -99 0
47 -86 93 0
-3 -35 139 0
45 -55 -75 0
16 78 -97 0
-3 7 32 0
-86 -101 110 0
-19 -29 -50 0
-17 114 -124 0
12 -61 -69 0
-67 -142 -148 0
-90 91 -94 0
-20 41 -96 0
14 69 -109 0
-75 113 143 0
14 -22 83 0
63 80 -102 0
3 -23 -120 0
-16 -40 42 0
-37 -81 -110 0
8 36 -47 0
43 -104 -109 0
15 -86 -118 0
-46 71 -83 0
-111 115 117 0
-35 -46 117 0
-5 -84 -86 0
-54 -88 -108 0
-30 41 118 0
37 73 117 0
5 22 -47 0
92 -107 -123 0
97 126 131 0
5 71 -137 0
30 -35 147 0
48 -53 -58 0
77 -91 145 0
-8 -68 126 0
14 19 -106 0
45 -130 -133 0
13 15 -71 0
12 34 -56 0
-5 19 -134 0
18 98 109 0
69 136 -149 0
57 -65 -94 0
9 -48 -68 0
19 36 -75 0
-51 -55 -95 0
7 17 76 0
95 -131 -145 0
-15 -48 102 0
34 52 -141 0
-21 25 66 0
1 117 142 0
19 62 133 0
-10 36 52 0
-15 -38 -99 0
-68 89 -142 0
78 103 105 0
112 -113 -131 0
70 -79 -145 0
44 -66 141 0
13 -45 -123 0
12 55 -144 0
-32 51 -67 0
-42 -74 108 0
-18 39 114 0
6 -65 90 0
-40 56 -90 0
-17 -121 122 0
83 119 137 0
-20 -73 -88 0
-41 -90 147 0
24 -66 125 0
114 119 143 0
77 84 -91 0
-26 106 -113 0
-23 -55 127 0
-15 -142 149 0
20 108 126 0
-58 -116 -135 0
-15 92 120 0
-57 -75 -143 0
35 124 -128 0
36 103 -119 0
25 69 109 0
-10 119 -136 0
-19 -78 124 0
21 64 -140 0
-87 124 -125 0
-17 19 105 0
6 -102 -137 0
-36 104 -109 0
-32 -127 -145 0
-30 82 123 0
85 111 121 0
95 -126 -138 0
-31 46 115 0
-21 22 116 0
36 86 -104 0
-4 24 -25 0
13 -69 138 0
-34 53 -69 0
4 -140 146 0
-17 47 137 0
63 -123 -140 0
-18 64 -114 0
-36 -54 137 0
-30 56 -74 0
-83 -110 -146 0
54 -69 149 0
56 92 106 0
57 -109 -137 0
-43 -45 106 0
-22 23 110 0
1 -55 108 0
-4 -26 -141 0
-61 -119 135 0
-63 -101 125 0
50 -114 120 0
-4 -22 -124 0
-7 66 -134 0
-88 -100 -126 0
-30 114 -130 0
13 27 -115 0
47 -123 144 0
6 31 107 0
79 -111 -133 0
-16 -62 147 0
-91 117 -128 0
62 63 -123 0
31 -85 -105 0
-132 -134 142 0
109 -117 -128 0
29 76 -83 0
29 96 -122 0
18 -45 -47 0
-12 -77 150 0
-42 -66 108 0
13 47 123 0
-53 -62 -141 0
16 83 -92 0
-95 -119 134 0
12 62 -83 0
26 92 -101 0
16 -30 -139 0
44 127 -147 0
60 75 92 0
-38 -89 -109 0
-82 -108 -141 0
-25 29 88 0
-40 -69 130 0
52 106 -107 0
44 -88 -97 0
8 -30 -45 0
-1 13 -49 0
-71 -99 -134 0
10 18 101 0
-15 -99 -106 0
-105 129 -142 0
-90 132 149 0
-48 -56 -131 0
3 50 -117 0
-59 123 -147 0
24 -130 131 0
-35 112 -141 0
-71 -96 122 0
-20 -41 -50 0
-39 -53 -83 0
-19 106 -146 0
-6 16 91 0
-81 82 -112 0
82 -115 144 0
9 -14 110 0
-11 66 -131 0
18 21 -110 0
45 67 -139 0
62 -83 116 0
2 -91 -132 0
-62 -100 -132 0
-9 62 108 0
-7 115 -131 0
61 -71 -135 0
87 109 -120 0
70 -90 129 0
23 -121 -145 0
-1 -10 49 0
58 -86 148 0
35 48 -119 0
-56 -90 137 0
14 37 124 0
-61 79 126 0
-52 91 94 0
-112 -115 118 0
-10 -46 97 0
5 46 -145 0
-23 -47 -81 0
11 -16 -43 0
-34 -49 -127 0
27 102 137 0
14 -128 -150 0
-44 -111 -127 0
9 11 90 0
-15 -43 -46 0
-93 -123 -147 0
52 -81 86 0
32 -33 146 0
30 98 103 0
-18 -32 -96 0
64 -94 -100 0
-40 62 -143 0
11 -12 -90 0
11 -12 -98 0
-67 -119 137 0
-8 -59 90 0
69 -95 -147 0
68 71 92 0
51 112 -113 0
13 84 -136 0
-86 -105 131 0
-27 99 129 0
-7 -9 16 0
-14 -16 122 0
-73 78 84 0
61 -104 112 0
-73 -87 112 0
-72 -95 141 0
19 23 41 0
31 39 -144 0
-65 -120 -134 0
-13 -23 71 0
-41 -43 85 0
13 -76 106 0
13 -53 -110 0
-7 19 127 0
-31 78 103 0
-22 -32 -63 0
-28 115 -126 0
-53 -82 88 0
13 61 70 0
-1 -35 37 0
-3 109 111 0
-14 127 137 0
-26 81 101 0
10 -14 -43 0
-96 105 -139 0
4 77 126 0
-56 66 -82 0
-12 -118 -144 0
89 -141 145 0
16 24 27 0
19 -72 83 0
36 -86 -125 0
34 98 -139 0
-79 -120 -125 0
22 -143 -150 0
-19 -43 69 0
-16 43 66 0
37 46 75 0
-7 18 110 0
-11 -68 -93 0
18 62 86 0
22 29 -142 0
91 131 -139 0
-10 39 -51 0
21 -100 -145 0
34 69 -128 0
-86 -106 126 0
59 -92 -96 0
-65 -83 -84 0
6 -81 99 0
-46 66 123 0
-22 109 131 0
