p cnf 150 690
65 95 136 0
3 -21 -148 0
-19 99 -118 0
94 112 -143 0
-58 62 -108 0
5 -73 -118 0
6 66 -79 0
55 -70 103 0
111 -123 148 0
23 -66 91 0
-73 130 -149 0
42 119 130 0
80 -89 129 0
21 35 -105 0
-1 83 -146 0
49 73 -124 0
36 -59 -119 0
-103 113 141 0
-4 -82 -103 0
95 108 142 0
-33 89 -147 0
50 -76 148 0
9 -22 -88 0
-44 99 -138 0
21 -116 123 0
41 117 125 0
-25 -48 61 0
25 -37 -68 0
-2 -30 40 0
25 86 -148 0
-1 24 135 0
57 59 99 0
-88 101 -149 0
-69 -101 -129 0
20 -30 -68 0
-44 57 -94 0
-46 -87 -125 0
-32 -48 124 0
-54 -68 88 0
20 -45 61 0
-11 -90 110 0
-104 -112 114 0
-51 90 100 0
87 -131 -139 0
-14 100 134 0
-16 21 60 0
-54 124 -150 0
-49 105 -144 0
9 -13 -88 0
-31 -94 -126 0
-55 95 -105 0
-22 47 146 0
65 -114 -149 0
55 116 139 0
31 -38 -97 0
29 -30 112 0
-4 -52 -65 0
-87 94 -114 0
78 -92 -138 0
-43 72 -122 0
60 -98 -117 0
11 -65 133 0
-107 120 130 0
-114 -127 134 0
8 102 125 0
-19 -71 -80 0
109 118 -121 0
12 -31 -71 0
13 30 -96 0
84 -97 -123 0
-32 -57 116 0
-1 -17 -51 0
-45 125 150 0
-36 -64 -145 0
31 -44 128 0
7 78 -80 0
62 -103 141 0
49 -57 -96 0
33 100 127 0
60 -84 -134 0
-23 -73 -112 0
-6 -20 112 0
7 84 118 0
-3 35 -133 0
55 -91 -139 0
-56 -80 -134 0
38 76 -104 0
51 103 -124 0
-19 73 134 0
-81 96 -123 0
4 -51 -115 0
15 -26 -139 0
86 -90 -99 0
-43 76 113 0
10 74 -116 0
-105 136 149 0
-47 100 -138 0
22 25 40 0
-95 -135 -139 0
-17 -42 48 0
46 62 -94 0
31 -83 105 0
-13 -39 102 0
-109 131 134 0
-32 58 142 0
-31 -55 -73 0
-35 73 100 0
-41 68 -117 0
-52 -129 -150 0
-58 -72 92 0
3 -43 67 0
37 99 116 0
46 111 -123 0
39 -128 140 0
41 -51 -91 0
-67 68 78 0
-1 -33 109 0
125 128 -140 0
-41 -71 -131 0
11 20 -45 0
15 64 -82 0
-52 -126 -140 0
86 98 -140 0
51 -119 137 0
34 106 -132 0
45 -131 145 0
-62 90 136 0
54 -76 147 0
38 -56 109 0
59 -87 -146 0
40 105 112 0
-48 58 -79 0
61 120 141 0
3 -44 90 0
-69 -85 122 0
43 -66 -133 0
-32 -68 -101 0
-4 -46 67 0
14 21 -146 0
38 103 140 0
-110 -114 -135 0
12 -82 -113 0
82 125 147 0
74 82 115 0
-51 -122 139 0
-43 66 130 0
51 85 118 0
-4 -140 -143 0
85 -97 120 0
-18 -22 -28 0
-33 -45 63 0
35 121 132 0
33 -90 -91 0
-91 94 -118 0
46 -78 -145 0
-3 -56 69 0
-45 -109 -137 0
29 -77 -94 0
6 -27 89 0
-31 -73 122 0
71 -117 137 0
-60 93 -129 0
88 -104 106 0
12 131 141 0
-32 -117 -147 0
13 -86 -92 0
-5 -76 134 0
108 -115 131 0
-31 82 -92 0
95 -104 -149 0
-9 58 -69 0
53 79 -85 0
24 -72 -133 0
-55 -69 -110 0
108 -124 -134 0
106 -113 -120 0
-23 71 -134 0
49 67 -70 0
-3 53 84 0
7 -62 109 0
-66 83 136 0
-47 71 144 0
64 111 -127 0
-12 -54 141 0
28 -33 -138 0
68 -112 -141 0
76 107 -131 0
-73 101 -149 0
40 -93 112 0
10 73 115 0
-12 -35 75 0
44 48 -73 0
78 -105 150 0
-119 -133 -134 0
-31 55 144 0
-6 -66 -92 0
-68 72 77 0
29 -36 -118 0
27 64 -90 0
1 -65 117 0
-89 105 -146 0
-33 46 85 0
-9 41 -143 0
-67 107 121 0
75 -96 -140 0
11 80 -99 0
-21 27 124 0
10 16 -118 0
57 -65 -76 0
-1 59 -132 0
2 -85 123 0
7 15 80 0
54 -87 115 0
10 -114 -137 0
-55 -102 115 0
30 -54 -56 0
5 59 101 0
67 -114 -119 0
-3 111 -144 0
-93 -123 132 0
-26 52 -92 0
34 113 -114 0
21 78 -104 0
16 -117 -136 0
70 -87 128 0
-13 -67 102 0
52 127 -129 0
18 -77 136 0
52 -137 146 0
