p cnf 150 720
79 -90 136 0
-15 -42 60 0
-8 -31 69 0
-49 59 99 0
14 -88 -125 0
41 -68 -110 0
28 94 137 0
-50 -113 123 0
35 -38 97 0
94 118 -139 0
78 -92 107 0
-12 -29 -74 0
-6 -86 -133 0
4 -18 129 0
-59 -97 137 0
-10 35 -116 0
30 70 -119 0
33 -79 98 0
2 -10 -53 0
-33 65 71 0
-28 -116 127 0
1 45 -129 0
-7 13 103 0
-22 131 134 0
15 27 -69 0
-2 -37 -143 0
-31 94 -101 0
48 -59 -141 0
-72 80 -92 0
77 86 -118 0
-17 -109 148 0
126 -138 -142 0
90 -115 131 0
49 -62 100 0
-17 -49 124 0
-19 51 138 0
-15 -53 -63 0
17 90 -120 0
-69 137 138 0
-66 -126 -131 0
-91 -112 -122 0
29 -125 -146 0
101 123 144 0
30 39 -113 0
1 67 109 0
73 -117 132 0
-55 -95 -103 0
73 -82 144 0
-57 105 -147 0
7 -114 -148 0
-111 115 131 0
-51 83 115 0
-58 68 74 0
-36 -53 59 0
-91 104 -130 0
5 91 -136 0
-29 48 -146 0
-19 -89 -97 0
-100 -121 150 0
-48 123 142 0
-4 133 -146 0
-35 -99 126 0
28 52 -69 0
101 103 -131 0
60 -64 126 0
-9 19 61 0
80 94 -134 0
40 91 105 0
19 23 -121 0
-70 97 -110 0
51 91 -120 0
31 61 -118 0
27 100 -145 0
-18 -81 129 0
78 -97 119 0
6 -49 122 0
69 97 -119 0
5 78 143 0
-35 66 -92 0
-25 72 -100 0
96 -102 105 0
45 82 -87 0
38 57 -60 0
70 105 132 0
-54 79 83 0
7 -14 95 0
76 87 144 0
-32 55 -105 0
-2 -48 -74 0
-13 25 38 0
39 43 -83 0
-2 -144 150 0
-21 43 -121 0
-59 99 -115 0
-66 112 -115 0
67 94 111 0
58 78 92 0
-78 102 -106 0
-23 40 -130 0
65 71 75 0
24 91 127 0
-20 -74 -103 0
-22 104 -118 0
-38 -56 118 0
-27 50 73 0
54 -110 120 0
-23 63 -78 0
-74 82 -122 0
-48 108 -137 0
-38 40 -59 0
7 122 -129 0
-26 86 121 0
-44 50 85 0
77 122 142 0
-33 44 92 0
-4 113 -148 0
78 -91 -112 0
-45 72 -142 0
-13 21 83 0
-61 64 108 0
15 -76 147 0
-81 113 -147 0
18 26 -56 0
76 99 140 0
-123 -130 -146 0
-24 32 84 0
-37 81 129 0
7 -10 -32 0
8 -50 78 0
-26 107 120 0
-30 100 110 0
48 -63 -132 0
-67 -77 -143 0
-69 -77 103 0
-47 -94 -118 0
-13 64 -97 0
-60 -66 -100 0
110 117 118 0
-76 -126 131 0
-101 128 -133 0
-99 -113 -132 0
-2 59 91 0
-15 27 29 0
32 34 -109 0
-46 111 119 0
47 -86 -90 0
22 103 -116 0
-28 -41 -77 0
34 138 -139 0
-57 -60 -62 0
-10 -85 100 0
-22 60 -110 0
-20 31 -56 0
56 76 -80 0
-65 -66 145 0
-41 -103 125 0
87 100 -139 0
-42 -47 82 0
52 125 147 0
23 -32 46 0
-36 39 86 0
-124 127 -142 0
-14 -101 -118 0
-38 -60 -138 0
79 -83 123 0
52 -95 149 0
21 26 -94 0
-25 -43 -134 0
22 -94 106 0
-123 129 -138 0
8 26 -58 0
1 45 119 0
-22 -59 80 0
-2 92 -126 0
87 107 145 0
-44 -58 144 0
8 42 -141 0
14 95 -122 0
72 82 139 0
7 63 79 0
-43 130 -145 0
41 -55 -141 0
11 -55 140 0
1 -38 94 0
32 72 -93 0
1 135 145 0
41 87 115 0
43 67 103 0
-23 -39 49 0
34 -42 -75 0
-26 79 105 0
28 -90 106 0
-4 -40 -52 0
-7 17 -92 0
-5 45 146 0
-74 75 -115 0
-53 91 -108 0
1 -72 125 0
-9 -15 42 0
-20 -60 -72 0
-25 98 138 0
88 106 142 0
61 -105 -116 0
-44 -64 -93 0
-65 81 -149 0
-44 85 -134 0
1 -30 128 0
-52 87 -99 0
34 -89 138 0
-11 -27 -94 0
92 -98 -119 0
-47 101 144 0
33 99 -126 0
-43 -127 140 0
48 -51 -64 0
1 67 110 0
-77 -130 -145 0
-7 -113 -122 0
-2 81 -83 0
-1 -4 -104 0
27 -62 -101 0
-46 -89 -141 0
-21 82 -102 0
-9 -29 -83 0
-39 69 -115 0
84 103 -113 0
-44 -49 -134 0
-16 -63 84 0
-75 133 136 0
-16 33 -105 0
-24 -85 126 0
-3 30 -46 0
42 83 96 0
15 -69 -139 0
-17 39 -79 0
-6 9 77 0
-1 -42 43 0
51 -120 -123 0
-98 120 148 0
-29 94 132 0
-80 116 -131 0
126 -131 141 0
63 100 -135 0
-24 51 140 0
15 36 100 0
-35 -76 79 0
10 27 -37 0
-27 53 -99 0
27 -83 93 0
34 -73 -79 0
20 -27 145 0
38 -50 -98 0
-5 43 -116 0
-103 117 149 0
-20 -51 -61 0
74 117 -120 0
69 73 -85 0
12 -15 -140 0
-23 135 -136 0
-61 75 138 0
16 102 -106 0
-9 -22 69 0
-76 -132 -140 0
-37 96 -130 0
23 73 80 0
66 80 141 0
-10 25 -144 0
-2 -91 146 0
-10 80 -97 0
-49 70 128 0
-3 -11 -53 0
85 -89 113 0
-16 -18 -22 0
86 106 -135 0
-21 -81 -120 0
-29 -54 123 0
80 -93 -113 0
-35 -47 114 0
-58 63 -106 0
51 80 -139 0
-16 73 131 0
3 -72 144 0
-13 66 95 0
83 -115 -125 0
-49 -141 145 0
-19 -53 -146 0
-8 -15 38 0
9 104 140 0
-56 94 113 0
15 -38 -141 0
31 38 -53 0
-1 81 139 0
28 -31 47 0
18 30 -129 0
-5 23 -125 0
76 105 122 0
35 76 -100 0
8 -27 96 0
-64 99 -125 0
-42 81 98 0
22 -70 -116 0
-38 92 -118 0
109 123 125 0
72 100 106 0
5 82 -138 0
-2 -55 -110 0
-15 92 112 0
-57 -88 130 0
61 -79 87 0
-53 -99 -147 0
29 30 -121 0
37 76 138 0
-41 -74 -117 0
-77 -84 -130 0
29 32 123 0
-108 110 117 0
9 -38 131 0
5 -45 -140 0
31 -95 135 0
19 60 114 0
-57 -119 -130 0
25 -38 82 0
-38 48 -80 0
2 -14 125 0
-76 77 98 0
26 71 -121 0
-16 32 -108 0
-10 19 -55 0
9 -96 -131 0
-24 41 -47 0
-67 -86 100 0
-15 -91 135 0
-24 -44 -77 0
16 76 106 0
42 -54 88 0
-30 -110 129 0
-25 -57 88 0
20 -36 56 0
-54 142 -145 0
-67 -75 138 0
18 -49 50 0
-56 -100 -109 0
36 -68 132 0
29 -55 -81 0
2 15 100 0
-24 -36 -111 0
-58 -116 134 0
26 27 -116 0
111 124 -139 0
-83 143 -150 0
73 137 147 0
-76 96 -143 0
12 -122 -140 0
-50 -123 -134 0
-45 72 78 0
7 60 -62 0
-5 15 36 0
97 -99 111 0
-16 98 148 0
-90 135 138 0
-16 108 -146 0
4 18 -117 0
14 59 100 0
-7 77 -125 0
-22 87 90 0
26 30 -82 0
-33 -43 129 0
38 -57 59 0
-14 38 -43 0
49 -68 82 0
8 -105 -107 0
-79 124 147 0
-1 7 -107 0
49 -133 -145 0
72 79 107 0
-90 -104 -125 0
8 48 130 0
-3 84 135 0
-86 -103 -104 0
84 -107 145 0
-82 86 -112 0
-68 135 -148 0
-4 -8 22 0
70 -75 140 0
17 60 63 0
-28 -39 115 0
32 114 -147 0
-83 -122 125 0
-1 3 -54 0
90 -136 145 0
40 -54 -119 0
19 39 -84 0
-68 123 138 0
-90 105 -108 0
72 91 111 0
20 80 105 0
35 39 -146 0
-11 -37 -130 0
66 -76 119 0
47 -63 -105 0
74 -109 -127 0
46 62 -110 0
-112 -135 -146 0
-43 141 -150 0
12 -60 -116 0
6 117 -130 0
-79 109 115 0
-73 -90 123 0
87 -125 -145 0
15 -39 -73 0
-6 -19 140 0
-21 -69 79 0
-10 25 -141 0
-33 38 -77 0
5 7 121 0
-15 -105 -129 0
-26 56 -129 0
59 93 99 0
-21 -23 -103 0
-30 -45 95 0
73 113 120 0
91 -101 147 0
-88 106 -143 0
33 106 -144 0
-11 -22 -137 0
-72 -143 147 0
10 48 -124 0
-55 -79 149 0
-24 72 -150 0
-14 32 -110 0
-13 53 113 0
13 -32 149 0
-2 -38 -105 0
-53 63 123 0
37 -101 102 0
18 88 100 0
-12 51 -80 0
52 100 -122 0
1 36 147 0
25 29 89 0
-35 -44 124 0
-10 65 -125 0
-30 -125 142 0
27 -57 -119 0
-79 -100 -133 0
81 -101 139 0
-98 120 144 0
-5 55 99 0
60 70 -127 0
-89 -93 113 0
-6 119 135 0
-19 -88 -146 0
34 -88 134 0
32 -100 -144 0
88 -138 142 0
-73 106 -143 0
51 -118 124 0
-19 -65 -76 0
-8 -43 -113 0
61 -90 -131 0
49 -115 -148 0
-31 -54 -140 0
8 -26 68 0
66 -119 -122 0
48 -64 88 0
-37 -59 -88 0
7 -51 -141 0
-5 118 -121 0
-23 -43 -60 0
-74 93 -96 0
-3 15 -126 0
72 98 -122 0
50 -84 -110 0
33 -68 120 0
54 82 -116 0
5 37 -72 0
-29 37 -150 0
125 -137 145 0
122 128 -134 0
-15 20 -94 0
46 110 -128 0
-99 -138 -146 0
-33 50 -116 0
10 -39 -106 0
7 -34 -118 0
-37 -46 -103 0
-14 67 -111 0
9 89 -115 0
29 -111 -138 0
19 -122 150 0
-3 -138 -145 0
