p cnf 150 600
9 -66 87 0
6 -41 42 0
97 -115 126 0
-39 -44 69 0
108 129 -149 0
40 54 -143 0
-4 -69 -110 0
-4 113 -143 0
-13 -55 -114 0
-43 -52 136 0
-3 -20 -95 0
-38 68 69 0
22 99 129 0
-54 62 103 0
7 -10 -89 0
-2 -62 -139 0
-53 137 138 0
1 62 63 0
-2 -38 -67 0
3 -12 136 0
-83 -88 126 0
-39 -119 -145 0
45 131 138 0
72 75 124 0
-28 54 148 0
-11 46 -73 0
19 -106 112 0
82 88 138 0
33 -67 -131 0
-48 -83 -90 0
-1 67 -84 0
-70 -100 104 0
-37 -45 116 0
-26 -70 -83 0
54 -60 -145 0
-97 -109 130 0
41 98 147 0
55 64 -146 0
-88 119 138 0
82 -111 -130 0
13 37 -130 0
19 -23 -58 0
-36 60 -73 0
85 -98 141 0
-10 123 149 0
-15 -99 -118 0
-40 -67 -111 0
-3 -9 13 0
-34 72 -93 0
30 38 -107 0
-20 -29 121 0
1 -41 -73 0
-49 126 -149 0
33 123 -148 0
-7 18 26 0
73 75 -101 0
48 56 125 0
39 112 -117 0
49 80 98 0
53 88 -117 0
-85 119 132 0
-8 69 97 0
-55 63 130 0
-66 75 -79 0
70 -114 142 0
-15 -43 -84 0
-27 42 -91 0
101 143 147 0
11 78 147 0
74 108 143 0
52 -61 103 0
-7 87 -147 0
-57 60 -108 0
-123 -135 -141 0
-61 -72 -94 0
27 -72 138 0
-44 -60 63 0
-52 116 -130 0
19 21 91 0
-21 22 87 0
-92 100 -105 0
-23 -70 122 0
81 90 144 0
-31 -70 -71 0
-76 131 -144 0
-69 -109 146 0
-117 -138 140 0
20 26 -82 0
-44 50 125 0
16 -34 -69 0
53 -107 -131 0
20 64 90 0
35 -95 99 0
68 103 -145 0
-17 -34 -66 0
-32 -82 -88 0
-27 -103 137 0
-7 75 118 0
40 -72 101 0
3 -71 -131 0
11 55 84 0
-5 -10 -103 0
-62 105 -140 0
21 125 -135 0
-10 -78 127 0
85 96 135 0
1 -68 92 0
17 -125 -126 0
-15 51 -129 0
-4 87 105 0
-24 -60 138 0
-31 102 -149 0
25 96 134 0
-50 87 88 0
60 90 -118 0
100 110 -123 0
50 -72 112 0
-30 -72 114 0
-22 -82 146 0
29 85 -113 0
5 -114 121 0
99 -116 -131 0
40 98 -125 0
-6 -37 -146 0
-41 -79 -99 0
-92 -101 -148 0
-1 -16 -39 0
-59 -115 125 0
-74 -91 96 0
36 -56 67 0
-53 -86 -110 0
84 102 -148 0
31 32 -47 0
46 112 143 0
84 86 -100 0
-35 110 138 0
45 -118 128 0
-83 -103 -133 0
15 33 35 0
57 -116 126 0
-34 -110 140 0
-5 60 95 0
40 -105 127 0
-9 -59 -125 0
-47 127 -150 0
-22 -139 148 0
28 -35 126 0
49 60 -121 0
28 85 -103 0
46 148 -149 0
-19 65 116 0
-13 -60 -64 0
7 17 106 0
23 -45 70 0
-4 -34 149 0
-30 -31 -140 0
-42 -48 -83 0
-5 -49 -120 0
