p cnf 150 660
-40 126 -128 0
3 54 -81 0
75 -88 113 0
-32 84 -121 0
25 59 106 0
-60 -68 -77 0
38 76 113 0
46 137 -138 0
11 42 129 0
-15 17 -34 0
37 45 -137 0
-24 -55 145 0
-86 90 -134 0
9 75 130 0
-83 87 -139 0
-3 25 149 0
-76 128 150 0
-3 65 -106 0
31 66 -90 0
40 89 126 0
-72 -95 137 0
6 -25 108 0
19 -39 -46 0
-54 -95 123 0
-121 135 138 0
-130 139 142 0
29 -33 -92 0
-48 -50 122 0
-86 -99 126 0
-21 25 -135 0
35 125 138 0
-34 38 -46 0
3 38 148 0
33 34 -128 0
1 -66 82 0
-29 -48 96 0
-17 -64 -108 0
-6 -124 -125 0
-2 -34 145 0
-75 103 137 0
-18 20 -27 0
56 83 -108 0
37 -111 119 0
-6 100 102 0
-81 -120 -145 0
82 -125 132 0
-26 64 -97 0
-57 80 -86 0
-68 87 136 0
25 44 -139 0
43 63 83 0
11 -56 124 0
-20 46 -95 0
48 111 134 0
-54 84 134 0
-27 -41 -128 0
-10 -54 142 0
-48 123 -145 0
-74 -77 -111 0
-4 -13 107 0
-13 -96 109 0
8 48 85 0
3 19 133 0
33 -72 95 0
5 107 -145 0
-18 99 -112 0
-18 28 133 0
1 92 135 0
10 24 99 0
-64 67 99 0
63 88 129 0
-95 -98 140 0
-72 105 -138 0
62 99 106 0
15 20 70 0
27 -37 148 0
58 -94 136 0
18 85 -119 0
-12 -37 -125 0
-43 -52 -68 0
8 -21 113 0
65 -71 -144 0
-4 -15 78 0
51 61 -109 0
-23 42 -45 0
5 -40 -68 0
-44 45 -51 0
-36 -98 -130 0
-78 -79 -98 0
5 64 66 0
33 45 -70 0
84 109 -114 0
-6 -32 -139 0
-16 -124 -135 0
3 68 81 0
8 56 93 0
69 -89 110 0
33 81 141 0
94 131 145 0
15 94 147 0
28 71 -125 0
31 116 -134 0
-72 -89 121 0
24 -101 -136 0
18 -27 122 0
-47 129 -145 0
-53 -69 138 0
-41 86 150 0
77 -81 -146 0
21 -31 100 0
27 46 -116 0
16 23 49 0
-26 -39 105 0
-30 -35 -121 0
20 94 101 0
-51 -59 -110 0
18 -76 -121 0
42 -129 140 0
16 37 -150 0
3 85 -92 0
-40 44 -73 0
-40 -49 -119 0
79 127 -139 0
-5 -14 88 0
2 85 149 0
24 53 145 0
34 128 -135 0
-64 72 78 0
-18 54 76 0
-40 -124 -150 0
-10 -110 -128 0
-7 -79 135 0
-1 -6 56 0
-21 -40 -62 0
-70 108 -126 0
-16 27 32 0
-17 106 -131 0
67 -81 97 0
53 -71 116 0
-2 -8 -89 0
2 5 -63 0
83 -88 128 0
54 76 103 0
48 -66 109 0
-68 69 103 0
-16 -41 -46 0
-22 -46 -67 0
9 -68 133 0
-58 -142 144 0
9 -53 -119 0
-5 37 -119 0
-2 -34 -148 0
-38 -66 111 0
-56 89 -127 0
20 -76 -139 0
3 -37 -138 0
11 83 -92 0
5 -35 -75 0
89 -116 -130 0
5 -15 -82 0
65 102 109 0
-79 -106 115 0
-86 111 -137 0
-17 32 109 0
34 -75 141 0
-32 -43 141 0
-28 71 -90 0
-2 109 111 0
-72 82 101 0
47 -62 -107 0
17 -74 95 0
-4 -10 46 0
-21 81 110 0
-13 -75 132 0
25 116 122 0
3 -49 -77 0
4 -98 -113 0
72 146 -149 0
27 -57 127 0
-9 77 -132 0
-10 125 -139 0
-4 -56 98 0
74 116 137 0
16 -66 -74 0
-26 31 -97 0
10 -94 121 0
-32 -89 105 0
-13 -33 -66 0
-9 -52 83 0
73 -118 -147 0
38 -103 -116 0
-75 -124 140 0
15 -27 88 0
102 -104 -107 0
15 101 135 0
-23 -72 -107 0
40 42 51 0
67 -135 -146 0
10 -84 134 0
-59 75 135 0
55 -61 120 0
32 72 -79 0
14 137 149 0
-66 -88 -106 0
-28 44 -103 0
66 -112 -121 0
-58 -84 149 0
-64 -104 126 0
-8 -64 109 0
82 -88 -128 0
11 31 126 0
-58 100 -126 0
-2 -102 -139 0
31 -48 95 0
10 27 -128 0
6 44 -140 0
67 -94 -130 0
53 -55 -133 0
31 -74 149 0
19 -67 -146 0
-58 -91 -129 0
-22 44 -95 0
9 112 -136 0
-14 47 -145 0
37 46 -140 0
59 -63 100 0
119 123 147 0
-35 55 141 0
21 83 144 0
-4 21 -48 0
-6 -22 123 0
-32 -34 103 0
38 75 -112 0
48 57 -111 0
37 96 120 0
35 -100 -106 0
-21 -133 -140 0
63 85 -91 0
58 99 -139 0
38 -72 87 0
54 -124 -140 0
-17 -21 -45 0
20 -58 69 0
-61 66 82 0
14 73 -110 0
15 131 141 0
9 -118 138 0
74 83 -109 0
84 120 147 0
16 -26 -148 0
-96 99 147 0
40 55 -90 0
-48 -87 -99 0
10 49 139 0
19 97 115 0
10 72 139 0
6 85 144 0
-57 -85 106 0
-10 69 -144 0
-37 -45 103 0
-27 -53 -107 0
60 -65 66 0
-3 77 108 0
24 99 135 0
1 7 -97 0
-29 -70 129 0
61 -69 145 0
31 102 -116 0
-2 -65 -120 0
-91 111 147 0
1 -8 -34 0
-10 48 50 0
-80 82 147 0
18 22 -95 0
32 -37 -145 0
32 -51 141 0
21 -90 -139 0
-27 37 -105 0
67 110 -117 0
96 135 138 0
94 115 -137 0
50 -75 -150 0
-47 71 86 0
29 36 -80 0
-34 49 -81 0
56 -106 127 0
-83 -143 148 0
15 24 140 0
19 -74 -104 0
19 64 93 0
-22 135 -137 0
-9 41 82 0
65 -130 139 0
52 -54 -146 0
80 -134 141 0
-5 129 136 0
81 87 -121 0
-47 85 101 0
-28 -79 119 0
6 65 -131 0
-1 -76 98 0
-46 70 80 0
19 -22 77 0
23 97 135 0
-64 -66 -107 0
32 69 72 0
-27 -32 93 0
22 -53 97 0
-73 -88 -116 0
-51 -66 -150 0
9 -43 -113 0
102 108 109 0
68 147 148 0
-57 -91 -113 0
-33 -105 -121 0
-48 -58 -141 0
-29 35 -131 0
23 24 131 0
46 69 -95 0
19 -59 -91 0
21 -133 134 0
26 -44 -84 0
-10 -97 149 0
-23 77 135 0
-13 48 -51 0
-30 -49 -123 0
80 -124 -143 0
22 -53 95 0
24 63 -129 0
17 -123 -138 0
-43 -92 -129 0
-34 -113 129 0
-81 -82 129 0
-22 139 -142 0
31 -42 100 0
7 70 -96 0
67 -69 149 0
18 47 150 0
6 -20 -30 0
15 -44 -121 0
78 -114 -143 0
-11 -31 -51 0
26 -85 100 0
-17 -25 65 0
-57 113 -120 0
59 107 -115 0
-87 94 -96 0
-95 104 -146 0
-43 109 141 0
48 -124 -129 0
-80 -115 -116 0
87 112 -150 0
-76 79 122 0
-7 56 103 0
-73 -86 110 0
-42 -60 101 0
-8 46 -134 0
-19 -100 105 0
74 102 150 0
22 -25 -140 0
53 54 147 0
-3 -83 93 0
8 22 104 0
-79 98 -101 0
29 45 -74 0
9 -27 -28 0
28 106 -128 0
-17 27 112 0
-88 122 129 0
58 102 103 0
39 54 -58 0
-71 130 -134 0
15 -43 142 0
32 -71 -100 0
7 84 86 0
86 -140 149 0
26 -33 -118 0
3 -108 -131 0
17 -69 93 0
15 56 -93 0
70 124 142 0
31 -101 -124 0
21 48 -82 0
-54 70 129 0
5 -77 83 0
-54 -108 114 0
20 -98 121 0
61 -74 -113 0
-88 -102 -145 0
-9 22 111 0
-30 -92 98 0
-2 -110 -137 0
106 -143 144 0
22 -29 -150 0
-5 11 -99 0
1 58 -105 0
21 67 110 0
44 -77 139 0
18 124 -133 0
-71 -80 145 0
-17 77 127 0
-17 -34 -95 0
7 -119 128 0
10 -57 80 0
23 138 145 0
45 -58 -108 0
-23 44 118 0
12 -118 123 0
22 -57 -138 0
-15 36 74 0
61 -77 -128 0
62 -115 128 0
-47 106 -145 0
78 84 -101 0
-3 -126 -134 0
-8 -47 -57 0
-75 -130 -135 0
93 100 143 0
-14 -41 96 0
52 76 -135 0
68 -137 -139 0
-30 -83 -142 0
42 -67 142 0
53 122 -126 0
-4 55 98 0
-93 -109 145 0
26 -27 -149 0
-12 73 96 0
34 60 -64 0
36 41 93 0
-67 70 114 0
32 -59 -60 0
100 -119 -124 0
-30 119 -140 0
-15 54 133 0
-93 -115 -122 0
91 137 -143 0
26 28 138 0
38 -102 145 0
-2 105 -136 0
-58 -102 121 0
118 -131 -136 0
50 -64 91 0
-93 109 -111 0
35 64 72 0
62 87 -92 0
61 64 142 0
49 -67 -138 0
14 38 50 0
99 -101 -122 0
71 -82 147 0
17 -32 -145 0
-53 -85 92 0
2 -19 58 0
-32 -51 -143 0
-28 85 -96 0
-13 -100 105 0
121 -138 -149 0
-79 88 114 0
-45 -57 67 0
48 -92 -130 0
37 -63 69 0
38 -46 -70 0
81 -114 -129 0
-1 -12 -148 0
-5 -88 -116 0
47 49 -96 0
-15 108 148 0
-7 12 101 0
-7 -75 150 0
-10 48 -120 0
-16 -90 131 0
33 47 114 0
-78 80 149 0
39 -40 -41 0
11 22 -67 0
-11 -23 107 0
2 -98 -143 0
-68 -117 -144 0
39 -42 -71 0
-17 -116 131 0
72 -78 -93 0
36 42 -61 0
-19 -49 84 0
-86 -100 102 0
7 22 88 0
-23 40 -52 0
-72 114 -119 0
-53 -80 86 0
-26 -30 -116 0
-31 36 87 0
-18 -31 -86 0
-9 -85 -98 0
-2 -89 -122 0
-52 120 -126 0
-91 -103 -129 0
2 -13 -113 0
19 -89 -148 0
-42 90 123 0
-4 8 53 0
18 -122 -127 0
56 -144 149 0
111 -126 129 0
2 95 97 0
1 -69 -93 0
27 114 135 0
18 -104 -135 0
1 52 84 0
-70 -94 -135 0
73 -108 -131 0
-35 67 -85 0
45 -61 -101 0
24 27 104 0
-15 -59 -88 0
11 102 137 0
-13 23 -149 0
-59 -91 -123 0
1 -54 62 0
-64 95 124 0
-19 40 51 0
-76 112 -115 0
-15 88 129 0
7 39 126 0
-31 -120 -147 0
-3 53 128 0
119 143 -144 0
-61 -104 106 0
67 -142 150 0
-16 41 88 0
-36 -73 -112 0
32 34 -121 0
4 -29 126 0
67 109 -144 0
40 92 -137 0
-98 117 125 0
34 -75 -94 0
-6 16 -133 0
-40 -128 137 0
12 -36 125 0
-38 59 -94 0
22 28 -110 0
-34 -81 -85 0
35 -74 -93 0
-5 28 68 0
18 -102 137 0
-25 66 -133 0
-110 119 148 0
59 102 108 0
56 -67 72 0
21 111 -117 0
-3 49 73 0
27 -82 -145 0
-23 89 101 0
-26 44 45 0
13 22 87 0
4 70 -98 0
