p cnf 150 870
-37 41 -55 0
-18 -78 -105 0
28 -55 -106 0
29 -72 99 0
-33 -58 144 0
57 66 -84 0
62 94 137 0
5 -80 148 0
-58 -117 -137 0
87 -90 139 0
-15 -75 -129 0
-82 136 -146 0
-8 107 136 0
-48 88 -137 0
-66 -115 133 0
-33 -61 -138 0
43 -103 110 0
12 -42 113 0
28 52 60 0
-21 -81 -123 0
22 -66 -94 0
56 -62 128 0
4 -64 -112 0
-4 -20 -89 0
4 -127 -141 0
-40 47 -115 0
-10 -14 51 0
-11 53 121 0
-22 72 108 0
-20 51 134 0
-8 39 87 0
88 112 -131 0
32 -70 147 0
-60 74 -136 0
4 66 142 0
56 -64 84 0
-44 -57 124 0
-28 -99 -106 0
-6 -19 102 0
-30 -95 107 0
-14 35 63 0
-5 -89 -139 0
-78 143 150 0
-18 49 52 0
50 59 89 0
47 88 131 0
14 -31 -87 0
79 93 -133 0
-20 -57 -83 0
24 38 -86 0
-40 129 145 0
-33 -73 -134 0
-20 103 128 0
-39 -56 -73 0
37 80 103 0
56 98 -135 0
73 105 -114 0
65 -89 113 0
65 -78 81 0
56 57 -131 0
-15 -38 -84 0
-45 -58 -98 0
18 -49 106 0
47 96 -150 0
-4 27 -53 0
-74 -88 -139 0
30 -78 91 0
5 81 125 0
-6 -114 -122 0
-96 145 -146 0
-48 53 -144 0
87 -95 -135 0
10 -52 -57 0
42 -56 -126 0
1 -59 72 0
-46 89 -108 0
23 -135 -140 0
47 -76 86 0
-37 72 -112 0
-36 42 -47 0
7 79 113 0
22 31 119 0
-14 -32 -47 0
-52 86 -133 0
43 75 122 0
-77 128 132 0
12 33 -92 0
-39 -51 -103 0
-56 -148 -149 0
24 65 -79 0
10 16 -89 0
31 109 -118 0
-3 36 131 0
17 87 114 0
131 144 149 0
65 -107 -138 0
-17 -41 80 0
17 -41 71 0
-91 99 133 0
27 52 94 0
-5 8 -13 0
83 88 -113 0
-22 46 -111 0
-30 -100 102 0
27 47 75 0
-25 43 52 0
-21 -116 129 0
11 -15 136 0
-56 71 -117 0
-88 109 140 0
-11 73 -140 0
8 65 -107 0
-25 -35 -91 0
-32 48 124 0
29 46 -147 0
-40 -114 -138 0
6 -23 -92 0
-50 -115 -127 0
71 108 139 0
4 37 -83 0
20 -48 127 0
-18 -77 119 0
-1 18 -20 0
