p cnf 150 450
-114 133 -137 0
63 -66 -82 0
-60 -106 144 0
61 139 -150 0
12 19 136 0
-5 -57 -144 0
12 60 93 0
-22 80 127 0
-100 -101 135 0
-33 61 -71 0
18 50 112 0
-28 -35 -73 0
-34 -53 -119 0
-9 84 107 0
13 32 -62 0
67 -96 100 0
55 80 82 0
-59 -130 -143 0
-91 109 -114 0
-44 -63 -112 0
63 90 -128 0
19 -81 -114 0
26 -41 -134 0
-26 115 -122 0
38 -51 -118 0
-54 -86 106 0
-22 -57 -78 0
61 -70 150 0
47 -66 114 0
118 -139 145 0
16 -71 -113 0
-6 29 89 0
15 -33 57 0
89 -97 -119 0
93 -112 -119 0
39 -109 -119 0
107 124 -136 0
-21 55 -128 0
-9 -66 -85 0
-58 86 98 0
25 116 150 0
-26 -28 150 0
3 10 144 0
-16 25 -140 0
-10 -68 -119 0
6 -14 -80 0
26 28 136 0
48 49 79 0
-30 51 -84 0
64 129 -140 0
55 -75 -111 0
2 91 -93 0
29 58 -111 0
-94 118 149 0
33 -52 104 0
-42 -64 126 0
22 26 -57 0
21 -100 110 0
-8 -52 -110 0
-78 106 -127 0
-13 -65 -115 0
14 -15 -87 0
-22 -28 -149 0
-34 122 -149 0
-14 -58 -115 0
-47 92 95 0
-34 61 110 0
-5 62 -110 0
-50 130 132 0
24 -45 -134 0
-90 93 129 0
-1 120 -122 0
-88 106 110 0
91 105 130 0
-46 59 123 0
-11 -35 90 0
-32 -61 111 0
12 67 -116 0
75 -94 -112 0
72 -77 145 0
-47 101 116 0
6 19 102 0
21 -67 83 0
-24 90 131 0
90 117 118 0
28 81 -114 0
-26 56 112 0
50 73 -137 0
-19 -48 -49 0
-57 -62 -75 0
108 115 -135 0
-6 106 -136 0
50 86 143 0
-8 41 90 0
28 -59 68 0
57 147 149 0
-26 31 76 0
41 -61 122 0
57 -86 -138 0
-71 -74 -150 0
26 -48 -50 0
12 -38 -145 0
28 -108 -112 0
8 27 124 0
-92 126 -149 0
117 -128 -146 0
-41 -64 -114 0
-95 133 -142 0
8 27 73 0
-43 75 119 0
1 18 73 0
-30 -82 -99 0
-72 -103 108 0
-20 -68 -119 0
-45 74 149 0
-61 70 -104 0
-106 -118 140 0
35 -51 104 0
16 75 102 0
41 -73 -98 0
37 -53 -149 0
-8 34 -113 0
-25 117 -141 0
51 89 107 0
-32 35 -143 0
17 28 -49 0
13 50 102 0
15 71 -111 0
43 118 138 0
34 66 -77 0
-73 -92 127 0
7 -53 70 0
-19 -102 134 0
-28 -43 -72 0
4 92 -115 0
-88 -126 -135 0
-66 -137 -138 0
38 -50 94 0
26 -61 -114 0
-75 -131 -138 0
-76 83 92 0
-16 69 78 0
-30 44 -87 0
-35 -69 83 0
-31 -103 -105 0
-23 57 61 0
9 21 105 0
-90 91 -138 0
9 -51 75 0
-7 31 85 0
-10 34 59 0
-39 82 -98 0
-4 -24 75 0
-24 34 -67 0
-113 116 139 0
-17 80 -149 0
-55 59 123 0
-135 140 -150 0
-61 126 -143 0
20 -80 135 0
-55 -81 125 0
-55 72 106 0
95 -114 -150 0
72 125 140 0
-23 -29 135 0
-34 124 -136 0
27 -50 -66 0
71 -89 99 0
-85 -108 -125 0
114 -128 -144 0
-41 97 130 0
30 -79 -88 0
-24 -32 -57 0
19 129 134 0
-56 89 149 0
7 -63 -66 0
21 31 -145 0
10 -28 112 0
93 112 -129 0
3 -7 -45 0
-84 97 127 0
17 64 148 0
46 64 140 0
69 -83 132 0
74 105 -111 0
4 19 -104 0
-14 17 -140 0
-21 109 118 0
24 -100 146 0
56 82 -121 0
104 -109 -110 0
-18 -55 90 0
-5 -26 124 0
72 -125 150 0
-14 -107 122 0
-29 94 -96 0
-51 -134 140 0
-35 -81 141 0
33 90 128 0
31 -41 -102 0
-46 -50 -97 0
-65 120 -138 0
29 73 -125 0
-13 31 120 0
-48 -54 -106 0
58 -73 -104 0
-44 -83 -105 0
-8 20 -111 0
-6 -137 148 0
-5 9 109 0
-83 -94 -140 0
-67 122 -150 0
11 102 114 0
-70 84 149 0
129 133 150 0
59 -65 -131 0
21 -76 111 0
-9 21 -128 0
-46 -80 89 0
24 80 -86 0
-24 70 122 0
-108 -119 137 0
-1 -18 62 0
-36 -105 142 0
125 129 132 0
-7 -22 -92 0
24 60 -143 0
-38 -57 -88 0
-6 -48 135 0
-6 56 107 0
-33 52 -80 0
37 -68 146 0
-6 76 -147 0
47 -99 110 0
-20 -113 -114 0
52 -116 -121 0
24 -25 -144 0
11 36 -127 0
-107 127 145 0
25 -48 -52 0
22 95 -136 0
-25 -32 -86 0
-27 88 -146 0
49 -61 -140 0
59 -99 -147 0
52 93 150 0
98 -100 -143 0
-12 -20 -88 0
104 -106 144 0
9 -43 -120 0
95 111 136 0
-65 80 -125 0
-60 -125 -149 0
-36 -51 58 0
26 -82 133 0
-90 -110 145 0
-82 -99 119 0
-41 124 134 0
-29 -86 -113 0
-50 -116 144 0
-34 -77 135 0
21 -61 142 0
38 61 80 0
78 84 -118 0
95 -103 129 0
-88 132 133 0
-19 -51 146 0
-9 -43 -143 0
16 -95 -103 0
86 110 -147 0
10 17 40 0
11 -23 -25 0
-43 75 -143 0
71 -84 -111 0
-17 -135 146 0
-108 130 140 0
-6 15 -91 0
-1 -65 -137 0
-46 71 75 0
-37 -94 -123 0
-28 93 -117 0
31 34 -136 0
17 69 113 0
15 -55 -136 0
15 80 -147 0
67 128 133 0
26 57 64 0
-51 -91 133 0
-75 120 142 0
72 81 -118 0
35 64 137 0
-35 -133 -141 0
-123 126 -136 0
-14 108 126 0
37 -39 -74 0
-2 -31 97 0
104 132 150 0
93 -101 105 0
81 -84 -120 0
85 140 -143 0
46 -82 129 0
7 29 79 0
-11 132 139 0
59 61 -108 0
92 -119 146 0
44 88 -107 0
75 105 113 0
-41 42 130 0
-29 -33 141 0
-51 -64 -147 0
45 -52 142 0
-57 -66 -116 0
2 -54 82 0
36 -92 108 0
17 -40 -112 0
39 -42 52 0
57 -64 -148 0
100 142 -149 0
-49 95 121 0
31 78 -96 0
1 -13 138 0
-59 71 -125 0
-90 104 -121 0
57 114 -127 0
15 -21 97 0
-39 -92 -96 0
-16 19 124 0
13 17 142 0
-55 -85 89 0
-36 -51 117 0
-69 -79 143 0
-12 -124 -147 0
-30 -128 136 0
-9 15 40 0
9 -22 66 0
46 55 -108 0
33 73 -116 0
-31 127 135 0
34 95 -143 0
5 20 -62 0
-31 -56 -102 0
-4 93 -148 0
-97 101 -124 0
-63 -69 -109 0
99 120 -143 0
21 118 -136 0
-8 16 127 0
-14 -51 91 0
8 -105 -130 0
-10 55 140 0
18 -104 -113 0
7 -39 -76 0
38 -54 -96 0
27 -95 148 0
50 -73 138 0
-138 -143 147 0
36 89 -146 0
50 -58 -143 0
70 116 121 0
-2 -112 144 0
-6 -63 114 0
28 -41 68 0
-37 -106 109 0
-23 38 73 0
22 -71 72 0
-16 -18 118 0
37 -76 -80 0
-53 -129 -148 0
-42 -55 -147 0
-58 -131 147 0
-26 -54 -60 0
89 -119 -136 0
-18 81 -126 0
32 -62 -65 0
40 -109 -122 0
-18 -29 43 0
15 -103 -135 0
78 -92 -105 0
33 73 -119 0
-69 -85 -90 0
25 35 140 0
26 -62 -99 0
-32 -54 -62 0
103 -111 -134 0
47 49 145 0
-11 15 116 0
-54 138 -143 0
46 62 -135 0
68 -96 -126 0
-23 75 -142 0
31 103 -107 0
15 -19 -138 0
-56 82 91 0
-8 -89 -142 0
-27 90 -135 0
-36 -43 75 0
-34 94 -133 0
16 -109 -117 0
-5 20 -67 0
-104 106 126 0
-19 -62 87 0
-98 -117 131 0
-81 -121 -131 0
70 106 122 0
-49 111 -137 0
13 22 119 0
-63 135 141 0
-36 113 129 0
-9 -78 92 0
76 138 150 0
46 -70 104 0
-110 -116 -119 0
35 89 142 0
4 -40 -99 0
14 -58 121 0
-11 13 -86 0
-34 62 105 0
-46 99 -134 0
-61 76 98 0
3 -4 133 0
-22 -47 -79 0
-54 -61 -136 0
39 -132 144 0
16 19 28 0
-45 -90 102 0
119 -131 144 0
81 -112 -148 0
12 66 121 0
-48 73 -150 0
-23 -27 136 0
-14 -63 -76 0
-24 32 138 0
6 23 115 0
-60 104 146 0
84 94 122 0
-43 -61 -116 0
-12 65 -100 0
-79 85 131 0
-36 -102 110 0
-30 -51 -78 0
-25 -93 125 0
-31 59 147 0
43 83 96 0
21 -84 99 0
-48 -123 -124 0
-74 -95 -148 0
-41 87 95 0
-8 -94 147 0
34 83 -134 0
36 130 -143 0
