p cnf 150 600
32 96 -116 0
-31 -40 114 0
48 56 66 0
13 98 -141 0
90 -114 -149 0
-8 -111 119 0
-57 128 145 0
27 -28 -78 0
-26 -38 -46 0
17 106 111 0
-85 137 148 0
44 -70 -114 0
-81 90 -149 0
-25 -34 -82 0
-27 142 148 0
-53 58 -149 0
-57 -129 -148 0
-45 114 130 0
-38 -95 115 0
19 -24 -28 0
23 -47 115 0
27 64 110 0
-2 54 -131 0
84 99 109 0
-11 -18 -71 0
16 61 -84 0
-5 12 -124 0
20 -69 83 0
-18 -61 135 0
10 66 78 0
-60 -73 -105 0
-76 -91 -102 0
-40 97 133 0
-18 48 92 0
-86 -93 143 0
-14 -126 149 0
68 -132 -149 0
-67 -75 -86 0
-59 -66 105 0
12 -24 140 0
-55 133 -136 0
-40 -53 113 0
13 -47 -81 0
-46 -85 -109 0
12 -76 120 0
5 47 65 0
34 72 141 0
27 -59 149 0
94 99 139 0
2 74 -106 0
-58 -86 118 0
-27 -114 133 0
-69 -136 -146 0
-24 -37 139 0
50 56 -86 0
28 -47 -100 0
111 114 -137 0
-45 86 116 0
-40 -61 109 0
-90 -91 -143 0
20 129 -139 0
32 93 -104 0
115 -133 -143 0
8 29 52 0
40 -45 -120 0
133 141 143 0
49 72 -93 0
41 -69 106 0
63 118 137 0
-35 53 -134 0
-28 58 118 0
43 -45 -102 0
51 64 -104 0
-67 -105 130 0
-4 87 114 0
30 -66 111 0
-6 -13 54 0
-20 92 -94 0
45 123 -146 0
45 -83 124 0
-65 112 121 0
92 120 121 0
-29 104 113 0
59 68 128 0
38 -40 -134 0
47 -107 -142 0
5 -35 131 0
-37 -60 -114 0
-11 37 -138 0
26 -57 -145 0
30 124 126 0
20 -73 115 0
39 117 -144 0
-47 -117 144 0
29 -70 -108 0
27 -46 67 0
79 105 -124 0
-17 -71 -119 0
5 -41 -115 0
53 85 98 0
-2 -43 -100 0
-15 -57 116 0
-40 50 -137 0
76 92 111 0
-90 -99 -144 0
-58 -61 -72 0
-39 -63 -126 0
-51 63 96 0
26 57 81 0
-13 75 105 0
40 -80 -127 0
35 -72 144 0
-27 61 104 0
-80 85 116 0
2 66 -112 0
-27 92 -126 0
46 77 125 0
31 -38 116 0
65 147 -150 0
-11 -33 57 0
102 120 -146 0
-65 66 -93 0
26 -41 54 0
100 -126 134 0
66 -101 103 0
-33 107 -144 0
-47 -134 -145 0
38 -74 -88 0
3 33 87 0
112 114 -136 0
43 113 -148 0
-16 89 -123 0
33 49 -64 0
3 -4 -112 0
-22 56 -115 0
47 128 135 0
25 28 99 0
-61 -92 120 0
107 108 120 0
-79 -83 -150 0
81 105 142 0
-3 50 149 0
55 -93 150 0
-92 133 141 0
-43 -103 -131 0
19 -39 56 0
117 125 142 0
-47 64 -94 0
17 -24 -63 0
46 -72 87 0
85 -111 144 0
6 -47 98 0
22 72 129 0
-75 104 147 0
-115 -134 145 0
-5 54 115 0
-21 -36 -99 0
-52 -122 -139 0
-9 -13 88 0
-14 -75 -100 0
-18 59 -75 0
104 -114 -119 0
17 74 134 0
13 -20 -45 0
-19 -24 78 0
5 29 46 0
-4 16 80 0
-26 79 133 0
-59 137 -147 0
27 -119 -139 0
51 126 -129 0
-38 80 106 0
1 44 79 0
-108 128 132 0
-44 -63 -150 0
-27 93 -116 0
30 -108 111 0
31 -82 -110 0
45 50 70 0
-47 60 -140 0
53 -77 89 0
-18 -62 -83 0
40 -61 -104 0
-19 52 -142 0
30 -70 150 0
38 -71 124 0
1 -52 136 0
24 -55 -89 0
-72 90 -111 0
-20 59 134 0
53 -81 127 0
43 87 -143 0
98 128 -141 0
-15 130 -134 0
-15 71 -106 0
35 51 128 0
40 103 -148 0
1 -112 118 0
18 -24 -114 0
43 74 90 0
21 -45 -121 0
-87 117 -144 0
-97 130 150 0
