p cnf 150 750
-84 -144 -149 0
6 -67 122 0
-57 73 -96 0
-27 -132 -150 0
-41 -90 -112 0
14 -31 57 0
-15 -56 77 0
-2 -26 112 0
-66 101 -144 0
-81 -119 -141 0
30 57 -62 0
-21 -68 -92 0
-67 -91 -141 0
-24 82 -108 0
86 -116 122 0
-16 22 -44 0
50 56 121 0
-38 -45 -143 0
70 104 -117 0
33 -108 147 0
34 -37 -43 0
-40 -50 -116 0
75 133 140 0
42 111 -131 0
-95 97 -116 0
45 50 -64 0
6 -41 -91 0
5 28 -124 0
-58 116 -149 0
-98 108 144 0
4 -14 -149 0
-94 115 133 0
16 -51 -140 0
9 -99 -128 0
30 76 142 0
-14 44 123 0
-38 76 92 0
-70 111 -147 0
41 97 118 0
19 -54 -145 0
50 99 -137 0
-8 -90 -136 0
-7 -24 117 0
86 -87 -88 0
83 -102 -147 0
3 53 129 0
23 -81 90 0
38 106 129 0
-42 -50 -71 0
92 -101 138 0
79 -106 139 0
66 -84 102 0
-122 131 -132 0
-8 19 82 0
-99 -100 -105 0
16 -47 58 0
-132 -135 -137 0
-32 107 116 0
-10 -39 -65 0
-41 99 -137 0
13 -33 -48 0
4 117 127 0
28 31 69 0
52 -124 -140 0
-59 -77 -122 0
-13 85 104 0
-67 79 -121 0
-7 34 -72 0
31 -95 126 0
-44 66 129 0
12 36 -64 0
-8 -103 -107 0
-88 127 134 0
-2 -37 -150 0
66 91 113 0
-35 97 -126 0
-47 -80 -143 0
35 84 -141 0
-16 24 56 0
21 29 -104 0
47 -52 86 0
13 -18 63 0
-60 -121 132 0
-37 92 94 0
-38 -59 -126 0
2 10 94 0
64 67 97 0
4 108 -115 0
58 -76 86 0
16 -86 123 0
40 -85 -93 0
36 134 -148 0
-7 16 -96 0
-32 87 -94 0
-13 135 -143 0
-91 123 126 0
-62 -110 148 0
-64 98 144 0
40 -60 -122 0
-65 -67 -83 0
-28 70 85 0
-47 69 132 0
59 -106 132 0
-50 71 -78 0
52 -113 139 0
52 -122 137 0
-36 -46 89 0
-88 103 -136 0
37 46 125 0
-9 26 109 0
88 -95 120 0
-64 -108 149 0
21 29 56 0
-80 -89 -137 0
-8 84 109 0
-24 32 -60 0
72 97 -109 0
-50 -51 115 0
-25 70 124 0
82 -95 121 0
-110 143 -149 0
-67 -73 -110 0
-99 112 125 0
14 30 98 0
-125 -144 147 0
-102 -131 -141 0
-74 -101 -126 0
1 -74 141 0
-2 -59 94 0
63 70 110 0
-28 -39 72 0
-49 -83 96 0
15 48 128 0
2 -49 -53 0
-25 29 56 0
-40 54 82 0
23 -100 -139 0
-7 -95 -117 0
69 110 -127 0
69 133 -150 0
20 -42 79 0
10 -63 135 0
-35 -63 -72 0
-43 113 133 0
