p cnf 150 510
-43 66 -89 0
-71 -123 -130 0
-63 -66 109 0
50 -108 -148 0
-23 -30 96 0
28 -75 121 0
11 55 101 0
-56 -64 -129 0
66 -77 -124 0
21 68 147 0
-22 -79 150 0
3 23 64 0
-78 86 139 0
-53 120 -128 0
-68 -107 -126 0
-34 110 147 0
21 -31 109 0
56 87 137 0
-78 -124 -129 0
-28 -73 85 0
-62 70 -121 0
39 117 -134 0
-52 -76 -118 0
2 44 -52 0
-82 89 -132 0
-50 -106 -147 0
75 106 -146 0
9 100 140 0
-56 64 133 0
25 -115 -140 0
-21 68 -91 0
-12 59 -107 0
14 30 127 0
45 81 132 0
-13 -21 -52 0
70 95 118 0
63 -79 -140 0
-16 -40 -65 0
-62 -92 -126 0
-25 87 -125 0
-43 90 -130 0
-41 93 -134 0
16 -41 112 0
-103 -129 139 0
-38 52 -57 0
1 -55 -98 0
80 84 -92 0
-32 45 -78 0
32 59 100 0
9 24 -75 0
-95 100 114 0
34 99 130 0
28 -50 -149 0
-27 84 141 0
8 63 -124 0
-9 -91 -96 0
-6 33 136 0
1 18 -90 0
59 75 115 0
-27 41 136 0
-91 143 -147 0
78 114 135 0
-73 -86 -142 0
84 109 -148 0
-33 77 90 0
-60 118 -121 0
-2 -50 106 0
-65 78 -125 0
-8 36 -68 0
-3 -31 142 0
98 -99 148 0
19 76 -91 0
-1 62 -121 0
-14 -22 -106 0
13 -59 92 0
28 51 -83 0
21 43 -65 0
23 -74 -104 0
-4 63 75 0
-4 -9 -32 0
30 91 125 0
-21 48 -54 0
33 -67 98 0
-20 -51 59 0
81 -94 138 0
-43 -121 138 0
-13 16 62 0
64 72 -141 0
74 114 -132 0
-5 -12 49 0
36 95 -137 0
12 -133 -136 0
29 -133 139 0
11 -51 54 0
-55 -72 -74 0
7 -71 120 0
-19 104 -145 0
-57 -65 137 0
-72 88 131 0
17 45 141 0
1 -40 -103 0
29 46 -57 0
99 -122 144 0
-18 114 139 0
40 67 122 0
-107 135 144 0
-58 83 98 0
55 -57 -78 0
-51 85 -121 0
10 66 -106 0
67 83 136 0
-63 -109 116 0
8 -30 -54 0
15 58 87 0
32 -103 104 0
41 67 -131 0
35 -104 -121 0
4 35 134 0
-4 54 -92 0
5 -99 -101 0
112 -128 -149 0
-23 -55 86 0
-29 47 -76 0
-4 -56 96 0
-85 98 -140 0
16 56 75 0
-85 -88 -146 0
-52 120 128 0
26 -51 -68 0
20 -24 128 0
-3 98 -100 0
104 -106 107 0
10 34 38 0
4 106 122 0
3 120 127 0
12 -40 103 0
70 101 -126 0
54 -134 -137 0
-127 -144 -145 0
78 -94 108 0
-8 -137 144 0
66 -101 115 0
-19 49 71 0
69 -73 99 0
-8 -25 -83 0
7 66 141 0
-64 -77 -117 0
-57 -69 73 0
-1 33 134 0
-63 90 98 0
2 16 149 0
19 103 115 0
12 -41 -79 0
-13 -29 121 0
-90 -143 147 0
-39 -49 135 0
2 -139 -141 0
-58 -94 -144 0
55 -78 -98 0
70 134 139 0
65 -94 -108 0
109 145 -146 0
114 -119 -148 0
-24 43 -86 0
11 34 100 0
-119 127 -143 0
17 77 103 0
-18 -78 95 0
-29 -65 -111 0
27 -73 99 0
-33 -40 131 0
-59 -79 92 0
58 -95 -110 0
13 -45 -138 0
-1 56 116 0
1 -8 -82 0
-5 16 87 0
19 -22 129 0
25 -40 -110 0
-12 42 -91 0
-28 32 56 0
-68 -131 -136 0
4 -21 -28 0
21 -28 94 0
48 101 -115 0
-46 114 144 0
100 -105 -136 0
-87 105 -146 0
8 -74 -118 0
-90 -99 110 0
-11 32 114 0
-77 -93 99 0
14 -78 -108 0
5 -75 -97 0
4 68 88 0
71 -83 -96 0
12 62 -137 0
-76 -91 113 0
-17 -24 106 0
12 -35 126 0
22 54 -78 0
7 -48 -126 0
28 82 -110 0
-60 -79 94 0
23 -86 -124 0
3 129 -140 0
15 -59 -117 0
6 -69 -145 0
6 -11 62 0
-36 -51 145 0
78 108 -148 0
8 -15 -91 0
-51 -101 -137 0
-28 -43 -150 0
-20 -97 -139 0
-11 -45 -87 0
60 -120 -131 0
-104 108 146 0
16 -33 51 0
63 -131 -143 0
82 -95 108 0
58 -104 -117 0
-32 -80 -149 0
62 90 -143 0
9 24 -61 0
101 119 -120 0
-44 -101 -146 0
14 33 90 0
75 -128 -150 0
-42 -132 -147 0
-38 -59 62 0
-2 15 -50 0
-23 75 -130 0
-40 -87 -106 0
1 110 121 0
19 -93 104 0
73 90 -136 0
-96 105 150 0
49 52 -115 0
72 -101 -125 0
-35 -54 56 0
94 -97 134 0
-66 -78 80 0
42 -133 136 0
-36 83 -143 0
19 -118 -122 0
-108 123 143 0
46 55 -133 0
-17 51 -146 0
43 -109 -117 0
-55 -78 -129 0
94 96 137 0
-12 16 -106 0
35 47 104 0
-59 126 -130 0
50 -92 146 0
-6 16 -149 0
20 -21 -117 0
-10 52 -113 0
-22 -33 -93 0
-114 -123 142 0
-36 -57 72 0
-32 58 -81 0
6 77 131 0
17 44 -139 0
-25 -98 -150 0
-31 -49 -115 0
-62 72 114 0
-23 36 95 0
12 -61 111 0
-33 45 -88 0
-52 92 -133 0
18 -24 145 0
-53 -100 -121 0
-22 -56 109 0
7 38 -146 0
44 -47 74 0
-10 -13 141 0
-69 -85 146 0
-52 -66 -125 0
-59 70 129 0
15 24 -26 0
47 89 134 0
66 111 -134 0
-46 -74 -122 0
-73 90 -122 0
-28 67 136 0
-34 -55 68 0
-3 18 42 0
-49 83 -147 0
-116 137 -142 0
28 -109 123 0
-3 72 -73 0
-28 -54 74 0
-3 37 51 0
54 68 -140 0
-10 33 93 0
-44 79 95 0
3 45 104 0
26 -82 -137 0
-44 -113 146 0
-66 -82 -132 0
15 -108 146 0
-31 80 127 0
-69 -74 -131 0
-47 50 -111 0
30 61 124 0
62 83 -90 0
4 107 -125 0
6 23 29 0
-64 -83 140 0
-62 -66 83 0
-14 -42 -73 0
-44 -118 135 0
3 11 -142 0
59 -114 -147 0
-17 -65 -120 0
15 -28 66 0
-55 77 -98 0
21 53 -140 0
44 -75 -129 0
94 115 -149 0
8 74 82 0
-27 -71 126 0
72 -108 119 0
-43 -123 -136 0
31 63 -84 0
19 -25 -67 0
-32 -59 81 0
16 22 -62 0
7 146 147 0
34 -107 -112 0
-31 -54 132 0
-62 -100 -110 0
-67 -71 -141 0
10 -128 141 0
22 68 90 0
-14 61 -145 0
-23 76 116 0
95 -129 135 0
59 94 111 0
46 63 142 0
-9 -66 120 0
12 -22 -108 0
74 -97 114 0
-2 -58 -77 0
-43 -56 104 0
33 -70 -91 0
-9 64 105 0
15 108 -118 0
-79 -110 135 0
-11 80 129 0
32 83 -124 0
51 62 131 0
50 -110 -142 0
43 66 -74 0
55 68 136 0
-39 -86 99 0
7 17 102 0
-30 -63 -92 0
11 28 54 0
31 52 -60 0
-5 -54 139 0
11 20 29 0
-53 -59 -127 0
2 -26 128 0
1 -22 78 0
35 -82 101 0
-30 49 51 0
16 74 90 0
-65 123 -141 0
3 44 85 0
41 60 -86 0
-43 -80 -107 0
-91 102 108 0
-5 63 143 0
-137 -146 -148 0
121 136 140 0
-51 78 88 0
-38 -112 119 0
-95 101 126 0
30 68 112 0
30 67 -89 0
55 70 -116 0
5 91 -122 0
49 102 -113 0
-48 67 -134 0
84 -87 -143 0
18 58 64 0
-80 123 -149 0
-41 90 97 0
-15 -88 -117 0
-90 99 114 0
-16 -28 -100 0
-26 -41 145 0
-3 -15 16 0
-15 -33 -42 0
-4 -15 51 0
-25 125 -150 0
-39 -132 -147 0
92 105 -148 0
45 88 95 0
33 90 -97 0
47 109 132 0
-6 -47 -142 0
16 17 109 0
-43 -81 -108 0
-24 -76 -146 0
-76 78 -101 0
4 111 142 0
-92 107 -111 0
18 118 144 0
-59 99 110 0
6 23 78 0
-48 68 134 0
-10 39 71 0
3 -9 126 0
62 -112 -134 0
-3 55 110 0
57 -122 143 0
-82 86 -134 0
-93 -97 -112 0
20 -125 -128 0
-54 83 -133 0
88 101 140 0
-68 -96 -138 0
69 -78 -107 0
-24 63 145 0
-32 -88 120 0
-18 94 -118 0
24 50 -90 0
-22 -98 135 0
-70 -128 -146 0
31 -82 -147 0
-7 -107 -124 0
-23 119 -142 0
-25 67 140 0
9 60 109 0
20 75 112 0
41 -72 141 0
88 112 114 0
-6 -65 69 0
40 -126 -148 0
-45 74 -86 0
3 68 149 0
75 112 140 0
-39 -127 146 0
13 38 76 0
-15 -82 -150 0
-69 -89 -99 0
-17 128 142 0
-30 -106 118 0
-44 -93 136 0
61 -84 -86 0
-82 101 -140 0
-29 42 -73 0
14 -68 -126 0
-31 -73 -148 0
-25 55 -113 0
-13 -84 -141 0
75 117 119 0
-1 98 118 0
-47 -59 118 0
-37 -42 -100 0
98 100 -108 0
25 53 -109 0
-11 14 21 0
7 -59 125 0
13 68 -137 0
19 23 -34 0
50 72 111 0
-102 -104 121 0
81 116 140 0
69 -75 110 0
-41 127 -133 0
45 -112 -150 0
11 12 130 0
-37 -79 -110 0
-56 81 134 0
45 124 -149 0
10 -100 138 0
51 103 -115 0
-110 135 -145 0
-43 -128 146 0
7 -51 -64 0
11 -42 -60 0
-7 80 -105 0
-8 18 -27 0
-23 65 -126 0
-25 -42 -45 0
-11 20 -95 0
-28 -140 147 0
-35 -67 -109 0
22 -48 93 0
11 -94 -113 0
-110 113 -132 0
15 88 148 0
-45 -71 -126 0
36 72 147 0
9 52 -87 0
-42 -107 -118 0
48 -67 -102 0
-50 -63 111 0
60 -80 -110 0
-51 -149 150 0
28 -33 56 0
-1 -20 84 0
7 -56 -143 0
27 -95 147 0
7 -83 -110 0
