p cnf 150 840
21 -48 -56 0
-51 104 135 0
-93 -113 142 0
-65 69 -126 0
-22 65 138 0
20 33 -100 0
27 -95 98 0
40 56 80 0
-63 -145 147 0
84 97 -134 0
-82 -113 134 0
-12 74 102 0
-58 -90 103 0
-20 69 -75 0
-31 46 83 0
-22 -28 112 0
-13 -36 -146 0
77 -82 -84 0
59 117 -139 0
-46 129 -134 0
-19 127 129 0
-14 -16 -38 0
30 -107 -112 0
-32 63 84 0
72 -113 131 0
27 -67 128 0
1 -63 -75 0
9 -140 150 0
-16 -31 128 0
-58 62 99 0
-12 47 -68 0
-3 40 -48 0
85 97 139 0
-42 -93 -109 0
-6 40 -96 0
-48 -91 -146 0
123 -131 143 0
-26 37 -42 0
-3 -35 -82 0
3 -43 44 0
-22 86 94 0
-1 -9 -75 0
8 29 51 0
-77 -106 122 0
-8 -11 31 0
-28 74 -80 0
-78 -109 -115 0
3 -35 114 0
-3 -29 59 0
-5 -37 -66 0
-76 124 -134 0
-40 -52 138 0
52 54 -73 0
65 -88 103 0
14 28 52 0
9 -69 123 0
6 -47 -149 0
-8 -89 129 0
22 -95 123 0
-30 -31 -137 0
9 58 71 0
-26 -41 46 0
-91 -97 -112 0
-24 41 -112 0
-16 -112 131 0
1 -42 -46 0
-9 -66 -71 0
14 -50 -91 0
-29 59 97 0
-69 -103 -127 0
-41 118 145 0
-52 -70 -143 0
57 76 83 0
-3 -25 -29 0
63 107 127 0
-2 106 113 0
62 79 80 0
-57 110 -115 0
-62 -80 99 0
25 55 -106 0
126 -141 142 0
8 -15 81 0
-61 119 128 0
-14 -69 147 0
21 -89 -101 0
-9 -47 -97 0
6 -72 142 0
-34 -47 -103 0
-42 48 -49 0
-43 -52 -137 0
-79 -92 115 0
33 -88 -150 0
-2 89 -143 0
-15 -18 132 0
-34 89 137 0
54 -149 150 0
-13 -25 67 0
6 41 55 0
-16 63 -90 0
30 103 -124 0
-7 16 -103 0
67 -109 135 0
32 35 77 0
-28 31 138 0
-63 80 -113 0
-73 76 -110 0
27 53 -110 0
57 133 -142 0
54 -116 130 0
-7 59 -70 0
-57 97 -120 0
-68 81 -98 0
-17 70 -82 0
-35 119 137 0
28 -31 -128 0
-23 -36 132 0
36 -101 -130 0
43 -112 137 0
-43 -63 109 0
-66 103 -134 0
93 109 -115 0
46 136 145 0
30 65 -79 0
-57 -99 -144 0
-26 -73 -97 0
-43 -44 136 0
-23 24 -30 0
1 -28 -31 0
-15 -17 -76 0
54 -65 -83 0
22 78 100 0
85 -98 -102 0
12 -26 -71 0
-9 -41 -143 0
-37 -77 -116 0
-38 77 84 0
-11 -24 -89 0
-12 35 128 0
-1 -27 96 0
25 -40 41 0
1 -82 147 0
-67 70 92 0
2 -29 149 0
-23 -84 143 0
85 -110 -145 0
10 50 -102 0
-28 -50 -142 0
30 94 103 0
10 72 -106 0
-63 80 150 0
-11 28 71 0
-93 -119 150 0
77 -101 -133 0
45 -71 134 0
78 -92 121 0
3 22 145 0
-39 -107 135 0
-33 46 -51 0
12 14 31 0
111 114 119 0
-126 -143 -146 0
31 -72 -142 0
50 72 123 0
49 56 -83 0
-17 -79 146 0
19 65 93 0
41 -47 106 0
-9 -35 -86 0
-18 63 -144 0
91 -121 -139 0
-2 -80 105 0
-66 106 146 0
-106 -116 -134 0
-98 103 -135 0
-98 103 132 0
27 -76 -112 0
-98 -100 120 0
-59 -103 121 0
-1 18 44 0
30 -62 94 0
15 18 -103 0
-46 99 -130 0
69 -102 131 0
-26 42 77 0
-4 29 49 0
75 89 128 0
-12 18 84 0
39 77 -147 0
52 -75 -104 0
-7 35 98 0
106 143 -144 0
20 -34 -45 0
44 84 140 0
120 -126 138 0
1 36 -40 0
13 131 134 0
-49 -130 -148 0
15 -31 65 0
-11 -41 -50 0
-74 -119 -129 0
37 -46 -53 0
94 118 -143 0
33 82 -112 0
3 -90 -143 0
-16 -60 -136 0
-28 48 -142 0
4 -12 -147 0
20 -134 -148 0
-36 105 134 0
-4 54 130 0
31 81 -102 0
-17 99 108 0
14 -78 131 0
31 -119 147 0
-37 -66 -113 0
-97 126 129 0
-81 -123 -138 0
109 115 -128 0
63 -79 -147 0
-53 -94 -146 0
70 -110 111 0
77 -99 -104 0
12 -19 21 0
100 119 -130 0
-63 -83 -110 0
-4 -53 -134 0
-3 43 -140 0
-37 -87 102 0
-43 -45 64 0
-32 127 -134 0
31 -45 67 0
23 46 84 0
-70 139 150 0
-104 -120 136 0
31 78 -83 0
57 96 106 0
-61 85 -102 0
-60 90 136 0
-21 35 -119 0
-62 78 -122 0
-75 85 106 0
66 72 115 0
-20 -78 -139 0
-1 9 77 0
2 40 -109 0
16 122 -128 0
-37 67 -112 0
-45 -49 -95 0
22 103 -146 0
21 -42 -67 0
79 119 146 0
-20 -25 111 0
-52 -66 -86 0
-72 81 126 0
-13 -117 122 0
16 -46 -127 0
-66 89 -102 0
51 -64 -88 0
-28 -75 -115 0
-45 -110 -134 0
34 95 -105 0
-48 -83 103 0
-11 -123 144 0
62 94 -119 0
-85 90 -110 0
-64 -121 142 0
-11 -32 -56 0
-73 91 -96 0
53 -124 -131 0
37 -78 113 0
-33 51 118 0
2 48 83 0
-59 99 135 0
6 94 -141 0
17 53 -109 0
-44 49 114 0
-37 55 131 0
-94 -137 -144 0
29 -79 120 0
-55 73 -139 0
-11 -27 136 0
