p cnf 150 630
-56 -57 118 0
-4 127 130 0
-14 -15 91 0
-38 -121 -150 0
42 -97 101 0
-5 -22 113 0
49 63 -77 0
-47 -66 106 0
60 117 120 0
-5 52 81 0
-38 125 131 0
-30 60 80 0
-63 -87 -123 0
46 141 -147 0
-2 -99 -145 0
-70 -121 -148 0
45 -89 -92 0
126 -131 134 0
2 -79 106 0
-14 140 -145 0
33 60 -73 0
-90 113 136 0
59 -87 134 0
-84 98 -130 0
32 63 -83 0
49 -97 -123 0
53 -137 -146 0
135 142 145 0
86 -111 -127 0
-84 -90 -134 0
-97 132 148 0
-44 89 -126 0
4 13 149 0
9 105 -117 0
-49 52 -85 0
12 24 121 0
21 31 111 0
-68 81 -123 0
-46 52 74 0
-54 -86 -112 0
11 -63 72 0
41 -55 -90 0
-97 -102 127 0
-56 -117 145 0
-24 66 -147 0
49 111 121 0
23 48 -148 0
-118 138 148 0
7 -31 -92 0
-48 51 -55 0
-39 -51 -105 0
-67 -85 131 0
-14 67 104 0
128 139 143 0
26 -72 92 0
-56 -60 84 0
-34 63 78 0
20 -35 62 0
-42 -130 150 0
-56 81 -142 0
32 -49 -82 0
66 -100 124 0
-65 84 -91 0
-32 78 -119 0
-16 -30 125 0
-23 29 -97 0
-12 -97 -108 0
-59 79 134 0
75 -93 102 0
-63 -132 -141 0
-72 105 -127 0
-15 45 136 0
18 55 134 0
-20 55 67 0
-8 128 -148 0
7 112 136 0
-39 114 124 0
5 62 68 0
31 41 -136 0
-5 26 117 0
76 -122 138 0
43 115 -132 0
-61 -115 137 0
-20 110 119 0
74 120 139 0
65 -89 100 0
3 -12 60 0
17 -25 -63 0
71 -94 134 0
25 -32 -47 0
101 -112 124 0
-8 -47 54 0
-75 112 -149 0
-11 40 136 0
-76 -121 147 0
84 -119 130 0
-25 28 53 0
-41 68 -105 0
20 28 131 0
-4 26 -147 0
37 38 103 0
-5 -28 40 0
-45 121 126 0
8 -80 -130 0
-33 -112 117 0
-36 -102 -114 0
-43 -78 -123 0
-4 -10 94 0
53 -93 -136 0
-96 -100 -146 0
59 -73 143 0
-6 -19 124 0
-28 62 -68 0
-7 -8 -137 0
27 61 -129 0
-30 -117 -129 0
98 -111 -129 0
-1 -25 52 0
62 74 106 0
-24 41 100 0
31 -129 -140 0
91 130 -136 0
34 87 -141 0
-9 59 -134 0
95 -105 -110 0
1 49 91 0
-18 77 82 0
-48 127 140 0
-38 91 100 0
-12 -71 -103 0
-24 29 -66 0
49 -104 -112 0
-55 -84 86 0
-41 -50 77 0
56 97 -110 0
54 -72 99 0
-63 -75 -89 0
11 -79 128 0
113 -116 -129 0
-47 91 109 0
5 -26 82 0
24 -64 113 0
11 100 111 0
-9 -19 22 0
-45 79 127 0
-6 -60 -75 0
-62 107 123 0
15 116 118 0
12 -61 140 0
-20 55 82 0
-56 60 -103 0
13 44 -70 0
-9 36 -129 0
-94 -97 -139 0
-30 -35 133 0
-53 66 93 0
-67 -99 -101 0
-5 -106 150 0
14 -23 107 0
-45 50 -77 0
-27 -79 -110 0
-47 54 -63 0
-86 120 145 0
66 89 121 0
71 94 112 0
28 55 -137 0
1 -30 31 0
-59 -100 -147 0
-48 -83 117 0
-20 -53 -80 0
70 -80 108 0
-13 71 -97 0
46 -121 -139 0
2 129 135 0
-56 -107 -144 0
102 104 109 0
-1 -134 144 0
95 129 139 0
53 61 -106 0
82 86 121 0
-13 45 -133 0
-6 74 87 0
-85 -89 -140 0
1 -10 149 0
5 100 -142 0
-98 -111 -150 0
-44 56 143 0
-10 62 132 0
9 80 -122 0
-3 -54 85 0
8 -41 -132 0
-4 87 111 0
29 -43 69 0
-30 47 115 0
-17 -43 55 0
-71 -108 -132 0
-81 -93 100 0
-35 46 74 0
11 51 -113 0
94 -113 143 0
-51 -60 138 0
15 57 -85 0
-11 -23 -32 0
4 -111 120 0
92 -110 117 0
28 43 -109 0
94 99 -144 0
-74 -121 -132 0
70 -84 -124 0
-5 -15 -64 0
-23 28 60 0
119 -131 134 0
11 -35 -144 0
