p cnf 150 570
27 112 127 0
-52 110 -114 0
45 -76 -143 0
62 -94 149 0
33 42 -86 0
-1 37 -42 0
-20 31 -131 0
-75 103 105 0
-4 49 -77 0
-43 -99 -135 0
5 37 -56 0
14 83 -93 0
76 -107 -145 0
-40 -48 135 0
-58 102 -134 0
-45 -46 145 0
65 -94 108 0
15 -61 -134 0
61 -99 -119 0
9 -62 134 0
-40 49 72 0
52 -92 107 0
-37 83 -123 0
-44 -53 76 0
56 -66 -81 0
-5 -44 52 0
113 132 -146 0
1 -24 -131 0
17 51 -100 0
-104 133 141 0
2 29 34 0
-22 -66 92 0
-20 53 121 0
33 -139 140 0
-21 98 -118 0
-59 82 -110 0
28 -105 123 0
2 -45 91 0
-50 -77 149 0
-24 61 99 0
-33 -39 -45 0
-33 -43 -118 0
-2 99 -115 0
28 35 -112 0
-29 65 -131 0
11 -23 46 0
107 -112 149 0
-62 -110 -116 0
-3 13 142 0
124 128 148 0
-8 24 -84 0
34 -45 81 0
31 36 140 0
-21 -32 -127 0
27 -28 77 0
-8 -60 -145 0
-48 -52 117 0
12 -36 116 0
49 -103 105 0
-54 -100 115 0
-4 -13 58 0
-20 88 124 0
78 -112 -121 0
-51 -119 -130 0
-39 -77 -92 0
41 -74 77 0
-8 -62 -107 0
26 36 -50 0
8 39 71 0
6 9 22 0
-76 -141 -150 0
5 -33 -61 0
-113 -141 149 0
-43 54 -132 0
-105 106 -126 0
57 -107 -116 0
-40 -83 141 0
2 -26 52 0
30 -111 112 0
14 57 116 0
88 99 119 0
6 45 54 0
1 -85 -102 0
-6 -15 46 0
-49 -85 137 0
74 -124 150 0
33 45 -113 0
52 75 137 0
-69 84 131 0
-24 -66 106 0
58 111 145 0
25 -72 -87 0
11 71 96 0
-78 -84 -115 0
-34 45 93 0
-16 -26 -102 0
60 76 77 0
45 -67 -84 0
48 115 -132 0
-65 -78 -140 0
-6 -37 149 0
-86 92 126 0
-12 45 -150 0
35 -90 -113 0
-58 -135 -143 0
76 -78 81 0
-32 50 -57 0
31 39 51 0
-10 -51 142 0
79 89 -103 0
-18 -33 51 0
43 85 138 0
63 93 120 0
-22 51 77 0
-10 -19 127 0
4 8 -59 0
-10 -98 -125 0
35 -92 -137 0
-3 -25 -31 0
-19 70 76 0
77 121 122 0
25 -33 139 0
