p cnf 150 630
39 50 86 0
-81 -86 101 0
-38 65 90 0
-20 -72 115 0
10 -76 -133 0
20 -95 -136 0
39 54 -79 0
-45 70 -102 0
-79 99 -148 0
-56 111 -112 0
-10 94 -118 0
32 42 102 0
-37 38 -150 0
-38 43 45 0
87 103 -125 0
10 36 -140 0
87 -88 126 0
42 93 -145 0
53 -61 120 0
-91 -92 -150 0
3 -106 -114 0
-28 -81 126 0
-5 51 135 0
-30 65 -142 0
-90 -93 147 0
19 52 -130 0
-35 -58 -114 0
14 112 143 0
-25 -64 -130 0
7 -9 119 0
-34 -40 -71 0
21 32 78 0
-79 -100 141 0
45 94 -126 0
-47 -61 89 0
-85 -107 -142 0
105 -116 -133 0
8 -55 -63 0
14 134 -148 0
-12 88 -146 0
-20 -33 -40 0
56 -88 -111 0
-2 92 -99 0
-85 86 -140 0
14 -22 139 0
-38 39 -117 0
37 68 78 0
-56 -66 -127 0
-13 -56 72 0
-12 -15 -150 0
-13 -106 140 0
-8 18 -30 0
40 -43 -147 0
9 103 -119 0
5 -19 -68 0
38 -69 117 0
4 -17 22 0
-128 140 -148 0
-25 103 115 0
-5 -21 111 0
-36 61 124 0
-17 39 -145 0
-38 -73 -150 0
3 35 150 0
-67 -96 101 0
-96 100 -124 0
-117 119 -129 0
-1 135 145 0
-72 79 112 0
118 -142 -143 0
33 -86 87 0
-39 -43 -76 0
-5 -17 117 0
54 -73 -90 0
42 52 -90 0
92 139 150 0
54 -103 -143 0
24 39 79 0
-32 -38 71 0
75 -81 -88 0
22 -39 -139 0
27 -84 -134 0
-54 -107 -136 0
45 54 123 0
-60 -66 -123 0
-2 -52 -73 0
-16 -62 -92 0
-27 -30 -125 0
-83 -101 131 0
-66 95 -126 0
15 51 58 0
32 83 97 0
81 94 102 0
-62 -65 -135 0
19 -118 -121 0
-7 -57 -135 0
-43 140 -148 0
122 127 -137 0
-10 19 -37 0
18 -23 118 0
124 135 -148 0
-82 148 149 0
-41 -96 106 0
1 -31 77 0
106 131 132 0
-2 -68 -90 0
22 -77 149 0
73 -118 120 0
-26 32 -65 0
-104 -115 130 0
-62 -81 137 0
73 -89 -109 0
66 -79 -85 0
36 -117 -129 0
-73 -99 -114 0
-19 49 -82 0
-5 23 -101 0
26 -84 -104 0
9 -100 -133 0
6 94 -141 0
-56 115 -132 0
-1 -80 -82 0
-21 103 119 0
-22 64 -131 0
-69 -102 -106 0
-90 99 -109 0
-34 45 -70 0
12 96 -143 0
-15 61 82 0
-74 83 -108 0
70 -75 -90 0
121 -128 135 0
18 72 -95 0
38 -126 -132 0
-78 102 -123 0
20 -35 71 0
62 73 104 0
30 93 -100 0
-48 -66 124 0
56 -57 87 0
-31 -61 137 0
-12 -115 -143 0
-65 90 -129 0
-38 50 -74 0
10 66 97 0
-33 -34 -124 0
26 63 -148 0
