p cnf 150 480
9 -29 -142 0
-74 81 -104 0
-12 -118 142 0
19 -90 -145 0
28 45 71 0
-7 30 -117 0
27 89 102 0
-3 100 139 0
-76 83 -110 0
54 66 75 0
-4 -17 85 0
-2 -90 127 0
95 104 -108 0
47 58 -90 0
70 83 -122 0
-53 61 150 0
46 -139 144 0
-19 25 -143 0
-48 61 143 0
-10 -72 -73 0
-59 62 79 0
-44 55 -142 0
43 -54 82 0
19 -25 69 0
-2 -97 -105 0
-35 -128 -147 0
-20 51 -107 0
-26 29 64 0
-75 82 134 0
-11 51 98 0
41 44 56 0
-15 -28 70 0
-68 -78 148 0
-37 44 137 0
-28 85 122 0
69 -82 -144 0
5 -105 116 0
36 -54 -60 0
-45 -99 -106 0
-6 96 138 0
44 -71 -145 0
47 -78 105 0
2 8 -115 0
5 36 -42 0
30 95 -125 0
1 -55 116 0
-31 -63 149 0
-12 -40 -144 0
-43 46 135 0
132 -136 -148 0
-26 -76 -87 0
18 -45 143 0
8 -37 103 0
-16 -39 -99 0
-15 -127 142 0
48 -66 -135 0
1 31 146 0
17 -29 99 0
-45 95 121 0
-92 114 128 0
-36 54 -56 0
28 -103 116 0
31 -35 -59 0
-23 84 112 0
-15 -45 144 0
78 -88 140 0
55 112 131 0
73 -93 142 0
44 57 62 0
-16 73 -132 0
-14 -40 82 0
-15 52 87 0
-75 81 -145 0
117 128 142 0
55 -101 102 0
16 -101 140 0
68 -92 149 0
54 94 116 0
-7 43 129 0
132 133 147 0
-87 94 120 0
22 60 107 0
-1 -94 113 0
-17 -58 95 0
8 89 -132 0
-28 -31 -86 0
67 121 -135 0
2 30 94 0
-19 -24 143 0
-9 95 -114 0
41 -103 -144 0
2 17 109 0
8 -98 104 0
27 -45 -50 0
66 -81 -92 0
25 -43 108 0
33 -50 -139 0
-15 33 65 0
34 -131 140 0
6 14 -27 0
-65 -125 149 0
-33 85 -143 0
-93 109 -110 0
-9 18 -26 0
-47 -96 125 0
35 61 -119 0
-21 -52 60 0
35 -120 141 0
-6 -63 -133 0
-18 118 148 0
56 -115 -128 0
-1 20 -119 0
-4 -22 -89 0
14 -100 -121 0
-42 -83 -103 0
2 -130 148 0
-8 9 -21 0
-8 -65 -72 0
7 -57 -146 0
-79 107 125 0
112 -115 129 0
-64 66 -79 0
27 -97 100 0
28 -79 -102 0
-72 -93 94 0
-41 -42 130 0
51 -116 139 0
-1 -40 83 0
-77 94 -113 0
3 17 58 0
-112 125 137 0
-28 48 139 0
-49 118 -127 0
-41 133 -142 0
-2 -16 -84 0
-9 -20 79 0
-73 -106 123 0
-29 60 65 0
55 -122 149 0
-30 -46 116 0
-63 -110 148 0
6 97 99 0
79 -106 -128 0
-15 -58 -120 0
56 75 87 0
58 -79 -132 0
32 -90 -126 0
-5 -60 -137 0
56 -106 110 0
-34 48 81 0
5 -50 72 0
-51 -79 -86 0
-6 69 75 0
-5 -90 -129 0
-83 109 136 0
8 -23 73 0
57 94 -107 0
24 -84 129 0
-111 -118 121 0
-44 -62 -120 0
62 74 -124 0
-55 -106 136 0
29 -131 -142 0
29 60 148 0
34 -55 -124 0
-2 -126 -142 0
-32 100 103 0
50 74 80 0
-76 91 144 0
77 91 123 0
11 18 134 0
-34 55 -110 0
10 -57 -97 0
5 30 -127 0
-21 50 102 0
61 -80 118 0
7 138 -140 0
-68 79 -124 0
-95 149 -150 0
18 111 -119 0
7 -37 81 0
-16 -54 -88 0
-59 84 -123 0
-26 -46 -98 0
-3 -87 92 0
32 -38 -46 0
5 18 -137 0
26 54 92 0
-23 -65 -91 0
-9 58 91 0
82 127 -133 0
-18 -21 66 0
24 61 84 0
5 121 124 0
-25 63 68 0
13 32 66 0
72 -82 -145 0
4 47 149 0
47 -110 143 0
3 -45 100 0
-128 -131 147 0
-36 47 -132 0
57 73 -136 0
-15 97 143 0
-2 57 75 0
14 -49 80 0
-77 79 115 0
-17 49 57 0
87 94 129 0
-44 -127 -141 0
96 128 -133 0
10 36 -150 0
71 142 -150 0
-44 -104 120 0
-130 -135 -147 0
10 -30 105 0
11 56 87 0
7 12 84 0
-69 88 91 0
-18 60 -75 0
7 27 107 0
-8 71 127 0
-11 89 98 0
-61 -127 -130 0
6 50 -134 0
81 -117 -134 0
-104 -124 -126 0
-82 125 -135 0
53 102 -112 0
58 83 95 0
-43 -119 130 0
-28 -71 88 0
64 75 -137 0
-81 -93 -103 0
35 49 -57 0
-44 -62 -144 0
-52 -70 121 0
-23 -126 143 0
-18 -105 120 0
9 65 139 0
22 51 77 0
-17 59 -114 0
48 115 -145 0
-45 -100 -103 0
71 79 -85 0
25 90 94 0
-56 93 -97 0
71 103 104 0
-21 -81 129 0
-45 101 -119 0
-66 -119 121 0
79 -109 126 0
-33 -89 -122 0
27 -38 44 0
22 -59 -147 0
3 -39 78 0
37 40 -147 0
65 74 87 0
-20 71 104 0
127 130 148 0
86 -89 -112 0
-21 26 -82 0
104 -109 111 0
-18 23 -31 0
-34 -118 141 0
-12 -66 -85 0
43 -63 -118 0
