p cnf 100 500
-58 -71 -78 0
-26 29 38 0
-4 40 -70 0
-25 55 65 0
-32 65 83 0
-37 -53 86 0
25 -27 54 0
-52 -63 -99 0
20 -75 -92 0
-17 81 90 0
-38 -39 -44 0
6 -15 -57 0
5 58 -72 0
23 -52 -73 0
-31 48 -77 0
41 46 59 0
38 -56 -100 0
31 -47 -55 0
61 -71 73 0
55 -71 -82 0
21 36 96 0
-41 59 -93 0
-40 48 -89 0
23 71 -84 0
22 79 -90 0
-11 40 -59 0
4 -49 95 0
52 -53 91 0
61 72 -87 0
-10 -69 91 0
8 -60 97 0
7 12 57 0
7 -58 74 0
22 42 -68 0
-15 50 -56 0
-5 28 -100 0
-53 -87 94 0
5 50 80 0
-11 33 98 0
31 -39 98 0
4 9 10 0
-4 -49 59 0
9 84 94 0
18 46 -92 0
-32 42 -85 0
-15 52 61 0
22 -67 -79 0
7 48 -68 0
28 35 -60 0
-11 -37 -89 0
-7 20 -36 0
4 29 45 0
-9 -15 81 0
-29 -78 99 0
45 63 -77 0
-10 35 -83 0
9 44 74 0
21 28 89 0
-5 41 93 0
-10 -28 -42 0
-50 -83 86 0
16 35 54 0
2 -51 -62 0
-12 -18 82 0
-27 -28 -51 0
19 27 -46 0
-10 -64 98 0
41 -71 99 0
-11 89 95 0
-25 38 -88 0
-17 43 -71 0
40 -60 100 0
-14 47 -82 0
12 20 -92 0
4 -9 -67 0
-8 9 -81 0
22 -30 36 0
18 -36 55 0
54 86 -90 0
42 -51 86 0
15 -35 -78 0
-19 46 81 0
-22 -34 -100 0
10 -19 -53 0
7 11 25 0
27 -35 43 0
-44 55 61 0
-27 71 92 0
5 -18 34 0
3 -8 -76 0
-22 -52 71 0
-12 -49 77 0
20 40 -88 0
21 -63 -91 0
-18 31 47 0
-15 -36 100 0
-20 44 46 0
12 -18 -26 0
-22 -25 -54 0
-16 39 -89 0
15 -17 82 0
-46 54 69 0
27 52 -94 0
16 64 76 0
-19 -39 -65 0
-1 -62 -72 0
-7 -38 -92 0
-38 52 65 0
3 21 -46 0
39 -57 72 0
-61 68 -69 0
-15 -51 -86 0
2 10 99 0
48 -71 -74 0
29 52 -94 0
-1 -88 95 0
23 44 -82 0
4 35 73 0
-3 62 71 0
70 92 -94 0
9 23 93 0
3 -90 92 0
-27 -54 -87 0
-46 -68 -88 0
-60 -68 82 0
-14 39 93 0
-3 -42 -75 0
12 -80 88 0
-15 -47 48 0
-1 11 48 0
18 19 -44 0
-38 -43 -57 0
-27 64 73 0
18 -25 -77 0
-55 -67 83 0
37 -70 78 0
-9 -24 -82 0
-12 16 -21 0
-34 35 58 0
-37 -49 -52 0
-8 20 -67 0
-13 19 -31 0
2 -51 -84 0
-4 -13 22 0
-16 -74 92 0
33 42 -48 0
-24 48 98 0
18 74 92 0
-5 -60 65 0
-51 65 -68 0
-45 -59 80 0
-11 28 96 0
38 -52 99 0
22 -54 -88 0
61 -83 89 0
-4 9 24 0
24 -78 82 0
-7 -25 40 0
32 37 66 0
2 64 -74 0
18 -36 78 0
-11 50 92 0
31 38 39 0
6 -39 92 0
-9 -25 -27 0
-11 -40 43 0
56 70 -89 0
-10 -36 100 0
-4 34 55 0
11 15 18 0
-13 -25 -54 0
29 52 57 0
-44 -89 -91 0
-26 -44 -46 0
44 55 -65 0
-28 -91 -96 0
43 -48 -94 0
8 46 -65 0
-4 -47 -80 0
-14 36 -41 0
25 -67 -78 0
7 -71 -84 0
21 27 74 0
17 -45 -69 0
65 -74 79 0
25 29 -89 0
19 -84 -87 0
-63 -87 95 0
55 56 -96 0
23 30 -96 0
51 64 68 0
7 30 -91 0
-18 39 -83 0
-49 75 94 0
8 52 -65 0
-9 -54 68 0
6 -32 72 0
-18 23 51 0
12 -34 57 0
41 43 91 0
-4 -16 85 0
-22 32 -61 0
-23 -68 72 0
6 -70 -94 0
-9 70 76 0
-33 -36 -91 0
-15 33 39 0
-40 74 85 0
-11 13 73 0
60 65 -94 0
-17 38 66 0
-3 32 -92 0
-33 -59 78 0
-54 -60 -73 0
34 -71 -76 0
-6 58 -96 0
-13 15 -55 0
-20 22 64 0
