p cnf 100 520
-38 -66 -89 0
12 -39 -90 0
-38 53 90 0
13 51 -73 0
15 20 25 0
-37 70 71 0
16 -24 89 0
23 48 -79 0
19 23 98 0
54 71 -93 0
42 -64 -77 0
-27 64 -87 0
29 -55 -62 0
-5 50 -99 0
3 -33 57 0
-67 -81 90 0
-27 -96 99 0
20 -55 -57 0
-22 36 -95 0
40 -65 75 0
-13 58 63 0
12 -41 90 0
33 -50 81 0
1 62 96 0
9 -37 85 0
12 -42 78 0
-21 55 -81 0
58 78 -91 0
-5 49 91 0
2 37 -40 0
-5 11 80 0
29 -83 -93 0
58 74 98 0
27 46 -57 0
-80 90 -93 0
-9 27 -99 0
-7 48 -60 0
8 -25 -98 0
4 14 -43 0
44 54 78 0
33 -78 -96 0
-1 32 -98 0
-1 -37 -48 0
-41 61 64 0
1 19 -84 0
3 68 92 0
-28 -31 -44 0
-1 -71 75 0
4 26 59 0
75 82 -90 0
-4 -63 79 0
-7 -37 -51 0
-19 66 -91 0
-91 -92 -97 0
23 26 -84 0
21 -24 -78 0
50 76 -77 0
52 -83 -84 0
10 57 -78 0
-3 -87 -93 0
27 -61 -89 0
41 -77 -84 0
12 53 54 0
25 94 100 0
38 85 -86 0
-26 49 -59 0
13 52 -66 0
77 -89 -91 0
39 73 -89 0
9 40 45 0
-52 -55 100 0
-7 43 56 0
-47 65 81 0
-19 -29 44 0
-4 38 100 0
-23 30 34 0
-30 -66 73 0
-75 85 -91 0
-23 -28 -29 0
-26 -38 96 0
-4 -32 75 0
2 24 55 0
-12 -46 80 0
-48 59 -87 0
53 91 96 0
5 -62 -69 0
5 6 61 0
-11 -73 -79 0
53 -78 -85 0
2 25 -79 0
-62 85 89 0
21 37 -47 0
25 -38 -82 0
-1 -78 99 0
51 86 -88 0
-8 -25 26 0
-23 27 53 0
32 58 -81 0
90 -91 -95 0
-1 7 83 0
6 -32 92 0
30 40 90 0
-18 24 37 0
80 83 87 0
-67 93 98 0
-24 31 -34 0
-53 54 -82 0
-28 -34 69 0
-13 -60 -91 0
51 67 -73 0
-12 63 -96 0
10 42 -88 0
52 53 70 0
-14 -19 41 0
15 16 97 0
-14 -24 -95 0
39 59 91 0
-4 55 57 0
6 74 80 0
-28 -37 -91 0
14 -83 95 0
71 81 -91 0
-31 61 67 0
-76 -87 -91 0
8 -66 75 0
-6 63 -92 0
38 -76 -82 0
8 -44 -71 0
-31 40 -80 0
34 -66 90 0
-29 62 83 0
-21 -25 41 0
-10 -18 -85 0
67 -72 87 0
-16 28 -35 0
13 16 60 0
-37 -43 -85 0
-4 17 51 0
25 41 66 0
-29 -51 73 0
50 -78 -83 0
28 57 100 0
2 53 -76 0
-55 -78 81 0
-29 83 -99 0
-27 -35 81 0
39 -65 96 0
-14 -38 -98 0
-1 -12 -75 0
-8 18 78 0
55 78 88 0
22 73 -88 0
-11 -23 24 0
23 96 -97 0
-21 -85 -99 0
41 -46 71 0
32 66 -71 0
42 -60 84 0
-19 64 -92 0
11 -45 71 0
-1 38 88 0
-12 39 73 0
40 -94 -98 0
80 81 91 0
63 -90 95 0
-29 -44 94 0
-40 -45 82 0
-21 52 -76 0
-30 -83 -99 0
-61 80 82 0
-28 33 -86 0
-23 -56 -94 0
-13 -29 66 0
-47 57 -69 0
-9 42 -48 0
-10 -17 -65 0
-10 -25 -79 0
4 -40 -52 0
-13 -28 43 0
2 22 -62 0
-53 -69 -95 0
-13 -22 67 0
-6 8 -42 0
-16 58 -79 0
13 -69 93 0
1 -85 -87 0
3 -69 73 0
-30 -58 100 0
-67 -82 -95 0
-7 13 -68 0
3 -50 70 0
-9 -71 -87 0
26 -70 86 0
8 42 -95 0
-13 86 -100 0
13 28 -62 0
35 49 89 0
8 38 99 0
-5 53 -72 0
-50 -71 91 0
-68 93 94 0
29 35 47 0
11 -22 -29 0
1 35 68 0
28 -62 -63 0
-3 8 -44 0
10 34 88 0
-55 69 96 0
-48 74 97 0
14 -75 93 0
-7 -9 -18 0
