p cnf 100 520
24 -94 98 0
36 46 -75 0
-14 -15 -53 0
-36 -77 -78 0
8 -28 54 0
13 38 92 0
60 -62 -78 0
-29 -64 -92 0
4 -50 -84 0
52 -91 -92 0
-7 76 97 0
-26 72 -87 0
-28 -63 -95 0
-15 19 46 0
7 43 -92 0
7 -60 -67 0
-19 -20 35 0
65 -67 71 0
-2 -52 95 0
-8 15 -26 0
2 -86 98 0
17 -69 84 0
-61 -69 75 0
20 25 -83 0
-27 51 87 0
7 -48 80 0
8 -64 -82 0
-28 54 83 0
12 -45 -51 0
48 -66 -79 0
-15 33 56 0
22 -36 96 0
-12 -44 -58 0
-41 -60 78 0
-20 26 -69 0
13 79 -88 0
-9 11 -76 0
-38 -77 -97 0
-5 57 -72 0
-27 68 -91 0
-66 68 -87 0
6 26 -36 0
-73 -74 96 0
-77 82 -92 0
13 14 -30 0
-13 -42 -55 0
70 88 -100 0
28 -80 85 0
-27 28 -82 0
46 -51 -83 0
26 69 -71 0
-3 -41 -80 0
37 -72 -88 0
32 -36 -92 0
18 40 75 0
58 -68 -84 0
-77 -80 -90 0
7 -33 -88 0
1 30 89 0
19 48 -83 0
12 23 -29 0
-46 -50 -66 0
7 -24 67 0
12 57 66 0
7 17 -94 0
-13 33 -86 0
24 39 -99 0
-25 -47 -57 0
10 -51 98 0
-16 95 99 0
-11 84 -96 0
-46 -52 61 0
23 26 80 0
-23 -82 92 0
-42 -45 -47 0
6 70 -98 0
1 -5 -40 0
61 77 78 0
-7 64 -65 0
7 29 -49 0
39 84 93 0
-25 41 78 0
-67 -74 81 0
-37 -68 99 0
1 7 99 0
15 35 -43 0
-47 53 100 0
55 -79 85 0
8 -20 -62 0
44 52 -90 0
-6 10 88 0
-21 25 -26 0
-28 -42 87 0
11 -36 73 0
-77 -82 96 0
-1 -38 73 0
20 53 -99 0
48 81 -94 0
-53 -87 -89 0
7 53 80 0
-24 34 81 0
-16 -52 -76 0
11 61 -71 0
55 -61 79 0
-1 63 -75 0
-41 -77 -84 0
-28 34 38 0
25 38 -97 0
-5 62 77 0
-18 24 31 0
-16 -17 81 0
-33 44 -98 0
-21 -30 77 0
8 -45 99 0
17 -22 -46 0
41 -71 -73 0
40 -46 59 0
-48 -65 98 0
5 14 54 0
-20 49 -80 0
17 39 88 0
-31 -37 -44 0
-1 90 91 0
-34 46 54 0
-39 53 76 0
-30 -69 -89 0
10 35 96 0
14 -24 43 0
57 93 98 0
1 -37 -38 0
-31 40 69 0
45 63 -71 0
7 -57 -99 0
11 -67 75 0
-13 35 -63 0
11 65 -84 0
40 60 73 0
5 35 -99 0
45 -86 -93 0
-16 32 92 0
-6 34 -58 0
-69 74 83 0
-53 56 79 0
-8 53 -99 0
-63 -71 -76 0
-18 -85 98 0
9 12 30 0
33 65 80 0
51 -67 75 0
13 97 -100 0
-63 -70 82 0
79 85 91 0
-42 -45 99 0
-9 45 89 0
4 -62 84 0
-15 -59 -89 0
38 -50 -70 0
-35 53 81 0
68 -71 80 0
-7 10 -16 0
23 -30 -79 0
6 11 63 0
-83 87 -96 0
7 -31 -71 0
-33 -50 65 0
-32 -53 -73 0
