p cnf 100 380
-12 -34 -52 0
10 -63 -76 0
5 -45 70 0
23 -24 94 0
-41 -51 53 0
39 -65 -86 0
-15 61 -76 0
16 44 78 0
-48 -82 94 0
6 -91 96 0
37 78 86 0
-8 29 -69 0
-26 64 -69 0
-1 -20 71 0
-2 -16 -99 0
-23 68 78 0
-23 54 -77 0
-10 41 47 0
-70 76 -90 0
5 56 -77 0
-9 39 -56 0
22 -33 -80 0
-9 17 -33 0
-26 -62 89 0
-68 81 -91 0
50 91 -98 0
17 -25 -68 0
44 -70 -86 0
3 -12 -57 0
11 -37 -65 0
11 -43 60 0
-54 68 88 0
-14 -53 -71 0
-2 39 42 0
44 50 -74 0
9 -36 -96 0
39 -79 82 0
-63 -75 80 0
21 59 -100 0
40 -47 -95 0
8 -30 -47 0
62 -82 87 0
35 71 95 0
-48 -60 81 0
3 36 81 0
27 -53 -90 0
28 37 69 0
42 53 -60 0
-22 45 -97 0
-4 -30 96 0
24 50 -60 0
-3 4 -10 0
9 -22 86 0
-18 51 -56 0
27 -49 70 0
-17 -88 91 0
-94 -98 99 0
-26 -84 -88 0
16 74 82 0
-23 67 -77 0
-29 -36 -40 0
53 -60 61 0
-25 35 -46 0
-42 -47 -91 0
5 -18 -81 0
-28 -37 -78 0
-3 -9 69 0
7 11 90 0
68 -69 74 0
-5 58 -69 0
18 -60 73 0
-14 -52 70 0
-31 -48 93 0
-22 -65 67 0
-3 -67 92 0
41 51 -59 0
8 68 76 0
19 28 56 0
34 39 85 0
-11 46 60 0
8 50 -70 0
28 59 78 0
11 76 -88 0
-20 -21 -85 0
3 7 -54 0
47 64 -68 0
89 93 -97 0
23 62 90 0
19 59 -72 0
13 92 -99 0
8 84 87 0
-1 59 75 0
1 -45 78 0
-19 -36 -95 0
-25 49 -80 0
-20 -26 70 0
21 -59 -60 0
50 84 94 0
7 85 -94 0
-41 71 95 0
21 64 -87 0
17 24 -50 0
45 59 -98 0
-40 -64 97 0
-7 27 -81 0
-39 -44 48 0
-25 -46 71 0
12 -58 -74 0
-2 -40 93 0
-9 30 -61 0
35 63 82 0
-30 -31 49 0
22 95 96 0
41 66 77 0
35 40 64 0
-28 -40 -50 0
7 33 -97 0
4 -23 82 0
7 -10 -80 0
24 30 -78 0
-37 57 -85 0
27 -52 -100 0
1 -2 78 0
-25 31 71 0
2 -55 64 0
52 70 -99 0
51 53 100 0
11 48 92 0
39 44 -96 0
4 -81 -99 0
-11 -53 -56 0
52 55 65 0
34 35 -79 0
8 29 41 0
-15 48 -85 0
-12 19 -94 0
55 83 88 0
16 -69 84 0
-17 20 -34 0
-9 -48 58 0
-66 -86 89 0
31 37 74 0
53 61 -85 0
-10 37 -47 0
7 -80 -85 0
18 -62 -100 0
-33 -42 43 0
-72 -86 96 0
27 41 59 0
-46 -77 91 0
-19 -93 -94 0
49 -81 89 0
-31 -77 79 0
-24 -58 -62 0
-41 -44 89 0
5 36 -66 0
-6 -63 97 0
-4 9 90 0
-27 -31 90 0
-12 -32 -99 0
22 24 27 0
-1 -4 40 0
68 -70 76 0
32 -51 -59 0
12 -15 -65 0
-39 73 -93 0
18 36 73 0
2 -77 -94 0
60 74 -85 0
-14 23 -87 0
31 44 -63 0
-1 74 75 0
-7 -22 -23 0
-2 67 -90 0
-11 -67 88 0
-21 -62 -73 0
-1 77 -92 0
5 -21 -80 0
7 28 50 0
23 26 54 0
-4 -17 33 0
-18 -76 -96 0
-2 -26 -51 0
20 88 -97 0
-30 45 -70 0
-60 -80 -96 0
-25 63 72 0
8 17 -36 0
-40 -41 -54 0
-28 -52 -79 0
-13 24 59 0
-79 -87 100 0
29 -56 -74 0
-10 -51 -84 0
41 51 -71 0
-22 46 61 0
12 -61 79 0
74 95 -97 0
-37 -44 65 0
16 -31 72 0
32 -37 72 0
55 -61 -91 0
6 29 -78 0
29 -40 -96 0
77 -80 82 0
12 55 -58 0
-78 79 -83 0
-51 61 84 0
-7 26 -95 0
-40 -50 -90 0
-20 50 -69 0
19 -44 -97 0
9 32 -96 0
3 70 -74 0
10 33 78 0
-25 -47 -98 0
-8 -30 -67 0
-26 -44 52 0
23 60 -99 0
51 53 -91 0
-10 -14 -91 0
-29 -69 -100 0
8 -18 -32 0
-76 -81 91 0
-15 47 -80 0
25 44 -81 0
15 45 91 0
-1 -34 80 0
-14 59 -70 0
-8 87 98 0
48 55 -90 0
2 4 25 0
-43 44 -51 0
13 -22 -66 0
-3 53 63 0
-19 74 -100 0
36 -65 78 0
-55 -62 -91 0
33 71 -73 0
-46 -66 -89 0
-22 35 80 0
-40 -59 63 0
54 -68 -81 0
-42 -47 -85 0
-10 -14 40 0
1 -3 -92 0
-21 32 50 0
-10 19 32 0
22 42 -68 0
-1 23 -68 0
9 -53 86 0
-20 -45 99 0
15 -62 -79 0
11 -15 16 0
35 39 40 0
34 -40 70 0
-4 20 84 0
-5 -10 -66 0
-36 -41 -80 0
25 57 -83 0
-61 -71 -81 0
9 55 -56 0
1 57 96 0
10 -22 -67 0
-12 14 44 0
-37 44 58 0
1 -75 99 0
-66 73 87 0
11 13 56 0
33 74 -94 0
-39 -81 -88 0
-29 -42 95 0
-18 -30 -80 0
11 -19 37 0
-64 98 -99 0
18 -27 83 0
22 -45 -97 0
-78 81 90 0
3 -16 -55 0
14 57 -86 0
48 62 -98 0
4 6 -15 0
-37 -86 88 0
22 73 -76 0
36 -39 -41 0
53 -74 90 0
9 -35 -49 0
41 44 66 0
-42 45 -74 0
-31 86 87 0
13 -21 -100 0
21 43 -67 0
-31 96 -100 0
2 52 -74 0
-17 -93 -99 0
13 -41 -68 0
32 96 -99 0
-17 -25 -58 0
-36 -84 -100 0
21 22 -73 0
7 27 30 0
16 18 72 0
-12 -22 -32 0
-2 15 39 0
50 -70 82 0
54 75 -100 0
73 85 -89 0
4 20 -36 0
36 -40 94 0
-19 -70 -99 0
-2 -57 -64 0
45 -81 -83 0
35 -95 -96 0
6 -82 93 0
-29 -61 -99 0
2 55 64 0
6 -54 92 0
33 -55 -65 0
6 22 57 0
-14 28 97 0
-41 -69 82 0
8 -11 -30 0
7 -31 -48 0
3 -51 97 0
12 70 74 0
38 -47 -98 0
-48 -76 -93 0
10 35 -54 0
-2 20 -54 0
-23 -55 -67 0
-32 42 -72 0
-52 87 92 0
11 85 -92 0
14 17 46 0
-10 -27 -97 0
-16 26 56 0
15 -61 78 0
-33 -68 -70 0
-74 -82 -95 0
-13 -64 73 0
12 13 38 0
-23 -39 50 0
26 -35 97 0
-22 55 58 0
40 -58 -78 0
-45 -65 82 0
-27 -29 -45 0
8 -19 -54 0
-41 61 86 0
-66 -85 91 0
9 39 -96 0
15 65 77 0
28 -32 -52 0
-5 -28 46 0
-7 -64 75 0
26 60 -83 0
-21 31 -86 0
17 34 -48 0
-2 -23 -35 0
-23 -73 -88 0
58 -71 -94 0
2 -23 89 0
22 34 -83 0
1 27 -34 0
41 -59 -78 0
52 -61 -94 0
70 72 76 0
6 -71 -100 0
-7 -72 -81 0
43 -58 -68 0
-44 85 87 0
7 49 95 0
59 -60 -74 0
-76 78 -80 0
20 -23 -70 0
42 -56 62 0
31 -97 -98 0
2 8 -74 0
19 -46 92 0
-11 38 -93 0
