p cnf 100 460
7 39 -81 0
-44 66 88 0
46 -68 97 0
5 -14 -20 0
-39 85 -99 0
65 -73 -82 0
34 -73 -84 0
-31 -33 85 0
5 46 -92 0
13 57 67 0
-48 76 98 0
22 82 -83 0
30 -72 -95 0
-43 64 72 0
38 55 79 0
27 31 -82 0
12 -21 62 0
11 -51 -79 0
18 58 -66 0
46 -76 -88 0
-29 -34 -79 0
-37 63 100 0
34 55 -98 0
-30 -58 -91 0
13 26 62 0
-7 63 80 0
11 68 72 0
9 18 -26 0
-18 -72 -95 0
-14 -57 -92 0
-16 67 86 0
-14 -76 88 0
43 58 -86 0
-26 34 -37 0
29 -33 -92 0
-2 34 -53 0
60 -81 91 0
41 -63 -74 0
-30 -31 -64 0
-50 -54 98 0
-19 29 -33 0
38 66 -90 0
-2 -41 -80 0
22 60 -87 0
9 63 -96 0
-13 70 79 0
5 -7 -60 0
19 -26 -52 0
13 81 -94 0
38 -95 -100 0
-16 -72 93 0
-22 -43 72 0
70 80 83 0
-3 5 -52 0
-25 62 -99 0
-22 24 -53 0
11 37 -79 0
-31 -55 -56 0
66 84 91 0
46 -66 -89 0
3 42 74 0
-12 44 -48 0
7 -67 -97 0
-23 75 -99 0
-6 29 -67 0
7 -17 -81 0
22 38 84 0
-17 80 96 0
-13 23 -86 0
21 39 87 0
-31 -74 84 0
-13 -17 -44 0
12 49 -80 0
23 69 -85 0
-41 75 -97 0
21 71 -96 0
50 59 -86 0
-33 38 -73 0
-21 69 80 0
-73 75 77 0
-36 45 54 0
37 76 91 0
6 54 -77 0
15 -28 60 0
4 -80 98 0
-26 28 37 0
-3 19 73 0
-10 16 30 0
-26 46 80 0
-15 -26 99 0
-35 80 -96 0
3 15 46 0
-28 -63 -74 0
42 -46 -55 0
-7 20 -94 0
16 -75 81 0
-5 34 48 0
-36 -90 -100 0
-5 12 -86 0
69 -78 99 0
7 -21 -58 0
-13 14 73 0
22 -28 -76 0
58 -62 88 0
12 -36 71 0
52 -58 -59 0
10 85 97 0
44 70 -75 0
-19 83 91 0
-7 45 -69 0
48 -90 -99 0
8 -58 -65 0
9 -43 92 0
-1 -13 43 0
-2 13 78 0
-16 26 41 0
20 29 -49 0
-64 67 91 0
-31 32 -79 0
24 -62 71 0
-15 57 60 0
-19 -75 -92 0
18 -22 -92 0
1 23 66 0
-3 -4 49 0
27 59 -96 0
13 -34 -75 0
-31 89 94 0
13 21 66 0
77 -93 -94 0
-17 64 91 0
20 24 -47 0
20 -45 51 0
-16 35 -51 0
-25 -35 82 0
-17 48 100 0
50 61 -94 0
-5 -8 -31 0
-4 53 78 0
-54 -66 94 0
43 90 -97 0
25 -80 99 0
6 -13 -93 0
51 -70 90 0
-1 47 -88 0
54 79 -94 0
-30 -45 59 0
-7 -65 94 0
54 85 92 0
3 -27 -52 0
-4 54 68 0
31 -53 67 0
-45 -76 94 0
-30 -33 67 0
-2 36 79 0
-1 19 92 0
5 -14 79 0
-3 -79 -93 0
1 -21 26 0
-14 -30 -76 0
-42 64 92 0
48 -90 -96 0
12 -89 -93 0
-7 -22 -53 0
45 -83 -99 0
-34 -62 -99 0
16 25 -34 0
35 -50 -100 0
-4 -68 75 0
6 82 83 0
-52 54 -57 0
19 -44 -82 0
-6 -32 47 0
-55 -81 -83 0
-71 -72 -98 0
26 -50 -62 0
-3 -27 -97 0
-5 28 -55 0
32 40 75 0
-17 23 -47 0
39 -43 56 0
-39 -44 -57 0
2 61 98 0
11 56 -76 0
-17 -50 -98 0
-15 -39 48 0
-24 34 95 0
-61 97 99 0
36 -82 83 0
12 -74 -78 0
2 32 57 0
12 61 92 0
28 -82 -87 0
18 26 35 0
-9 -13 -97 0
-13 17 -31 0
-63 80 -89 0
70 83 -99 0
1 9 44 0
78 -83 90 0
39 -45 74 0
29 37 -51 0
42 53 74 0
-21 60 -83 0
-22 35 -73 0
-60 -62 70 0
-31 -62 79 0
-51 70 -81 0
31 37 45 0
10 -29 63 0
-86 -93 98 0
-27 42 61 0
-35 58 -90 0
-9 -34 -91 0
13 14 96 0
-20 86 91 0
-58 84 -87 0
-18 52 -53 0
-5 7 -29 0
20 -65 -77 0
33 -72 -80 0
-15 18 38 0
34 -39 85 0
-60 81 97 0
6 -56 -78 0
15 -55 -96 0
34 80 -95 0
-2 -34 96 0
20 65 -74 0
17 35 56 0
-17 30 -41 0
-45 -51 99 0
-43 53 72 0
-32 57 -80 0
13 -33 51 0
3 -16 77 0
5 27 36 0
89 -91 -94 0
18 25 -88 0
-52 -59 91 0
-21 -63 -93 0
-57 63 -88 0
-22 56 93 0
17 73 -82 0
40 -68 -87 0
-42 72 73 0
-11 33 85 0
27 -43 78 0
70 -82 -86 0
-5 -8 -44 0
16 40 43 0
19 56 -90 0
17 62 -64 0
56 -71 -72 0
-18 63 -93 0
22 -57 100 0
-26 42 -72 0
9 41 -100 0
-17 82 -90 0
-14 53 -68 0
-36 -37 78 0
-34 -59 -72 0
36 -70 79 0
-29 -41 -73 0
21 -47 74 0
18 -64 99 0
-2 35 96 0
-26 27 -63 0
2 50 -74 0
-20 -32 84 0
-45 -70 -100 0
-32 46 62 0
-54 -77 -98 0
-15 -17 24 0
12 -79 99 0
-21 -51 -69 0
18 -30 -77 0
8 -45 -97 0
-24 32 92 0
-34 -54 77 0
27 40 -90 0
2 -7 42 0
9 -28 -56 0
-7 -21 -30 0
26 -27 -88 0
-51 -69 -98 0
6 -25 35 0
-7 36 70 0
-49 -92 -97 0
35 69 96 0
-16 -38 47 0
21 47 -75 0
50 58 -68 0
23 58 79 0
-9 -63 75 0
-10 -65 91 0
-1 18 -49 0
6 -57 -62 0
-53 -57 -93 0
-7 59 86 0
-37 -51 -74 0
-11 -21 33 0
40 89 -97 0
73 74 87 0
37 90 -96 0
-50 -58 -74 0
-10 -41 77 0
-26 40 -68 0
-6 10 -13 0
15 79 -100 0
-7 -51 67 0
-53 62 -88 0
18 -24 90 0
-33 -49 -73 0
8 -42 82 0
-30 70 88 0
-6 -11 -60 0
-23 -48 62 0
7 -31 -76 0
-32 -33 92 0
10 83 89 0
-2 -31 -98 0
-57 -58 -100 0
23 -40 58 0
-15 51 -67 0
-10 62 -99 0
-24 -30 -99 0
-30 -63 82 0
60 -61 -69 0
59 -73 98 0
21 -95 -98 0
42 50 79 0
18 61 -85 0
-41 -47 99 0
-8 -12 -90 0
63 67 -75 0
-17 -27 60 0
1 -48 56 0
-11 -60 88 0
12 -26 98 0
13 -85 100 0
-12 -38 -46 0
-71 73 75 0
-2 25 -64 0
26 -82 90 0
28 -55 57 0
5 49 53 0
-9 -15 -60 0
14 -31 91 0
15 40 -79 0
-51 -61 -83 0
-1 49 77 0
-63 -76 80 0
-7 37 54 0
-13 43 100 0
44 -60 -72 0
-54 65 66 0
-2 -15 -78 0
58 60 97 0
-75 94 -97 0
-27 -35 90 0
64 -76 94 0
-91 92 -98 0
-2 9 35 0
39 61 83 0
-37 41 -60 0
-43 -54 95 0
-58 79 81 0
-32 59 -99 0
2 -3 -30 0
-22 28 71 0
-24 -55 -84 0
-11 -28 98 0
25 -58 -92 0
-53 -81 -85 0
-24 -47 96 0
36 -55 -81 0
-60 82 96 0
-27 98 99 0
-28 -63 -79 0
5 -31 69 0
-12 37 -54 0
-42 -67 78 0
44 -46 65 0
-11 -49 50 0
-9 43 89 0
15 57 97 0
13 -34 -77 0
49 52 -100 0
33 83 -87 0
-4 -7 49 0
-16 -22 -92 0
9 -56 -98 0
-30 63 67 0
-40 -49 94 0
22 -63 68 0
9 84 -97 0
-13 -57 90 0
48 -67 70 0
-2 -51 -55 0
-7 -18 25 0
6 12 -69 0
22 68 88 0
-3 6 39 0
-39 -45 -60 0
42 -89 -94 0
23 -49 60 0
12 29 -70 0
54 59 -66 0
-6 -29 -67 0
1 -3 -16 0
-25 56 99 0
-12 35 53 0
23 -27 60 0
18 -48 -75 0
3 -29 53 0
28 66 -72 0
48 55 -85 0
30 -79 99 0
-31 -94 -100 0
18 30 -67 0
-10 51 -66 0
-34 -62 -89 0
42 91 -95 0
-8 13 88 0
52 54 -73 0
13 19 81 0
17 36 -93 0
27 -71 84 0
-4 13 68 0
-33 34 -98 0
-4 -36 -86 0
-14 -63 88 0
24 -34 -90 0
1 13 87 0
-59 -65 83 0
-11 -90 -97 0
-25 -66 -94 0
79 -80 82 0
4 -40 94 0
-66 -69 70 0
11 38 -74 0
23 -54 92 0
-42 52 -72 0
65 71 -90 0
-41 -44 -73 0
