p cnf 100 360
2 -14 21 0
15 -58 59 0
-19 -38 -77 0
3 35 -84 0
7 -16 69 0
-3 -10 -73 0
-41 82 -100 0
-7 -8 -56 0
67 -71 -73 0
7 -18 -31 0
-14 25 -96 0
-12 17 -25 0
-61 63 71 0
13 41 44 0
22 33 -71 0
72 81 93 0
61 -68 74 0
22 -81 -95 0
-28 -62 84 0
-9 53 -67 0
26 -33 -44 0
-6 -11 13 0
19 79 89 0
3 -66 -74 0
-39 57 -87 0
-67 84 -96 0
-22 -61 -81 0
-32 42 49 0
-15 68 -71 0
-42 51 87 0
-28 -44 86 0
-59 -62 99 0
77 81 93 0
12 28 63 0
-40 -62 -65 0
-42 -66 -78 0
-12 45 60 0
7 75 -88 0
-14 85 -94 0
3 -84 -88 0
15 -75 94 0
11 47 -63 0
13 47 -68 0
34 -40 -54 0
8 -9 95 0
-67 77 80 0
-60 67 96 0
-55 -89 91 0
36 -47 -72 0
23 64 82 0
65 -72 -82 0
-2 19 23 0
4 -29 -95 0
8 25 62 0
-2 -32 92 0
-80 81 85 0
-12 -13 85 0
53 55 63 0
21 -25 27 0
-56 -85 -94 0
-8 20 -34 0
-37 -62 94 0
14 -31 -45 0
65 -73 -85 0
45 -57 -58 0
12 82 -96 0
-5 -13 71 0
-37 45 63 0
28 -50 56 0
16 -49 63 0
-23 55 95 0
-2 -27 -63 0
7 18 -35 0
-13 53 81 0
-12 -27 -78 0
43 47 -83 0
23 -25 -96 0
-39 -81 96 0
-7 -54 -74 0
-23 -39 62 0
-33 -39 56 0
-21 36 -68 0
56 70 88 0
-7 55 57 0
7 -20 -62 0
2 -11 96 0
-57 -58 -61 0
-11 39 -45 0
12 56 94 0
38 -44 97 0
10 17 100 0
-2 -67 -69 0
-25 -37 53 0
-45 -70 -77 0
-2 -45 -56 0
48 99 100 0
-12 40 -70 0
22 26 -36 0
-1 -36 -42 0
-33 -55 87 0
-26 42 -89 0
13 21 35 0
27 -31 59 0
-26 49 -73 0
-35 -64 -94 0
55 -57 82 0
-13 -53 -73 0
-12 -57 95 0
-25 -41 -98 0
47 53 82 0
14 19 -41 0
-5 -38 -41 0
10 26 -50 0
12 55 -81 0
-28 -77 90 0
-53 -65 77 0
-45 -98 99 0
22 -72 -87 0
-4 29 -32 0
10 -61 -86 0
34 -65 -82 0
-17 -51 53 0
11 -81 90 0
-4 13 52 0
-6 -26 50 0
3 46 -75 0
22 62 67 0
-2 9 48 0
15 -41 -45 0
31 43 53 0
13 -38 96 0
3 9 79 0
12 -76 -79 0
18 -47 -61 0
-65 -66 73 0
-53 -55 98 0
-26 -54 69 0
36 64 -73 0
-13 16 -17 0
-26 -36 -77 0
22 42 -55 0
-57 80 81 0
41 59 98 0
24 -59 -89 0
23 33 -86 0
22 -23 -61 0
-5 -60 86 0
58 -76 90 0
31 35 -81 0
10 30 -92 0
-48 62 81 0
1 59 -73 0
-6 -13 68 0
-59 73 -98 0
-15 -45 -46 0
76 84 -96 0
-44 -47 -51 0
-34 47 -86 0
-41 82 95 0
-3 54 69 0
23 -43 50 0
-26 31 -39 0
43 51 99 0
22 26 41 0
-15 80 -86 0
5 -66 97 0
27 31 51 0
83 97 -98 0
-13 -52 82 0
-9 88 -99 0
26 42 51 0
-13 -40 -98 0
-16 55 79 0
-3 -62 -73 0
-2 8 -47 0
16 26 -97 0
11 63 79 0
18 -47 90 0
-34 -76 -79 0
43 -76 97 0
50 78 -88 0
-45 49 -98 0
33 70 -92 0
49 -56 66 0
-25 -34 79 0
-25 71 -92 0
42 60 -88 0
28 79 -90 0
2 86 100 0
-13 58 -81 0
28 39 -43 0
4 15 -57 0
10 31 81 0
-4 20 77 0
22 -26 -66 0
-21 24 -87 0
-16 58 -100 0
9 -48 -91 0
1 47 78 0
7 11 87 0
3 37 -94 0
-40 90 -98 0
-25 -50 -69 0
-24 82 -84 0
55 69 -98 0
31 -34 84 0
-6 -23 -24 0
46 -75 -99 0
-65 75 85 0
27 31 -100 0
-39 -66 -75 0
-2 -72 -81 0
10 17 -49 0
-22 -43 49 0
4 23 -28 0
-16 29 67 0
13 33 -37 0
-18 -38 45 0
-18 -45 67 0
28 -70 -74 0
-71 93 99 0
-74 84 -96 0
-36 -55 93 0
-3 -43 99 0
-79 -97 -98 0
-40 -44 81 0
55 83 -92 0
