p cnf 100 420
56 -86 90 0
29 36 98 0
-12 -33 -51 0
40 -55 76 0
-11 -38 -72 0
50 68 71 0
14 -83 -90 0
11 -64 -68 0
46 -49 -63 0
-15 -36 -69 0
1 54 79 0
7 80 95 0
-27 36 40 0
-39 51 56 0
19 39 60 0
10 -11 -84 0
-19 -53 -87 0
1 -57 79 0
4 45 83 0
-48 -75 -79 0
16 45 -100 0
-6 73 -74 0
1 39 75 0
-1 -44 58 0
12 -35 61 0
-21 -45 -93 0
-23 -28 -76 0
35 63 -72 0
-31 51 77 0
-14 45 -62 0
33 -41 -52 0
-30 57 69 0
7 27 -81 0
-42 52 57 0
-6 -55 81 0
-44 -45 60 0
-16 -52 78 0
-2 51 68 0
-6 50 98 0
9 -37 41 0
38 -57 90 0
-70 -77 97 0
-17 -78 92 0
25 -45 50 0
3 -50 -94 0
32 -43 76 0
-16 -36 76 0
-33 -63 100 0
41 43 -65 0
-18 40 86 0
-69 77 87 0
-20 21 89 0
-38 58 -94 0
-49 64 93 0
-16 -71 -87 0
-35 -37 56 0
55 59 -77 0
19 26 -52 0
-7 16 -54 0
-5 -78 -85 0
-21 30 -54 0
-15 74 -91 0
33 73 -75 0
17 53 -74 0
-15 -52 -89 0
3 -38 -60 0
-73 75 84 0
-29 65 -76 0
13 23 -96 0
36 -44 -81 0
6 34 42 0
13 -25 63 0
21 56 -63 0
-46 -66 73 0
11 57 -84 0
30 -37 -68 0
-39 -97 100 0
4 -67 91 0
-19 69 -70 0
-28 -31 -45 0
6 -22 40 0
5 84 -98 0
61 80 -91 0
-3 -23 64 0
-15 35 -85 0
-37 -57 60 0
-7 -28 47 0
26 -57 -78 0
21 62 -75 0
-40 -70 90 0
-23 -67 -84 0
-45 -54 61 0
23 34 44 0
-19 61 99 0
11 -28 -57 0
12 -31 99 0
-25 37 -96 0
27 -32 -74 0
14 42 88 0
45 -51 58 0
-31 85 -91 0
71 79 88 0
-17 88 96 0
21 -29 -69 0
-18 36 -38 0
28 55 -100 0
43 -93 99 0
20 30 -95 0
11 -30 -63 0
14 19 66 0
-14 29 -44 0
6 -44 -95 0
-40 -45 59 0
-19 -36 -44 0
34 62 81 0
-25 -32 -72 0
5 -44 88 0
-8 -19 -52 0
38 -73 -91 0
-4 -17 -99 0
-44 -64 -91 0
-3 33 83 0
-37 40 63 0
4 72 -89 0
20 28 -87 0
5 -28 -50 0
18 -26 27 0
-35 53 -60 0
-11 56 -97 0
28 -29 -81 0
-12 -36 97 0
-11 19 -34 0
20 31 -64 0
-27 38 99 0
-45 -52 -69 0
-12 -57 -90 0
-1 -44 -84 0
19 26 30 0
-60 -76 92 0
22 57 61 0
-5 57 -95 0
12 74 86 0
42 68 71 0
-1 -12 -70 0
-8 -20 -73 0
68 89 -93 0
-15 53 81 0
-26 -84 -97 0
4 9 -63 0
22 -48 56 0
7 31 -80 0
9 10 -69 0
28 89 91 0
4 5 26 0
21 -88 -96 0
-28 46 86 0
-55 81 97 0
37 -54 -71 0
52 -76 -78 0
27 52 -76 0
-79 82 -87 0
16 -51 -75 0
24 -29 -93 0
-1 -10 48 0
10 -20 82 0
16 38 -51 0
-19 53 82 0
29 -68 -85 0
-30 82 94 0
-19 -67 -76 0
-6 55 96 0
-5 -37 89 0
32 -74 95 0
-44 -51 94 0
23 56 -61 0
-3 -71 86 0
-65 72 83 0
-48 63 -78 0
-33 -63 68 0
-10 25 100 0
-56 66 -88 0
-8 18 25 0
16 37 54 0
-26 -30 33 0
27 -43 -84 0
-47 64 -75 0
3 8 -44 0
3 34 -57 0
-28 -29 -55 0
-39 -74 80 0
-65 71 89 0
2 17 -23 0
6 56 61 0
74 -80 87 0
-58 -96 -98 0
26 -60 -82 0
-21 -42 -44 0
13 -64 73 0
53 -66 -95 0
25 -75 -86 0
-2 67 -84 0
7 -40 -85 0
-38 83 87 0
-4 29 36 0
-62 81 90 0
-37 52 -73 0
35 41 96 0
23 -66 72 0
31 32 -36 0
-34 70 91 0
-4 -17 30 0
-12 33 46 0
16 34 88 0
-42 51 88 0
5 -48 75 0
23 24 -93 0
56 57 -76 0
33 55 -91 0
17 -67 -78 0
-49 -82 -98 0
44 -59 -97 0
-21 -41 47 0
-33 -40 -76 0
-9 -28 96 0
-17 86 -89 0
25 85 -91 0
5 43 -84 0
-20 -84 94 0
27 -62 85 0
-25 -30 -42 0
-14 20 33 0
14 38 55 0
-38 45 77 0
-15 31 -36 0
-40 -62 76 0
-17 -65 94 0
6 -14 83 0
6 67 94 0
5 21 84 0
25 -47 -50 0
-4 12 -15 0
21 42 -54 0
-21 30 -81 0
-26 -44 91 0
7 36 -98 0
2 24 -95 0
27 51 75 0
-50 59 -87 0
5 41 -67 0
-7 -23 24 0
-20 -59 85 0
-25 -26 -34 0
28 -29 -89 0
-16 -40 -81 0
-38 -58 99 0
19 -30 65 0
-21 55 -96 0
-24 -65 -73 0
-77 85 -92 0
-11 -18 -27 0
23 71 96 0
-8 -18 -75 0
-14 47 84 0
25 40 77 0
39 -44 -100 0
3 -19 48 0
-12 -33 -36 0
-17 -68 89 0
-2 -22 -94 0
3 -92 100 0
33 89 94 0
28 -55 60 0
34 40 -85 0
-29 -82 85 0
27 -57 -92 0
9 75 -89 0
70 90 -93 0
38 41 -92 0
38 -64 66 0
-32 -67 96 0
33 -61 -89 0
-6 32 49 0
-12 31 47 0
-6 -49 83 0
43 73 -90 0
-33 -57 -77 0
45 -90 -92 0
11 -72 -75 0
2 -94 -96 0
30 40 -89 0
16 -54 -93 0
-27 -74 87 0
25 -62 -99 0
-40 59 -100 0
14 -36 -82 0
13 57 58 0
-44 64 -93 0
4 15 -51 0
-47 -65 68 0
-11 -25 42 0
-6 13 20 0
-26 41 70 0
-25 -33 -99 0
10 -18 -91 0
-31 66 -67 0
-24 -39 -93 0
-5 -37 -41 0
-17 63 -79 0
19 -47 -87 0
-3 45 -96 0
77 -90 96 0
17 45 -76 0
-37 47 -55 0
11 77 -98 0
15 -30 -54 0
1 -3 -32 0
15 61 -84 0
-38 -79 81 0
-14 29 72 0
15 -46 -51 0
-29 34 48 0
10 -65 79 0
32 83 100 0
-37 51 -55 0
10 33 47 0
-52 56 -61 0
2 -34 -45 0
-16 41 -46 0
-3 80 89 0
-7 65 74 0
-2 49 62 0
-13 70 71 0
1 18 61 0
-24 -64 -94 0
-65 -72 -99 0
43 -74 -88 0
68 76 -91 0
69 88 99 0
-30 -39 55 0
39 47 -91 0
-2 84 88 0
4 52 -76 0
71 -80 91 0
-20 -35 43 0
-23 51 93 0
-23 35 -89 0
31 41 -58 0
-9 28 -38 0
32 -55 -92 0
45 71 -85 0
-44 69 96 0
-7 65 81 0
-8 88 91 0
49 -65 -76 0
-1 14 -72 0
-1 34 46 0
36 -40 78 0
-12 -22 -93 0
26 -81 94 0
14 25 71 0
1 92 -97 0
23 -30 -46 0
-21 -59 -70 0
26 -56 -61 0
-58 -61 84 0
-41 67 89 0
-15 -68 83 0
30 -66 -95 0
-28 41 65 0
-8 -62 -78 0
-4 78 -82 0
19 -62 -67 0
3 36 92 0
-40 44 -93 0
-37 -82 96 0
27 -60 -78 0
-64 75 82 0
-24 -44 100 0
-27 56 97 0
-19 59 -74 0
53 -59 -91 0
55 -64 -72 0
35 -42 -53 0
17 54 -66 0
-48 81 -95 0
35 76 94 0
17 20 44 0
-35 63 98 0
2 -22 76 0
3 -15 -81 0
8 16 -47 0
2 22 28 0
-53 55 -56 0
-21 -39 92 0
-9 43 -86 0
60 -70 -80 0
26 -54 -95 0
-27 -55 77 0
50 -61 -77 0
38 -42 -46 0
-23 26 -93 0
1 58 -68 0
47 -58 100 0
33 37 -98 0
14 30 -39 0
-35 -56 -90 0
-31 -41 -64 0
-26 -36 97 0
50 51 -89 0
-12 50 57 0
64 -80 -84 0
35 -53 61 0
-4 15 -78 0
6 46 57 0
-42 50 -66 0
11 -12 -68 0
57 79 84 0
56 -92 -97 0
16 -20 50 0
27 82 92 0
