p cnf 100 400
-26 -27 -61 0
-41 56 -68 0
19 -37 66 0
30 36 -85 0
-32 50 70 0
-57 -79 90 0
14 38 68 0
28 -89 91 0
-48 -62 83 0
-61 -64 -65 0
-34 87 98 0
-23 47 80 0
9 -30 55 0
8 -13 -100 0
-36 44 -89 0
-16 37 -56 0
-6 10 -13 0
18 -70 80 0
-29 63 84 0
-10 -19 31 0
29 42 55 0
-78 -84 87 0
-3 -5 -73 0
19 72 80 0
-70 84 97 0
32 -63 64 0
48 93 -97 0
37 -57 61 0
-26 -34 86 0
-43 -69 71 0
44 45 -66 0
-28 30 33 0
2 -59 92 0
-16 48 -62 0
43 62 83 0
52 -73 -75 0
-14 43 52 0
-43 -50 -81 0
26 -58 87 0
8 64 81 0
-65 66 82 0
9 24 83 0
3 74 75 0
9 27 95 0
-13 26 45 0
-16 95 100 0
-36 -62 88 0
-10 -68 81 0
24 78 95 0
-15 -51 -72 0
-1 6 -7 0
23 -94 100 0
-28 77 -81 0
-34 -76 82 0
-35 56 64 0
17 52 73 0
-21 -79 93 0
8 40 58 0
-13 91 -93 0
43 -81 92 0
50 -56 95 0
10 43 -53 0
1 -59 76 0
44 59 100 0
-41 86 88 0
58 -85 -91 0
-1 -53 54 0
-23 -49 57 0
-38 -57 65 0
13 -18 -51 0
42 61 71 0
-11 28 -31 0
-44 69 -76 0
17 53 -88 0
-44 -72 -90 0
-1 74 -85 0
-45 -53 -90 0
50 63 -93 0
31 74 80 0
15 27 -34 0
54 -84 92 0
7 -20 -56 0
-35 -47 -55 0
28 -31 -66 0
2 -73 -99 0
69 79 -91 0
-18 -46 -51 0
2 16 -91 0
-7 38 -97 0
-66 93 100 0
-24 69 -87 0
-20 -30 47 0
-28 -74 -80 0
-73 -75 -78 0
17 66 91 0
-3 12 -41 0
-8 -42 -76 0
-23 36 -37 0
1 14 -21 0
2 41 -65 0
-26 -78 81 0
41 44 -77 0
26 -41 96 0
-28 -79 85 0
14 -47 -62 0
-10 -33 54 0
-56 -71 -77 0
-22 30 70 0
26 36 85 0
-15 -55 95 0
-6 -16 51 0
17 -21 26 0
-23 -41 -84 0
-45 82 88 0
-48 -50 -80 0
1 -66 -82 0
-4 -11 97 0
19 -21 -42 0
-3 -29 95 0
-9 44 -55 0
12 -14 37 0
2 6 59 0
10 -86 100 0
14 -28 -72 0
-29 -75 -94 0
28 -33 47 0
-48 74 -91 0
4 -86 95 0
6 -31 56 0
-46 -76 92 0
61 77 -89 0
30 47 -91 0
-6 -64 76 0
26 30 -94 0
30 -91 97 0
12 34 -43 0
-17 -39 55 0
46 -51 -83 0
-11 -31 -78 0
-1 -7 -87 0
40 55 -90 0
-12 -22 -61 0
-49 53 -76 0
-23 -36 -77 0
8 72 100 0
-57 59 -98 0
4 -44 94 0
7 23 -100 0
2 47 66 0
22 67 -85 0
17 22 59 0
-8 10 -48 0
-6 12 -23 0
