p cnf 100 320
-2 -51 71 0
8 37 -58 0
33 76 78 0
9 -18 96 0
-5 -7 94 0
29 57 66 0
-52 66 87 0
29 -40 80 0
10 85 -91 0
-18 -56 61 0
-13 -51 -92 0
89 95 -100 0
2 -61 -94 0
-6 -76 -82 0
3 -7 24 0
10 -42 86 0
-8 21 89 0
-4 36 69 0
31 -36 54 0
-14 -53 -98 0
-23 -26 -31 0
49 60 96 0
80 89 100 0
16 79 82 0
39 53 62 0
-6 50 -85 0
54 61 63 0
-5 -41 -54 0
-34 -59 -89 0
10 -44 -88 0
3 -55 -97 0
-28 -38 86 0
-32 35 -100 0
2 55 60 0
20 -38 -71 0
3 -17 -62 0
-37 67 -79 0
25 -67 82 0
-40 84 -92 0
-31 54 62 0
-15 69 -82 0
13 18 -38 0
14 -42 -43 0
-4 -69 82 0
-38 -58 91 0
-14 50 75 0
-26 -32 -98 0
26 -62 -77 0
14 79 94 0
-9 -29 -95 0
-5 36 -66 0
-6 -33 -59 0
26 -33 -72 0
-14 -28 33 0
-7 62 99 0
32 -35 -66 0
-19 -84 98 0
48 -73 -88 0
4 -57 -78 0
6 31 37 0
43 -93 94 0
42 76 -80 0
17 -59 66 0
12 -25 -84 0
47 51 99 0
-27 -34 -92 0
-2 -12 -16 0
-2 -37 -49 0
-1 32 -44 0
-12 -29 -92 0
8 -29 -94 0
-40 -45 71 0
-3 28 31 0
-35 -64 -100 0
-14 -48 57 0
5 -12 -63 0
-11 -44 -73 0
58 -81 84 0
-91 -93 -99 0
-55 -89 90 0
-20 -29 73 0
-18 -66 -78 0
62 -77 85 0
43 -54 -83 0
23 30 86 0
-13 -45 83 0
4 33 -37 0
-2 18 92 0
25 72 81 0
-1 -48 -63 0
4 -65 -66 0
-44 -65 95 0
-16 -64 -93 0
15 26 -84 0
38 64 98 0
53 62 78 0
-28 -57 79 0
-2 -43 96 0
32 41 60 0
-15 44 -54 0
-10 -15 -81 0
-17 -50 81 0
-43 60 73 0
-5 -46 -52 0
-7 30 82 0
3 64 -77 0
63 -68 -69 0
38 63 71 0
14 -29 81 0
-30 78 -95 0
-30 -55 -67 0
21 -55 65 0
-41 52 80 0
-60 88 94 0
15 19 97 0
78 93 95 0
-66 68 -75 0
39 86 -100 0
-39 -57 -94 0
-1 -38 -67 0
4 11 64 0
78 91 100 0
-19 73 74 0
-54 63 -69 0
-26 -28 -83 0
37 93 -96 0
-17 -67 -80 0
43 -53 96 0
-5 -16 66 0
67 79 -81 0
