p cnf 100 380
31 -45 -70 0
-11 18 56 0
-32 -44 60 0
44 63 -66 0
-23 30 -54 0
-6 48 58 0
51 62 88 0
-12 -39 -43 0
-29 63 -99 0
11 -26 48 0
-3 -30 91 0
-5 -49 86 0
-44 -54 82 0
-5 -46 85 0
-7 65 -100 0
66 -73 -78 0
-4 -30 94 0
5 29 45 0
-65 66 68 0
-7 89 98 0
11 -29 -52 0
8 -78 98 0
-28 -80 98 0
4 -9 -15 0
37 58 61 0
5 8 -51 0
-16 43 66 0
-12 45 85 0
-18 -36 -37 0
11 91 -100 0
-5 15 38 0
50 -54 70 0
55 -59 87 0
-28 -34 83 0
-3 28 71 0
-41 46 -57 0
-13 -74 95 0
-22 43 -99 0
-4 8 -12 0
39 -52 92 0
-5 -36 64 0
49 54 -56 0
28 -49 -87 0
51 -67 -90 0
25 -92 96 0
31 -39 -80 0
1 -20 75 0
26 41 76 0
14 -51 96 0
1 -65 -79 0
-5 45 -79 0
17 83 -100 0
7 47 69 0
-37 66 84 0
-9 -26 -49 0
-10 -72 -96 0
29 75 -97 0
27 81 99 0
-52 94 100 0
-3 -10 41 0
-40 -66 -71 0
8 60 77 0
-9 -48 -63 0
-1 -41 45 0
25 44 99 0
4 96 -100 0
2 -10 23 0
-37 -76 93 0
84 -97 98 0
-40 -47 74 0
13 82 92 0
-23 30 71 0
24 25 -91 0
34 35 93 0
-80 89 -99 0
68 77 87 0
31 81 94 0
40 60 84 0
62 -69 93 0
-13 39 78 0
-60 86 100 0
17 -70 -78 0
-10 48 84 0
42 -59 86 0
-55 73 74 0
78 -81 91 0
29 -38 -52 0
28 -87 99 0
58 -88 -89 0
28 -42 -85 0
-7 72 -75 0
15 -51 59 0
1 32 -35 0
4 -32 75 0
2 16 89 0
76 -82 87 0
-32 46 -68 0
45 71 80 0
-28 38 98 0
-7 -12 -40 0
38 -66 92 0
-10 52 90 0
-12 -32 65 0
-27 -54 -61 0
-43 -63 81 0
20 -77 -93 0
-36 65 90 0
9 -57 -58 0
-24 48 -94 0
-4 61 -77 0
-17 -61 -67 0
64 68 -91 0
50 55 -57 0
-3 19 94 0
-5 -8 81 0
13 54 -67 0
-60 -66 -99 0
-2 -48 95 0
17 28 -75 0
-16 23 -45 0
-3 10 -28 0
-36 60 -62 0
-60 71 -82 0
42 -59 -83 0
-17 40 -89 0
-10 49 -73 0
18 69 72 0
-2 53 -94 0
2 -43 -52 0
-17 70 -73 0
26 42 90 0
34 66 87 0
-15 50 99 0
-84 -92 -99 0
-52 63 93 0
22 -26 75 0
24 29 -42 0
27 -47 81 0
-17 -18 41 0
-25 -77 85 0
24 29 75 0
-22 -47 61 0
-63 -70 86 0
27 -52 -55 0
-28 52 56 0
16 -49 -69 0
-4 -75 87 0
14 -17 53 0
7 23 -48 0
24 -45 95 0
44 80 98 0
31 76 98 0
-48 73 94 0
-42 -82 -92 0
-4 30 51 0
11 19 59 0
-1 -33 81 0
-11 12 30 0
-33 61 96 0
-22 -70 96 0
-36 39 -87 0
11 30 87 0
-64 82 96 0
-34 66 -88 0
3 10 -89 0
-66 80 90 0
-6 -24 31 0
-53 -78 -80 0
36 -38 67 0
-15 42 86 0
4 -13 66 0
25 -58 -63 0
-1 16 56 0
-63 -70 97 0
35 59 -70 0
76 86 -88 0
23 -44 -77 0
52 -67 -92 0
-42 56 83 0
-7 -66 -88 0
5 65 -68 0
-1 14 97 0
59 79 -93 0
2 -31 32 0
34 -50 -90 0
25 27 -28 0
-8 -78 -81 0
-3 -65 99 0
-26 -55 -63 0
-20 25 -90 0
12 19 68 0
-7 -17 98 0
16 38 82 0
-59 -61 -76 0
-22 -40 48 0
-71 -74 -92 0
4 21 67 0
-7 41 -46 0
