p cnf 100 440
-12 -19 99 0
51 -57 -84 0
50 55 90 0
36 59 -100 0
23 76 -79 0
-7 21 -48 0
-27 49 58 0
-26 -71 -72 0
-21 63 -72 0
5 74 92 0
-18 -42 -94 0
5 -14 40 0
22 47 -95 0
-74 -81 -99 0
-13 28 58 0
-1 -58 94 0
14 59 86 0
-15 -46 -82 0
10 -22 61 0
-29 -34 -97 0
41 68 95 0
-37 -39 -85 0
-14 30 -55 0
48 57 -96 0
6 -57 84 0
22 67 86 0
4 47 -82 0
55 -72 75 0
-2 -19 62 0
48 80 -84 0
-35 -51 78 0
3 -34 -75 0
-17 -67 73 0
-42 62 -69 0
19 -21 93 0
27 32 66 0
-28 -40 64 0
-6 -9 -20 0
-46 -78 -97 0
37 -56 87 0
-29 30 62 0
10 50 56 0
16 -26 -55 0
-25 -78 -95 0
36 -45 -64 0
6 44 -90 0
-49 -59 -65 0
49 -58 -97 0
-34 43 -82 0
74 76 80 0
-19 -42 86 0
-50 -89 90 0
-15 42 -77 0
-20 54 71 0
-42 67 77 0
-24 57 85 0
-8 -45 52 0
-3 63 72 0
-30 80 -94 0
-6 13 54 0
48 -62 -82 0
-6 -56 -69 0
-40 52 -76 0
-31 -49 -85 0
-8 -36 79 0
22 28 86 0
45 -52 -55 0
-44 -61 82 0
9 25 98 0
-18 35 -36 0
-21 -30 -66 0
-2 39 81 0
-38 -42 96 0
-37 -75 -91 0
7 -16 77 0
-9 61 69 0
33 -52 -75 0
-2 -39 -56 0
-5 7 -77 0
-8 -27 -79 0
-13 31 57 0
-15 -67 85 0
-67 -83 84 0
-29 52 64 0
25 -48 75 0
-71 -78 -90 0
12 -93 -98 0
8 22 26 0
-45 -50 82 0
-14 -53 94 0
-16 -23 99 0
55 -65 -75 0
18 34 -64 0
-18 27 95 0
6 -36 -44 0
6 46 -89 0
16 -40 -47 0
15 43 -79 0
-39 41 54 0
18 -32 -56 0
2 -5 -57 0
-20 -45 74 0
8 70 -87 0
22 57 -66 0
6 -12 -13 0
-33 48 -72 0
-26 45 -91 0
14 -73 -79 0
-52 -56 -98 0
-51 -67 -83 0
63 66 74 0
18 31 36 0
11 -39 81 0
-3 43 -47 0
29 74 75 0
-22 -33 75 0
-7 33 97 0
25 36 -83 0
-21 34 -86 0
-5 6 -32 0
31 -35 87 0
62 -77 -92 0
-1 18 -42 0
52 -81 95 0
-48 56 -91 0
32 -62 63 0
-1 73 94 0
-35 50 -66 0
-17 -27 73 0
-59 68 -80 0
44 52 -54 0
11 93 -98 0
-37 50 66 0
14 -26 -49 0
77 -89 93 0
18 85 93 0
7 -17 -74 0
29 -42 93 0
-4 32 47 0
17 -29 -32 0
22 47 -94 0
-16 -23 -58 0
-16 -17 62 0
3 14 -34 0
9 -27 68 0
6 -20 -55 0
38 -69 -94 0
-23 -90 93 0
-9 74 -96 0
-5 46 93 0
5 -39 53 0
9 -31 -34 0
5 -93 99 0
-1 48 -95 0
15 26 -98 0
-45 53 89 0
43 -69 -81 0
-18 -37 53 0
-38 -70 -97 0
-55 59 -72 0
-23 -50 -84 0
-2 55 67 0
-46 80 97 0
19 -92 98 0
74 80 88 0
-12 -18 87 0
14 -24 -28 0
-38 -46 -85 0
-19 23 65 0
23 25 91 0
5 32 -44 0
30 74 -80 0
52 -62 -79 0
24 27 -64 0
7 76 90 0
42 60 -77 0
9 48 99 0
-1 -18 75 0
27 58 71 0
-14 -28 -74 0
-12 -68 -69 0
26 -47 90 0
10 29 -94 0
45 -83 84 0
39 51 71 0
6 -23 29 0
-2 -59 -93 0
31 -50 86 0
77 -79 -83 0
33 52 99 0
-41 42 76 0
2 6 -69 0
-7 -81 99 0
13 27 -85 0
-14 45 51 0
59 -77 -79 0
-72 73 -86 0
-7 23 44 0
16 23 -96 0
26 39 -46 0
-28 -52 69 0
-24 -33 -41 0
-39 53 72 0
-7 53 89 0
-13 -29 71 0
