p cnf 100 360
33 44 49 0
-51 -57 70 0
-11 -69 -98 0
-8 -44 -60 0
-30 43 76 0
-45 -78 -82 0
45 -46 87 0
19 21 42 0
-25 29 -75 0
31 -32 -96 0
21 -32 -80 0
79 80 -85 0
-1 -34 52 0
-49 60 70 0
5 -43 -72 0
2 -16 74 0
-2 -19 23 0
-19 44 -53 0
27 80 89 0
62 87 99 0
19 -31 -32 0
16 20 -62 0
7 19 55 0
-4 -20 -48 0
-11 20 25 0
12 -40 57 0
-4 14 -69 0
-7 16 26 0
-18 34 -71 0
-44 55 99 0
-2 -4 67 0
1 25 83 0
35 73 92 0
-17 30 31 0
-37 69 -71 0
-52 -59 100 0
6 10 -31 0
7 40 50 0
-12 -62 -82 0
-13 19 54 0
54 -55 -73 0
-22 84 92 0
3 -55 -93 0
13 -53 76 0
3 -26 -64 0
-9 -41 -71 0
37 -55 71 0
-41 78 80 0
26 -47 97 0
27 -54 -94 0
-14 -36 97 0
40 -53 -63 0
20 56 -99 0
18 33 -81 0
-14 -47 -78 0
16 -17 -87 0
20 73 93 0
-11 -28 -60 0
-4 -67 -97 0
-29 80 -84 0
19 -36 -67 0
6 -65 86 0
-24 52 -58 0
5 -53 -76 0
-29 50 -90 0
12 -64 71 0
-44 -59 98 0
-12 25 -57 0
23 37 96 0
-45 -74 -76 0
-18 76 -99 0
26 52 -89 0
-52 82 -91 0
-32 34 -75 0
-14 48 73 0
12 -49 -75 0
-35 -55 69 0
-18 -54 95 0
75 -87 97 0
32 -89 -100 0
58 -62 -97 0
-6 -87 99 0
-8 49 -63 0
-54 -59 -97 0
-4 -40 50 0
-35 -52 -60 0
28 -60 -70 0
-17 -63 -71 0
34 -59 -90 0
36 -69 96 0
61 -62 76 0
7 -39 96 0
22 -46 58 0
47 49 -57 0
-2 -25 79 0
-22 77 -81 0
33 36 -57 0
61 -90 -95 0
-35 -67 73 0
28 47 71 0
25 52 -98 0
-31 41 -100 0
26 77 85 0
-19 79 -92 0
-48 -55 86 0
49 -88 -95 0
-2 -53 -80 0
31 54 -62 0
-36 55 -97 0
64 75 -79 0
26 -59 75 0
25 -68 -93 0
1 -7 89 0
-45 -60 93 0
-4 -22 23 0
61 -65 -67 0
18 39 -95 0
19 20 -82 0
-17 18 -66 0
-23 -27 -100 0
-11 -81 86 0
28 91 -100 0
-11 16 64 0
-49 93 98 0
-73 -76 -96 0
30 32 78 0
-47 -90 -100 0
-5 -39 -76 0
45 54 99 0
-27 58 -77 0
59 92 -93 0
-15 49 -56 0
-2 60 70 0
9 -14 24 0
4 19 73 0
54 -66 88 0
-4 74 -85 0
38 75 95 0
38 -77 -94 0
63 -67 88 0
27 -58 -91 0
68 93 -97 0
19 53 56 0
12 77 81 0
-8 -47 95 0
-2 20 -95 0
-35 46 -74 0
21 59 74 0
14 -79 -85 0
29 -62 -70 0
7 37 71 0
3 -32 71 0
-27 76 -77 0
29 -96 -98 0
-15 59 64 0
-9 -44 71 0
9 12 -98 0
-5 32 97 0
63 -65 96 0
54 61 94 0
84 -90 -96 0
45 74 84 0
-20 -23 -80 0
8 24 -42 0
-8 -22 -70 0
-1 39 -89 0
30 -82 -86 0
-30 81 -82 0
8 63 -96 0
10 -70 75 0
-3 32 33 0
